title,date,url,player
NBA: Everything you need to know about the 2016-17 season,25 October 2016,https://www.bbc.co.uk/sport/basketball/37717478,Trae Young
NFL play-offs: Profiles and ones to watch for four teams in Conference Championships,28 January 2022,https://www.bbc.co.uk/sport/american-football/60169610,Trae Young
NFL London: Russell Wilson under scrutiny as Denver Broncos face Jacksonville Jaguars,30 October 2022,https://www.bbc.co.uk/sport/american-football/63441203,Trae Young
Wales Sevens are Team of the Year,8 December 2009,http://news.bbc.co.uk/sport1/hi/wales/8402794.stm,Trae Young
NFL play-offs: Remarkable rise of San Francisco 49ers' 'Mr Irrelevant' Brock Purdy,21 January,https://www.bbc.co.uk/sport/american-football/64348673,Trae Young
European U21 Championship: Spain's future in safe hands,19 June 2013,https://www.bbc.co.uk/sport/football/22962058,Trae Young
Super Bowl 53: New England Patriots beat Los Angeles Rams 13-3 for record sixth win,4 February 2019,https://www.bbc.co.uk/sport/american-football/47112047,Trae Young
NBA play-offs: Round one review and what to expect in round two,28 April 2019,https://www.bbc.co.uk/sport/basketball/48082816,Trae Young
Tom Brady: NFL great and seven-time Super Bowl winner confirms retirement,1 February 2022,https://www.bbc.co.uk/sport/american-football/60209139,Trae Young
Chicago Cubs win World Series: 'Baseball will never be the same again',3 November 2016,https://www.bbc.co.uk/sport/baseball/37857919,Trae Young
Do the Bucs have the best-ever defence?,27 January 2003,http://news.bbc.co.uk/sport1/hi/sports_talk/2696971.stm,Trae Young
Who will win the Super Bowl?,12 January 2003,http://news.bbc.co.uk/sport1/hi/sports_talk/2625421.stm,Trae Young
Wenyen Gabriel: LA Lakers player on how basketball could unite South Sudan,12 August 2022,https://www.bbc.co.uk/sport/africa/62482916,Trae Young
LA Lakers win NBA Finals: 'LeBron James' legacy & a fitting farewell to Kobe Bryant',12 October 2020,https://www.bbc.co.uk/sport/basketball/54511347,Trae Young
NFL 2019: Six reasons to follow the new season,5 September 2019,https://www.bbc.co.uk/sport/american-football/49555446,Trae Young
Maya Moore: WNBA star's successful campaign for Jonathan Irons' release,20 August 2020,https://www.bbc.co.uk/sport/basketball/53677658,Trae Young
NFL week 11 review: Philadelphia Eagles suffer record defeat as New Orleans Saints win again,19 November 2018,https://www.bbc.co.uk/sport/american-football/46260220,Trae Young
Overcoming the odds,2 February 2012,https://www.bbc.co.uk/sport/american-football/16858388,Trae Young
NFL play-offs: Kansas City Chiefs and Los Angeles Rams win thrillers,23 January 2022,https://www.bbc.co.uk/sport/american-football/60106118,Trae Young
Transfer news: Done deals during June 2021,1 June 2021,https://www.bbc.co.uk/sport/57312208,Trae Young
Pakistan v England: Why Will Jacks should fit perfectly into Ben Stokes' team,29 November 2022,https://www.bbc.co.uk/sport/cricket/63201385,Trae Young
Toronto Raptors: Basketball fever sweeps Canada after team's historic win,14 June 2019,https://www.bbc.co.uk/news/world-us-canada-48612468,Trae Young
The Last Dance: Why the Michael Jordan and Chicago Bulls documentary has everyone talking,4 May 2020,https://www.bbc.co.uk/sport/basketball/52507244,Trae Young
"Oscars 2018: Awards for the worst jokes, most tears, and Emma Stone...",5 March 2018,http://www.bbc.co.uk/news/entertainment-arts-43284494,Trae Young
Super Bowl LI: New England Patriots recover from record deficit to beat Atlanta Falcons,6 February 2017,https://www.bbc.co.uk/sport/american-football/38876834,Trae Young
NFL play-offs: Kansas City Chiefs target third straight Super Bowl in Conference Championships,28 January 2022,https://www.bbc.co.uk/sport/american-football/60169849,Trae Young
Stevie Lyle: From school to the Superleague with Cardiff Devils,17 May 2022,https://www.bbc.co.uk/sport/ice-hockey/61477594,Trae Young
'Take the next shot' - the new message from Kobe Bryant's final game,6 February 2020,https://www.bbc.co.uk/sport/basketball/51385296,Trae Young
NFL week 13 review: Third time lucky as Chargers comeback stuns Steelers,3 December 2018,https://www.bbc.co.uk/sport/american-football/46428520,Trae Young
College bowls round-up,3 January 2005,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/4137155.stm,Trae Young
Game of Thrones: How the women of Westeros took centre stage,19 May 2019,https://www.bbc.co.uk/news/entertainment-arts-48173207,Trae Young
What we have learnt from the latest Afrobasket 2021 qualifiers,1 December 2020,https://www.bbc.co.uk/sport/africa/55143998,Trae Young
NFL off-season news and gossip,18 March 2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Trae Young
Giannis Antetokounmpo: NBA star's rise from 'hustling' on Athens streets to MVP award,2 July 2019,https://www.bbc.co.uk/sport/basketball/48832050,Trae Young
Reaction to Jamaica's golden boys,23 August 2008,http://news.bbc.co.uk/1/hi/world/7577704.stm,Trae Young
Super Bowl XLII as it happened,4 February 2008,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/7224160.stm,Trae Young
Colin's Trunk of Funk playlist,22 January 2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Trae Young
NBA: DeMar DeRozan scores 40 points and beats Michael Jordan scoring record,15 February 2022,https://www.bbc.co.uk/sport/basketball/60385904,DeMar DeRozan
NBA: DeMar DeRozan scores buzzer-beating three-pointer as Chicago Bulls beat Indiana Pacers,1 January 2022,https://www.bbc.co.uk/sport/basketball/59846066,DeMar DeRozan
"NBA's top plays: Jimmy Butler, LeBron James & DeMar DeRozan star",20 November 2018,https://www.bbc.co.uk/sport/av/basketball/46262000,DeMar DeRozan
Watch DeMar DeRozan's amazing 360 slam dunk,18 August 2016,https://www.bbc.co.uk/sport/av/olympics/37119096,DeMar DeRozan
DeMar DeRozan's devastating dunk top in NBA plays of the week,12 March 2018,https://www.bbc.co.uk/sport/av/basketball/43373740,DeMar DeRozan
NBA plays of the season featuring DeMar DeRozan & Stephen Curry,16 April 2016,https://www.bbc.co.uk/sport/av/basketball/36063511,DeMar DeRozan
NBA: Chicago Bulls end Boston Celtics' nine-game winning streak,22 November 2022,https://www.bbc.co.uk/sport/basketball/63713182,DeMar DeRozan
NBA: Chicago Bulls edge to win over Brooklyn Nets as DeRozan shines in fourth quarter,5 December 2021,https://www.bbc.co.uk/sport/basketball/59537879,DeMar DeRozan
NBA: Chicago Bulls end eight-match losing streak against LA Lakers,16 November 2021,https://www.bbc.co.uk/sport/basketball/59302423,DeMar DeRozan
NBA: Chicago Bulls record fifth win in six games to end Utah Jazz's unbeaten start to season,31 October 2021,https://www.bbc.co.uk/sport/basketball/59108938,DeMar DeRozan
Chicago Bulls: Covid-19 outbreak sees NBA postpone games while NHL also affected,14 December 2021,https://www.bbc.co.uk/sport/basketball/59648692,DeMar DeRozan
NBA: Toronto Raptors beat Orlando Magic in London,17 January 2016,https://www.bbc.co.uk/sport/av/basketball/35323707,DeMar DeRozan
"NBA All-Star Weekend: Slam dunks, superheroes and a shaky anthem",19 February 2018,https://www.bbc.co.uk/news/newsbeat-43112540,DeMar DeRozan
NBA: Memphis Grizzlies maul Oklahoma City Thunder in record win,3 December 2021,https://www.bbc.co.uk/sport/basketball/59516141,DeMar DeRozan
NBA: Trae Young stars as Atlanta Hawks defeat Milwaukee Bucks,15 November 2021,https://www.bbc.co.uk/sport/basketball/59287472,DeMar DeRozan
