title,date,url,player
NBA: Stephen Curry inspires Golden State Warriors win over Dallas Mavericks,3 days ago,https://www.bbc.co.uk/sport/av/basketball/65051486,Stephen Curry
NBA: Stephen Curry inspires late Golden State Warriors win over the Milwaukee Bucks,12 March,https://www.bbc.co.uk/sport/av/basketball/64932148,Stephen Curry
NBA: Stephen Curry inspires Golden State Warriors against Milwaukee Bucks,12 March,https://www.bbc.co.uk/sport/basketball/64930824,Stephen Curry
Stephen Curry: Golden State Warriors guard named NBA MVP,5 May 2015,https://www.bbc.co.uk/sport/basketball/32587723,Stephen Curry
"NBA: Stephen Curry ruled out indefinitely with knee injury, Kyrie Irving reportedly set for Dallas Mavericks trade",6 February,https://www.bbc.co.uk/sport/basketball/64535246,Stephen Curry
Stephen Curry injured as Golden State Warriors lose again,15 December 2022,https://www.bbc.co.uk/sport/basketball/63982850,Stephen Curry
Steph Curry: NBA MVP's best moments for Golden State Warriors,11 May 2016,https://www.bbc.co.uk/sport/av/basketball/36268533,Stephen Curry
Steph Curry: Golden State Warriors star wins MVP award,11 May 2016,https://www.bbc.co.uk/sport/basketball/36264430,Stephen Curry
Stephen Curry: Point guard scores 24 as Golden State Warriors beat New York Knicks,19 November 2022,https://www.bbc.co.uk/sport/basketball/63686873,Stephen Curry
NBA: Stephen Curry 'lights the fire' as Golden State Warriors beat Sacramento Kings,8 November 2022,https://www.bbc.co.uk/sport/basketball/63553732,Stephen Curry
NBA: Stephen Curry scores 33 points as Warriors beat Lakers in season opener,19 October 2022,https://www.bbc.co.uk/sport/basketball/63310729,Stephen Curry
NBA: Ja Morant inspires Memphis Grizzlies win while Stephen Curry stars in Golden State Warriors loss,22 October 2022,https://www.bbc.co.uk/sport/basketball/63355733,Stephen Curry
NBA Finals: Stephen Curry's highlights as Warriors win title,17 June 2022,https://www.bbc.co.uk/sport/av/basketball/61838741,Stephen Curry
NBA Finals: Golden State Warriors title win is Stephen Curry's 'crowning achievement',17 June 2022,https://www.bbc.co.uk/sport/basketball/61837767,Stephen Curry
NBA playoffs: Stephen Curry scores 43 points as Golden State Warriors beat Boston Celtics,11 June 2022,https://www.bbc.co.uk/sport/av/basketball/61769839,Stephen Curry
NBA Finals: Stephen Curry helps Golden State Warriors level series with Boston Celtics,11 June 2022,https://www.bbc.co.uk/sport/basketball/61768368,Stephen Curry
NBA: Stephen Curry helps Golden State Warriors win opener against Dallas Mavericks,19 May 2022,https://www.bbc.co.uk/sport/basketball/61504380,Stephen Curry
NBA play-offs: Stephen Curry & Giannis Antetokounmpo star in Golden State Warriors & Milwaukee Bucks wins,28 April 2022,https://www.bbc.co.uk/sport/basketball/61254062,Stephen Curry
NBA play-offs: Stephen Curry returns as Golden State Warriors beat Denver Nuggets in game one,17 April 2022,https://www.bbc.co.uk/sport/basketball/61132505,Stephen Curry
NBA All-Star Game: Stephen Curry sets record as Team LeBron win 163-160 against Team Durant,21 February 2022,https://www.bbc.co.uk/sport/basketball/60459972,Stephen Curry
NBA: Marcus Smart on Stephen Curry injury - 'I'm not a dirty player',17 March 2022,https://www.bbc.co.uk/sport/basketball/60776514,Stephen Curry
NBA: Giannis Antetokounmpo and Stephen Curry feature in plays of the week,28 January 2022,https://www.bbc.co.uk/sport/av/basketball/60168189,Stephen Curry
NBA Finals: Stephen Curry top scores as Golden State beat Boston Celtics,6 June 2022,https://www.bbc.co.uk/sport/av/basketball/61704216,Stephen Curry
Watch Stephen Curry hit first buzzer-beating game-winner of his NBA career,22 January 2022,https://www.bbc.co.uk/sport/av/basketball/60097198,Stephen Curry
NBA: Stephen Curry scores 40 points as Golden State Warriors win sixth game in a row,1 February 2022,https://www.bbc.co.uk/sport/basketball/60200633,Stephen Curry
Stephen Curry: Golden State Warriors star makes game-winning score on the buzzer,22 January 2022,https://www.bbc.co.uk/sport/basketball/60094949,Stephen Curry
NBA: Stephen Curry returns in Golden State Warriors win while Philadelphia 76ers fight back,21 December 2021,https://www.bbc.co.uk/sport/basketball/59738962,Stephen Curry
NBA: Stephen Curry leads Warriors win with 46 points,24 December 2021,https://www.bbc.co.uk/sport/basketball/59775265,Stephen Curry
NBA: Stephen Curry breaks own three-pointer record in Golden State Warriors win,2 January 2022,https://www.bbc.co.uk/sport/basketball/59851107,Stephen Curry
