title,date,url,player,textblob_sentiment
LeBron James' 'tomahawk slam' leads NBA plays of the week,2018,https://www.bbc.co.uk/sport/av/basketball/43458775,LeBron James,0.0
"'Look left, pass right' - LeBron James' classy no-look pass in Cavs' defeat to Lakers in NBA",2018,https://www.bbc.co.uk/sport/av/basketball/43373737,LeBron James,0.12857142857142856
"LeBron James makes NBA record books as youngest player to reach 30,000 points",2018,https://www.bbc.co.uk/sport/av/basketball/42806925,LeBron James,0.0
LeBron James: Cleveland Cavaliers star surpasses Kobe Bryant in NBA records,2018,https://www.bbc.co.uk/sport/basketball/42800611,LeBron James,0.05625
LeBron James' quarterback stars in this week's top NBA plays,2018,https://www.bbc.co.uk/sport/av/basketball/43541821,LeBron James,0.5
LeBron James ties Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43581796,LeBron James,0.07869408369408369
NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2018,https://www.bbc.co.uk/sport/av/basketball/43257158,LeBron James,0.6
'Peanut butter & jelly' LeBron James & Dwyane Wade star in NBA best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42776419,LeBron James,1.0
NBA: Watch as LeBron James 'throws that hammer down' in best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42866273,LeBron James,0.4222222222222222
LeBron James: NBA legend breaks Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43603925,LeBron James,0.08178932178932177
LeBron James: Cleveland Cavaliers forward ejected for first time in NBA career,2018,https://www.bbc.co.uk/sport/basketball/42163561,LeBron James,0.22142857142857145
NBA: LeBron James ejected from game for first time in his career,2018,https://www.bbc.co.uk/sport/av/basketball/42169095,LeBron James,-0.07500000000000001
BBC Sport advent calendar: LeBron James' 'jaw-dropping' three-pointer,2018,https://www.bbc.co.uk/sport/av/basketball/42246010,LeBron James,0.0
James Harden makes NBA history with new triple-double record,2018,https://www.bbc.co.uk/sport/av/basketball/42896438,James Harden,0.13636363636363635
NBA: James Harden floors Wesley Johnson with outrageous showboating,2018,https://www.bbc.co.uk/sport/av/basketball/43246638,James Harden,-1.0
James Harden: The NBA Houston Rockets basketball star and seven other sporting streaks,2018,https://www.bbc.co.uk/newsround/42689909,James Harden,-0.125
"NBA All-Star Weekend: Slam dunks, superheroes and a shaky anthem",2018,https://www.bbc.co.uk/news/newsbeat-43112540,James Harden,-0.3333333333333333
NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2018,https://www.bbc.co.uk/sport/av/basketball/43257158,James Harden,0.6
NBA season preview: Who will challenge the Golden State Warriors?,2018,https://www.bbc.co.uk/sport/basketball/41626662,James Harden,0.13876742656984592
Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2018,https://www.bbc.co.uk/sport/basketball/41662878,James Harden,0.07288267288267289
BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2018,https://www.bbc.co.uk/sport/basketball/42852526,James Harden,0.07843253968253969
Pelicans' Anthony Davis surprises family with Christmas gifts - and the mum's reaction is priceless,2018,https://www.bbc.co.uk/sport/basketball/42342993,Anthony Davis,0.37518939393939393
Leslie Bricusse - Scrooge: The Musical,2018,https://www.bbc.co.uk/programmes/b09k85pv,Anthony Davis,0.0
Bolton couple sentenced for burying baby in shoebox,2018,https://www.bbc.co.uk/news/uk-england-manchester-42343157,Anthony Davis,0.0
Bolton couple 'murdered baby buried in shoebox grave',2018,https://www.bbc.co.uk/news/uk-england-manchester-42003076,Anthony Davis,0.0
NBA season preview: Who will challenge the Golden State Warriors?,2018,https://www.bbc.co.uk/sport/basketball/41626662,Anthony Davis,0.13876742656984592
Oldham Athletic 1-1 Rotherham United,2018,https://www.bbc.co.uk/sport/football/42587592,Anthony Davis,0.14454123112659698
Oldham Athletic 4-2 Leicester City U21,2018,https://www.bbc.co.uk/sport/football/42642168,Anthony Davis,0.0028409090909090884
