Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name
2462,"Hornets Outlast Orlando in Finale, Clinch 6th Seed In Eastern Conference",2015-16,http://global.nba.com/news/hornets-outlast-orlando-in-finale/,NBA News,Default,Default,Default,0.1285441370223978,0.1285441370223978,Al Jefferson
2463,Celtics Storm Back In Second Half To Douse Heat,2015-16,http://global.nba.com/news/keys-to-the-game-celtics-98-heat-88/,NBA News,Default,Default,Default,0.1743412698412698,0.1743412698412698,James Harden
2464,Pistons Bench Outlasts Cavs Backups In OT Finale As Prelude To Playoff Matchup,2015-16,http://global.nba.com/news/pistons-bench-outlasts-cavs-backups-in-ot-finale-as-prelude-to-playoff-matchup/,Keith Langlois,1847,20186,45418,0.0632368742368742,0.0632368742368742,Reggie Jackson
2465,Playoff Scenariors: What’s At Stake On Final Night Of The Season,2015-16,http://global.nba.com/news/playoff-scenariors-whats-at-stake-on-final-night-of-the-season/,NBA News,Default,Default,Default,0.1129629629629629,0.1129629629629629,James Harden
2466,Blogtable: Your All-Rookie First Team Picks?,2015-16,http://global.nba.com/news/blogtable-your-all-rookie-first-team-picks/,NBA News,Default,Default,Default,0.1387900962442247,0.1387900962442247,Marc Gasol
2467,Blogtable: State Of The Cavs As Playoffs Near?,2015-16,http://global.nba.com/news/blogtable-state-of-the-cavs-as-playoffs-near/,NBA News,Default,Default,Default,0.2183690476190476,0.2183690476190476,Kyrie Irving
2468,"Morning Shootaround – April 13: Warriors, Kobe Headline Incredible Night Of Ball",2015-16,http://global.nba.com/news/morning-shootaround-april-13-warriors-kobe-headline-incredible-night-of-ball/,NBA News,Default,Default,Default,0.0875604567845946,0.0875604567845946,Reggie Jackson
2469,Spurs Edge Thunder To Tie Best Home Record Ever,2015-16,http://global.nba.com/news/spurs-edge-thunder-to-tie-best-home-record-ever/,NBA News,Default,Default,Default,0.1079951933825173,0.1079951933825173,Russell Westbrook
2470,Clippers Take Care Of Grizzlies Early In Home Finale,2015-16,http://global.nba.com/news/clippers-take-care-of-grizzlies-early-in-home-finale/,NBA News,Default,Default,Default,0.0788888888888888,0.0788888888888888,Chris Paul
2471,Raptors Crush Sixers,2015-16,http://global.nba.com/news/raptors-crush-sixers/,NBA News,Default,Default,Default,0.0670196280991735,0.0670196280991735,DeMarre Carroll
2472,Miami Turns Up The Heat On Detroit,2015-16,http://global.nba.com/news/heat-99-pistons-93-game-recap/,Joe Beguiristain,452,None,None,0.137654858691444,0.137654858691444,Joe Johnson
2473,Pacers Use Balanced Effort To Knock Off Knicks,2015-16,http://global.nba.com/news/pacers-use-balanced-effort-to-knock-off-knicks/,NBA News,Default,Default,Default,0.1019656019656019,0.1019656019656019,Carmelo Anthony
2474,Morning Shootaround – 12 April: Mavs Clinch Playoff Spot,2015-16,http://global.nba.com/news/morning-shootaround-12-april-mavs-clinch-playoff-spot/,NBA News,Default,Default,Default,0.0399622808361746,0.0399622808361746,Deron Williams
2475,All In The Family: Seth Curry’s Double-Double Drives Kings,2015-16,http://global.nba.com/news/all-in-the-family-seth-currys-double-double-drives-kings/,NBA News,Default,Default,Default,0.1571428571428572,0.1571428571428572,DeMarcus Cousins
2476,Mavs Clinch Playoff Berth With Victory In Utah,2015-16,http://global.nba.com/news/mavs-clinch-playoff-berth-with-victory-in-utah/,NBA News,Default,Default,Default,0.1592592592592592,0.1592592592592592,Gordon Hayward
2477,"KD, Westbrook Give Kobe A Rough Exit In Rout",2015-16,http://global.nba.com/news/kd-westbrook-give-kobe-a-rough-exit-in-rout/,NBA News,Default,Default,Default,0.0241830065359477,0.0241830065359477,Russell Westbrook
2478,Butler Clutch In Final Minutes Against Pelicans,2015-16,http://global.nba.com/news/butler-clutch-in-final-minutes-against-pelicans/,NBA News,Default,Default,Default,0.047070707070707,0.047070707070707,Pau Gasol
2479,Harden Has Another Huge Night In Houston Win,2015-16,http://global.nba.com/news/harden-has-another-huge-night-in-houston-win/,NBA News,Default,Default,Default,0.0910763888888889,0.0910763888888889,James Harden
2480,Makeshift Back Court Leads Wizards To Victory,2015-16,http://global.nba.com/news/makeshift-back-court-leads-wizards-to-victory/,NBA News,Default,Default,Default,0.0644444444444444,0.0644444444444444,John Wall
2481,Lin’s Big Night Helps Hornets Blow Out Celtics,2015-16,http://global.nba.com/news/lins-big-night-helps-hornets-blow-out-celtics/,NBA News,Default,Default,Default,0.1259740259740259,0.1259740259740259,Al Jefferson
2482,Ilyasova Powers Magic To Victory,2015-16,http://global.nba.com/news/ilyasova-powers-magic-to-victory/,NBA News,Default,Default,Default,0.1351190476190476,0.1351190476190476,Greg Monroe
2483,Cavs Clinch Top Seed In East With Win Over Hawks,2015-16,http://global.nba.com/news/cavs-clinch-top-seed-in-east-with-win-over-hawks/,NBA News,Default,Default,Default,0.1701388888888889,0.1701388888888889,LeBron James
2484,Power Rankings: Warriors Headline A Special Season,2015-16,http://global.nba.com/news/power-rankings-warriors-headline-a-special-season-2/,NBA News,Default,Default,Default,0.1673591759118075,0.1673591759118075,Russell Westbrook
2485,Paul Millsap And Karl-Anthony Towns Named Players Of The Week,2015-16,http://global.nba.com/news/paul-millsap-and-karl-anthony-towns-named-players-of-the-week/,NBA News,Default,Default,Default,0.3343549127640036,0.3343549127640036,Paul Millsap
2486,Playoff Implications For Today’s Games,2015-16,http://global.nba.com/news/playoff-implications-for-todays-games/,NBA News,Default,Default,Default,0.525,0.525,James Harden
2487,"For A Generation, Kobe Became ‘Our Michael Jordan’",2015-16,http://global.nba.com/news/for-a-generation-kobe-became-our-michael-jordan/,Shaun Powell,651,None,None,0.0992309297681199,0.0992309297681199,Kobe Bryant
2488,Morning Shootaround – April 11,2015-16,http://global.nba.com/news/morning-shootaround-april-11/,NBA News,Default,Default,Default,0.1429479923745979,0.1429479923745979,Kobe Bryant
2489,Bryant Shines With 35 in Loss to Houston,2015-16,http://global.nba.com/news/bryant-shines-with-35-in-loss-to-houston/,Joey Ramirez,996,None,None,0.0949380952380952,0.0949380952380952,Kobe Bryant
2490,Griffin Saves Best For Last In 98-91 Win Vs. Mavs,2015-16,http://global.nba.com/news/griffin-saves-best-for-last-in-98-91-win-vs-mavs/,NBA News,Default,Default,Default,0.1435990338164251,0.1435990338164251,Blake Griffin
2491,Bryan Colangelo Named Sixers President Of Basketball Operations,2015-16,http://global.nba.com/news/bryan-colangelo-named-sixers-president-of-basketball-operations/,NBA News,Default,Default,Default,0.0,0.0,James Harden
2492,Morning Shootaround – 10 April: All Eyes On San Antonio,2015-16,http://global.nba.com/news/morning-shootaround-10-april-all-eyes-on-san-antonio/,NBA News,Default,Default,Default,0.0688572792383767,0.0688572792383767,DeMarcus Cousins
2493,Bulls Live To Fight Another Day With 105-102 Win Over Cleveland,2015-16,http://global.nba.com/news/bulls-live-to-fight-another-day-with-105-102-win-over-cleveland/,NBA News,Default,Default,Default,0.0920923412099882,0.0920923412099882,Kevin Love
2494,Warriors Grind Out Win Over Grizzlies,2015-16,http://global.nba.com/news/warriors-grind-out-win-over-grizzlies/,NBA News,Default,Default,Default,0.0624999999999999,0.0624999999999999,Stephen Curry
2495,Morning Shootaround – 9 April,2015-16,http://global.nba.com/news/morning-shootaround-9-april/,NBA News,Default,Default,Default,0.1482679086786229,0.1482679086786229,John Wall
2496,Crawford Sinks Jazz With Last Second 3-Pointer in OT,2015-16,http://global.nba.com/news/crawford-sinks-jazz-with-last-second-3-pointer-in-ot/,NBA News,Default,Default,Default,-0.0147058823529411,-0.0147058823529411,Gordon Hayward
2497,Nuggets Knock Off Resting Spurs,2015-16,http://global.nba.com/news/nuggets-knock-off-resting-spurs/,NBA News,Default,Default,Default,0.1583333333333333,0.1583333333333333,LaMarcus Aldridge
2498,Mavs Inch Closer To Playoff Berth With Win,2015-16,http://global.nba.com/news/mavs-inch-closer-to-playoff-berth-with-win/,NBA News,Default,Default,Default,0.2307539682539682,0.2307539682539682,James Harden
2499,Raptors Deny Pacers Playoff Entry,2015-16,http://global.nba.com/news/raptors-deny-pacers-playoff-entry/,NBA News,Default,Default,Default,0.1106060606060606,0.1106060606060606,Monta Ellis
2500,Ajinca’s Career Night Spoils Kobe’s Finale In Big Easy,2015-16,http://global.nba.com/news/ajincas-career-night-spoils-kobes-finale-in-big-easy/,NBA News,Default,Default,Default,0.0297715677179962,0.0297715677179962,Kobe Bryant
2501,Zeller Leads Celtics To Blowout Win,2015-16,http://global.nba.com/news/zeller-leads-celtics-to-blowout-win/,NBA News,Default,Default,Default,0.0885185185185185,0.0885185185185185,Avery Bradley
2502,Pistons Clinch Behind Jackson’s Big Night,2015-16,http://global.nba.com/news/pistons-clinch-behind-jacksons-big-night/,NBA News,Default,Default,Default,0.0188552188552188,0.0188552188552188,Markieff Morris
2503,Knicks Survive Late Sixers Comeback,2015-16,http://global.nba.com/news/knicks-survive-late-sixers-comeback/,NBA News,Default,Default,Default,-0.0398760330578512,-0.0398760330578512,Carmelo Anthony
2504,"Vucevic, Fournier Combine For 57 Points In Win",2015-16,http://global.nba.com/news/vucevic-fournier-combine-for-57-points-in-win/,NBA News,Default,Default,Default,0.1298611111111111,0.1298611111111111,Dwyane Wade
2505,Walker Leads Hornets Past Nets,2015-16,http://global.nba.com/news/walker-leads-hornets-past-nets/,NBA News,Default,Default,Default,0.0751619047619047,0.0751619047619047,Al Jefferson
2506,Unanimous MVP Nod Would Be Fitting Honor For Curry,2015-16,http://global.nba.com/news/unanimous-mvp-nod-would-be-fitting-honor-for-curry/,Sekou Smith,None,None,None,0.2124036243561792,0.2124036243561792,Russell Westbrook
2507,Shootaround – 8 April: Will Warriors Rest?,2015-16,http://global.nba.com/news/shootaround-8-april-will-warriors-rest/,NBA News,Default,Default,Default,0.1094983496707634,0.1094983496707634,Stephen Curry
2508,Warriors Demolish Spurs For Win No. 70,2015-16,http://global.nba.com/news/warriors-demolish-spurs-for-win-no-70/,NBA News,Default,Default,Default,0.0520878136200716,0.0520878136200716,Stephen Curry
2509,Wolves Continue Winning Ways,2015-16,http://global.nba.com/news/wolves-continue-winning-ways/,NBA News,Default,Default,Default,0.1926966873706004,0.1926966873706004,Rudy Gay
2510,"Teletovic, Suns Surprise Rockets",2015-16,http://global.nba.com/news/teletovic-suns-surprise-rockets/,NBA News,Default,Default,Default,0.0386695906432748,0.0386695906432748,James Harden
2511,Heat Cool Bulls’ Playoff Hopes With Huge Win,2015-16,http://global.nba.com/news/heat-cool-bulls-playoff-hopes-with-huge-win/,NBA News,Default,Default,Default,0.1198725981620718,0.1198725981620718,Pau Gasol
2512,"Hawks Win, Spoil Carroll’s Return",2015-16,http://global.nba.com/news/hawks-win-spoil-carrolls-return/,NBA News,Default,Default,Default,0.1472222222222222,0.1472222222222222,Kyle Lowry
2513,Warriors Look To Shake Out Of Late-Season Swoon,2015-16,http://global.nba.com/news/warriors-look-to-shake-out-of-late-season-swoon/,Scott Howard Cooper,231,None,None,0.0659627739984883,0.0659627739984883,James Harden
2514,Time Slipping Away For Nowitzki To Claim Second Ring,2015-16,http://global.nba.com/news/time-slipping-away-for-nowitzki-to-claim-second-ring/,Shaun Powell,651,None,None,0.1135654821369107,0.1135654821369107,Kobe Bryant
2515,Kerr’s Foundation At The Center Of The Warriors’ Historic Season,2015-16,http://global.nba.com/news/kerrs-foundation-at-the-center-of-the-warriors-historic-season/,Fran Blinebury,201,None,None,0.1071428571428571,0.1071428571428571,LaMarcus Aldridge
2516,Morning Shootaround – 7 April,2015-16,http://global.nba.com/news/morning-shootaround-7-april/,NBA News,Default,Default,Default,0.1061939388672965,0.1061939388672965,Carmelo Anthony
2517,Kobe Leads All Scorers But Lakers Fall To Clips,2015-16,http://global.nba.com/news/kobe-leads-all-scorers-but-lakers-fall-to-clips/,NBA News,Default,Default,Default,0.0204489087301587,0.0204489087301587,Chris Paul
2518,Trail Blazers Clinch Playoff Berth By Taking Down OKC,2015-16,http://global.nba.com/news/trail-blazers-clinch-playoff-berth-by-taking-down-okc/,NBA News,Default,Default,Default,0.0619259259259259,0.0619259259259259,Russell Westbrook
2519,Mavs Edge Rockets Keep Playoff Hopes Alive,2015-16,http://global.nba.com/news/mavs-edge-rockets-keep-playoff-hopes-alive/,NBA News,Default,Default,Default,0.0112245720736286,0.0112245720736286,James Harden
2520,Thomas Finishes With 32 As Celtics Defeat Pelicans,2015-16,http://global.nba.com/news/thomas-finishes-with-32-as-celtics-defeat-pelicans/,NBA News,Default,Default,Default,0.0779655319428046,0.0779655319428046,Anthony Davis
2521,"Sessions Steps Up With Wall Out, Wizards Roll Over Brooklyn",2015-16,http://global.nba.com/news/sessions-steps-up-with-wall-out-wizards-roll-over-brooklyn/,NBA News,Default,Default,Default,0.0576208112874779,0.0576208112874779,John Wall
2522,LeBron-less Cavs Fall To PG-13 In Indiana,2015-16,http://global.nba.com/news/lebron-less-cavs-fall-to-pg-13-in-indiana/,NBA News,Default,Default,Default,0.1927066486972148,0.1927066486972148,Kyrie Irving
2523,Sam Hinkie Steps Down As 76ers President Of Basketball Ops And GM,2015-16,http://global.nba.com/news/sam-hinkie-steps-down-as-president-of-basketball-ops-and-gm/,NBA News,Default,Default,Default,0.0,0.0,James Harden
2524,Rookie Ladder – 6 April: Karl Still The Talk Of The Town,2015-16,http://global.nba.com/news/rookie-ladder-6-april-karl-still-the-talk-of-the-town/,NBA News,Default,Default,Default,0.1187104562104561,0.1187104562104561,LeBron James
2525,Morning Shootaround – 6 April,2015-16,http://global.nba.com/news/morning-shootaround-6-april/,NBA News,Default,Default,Default,0.1360485520726484,0.1360485520726484,LeBron James
2526,Wolves Stun Warriors In OT Thriller,2015-16,http://global.nba.com/news/wolves-stun-warriors-in-ot-thriller/,NBA News,Default,Default,Default,0.0131765547749154,0.0131765547749154,Stephen Curry
2527,McCollum’s 30 Ball Leads Blazers Over Kings,2015-16,http://global.nba.com/news/mccollums-30-ball-leads-blazers-over-kings/,NBA News,Default,Default,Default,0.0223822734386114,0.0223822734386114,Rudy Gay
2528,Hawks Rally From Double-Digit Deficit To Dim The Suns,2015-16,http://global.nba.com/news/hawks-rally-from-double-digit-deficit-to-dim-the-suns/,NBA News,Default,Default,Default,0.0335730158730158,0.0335730158730158,Paul Millsap
2529,Kawhi Comes Up Clutch In Salt Lake City,2015-16,http://global.nba.com/news/kawhi-comes-up-clutch-in-salt-lake-city/,NBA News,Default,Default,Default,0.152250744047619,0.152250744047619,LaMarcus Aldridge
2530,Grizzlies Snap Losing Streak With Win Over Bulls,2015-16,http://global.nba.com/news/grizzlies-snap-losing-streak-with-win-over-bulls/,NBA News,Default,Default,Default,0.0039351851851851,0.0039351851851851,Pau Gasol
2531,Raptors Repel Furious Hornets Comeback Attempt,2015-16,http://global.nba.com/news/game-rap-raptors-96-hornets-90/,NBA News,Default,Default,Default,0.1412087912087911,0.1412087912087911,Kyle Lowry
2532,Thunder Take Care Of Business In Denver,2015-16,http://global.nba.com/news/thunder-at-denver-nuggets-game-recap-april-5-2016/,NBA News,Default,Default,Default,0.1506018518518518,0.1506018518518518,Russell Westbrook
2533,Sixers Score Rare Victory,2015-16,http://global.nba.com/news/game-recap-sixers-107-pelicans-93/,Brian Seltzer,780,None,None,0.156847041847042,0.156847041847042,Nerlens Noel
2534,"Cavs’ James, Thunder’s Westbrook Collect Players of Month Honors",2015-16,http://global.nba.com/news/cavs-james-thunders-westbrook-collect-players-of-month-honors/,Official Release,Default,Default,Default,0.271590909090909,0.271590909090909,Russell Westbrook
2535,Much To Be Determined As East Race Winds Down,2015-16,http://global.nba.com/news/much-to-be-determined-as-east-race-winds-down/,Shaun Powell,651,None,None,0.1775625654302124,0.1775625654302124,Dwyane Wade
2536,Morning Shootaround – 5 April: Kerr Says Warriors ‘Not Really Pushing’ For 73 Wins,2015-16,http://global.nba.com/news/morning-shootaround-5-april-kerr-says-warriors-not-really-pushing-for-73-wins/,NBA News,Default,Default,Default,0.0870346702092733,0.0870346702092733,Chris Paul
2537,LeBron James And JJ Barea Named Eastern And Western Players Of The Week,2015-16,http://global.nba.com/news/lebron-james-and-jj-barea-named-eastern-and-western-players-of-the-week/,NBA News,Default,Default,Default,0.0522727272727272,0.0522727272727272,LeBron James
2538,Power Rankings: Last Playoff Spots Still Up In The Air,2015-16,http://global.nba.com/news/power-rankings-last-playoff-spots-still-up-in-the-air/,NBA News,Default,Default,Default,0.0121221959858323,0.0121221959858323,Stephen Curry
2539,"Iverson, Shaq, Yao and Swoopes Headline Iconic Class",2015-16,http://global.nba.com/news/iverson-shaq-yao-and-swoopes-headline-iconic-class/,Official Release,Default,Default,Default,0.1302418682235195,0.1302418682235195,James Harden
2540,Shootaround – 4 April: 2016 Warriors vs. 1996 Bulls?,2015-16,http://global.nba.com/news/shootaround-4-april-2016-warriors-vs-1996-bulls/,NBA News,Default,Default,Default,0.061510727576517,0.061510727576517,Stephen Curry
2541,Celtics Clinch Playoff Spot With Win Over Lakers,2015-16,http://global.nba.com/news/celtics-clinch-playoff-spot-with-win-over-lakers/,NBA News,Default,Default,Default,0.1199568288854003,0.1199568288854003,Kobe Bryant
2542,Indiana Keeps Pace In Playoff Race,2015-16,http://global.nba.com/news/indiana-keeps-pace-in-playoff-race/,NBA News,Default,Default,Default,0.1095975993703266,0.1095975993703266,Arron Afflalo
2543,Jazz Cool Down The Suns,2015-16,http://global.nba.com/news/the-roundup-19/,Matt Payne,846,594,1474,0.0130901505901505,0.0130901505901505,Gordon Hayward
2544,Warriors Topple Trail Blazers,2015-16,http://global.nba.com/news/warriors-topple-trail-blazers/,NBA News,Default,Default,Default,0.108080808080808,0.108080808080808,Stephen Curry
2545,Bulls Never Trail In 102-98 Win Over Bucks,2015-16,http://global.nba.com/news/bulls-never-trail-in-102-98-win-over-bucks/,NBA News,Default,Default,Default,0.0320565907522429,0.0320565907522429,Giannis Antetokounmpo
2546,Orlando Takes Care Of Business Against The Grizzlies,2015-16,http://global.nba.com/news/postgame-report-magic-vs-grizzlies-4316/,NBA News,Default,Default,Default,0.1149944305207463,0.1149944305207463,Marc Gasol
2547,Cavs Shoot Down Charlotte At The Q,2015-16,http://global.nba.com/news/cavs-shoot-down-charlotte-at-the-q-2/,NBA News,Default,Default,Default,0.1285616304134822,0.1285616304134822,LeBron James
2548,Backcourt Big As Clippers Beat Wizards In Griffin’s Return,2015-16,http://global.nba.com/news/backcourt-big-as-clippers-beat-wizards-in-griffins-return/,NBA News,Default,Default,Default,-0.0088235294117647,-0.0088235294117647,Chris Paul
2549,Veterans Lead Mavericks Past Wolves,2015-16,http://global.nba.com/news/veterans-lead-mavericks-past-wolves/,NBA News,Default,Default,Default,0.0296404275996112,0.0296404275996112,Andrew Wiggins
2550,"On The Brink Of Missing Playoffs, Rockets Dig Deep",2015-16,http://global.nba.com/news/on-the-brink-of-missing-playoffs-rockets-dig-deep/,Fran Blinebury,201,None,None,0.118319118692253,0.118319118692253,James Harden
2551,Frazier And Pelicans Torch The Nets,2015-16,http://global.nba.com/news/postgame-pelicans-106-nets-87/,Jim Eichenhofer,2565,21361,44563,0.1420890897720166,0.1420890897720166,James Harden
2552,Blake Griffin Set To Return Today vs. Wizards,2015-16,http://global.nba.com/news/blake-griffin-set-to-return-today-vs-wizards/,NBA News,Default,Default,Default,-0.4000000000000001,-0.4000000000000001,Blake Griffin
2553,"McCollum Drops 24 Points, Blazers Beat Heat 110-93",2015-16,http://global.nba.com/news/mccollum-drops-24-points-blazers-beat-heat-110-93/,NBA News,Default,Default,Default,-0.0539473684210526,-0.0539473684210526,Damian Lillard
2554,"Gay Scores 25 Points, Kings Rally To Beat Nuggets 115-106",2015-16,http://global.nba.com/news/gay-scores-25-points-kings-rally-to-beat-nuggets-115-106/,NBA News,Default,Default,Default,0.0531001984126984,0.0531001984126984,Rudy Gay
2555,"Aldridge, Leonard Lead Spurs To Franchise Record 64th Win",2015-16,http://global.nba.com/news/aldridge-leonard-lead-spurs-to-franchise-record-64th-win/,NBA News,Default,Default,Default,0.0903360615079365,0.0903360615079365,LaMarcus Aldridge
2556,"Jackson, Harris Lift Pistons Over Bulls Despite Butler’s Triple-Double",2015-16,http://global.nba.com/news/jackson-harris-lift-pistons-over-bulls-despite-butlers-triple-double/,NBA News,Default,Default,Default,0.1655746057061846,0.1655746057061846,Pau Gasol
2557,"Miles, Pacers rally past 76ers 115-102",2015-16,http://global.nba.com/news/miles-pacers-rally-past-76ers-115-102/,NBA News,Default,Default,Default,0.0867247031720715,0.0867247031720715,Monta Ellis
2558,Morning Shootaround – 2 April: A Rare Night In Oracle,2015-16,http://global.nba.com/news/morning-shootaround-2-april-a-rare-night-in-oracle/,NBA News,Default,Default,Default,0.1790055404794211,0.1790055404794211,Kevin Durant
2559,Warriors’ Home Winning Streak Ends At 54 In Loss To Celtics,2015-16,http://global.nba.com/news/warriors-home-winning-streak-ends-at-54-in-loss-to-celtics/,NBA News,Default,Default,Default,0.098909608091024,0.098909608091024,Stephen Curry
2560,Parker’s Driving Layup Carries Bucks Past Magic 113-110,2015-16,http://global.nba.com/news/parkers-driving-layup-carries-bucks-past-magic-113-110/,NBA News,Default,Default,Default,0.1775210084033613,0.1775210084033613,Victor Oladipo
2561,All About DeRozan And Lowry In Raptors Win In Memphis,2015-16,http://global.nba.com/news/all-about-derozan-and-lowry-in-raptors-win-in-memphis/,NBA News,Default,Default,Default,0.0379166666666666,0.0379166666666666,Kyle Lowry
2562,"Near Triple-Double For LeBron James Lead Cavs past Hawks, 110-108 in OT",2015-16,http://global.nba.com/news/near-triple-double-for-lebron-james-lead-cavs-past-hawks-110-108-in-ot/,NBA News,Default,Default,Default,0.1033333333333333,0.1033333333333333,LeBron James
2563,Mavericks Roll Behind Barea’s 29 points lead Dallas to 98-89 win over Pistons,2015-16,http://global.nba.com/news/mavericks-roll-behind-bareas-29-points-lead-dallas-to-98-89-win-over-pistons/,NBA News,Default,Default,Default,0.1166225749559082,0.1166225749559082,Andre Drummond
2564,"Walker scores 27, Hornets Defeat 76ers 100-91",2015-16,http://global.nba.com/news/walker-scores-27-hornets-defeat-76ers-100-91/,NBA News,Default,Default,Default,0.1719215969215969,0.1719215969215969,Al Jefferson
2565,"MVP Hardware Or Not, Westbrook Having Season For Ages",2015-16,http://global.nba.com/news/mvp-hardware-or-not-westbrook-having-season-for-the-ages/,Sekou Smith,None,None,None,0.2232241692858131,0.2232241692858131,Stephen Curry
2566,"Hornets’ Clifford, Warriors’ Kerr named Coaches of Month",2015-16,http://global.nba.com/news/hornets-clifford-warriors-kerr-named-coaches-of-month/,Official Release,Default,Default,Default,0.2784090909090909,0.2784090909090909,James Harden
2567,Shootaround – 1 April: Irving Says Cavs “Team To Beat” In NBA,2015-16,http://global.nba.com/news/shootaround-1-april-irving-says-cavs-team-to-beat-in-nba/,NBA News,Default,Default,Default,0.1731718129960317,0.1731718129960317,Russell Westbrook
2568,Aminu’s Career Night Powers Blazers,2015-16,http://global.nba.com/news/aminus-career-night-powers-blazers/,NBA News,Default,Default,Default,0.1666666666666666,0.1666666666666666,Damian Lillard
2569,Thunder Escape Close Game Against Resting Clippers,2015-16,http://global.nba.com/news/thunder-escape-close-game-against-resting-clippers/,NBA News,Default,Default,Default,-0.0351851851851851,-0.0351851851851851,Russell Westbrook
2570,Babbitt Carries Shorthanded Pelicans To Victory,2015-16,http://global.nba.com/news/babbitt-carries-shorthanded-pelicans-to-victory/,NBA News,Default,Default,Default,0.0977922077922077,0.0977922077922077,James Harden
2571,Bulls Edge Rockets Behind Mirotic’s 28,2015-16,http://global.nba.com/news/bulls-edge-rockets-behind-mirotics-28/,NBA News,Default,Default,Default,0.0724614845938375,0.0724614845938375,James Harden
2572,"LeBron Passes Wilkins In Scoring, Picks Up Easy Win Over Nets",2015-16,http://global.nba.com/news/lebron-passes-wilkins-in-scoring-picks-up-easy-win-over-nets/,NBA News,Default,Default,Default,0.0419913419913419,0.0419913419913419,LeBron James
2573,Fournier Catches Fire In Blowout Win Over Pacers,2015-16,http://global.nba.com/news/fournier-catches-fire-in-blowout-win-over-pacers/,NBA News,Default,Default,Default,0.136863711001642,0.136863711001642,Victor Oladipo
2574,Grizzlies Sign Jordan Farmar For The Remainder Of The 2015-16 Season,2015-16,http://global.nba.com/news/grizzlies-sign-jordan-farmar-for-the-remainder-of-the-2015-16-season/,NBA News,Default,Default,Default,0.0911363636363636,0.0911363636363636,James Harden
2575,No Magic Words Can Fix What’s Ailed Pelicans All Season,2015-16,http://global.nba.com/news/no-magic-words-can-fix-whats-ailed-pelicans-all-season/,Fran Blinebury,201,None,None,0.0315456274050024,0.0315456274050024,Stephen Curry
2576,Bogut Hopes To Extend Golden Run With Warriors,2015-16,http://global.nba.com/news/bogut-hopes-to-extend-golden-run-with-warriors/,Scott Howard Cooper,231,None,None,0.1566436060423402,0.1566436060423402,Kevin Durant
2577,Morning Shootaround – March 31,2015-16,http://global.nba.com/news/morning-shootaround-march-31/,NBA News,Default,Default,Default,0.1489875519393592,0.1489875519393592,DeMarcus Cousins
2578,Warriors Complete Comeback Over Jazz,2015-16,http://global.nba.com/news/warriors-complete-comeback-over-jazz/,NBA News,Default,Default,Default,0.3239718614718614,0.3239718614718614,Stephen Curry
2579,Clippers Take Down Timberwolves For Fourth Straight Win,2015-16,http://global.nba.com/news/clippers-take-down-timberwolves-for-fourth-straight-win/,NBA News,Default,Default,Default,0.0846153846153846,0.0846153846153846,Jeff Green
2580,Nuggets Walk Away Victorious from Memphis,2015-16,http://global.nba.com/news/nuggets-walk-away-victorious-from-memphis/,NBA News,Default,Default,Default,-0.0888888888888889,-0.0888888888888889,Zach Randolph
2581,Blogtable: Another Early Playoff Exit For Toronto?,2015-16,http://global.nba.com/news/blogtable-another-early-playoff-exit-for-toronto/,NBA News,Default,Default,Default,0.1072561675272518,0.1072561675272518,Kyle Lowry
2582,Rookie Ladder: Towns Has Cemented His Hold On The Rookie Of The Year,2015-16,http://global.nba.com/news/rookie-ladder-towns-has-cemented-his-hold-on-the-rookie-of-the-year/,NBA News,Default,Default,Default,0.0668828305733067,0.0668828305733067,James Harden
2583,Biyombo’s Boards for Eastern Congo,2015-16,http://global.nba.com/news/biyombos-boards-for-eastern-congo/,NBA News,Default,Default,Default,0.144790005316321,0.144790005316321,James Harden
2584,Morning Shootaround – 30 March: Warriors Tie Franchise Mark For Victories,2015-16,http://global.nba.com/news/morning-shootaround-30-march-warriors-tie-franchise-mark-for-victories/,NBA News,Default,Default,Default,0.1911670753042434,0.1911670753042434,Russell Westbrook
2585,Warriors Wallop Wizards,2015-16,http://global.nba.com/news/warriors-wallop-wizards/,NBA News,Default,Default,Default,0.2090909090909091,0.2090909090909091,Stephen Curry
2586,Rockets Use Huge Comeback To Blast Past Cavaliers,2015-16,http://global.nba.com/news/rockets-use-huge-comeback-to-blast-past-cavaliers/,NBA News,Default,Default,Default,0.1009042414780119,0.1009042414780119,James Harden
2587,Late Butler jumper gives Bulls 98-96 win,2015-16,http://global.nba.com/news/late-butler-jumper-gives-bulls-98-96-win/,NBA News,Default,Default,Default,0.0536808976464149,0.0536808976464149,Pau Gasol
2588,"Batum, Hornets Feel the Love in Philly",2015-16,http://global.nba.com/news/batum-hornets-feel-the-love-in-philly/,NBA News,Default,Default,Default,0.1650213675213674,0.1650213675213674,Nicolas Batum
2589,"Morris’ hot shooting, KCP’s hustle plays lead Pistons to huge win over Thunder",2015-16,http://global.nba.com/news/morris-hot-shooting-kcps-hustle-plays-lead-pistons-to-huge-win-over-thunder/,Keith Langlois,1847,20186,45418,0.1822691197691198,0.1822691197691198,Russell Westbrook
2590,Orlando’s Magic Too Strong For Nets,2015-16,http://global.nba.com/news/postgame-report-magic-vs-nets-32916/,NBA News,Default,Default,Default,0.1562301587301587,0.1562301587301587,Victor Oladipo
