,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
409,Larry Nance Jr.,25,7.6,3.1,2.2,0.7,25.5,0.7,0.313,24,False,499,1.5,12.1,1.4,21.5,['CENTER'],nancela02,2.8,CLEVELAND CAVALIERS,0.05,18.9,0.585,5.2,17.0,0.5,2.1,0.206
285,Brice Johnson,23,4.0,4.4,4.5,6.8,31.4,0.1,0.182,9,False,38,-2.2,5.9,0.0,21.3,['POWER FORWARD'],johnsbr02,7.7,LOS ANGELES CLIPPERS,0.091,18.8,0.673,25.2,18.0,0.1,0.1,0.168
168,Tyreke Evans,28,31.2,1.0,4.5,-0.5,16.3,1.2,0.258,52,False,1607,4.9,3.1,3.1,21.1,['POINT GUARD'],evansty01,1.8,MEMPHIS GRIZZLIES,0.354,9.5,0.561,11.5,28.4,2.6,4.2,0.126
143,DeMar DeRozan,28,25.0,0.6,2.8,-0.6,10.4,2.8,0.396,80,False,2711,3.3,2.5,6.8,21.0,['SHOOTING GUARD'],derozde01,1.5,TORONTO RAPTORS,0.203,6.5,0.555,9.5,29.6,3.2,9.6,0.17
84,Trey Burke,25,36.4,0.4,2.5,-1.4,8.2,0.3,0.148,36,False,785,3.9,1.8,2.0,21.0,['POINT GUARD'],burketr01,1.5,NEW YORK KNICKS,0.273,5.0,0.563,9.5,25.1,0.9,2.4,0.145
387,Greg Monroe,27,18.2,1.0,2.1,0.0,25.7,0.4,0.297,20,False,465,2.1,11.3,1.0,21.0,['CENTER'],monrogr01,1.6,PHOENIX SUNS,0.0,18.4,0.642,18.6,19.6,0.5,1.4,0.142
568,David West,37,20.5,5.9,3.1,2.5,18.2,1.7,0.209,73,False,999,0.7,7.7,1.8,20.9,['CENTER'],westda01,2.3,GOLDEN STATE WARRIORS,0.021,13.3,0.6,16.2,21.7,1.3,3.5,0.168
197,Rudy Gobert,25,6.9,6.0,3.4,2.5,27.0,3.9,0.673,56,False,1816,0.9,10.4,4.2,20.7,['CENTER'],goberru01,1.2,UTAH JAZZ,0.0,18.8,0.657,15.7,16.9,2.5,8.1,0.214
558,Kemba Walker,27,27.4,0.7,4.0,-0.7,8.7,2.0,0.308,80,False,2736,4.7,1.2,6.5,20.6,['POINT GUARD'],walkeke02,1.6,CHARLOTTE HORNETS,0.441,4.9,0.572,10.4,27.4,4.2,8.6,0.15
2,Steven Adams,24,5.5,2.8,1.1,-0.6,13.9,3.0,0.402,76,False,2487,1.7,16.6,6.7,20.6,['CENTER'],adamsst01,1.8,OKLAHOMA CITY THUNDER,0.003,15.3,0.63,13.3,16.7,2.0,9.7,0.187
256,Dwight Howard,32,7.1,4.4,-0.1,0.1,33.8,3.9,0.639,81,False,2463,-0.3,11.0,2.9,20.5,['CENTER'],howardw01,1.0,CHARLOTTE HORNETS,0.008,22.2,0.577,15.1,24.2,1.2,6.8,0.132
461,Kristaps Porziņģis,22,6.2,6.4,1.8,-0.1,18.1,1.8,0.309,48,False,1553,1.9,4.4,1.4,20.4,['POWER FORWARD'],porzikr01,1.1,NEW YORK KNICKS,0.256,11.3,0.539,8.4,31.0,1.5,3.2,0.099
210,Blake Griffin,28,25.6,0.7,3.4,-0.4,20.5,1.0,0.379,33,False,1139,3.8,4.5,2.0,20.4,['POWER FORWARD'],griffbl01,1.3,LOS ANGELES CLIPPERS,0.324,12.6,0.553,12.8,29.3,1.6,3.0,0.126
280,Al Jefferson,33,10.0,4.2,2.0,1.5,26.2,0.8,0.173,36,False,484,0.6,7.0,0.8,20.2,['CENTER'],jeffeal01,1.7,INDIANA PACERS,0.014,16.7,0.563,8.6,22.5,0.5,1.6,0.158
581,Lou Williams,31,26.3,0.6,2.3,-1.8,6.6,1.2,0.367,79,False,2589,4.2,1.7,5.5,20.2,['SHOOTING GUARD'],willilo02,1.6,LOS ANGELES CLIPPERS,0.387,4.2,0.574,13.1,29.8,2.8,6.7,0.125
302,DeAndre Jordan,29,7.1,2.4,1.4,-0.3,37.6,3.4,0.54,77,False,2424,1.7,15.1,6.0,20.2,['CENTER'],jordade01,0.8,LOS ANGELES CLIPPERS,0.0,26.5,0.648,16.1,15.2,2.1,9.4,0.186
424,Kyle O'Quinn,27,16.8,6.1,3.1,2.6,27.8,2.1,0.331,77,False,1387,0.4,9.7,2.7,20.0,['CENTER'],oquinky01,1.3,NEW YORK KNICKS,0.044,18.8,0.625,18.5,17.0,1.8,4.8,0.166
55,Eric Bledsoe,28,26.0,1.5,2.8,0.4,11.9,2.4,0.319,71,False,2239,2.4,2.5,3.2,20.0,['POINT GUARD'],bledser01,3.2,MILWAUKEE BUCKS,0.366,7.2,0.585,16.0,26.0,2.7,5.7,0.121
505,Ben Simmons,21,37.4,2.1,4.5,2.5,19.5,5.0,0.342,81,False,2732,2.0,5.9,4.2,20.0,['POINT GUARD'],simmobe01,2.5,PHILADELPHIA 76ERS,0.011,13.0,0.557,19.5,22.3,4.5,9.2,0.162
471,Julius Randle,23,15.8,1.7,0.6,0.0,22.8,2.6,0.47,82,False,2190,0.6,8.9,4.0,19.9,['CENTER'],randlju01,0.9,LOS ANGELES LAKERS,0.05,15.9,0.606,16.3,25.3,1.4,6.6,0.145
442,Justin Patton,20,0.0,0.0,3.2,5.4,0.0,0.0,0.0,1,False,4,-2.2,0.0,0.0,19.8,['CENTER'],pattoju01,12.5,MINNESOTA TIMBERWOLVES,0.0,0.0,0.5,0.0,22.1,0.0,0.0,0.151
460,Bobby Portis,22,13.2,1.3,0.8,-1.3,23.0,1.5,0.192,73,False,1643,2.2,10.0,2.0,19.7,['POWER FORWARD'],portibo01,1.5,CHICAGO BULLS,0.275,16.2,0.548,10.5,26.0,1.2,3.5,0.101
554,Nikola Vučević,27,19.9,3.0,2.7,1.0,27.8,2.3,0.112,57,False,1683,1.7,6.6,1.3,19.7,['CENTER'],vucevni01,1.6,ORLANDO MAGIC,0.243,17.1,0.533,11.0,25.9,2.0,3.6,0.102
121,Jack Cooley,26,10.5,0.0,-0.6,-1.4,21.9,0.0,0.704,7,False,87,0.9,17.6,0.3,19.7,['POWER FORWARD'],cooleja01,0.6,SACRAMENTO KINGS,0.0,19.6,0.566,7.8,19.8,0.0,0.3,0.182
342,Kyle Lowry,31,30.9,0.6,5.2,0.5,16.1,3.1,0.276,78,False,2510,4.7,3.0,7.0,19.5,['POINT GUARD'],lowryky01,1.7,TORONTO RAPTORS,0.631,9.7,0.598,14.7,21.7,4.5,10.2,0.194
408,Larry Nance Jr.,25,9.2,1.8,2.4,1.8,20.2,1.5,0.344,42,False,922,0.6,12.6,2.1,19.4,['CENTER'],nancela02,3.1,LOS ANGELES LAKERS,0.016,16.4,0.618,12.3,15.3,1.0,3.7,0.191
328,Alex Len,24,9.1,3.5,0.3,-0.3,26.7,1.3,0.611,69,False,1395,0.6,13.2,3.2,19.4,['CENTER'],lenal01,0.9,PHOENIX SUNS,0.008,19.8,0.612,14.0,17.0,0.8,4.5,0.154
476,Willie Reed,27,3.3,4.4,0.8,0.2,22.0,0.5,0.458,39,False,419,0.6,9.3,1.0,19.4,['CENTER'],reedwi02,1.0,LOS ANGELES CLIPPERS,0.017,15.7,0.669,11.6,16.8,0.3,1.5,0.171
591,Brandan Wright,30,5.8,6.4,2.3,1.0,19.7,0.5,0.333,27,False,366,1.2,9.9,0.8,19.3,['POWER FORWARD'],wrighbr03,1.8,MEMPHIS GRIZZLIES,0.0,14.7,0.595,6.6,14.9,0.4,1.2,0.163
420,Jusuf Nurkić,23,11.7,4.3,0.0,1.1,26.9,3.9,0.287,79,False,2088,-1.1,10.0,0.8,19.2,['CENTER'],nurkiju01,1.5,PORTLAND TRAIL BLAZERS,0.007,18.5,0.528,14.6,26.4,1.1,4.7,0.108
559,John Wall,27,44.5,2.8,3.0,-0.5,10.2,1.5,0.361,41,False,1410,3.5,1.8,1.2,19.1,['POINT GUARD'],walljo01,2.0,WASHINGTON WIZARDS,0.25,6.0,0.515,17.0,29.1,1.8,2.7,0.092
128,Jordan Crawford,29,37.7,1.5,4.2,-0.7,4.0,0.0,0.037,5,False,53,4.9,4.2,0.1,19.1,['SHOOTING GUARD'],crawfjo02,0.9,NEW ORLEANS PELICANS,0.519,4.1,0.601,15.4,26.5,0.1,0.2,0.15
190,Pau Gasol,37,20.1,3.6,3.4,1.9,30.2,3.3,0.333,77,False,1812,1.5,7.8,2.7,18.9,['CENTER'],gasolpa01,0.7,SAN ANTONIO SPURS,0.191,19.0,0.539,13.1,20.4,2.5,6.0,0.159
462,Dwight Powell,26,8.5,1.7,1.6,1.0,21.3,2.1,0.43,79,False,1672,0.6,8.7,4.6,18.8,['CENTER'],poweldw01,2.0,DALLAS MAVERICKS,0.195,14.7,0.656,10.3,15.5,1.5,6.6,0.191
445,Adreian Payne,26,0.0,0.0,2.4,0.6,18.0,0.0,0.6,5,False,43,1.8,5.1,0.1,18.8,['POWER FORWARD'],paynead01,2.3,ORLANDO MAGIC,0.3,11.5,0.831,13.7,15.0,0.0,0.2,0.203
171,Derrick Favors,26,7.8,3.2,1.5,0.7,18.5,3.5,0.306,77,False,2153,0.9,10.6,4.5,18.8,['CENTER'],favorde01,1.3,UTAH JAZZ,0.09,14.6,0.593,9.9,18.5,1.9,8.0,0.179
115,Darren Collison,30,26.4,0.7,2.7,0.3,7.8,1.8,0.226,69,False,2018,2.4,2.1,5.8,18.8,['POINT GUARD'],collida01,2.3,INDIANA PACERS,0.321,5.0,0.61,10.9,17.4,2.4,7.6,0.181
192,Paul George,27,14.5,1.2,2.9,0.6,14.9,3.9,0.307,79,False,2891,2.3,2.7,5.0,18.7,['SMALL FORWARD'],georgpa01,2.8,OKLAHOMA CITY THUNDER,0.454,8.6,0.57,12.2,25.7,3.6,8.9,0.147
211,Blake Griffin,28,31.5,1.0,3.4,0.1,18.9,0.8,0.266,25,False,831,3.4,3.5,1.1,18.5,['POWER FORWARD'],griffbl01,0.7,DETROIT PISTONS,0.323,11.0,0.531,12.4,28.4,1.1,1.9,0.113
38,Bradley Beal,24,21.0,1.1,2.2,-0.7,11.5,2.5,0.249,82,False,2977,2.9,2.3,4.4,18.4,['SHOOTING GUARD'],bealbr01,1.6,WASHINGTON WIZARDS,0.357,6.9,0.564,11.5,27.6,3.1,6.9,0.111
297,Derrick Jones Jr.,20,12.3,9.8,4.8,2.8,6.6,0.0,1.5,6,False,33,2.0,6.4,0.1,18.4,['SMALL FORWARD'],jonesde02,1.5,PHOENIX SUNS,0.5,6.5,0.678,13.1,9.8,0.1,0.1,0.177
112,John Collins,20,8.9,3.8,-0.2,0.2,22.8,2.0,0.341,74,False,1785,-0.4,11.0,3.4,18.3,['POWER FORWARD'],collijo01,1.3,ATLANTA HAWKS,0.086,16.9,0.62,14.3,17.9,0.8,5.4,0.145
459,Otto Porter Jr.,24,10.1,1.5,3.5,1.0,18.1,3.1,0.145,77,False,2432,2.6,4.8,5.0,18.3,['SMALL FORWARD'],porteot01,2.4,WASHINGTON WIZARDS,0.354,11.4,0.602,7.4,18.4,3.4,8.1,0.161
212,Daniel Hamilton,22,44.2,0.0,2.3,1.3,20.5,0.0,0.0,6,False,28,1.0,0.0,0.1,18.2,['SHOOTING GUARD'],hamilda02,1.8,OKLAHOMA CITY THUNDER,0.455,9.9,0.545,15.4,19.9,0.0,0.1,0.169
61,Devin Booker,21,24.4,0.6,0.9,-2.0,12.7,0.6,0.312,54,False,1865,2.9,1.5,1.9,18.1,['SHOOTING GUARD'],bookede01,1.2,PHOENIX SUNS,0.364,7.0,0.561,13.9,31.7,1.4,2.4,0.063
447,Elfrid Payton,23,35.5,1.0,1.1,0.1,11.2,1.1,0.249,44,False,1257,1.0,4.1,1.6,18.1,['POINT GUARD'],paytoel01,2.5,ORLANDO MAGIC,0.146,7.6,0.564,18.3,21.8,1.0,2.7,0.104
43,Jordan Bell,23,16.9,5.5,2.8,2.8,19.0,1.4,0.238,57,False,809,0.0,8.9,1.6,18.0,['CENTER'],belljo01,2.1,GOLDEN STATE WARRIORS,0.022,14.3,0.641,20.0,13.9,1.0,2.9,0.174
355,Mangok Mathiang,25,0.0,0.0,-4.6,-1.3,38.5,0.0,0.143,4,False,20,-3.3,16.0,0.0,18.0,['CENTER'],mathima01,2.4,CHARLOTTE HORNETS,0.0,27.1,0.538,0.0,16.1,0.0,0.1,0.183
191,Rudy Gay,31,9.8,2.6,0.8,0.6,19.5,2.1,0.27,57,False,1231,0.2,6.8,1.0,18.0,['POWER FORWARD'],gayru01,1.9,SAN ANTONIO SPURS,0.22,13.1,0.545,11.5,24.6,0.9,3.1,0.122
345,Trey Lyles,22,10.1,2.0,1.3,-0.7,23.5,1.2,0.26,73,False,1391,2.0,4.5,2.7,17.9,['POWER FORWARD'],lylestr01,1.1,DENVER NUGGETS,0.396,14.0,0.591,9.1,21.1,1.1,3.9,0.135
246,Jrue Holiday,27,24.9,1.7,1.6,0.3,10.8,2.9,0.191,81,False,2927,1.3,2.4,4.2,17.8,['SHOOTING GUARD'],holidjr01,2.0,NEW ORLEANS PELICANS,0.286,6.8,0.57,13.6,23.1,2.7,7.1,0.116
31,J.J. Barea,33,45.1,0.2,1.2,-1.5,13.4,1.0,0.148,69,False,1603,2.7,1.0,2.3,17.8,['POINT GUARD'],bareajo01,1.1,DALLAS MAVERICKS,0.454,7.0,0.545,16.3,24.9,1.3,3.3,0.098
330,Meyers Leonard,25,10.6,0.0,2.0,0.9,24.7,0.3,0.141,33,False,254,1.0,5.2,0.7,17.8,['CENTER'],leoname01,1.4,PORTLAND TRAIL BLAZERS,0.333,15.0,0.676,10.8,16.1,0.3,1.1,0.2
373,Salah Mejri,31,7.2,8.2,0.7,2.8,25.4,1.3,0.482,61,False,729,-2.0,12.5,1.3,17.8,['CENTER'],mejrisa01,1.5,DALLAS MAVERICKS,0.022,18.7,0.644,19.0,12.8,0.5,2.7,0.175
40,Michael Beasley,29,12.5,2.3,-0.2,-0.8,21.2,1.5,0.197,74,False,1653,0.6,6.5,0.9,17.8,['POWER FORWARD'],beaslmi01,1.1,NEW YORK KNICKS,0.107,13.9,0.556,14.0,26.9,0.7,2.4,0.069
430,Kelly Olynyk,26,18.7,1.7,2.3,1.2,21.6,2.7,0.274,76,False,1779,1.1,5.6,2.8,17.8,['POWER FORWARD'],olynyke01,1.7,MIAMI HEAT,0.44,13.6,0.612,17.1,21.7,1.9,5.5,0.148
310,Sean Kilpatrick,28,10.5,1.3,1.3,-1.2,11.5,0.1,0.299,9,False,214,2.5,1.4,0.2,17.7,['SHOOTING GUARD'],kilpase01,1.4,CHICAGO BULLS,0.449,6.3,0.574,9.0,27.1,0.2,0.4,0.083
222,Tobias Harris,25,14.3,1.5,2.1,-0.2,16.8,1.0,0.156,32,False,1105,2.3,2.2,1.6,17.7,['POWER FORWARD'],harrito02,1.6,LOS ANGELES CLIPPERS,0.33,9.6,0.565,9.0,23.5,1.2,2.6,0.112
100,Willie Cauley-Stein,24,13.7,3.1,-0.1,0.3,22.0,2.2,0.32,73,False,2044,-0.4,7.0,1.7,17.6,['CENTER'],caulewi01,1.9,SACRAMENTO KINGS,0.016,14.2,0.529,11.0,21.8,1.0,3.9,0.092
