,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
499,Isaac Okoro,21,8.5,1.0,-1.7,0.7,7.1,1.9,0.36,67,False,1981,-2.4,4.1,2.4,10.4,['SMALL FORWARD'],okorois01,1.4,CLEVELAND CAVALIERS,0.364,5.6,0.589,10.4,12.4,0.1,4.2,0.103
500,KZ Okpala,22,8.3,3.0,-2.8,0.4,13.7,0.3,0.159,21,False,244,-3.2,5.2,0.2,10.4,['POWER FORWARD'],okpalkz01,0.8,MIAMI HEAT,0.377,9.5,0.521,6.3,14.4,-0.1,0.5,0.097
447,Patty Mills,33,10.6,0.6,-1.7,-1.4,6.2,0.9,0.074,81,False,2346,-0.3,0.9,1.9,10.4,['SHOOTING GUARD'],millspa02,1.1,BROOKLYN NETS,0.715,3.6,0.563,8.2,16.4,0.2,2.8,0.058
335,James Johnson,34,14.5,2.6,-2.2,0.6,14.6,1.1,0.179,62,False,1191,-2.7,4.8,0.6,10.3,['POWER FORWARD'],johnsja01,1.2,BROOKLYN NETS,0.277,9.8,0.513,12.7,13.7,-0.1,1.7,0.068
493,Royce O'Neale,28,10.5,1.2,0.8,1.7,13.4,2.8,0.126,77,False,2406,-0.8,3.0,2.7,10.3,['SMALL FORWARD'],onealro01,1.8,UTAH JAZZ,0.689,8.4,0.608,14.4,9.9,1.7,5.5,0.109
432,Jaden McDaniels,21,6.1,2.9,-2.9,-0.1,13.2,1.7,0.128,70,False,1803,-2.9,4.4,0.7,10.3,['POWER FORWARD'],mcdanja02,1.4,MINNESOTA TIMBERWOLVES,0.455,8.7,0.553,11.4,15.3,-0.4,2.4,0.065
287,Justin Holiday,32,8.8,1.1,-1.7,-0.8,9.4,0.3,0.09,49,False,1416,-0.8,1.4,1.0,10.3,['SMALL FORWARD'],holidju01,1.2,INDIANA PACERS,0.734,5.3,0.568,9.3,15.9,0.1,1.4,0.047
82,Chaundee Brown Jr.,23,6.4,0.0,-4.1,-1.7,17.0,0.0,0.24,3,False,83,-2.4,1.3,0.1,10.3,['SHOOTING GUARD'],brownch05,1.2,ATLANTA HAWKS,0.6,9.2,0.525,0.0,14.6,0.0,0.1,0.08
687,Aaron Wiggins,23,8.5,0.8,-4.3,-0.9,11.0,0.8,0.252,50,False,1209,-3.4,4.3,0.5,10.3,['SHOOTING GUARD'],wiggiaa01,1.2,OKLAHOMA CITY THUNDER,0.409,7.6,0.556,12.6,15.3,-0.7,1.2,0.048
11,Justin Anderson,28,13.6,1.9,-3.3,-1.6,15.2,0.1,0.172,13,False,269,-1.7,1.6,0.1,10.3,['SMALL FORWARD'],anderju01,1.3,INDIANA PACERS,0.609,8.3,0.475,6.0,15.8,-0.1,0.2,0.041
70,Ignas Brazdeikis,23,10.7,0.5,-4.3,-1.6,9.7,0.3,0.17,42,False,536,-2.7,4.5,0.2,10.2,['SMALL FORWARD'],brazdig01,0.9,ORLANDO MAGIC,0.463,7.1,0.52,7.8,17.7,-0.3,0.5,0.041
412,Tre Mann,20,10.7,0.8,-4.4,-1.1,11.2,1.0,0.139,60,False,1367,-3.3,1.9,-1.0,10.2,['POINT GUARD'],manntr01,1.7,OKLAHOMA CITY THUNDER,0.463,6.4,0.501,10.2,22.0,-0.8,0.1,0.002
672,Duane Washington Jr.,21,13.0,0.3,-4.8,-2.8,9.3,0.2,0.143,48,False,968,-1.9,0.5,-0.2,10.2,['POINT GUARD'],washidu02,1.3,INDIANA PACERS,0.504,4.8,0.521,11.2,22.6,-0.7,0.0,-0.002
278,George Hill,35,12.4,0.5,-1.6,0.6,9.7,1.0,0.225,54,False,1253,-2.2,3.3,1.3,10.2,['POINT GUARD'],hillge01,1.6,MILWAUKEE BUCKS,0.487,6.6,0.552,11.9,11.7,0.1,2.3,0.087
592,Marko Simonovic,22,0.0,2.5,-11.1,-5.0,16.0,0.0,0.733,9,False,35,-6.1,16.2,0.0,10.2,['CENTER'],simonma01,1.4,CHICAGO BULLS,0.333,16.1,0.428,9.2,27.5,-0.1,0.0,-0.011
3,Santi Aldama,21,7.7,2.5,-5.7,-1.5,16.1,0.4,0.242,32,False,360,-4.2,9.4,-0.1,10.2,['POWER FORWARD'],aldamsa01,0.8,MEMPHIS GRIZZLIES,0.364,12.6,0.452,9.9,18.4,-0.3,0.3,0.044
328,Alize Johnson,25,8.6,0.0,-4.0,-0.6,18.5,0.1,0.304,16,False,121,-3.4,15.0,0.1,10.2,['POWER FORWARD'],johnsal02,1.2,CHICAGO BULLS,0.087,16.7,0.537,23.5,12.4,-0.1,0.2,0.063
372,Furkan Korkmaz,24,13.1,0.6,-3.1,-1.1,11.9,1.1,0.179,67,False,1414,-2.0,1.8,0.1,10.2,['SHOOTING GUARD'],korkmfu01,1.2,PHILADELPHIA 76ERS,0.566,6.9,0.502,8.6,17.6,-0.4,1.2,0.041
689,Lindell Wigginton,23,15.7,0.5,-5.0,-1.9,11.5,0.1,0.574,19,False,199,-3.2,1.6,0.0,10.2,['POINT GUARD'],wiggili01,1.2,MILWAUKEE BUCKS,0.426,6.7,0.524,13.6,19.0,-0.2,0.2,0.044
587,Landry Shamet,24,9.7,0.6,-1.2,-0.4,8.0,1.5,0.167,69,False,1437,-0.9,1.2,1.1,10.2,['SHOOTING GUARD'],shamela01,0.9,PHOENIX SUNS,0.689,4.7,0.55,7.3,16.8,0.3,2.6,0.085
6,Nickeil Alexander-Walker,23,15.5,2.4,-1.7,1.2,15.6,0.2,0.25,15,False,149,-2.9,0.8,0.0,10.2,['SHOOTING GUARD'],alexani01,1.7,UTAH JAZZ,0.688,8.5,0.497,13.1,17.9,0.0,0.2,0.07
88,Troy Brown Jr.,22,8.2,0.4,-1.8,-0.2,17.4,0.9,0.101,66,False,1055,-1.7,4.2,0.5,10.1,['SMALL FORWARD'],browntr01,1.7,CHICAGO BULLS,0.516,10.8,0.525,8.8,12.3,0.1,1.4,0.065
67,James Bouknight,21,11.9,0.3,-7.1,-3.7,10.6,0.1,0.22,31,False,304,-3.4,7.6,-0.1,10.1,['SHOOTING GUARD'],bouknja01,1.1,CHARLOTTE HORNETS,0.348,9.1,0.459,8.8,23.7,-0.4,0.0,0.001
661,Dean Wade,25,7.3,0.6,-0.6,1.3,13.1,1.1,0.138,51,False,980,-1.9,3.6,1.1,10.1,['POWER FORWARD'],wadede01,1.5,CLEVELAND CAVALIERS,0.654,8.5,0.584,6.5,11.1,0.4,2.3,0.111
234,Hassani Gravett,25,17.0,0.5,-2.3,0.2,12.4,0.1,0.105,8,False,171,-2.4,0.6,0.1,10.1,['POINT GUARD'],graveha01,1.4,ORLANDO MAGIC,0.684,6.5,0.629,18.5,12.3,0.0,0.3,0.071
370,Kevin Knox,22,8.8,0.8,-6.9,-2.5,15.7,0.1,0.267,17,False,111,-4.4,5.9,0.0,10.1,['SMALL FORWARD'],knoxke01,0.9,ATLANTA HAWKS,0.578,10.8,0.457,3.8,20.6,-0.1,0.1,0.031
132,Robert Covington,31,6.7,4.3,-1.2,1.6,18.6,1.4,0.107,48,False,1431,-2.8,3.0,-0.3,10.0,['POWER FORWARD'],covinro01,2.5,PORTLAND TRAIL BLAZERS,0.685,10.5,0.519,14.2,12.4,0.3,1.1,0.037
32,Dalano Banton,22,19.8,1.4,-3.1,0.4,14.1,0.8,0.218,64,False,696,-3.5,5.6,-0.4,10.0,['POINT GUARD'],bantoda01,2.0,TORONTO RAPTORS,0.252,9.7,0.463,19.3,16.9,-0.2,0.4,0.03
93,Trey Burke,29,20.7,0.0,-5.0,-1.4,7.3,0.4,0.107,42,False,441,-3.6,1.0,-0.4,10.0,['POINT GUARD'],burketr01,1.4,DALLAS MAVERICKS,0.381,4.2,0.475,10.4,25.6,-0.3,0.0,0.003
630,Brodric Thomas,25,26.0,1.5,-2.8,0.8,14.1,0.1,0.278,12,False,60,-3.6,3.7,0.0,10.0,['SHOOTING GUARD'],thomabr01,0.8,BOSTON CELTICS,0.5,9.0,0.52,22.9,19.2,0.0,0.1,0.052
311,Joe Ingles,34,19.0,0.4,-0.3,0.5,11.2,0.9,0.077,45,False,1122,-0.7,1.2,1.3,10.0,['SMALL FORWARD'],inglejo01,1.0,UTAH JAZZ,0.789,6.4,0.551,13.5,13.2,0.5,2.2,0.094
567,Terrence Ross,30,12.5,0.8,-3.7,-1.1,10.3,0.9,0.235,63,False,1448,-2.5,1.5,-0.5,10.0,['SHOOTING GUARD'],rosste01,0.9,ORLANDO MAGIC,0.477,5.9,0.515,10.9,20.5,-0.6,0.3,0.011
174,David Duke Jr.,22,6.6,1.8,-3.9,-0.9,11.5,0.3,0.194,22,False,341,-3.0,9.8,0.0,10.0,['POINT GUARD'],dukeda01,2.0,BROOKLYN NETS,0.343,10.7,0.444,7.1,15.9,-0.2,0.3,0.048
183,Wayne Ellington,34,5.0,0.5,-1.4,-0.6,8.9,0.4,0.046,43,False,810,-0.7,1.3,0.6,9.9,['SHOOTING GUARD'],ellinwa01,1.4,LOS ANGELES LAKERS,0.89,5.1,0.593,7.3,13.8,0.1,1.0,0.062
635,Matt Thomas,27,5.8,0.6,-2.6,-1.4,11.5,0.2,0.149,40,False,459,-1.2,0.7,0.3,9.9,['SHOOTING GUARD'],thomama02,0.9,CHICAGO BULLS,0.679,6.1,0.564,5.3,14.5,-0.1,0.6,0.058
318,Josh Jackson,24,10.7,2.3,-3.7,-0.2,17.1,0.6,0.223,39,False,707,-3.5,2.5,-0.4,9.9,['SMALL FORWARD'],jacksjo02,1.4,DETROIT PISTONS,0.45,9.4,0.501,12.1,19.0,-0.3,0.2,0.013
492,Jordan Nwora,23,7.0,1.4,-4.1,-1.5,16.1,1.1,0.093,62,False,1185,-2.7,3.4,-0.4,9.9,['SMALL FORWARD'],nworajo01,1.0,MILWAUKEE BUCKS,0.491,9.9,0.506,10.6,19.4,-0.6,0.6,0.025
393,Kira Lewis Jr.,20,21.7,0.3,-4.0,-1.2,10.0,0.2,0.082,24,False,341,-2.8,2.9,-0.3,9.8,['POINT GUARD'],lewiski01,1.6,NEW ORLEANS PELICANS,0.397,6.3,0.466,14.7,22.3,-0.2,-0.1,-0.017
163,Devon Dotson,22,23.9,0.0,-4.9,-1.5,10.5,0.0,0.391,11,False,85,-3.4,1.3,0.1,9.8,['POINT GUARD'],dotsode01,0.6,CHICAGO BULLS,0.391,6.0,0.538,15.6,16.6,-0.1,0.1,0.048
21,D.J. Augustin,34,11.8,0.2,-2.6,-1.6,6.6,0.1,0.058,21,False,373,-1.0,1.2,0.5,9.7,['POINT GUARD'],augusdj01,0.9,LOS ANGELES LAKERS,0.791,3.9,0.635,11.1,11.4,-0.1,0.6,0.079
449,Paul Millsap,36,6.8,1.7,-4.5,-0.4,13.5,0.1,0.233,9,False,106,-4.1,12.9,0.0,9.7,['CENTER'],millspa01,2.4,PHILADELPHIA 76ERS,0.267,13.2,0.499,19.5,17.4,-0.1,0.1,0.041
696,Ziaire Williams,20,6.3,0.8,-3.0,-0.6,8.2,1.1,0.13,62,False,1346,-2.4,2.0,1.1,9.7,['SMALL FORWARD'],willizi02,1.2,MEMPHIS GRIZZLIES,0.571,5.0,0.559,8.4,14.9,-0.3,2.2,0.08
418,Kelan Martin,26,6.8,1.8,-3.3,-0.9,9.5,0.2,0.077,27,False,444,-2.4,4.0,-0.1,9.7,['SMALL FORWARD'],martike03,1.4,INDIANA PACERS,0.44,6.7,0.492,7.5,18.1,-0.1,0.1,0.01
20,D.J. Augustin,34,20.5,0.0,-4.3,-2.9,7.4,0.0,0.279,34,False,510,-1.4,1.5,0.2,9.7,['POINT GUARD'],augusdj01,0.9,HOUSTON ROCKETS,0.706,4.4,0.596,22.8,16.4,-0.3,0.2,0.017
640,JT Thor,19,9.2,4.0,-3.0,0.1,13.1,0.2,0.364,33,False,262,-3.1,4.4,0.1,9.7,['POWER FORWARD'],thorjt01,1.5,CHARLOTTE HORNETS,0.491,8.7,0.525,13.6,12.0,-0.1,0.3,0.058
601,Ish Smith,33,25.9,1.8,-4.5,-0.7,9.7,0.3,0.103,37,False,511,-3.7,2.2,-0.5,9.6,['POINT GUARD'],smithis01,1.9,CHARLOTTE HORNETS,0.135,5.9,0.434,15.7,19.1,-0.3,-0.1,-0.011
129,Petr Cornelie,26,10.8,2.4,-8.8,-2.7,19.9,0.0,0.267,13,False,38,-6.1,21.3,-0.1,9.6,['POWER FORWARD'],cornepe01,1.3,DENVER NUGGETS,0.533,20.6,0.418,19.3,24.0,-0.1,0.0,-0.015
258,Joe Harris,30,4.5,0.4,-1.4,-0.5,12.8,0.2,0.048,14,False,423,-0.9,1.3,0.3,9.6,['SMALL FORWARD'],harrijo01,0.8,BROOKLYN NETS,0.71,7.2,0.624,11.2,14.5,0.1,0.5,0.06
476,Svi Mykhailiuk,24,8.8,0.5,-2.9,-0.2,11.5,0.7,0.158,56,False,716,-2.7,2.9,0.1,9.6,['SMALL FORWARD'],mykhasv01,1.8,TORONTO RAPTORS,0.573,7.0,0.509,11.3,16.9,-0.2,0.8,0.052
226,Freddie Gillespie,24,5.9,6.9,-4.6,1.0,20.5,0.2,0.318,9,False,119,-5.6,11.5,-0.1,9.5,['POWER FORWARD'],gillefr01,1.2,ORLANDO MAGIC,0.045,16.0,0.419,16.6,10.9,-0.1,0.1,0.049
165,Jeff Dowtin,24,14.6,3.4,-3.6,0.7,22.7,0.0,0.0,4,False,28,-4.3,4.0,0.0,9.5,['POINT GUARD'],dowtije01,0.0,GOLDEN STATE WARRIORS,0.167,13.7,0.5,14.3,10.9,0.0,0.1,0.089
244,Kyle Guy,24,13.5,0.6,-3.4,-0.3,7.8,0.2,0.185,19,False,186,-3.1,2.5,-0.1,9.5,['SHOOTING GUARD'],guyky01,1.9,MIAMI HEAT,0.615,5.2,0.526,15.6,19.9,-0.1,0.1,0.035
235,Danny Green,34,6.5,2.5,-0.5,0.8,10.1,1.6,0.044,62,False,1353,-1.4,2.7,0.3,9.5,['SMALL FORWARD'],greenda02,2.2,PHILADELPHIA 76ERS,0.847,6.5,0.561,12.1,12.3,0.5,1.9,0.067
705,McKinley Wright IV,23,20.9,0.0,-4.2,-2.8,0.0,0.0,0.0,5,False,19,-1.4,0.0,0.0,9.5,['POINT GUARD'],wrighmc01,0.0,MINNESOTA TIMBERWOLVES,0.667,0.0,0.833,25.0,8.8,0.0,0.0,0.092
463,Juwan Morgan,24,4.8,0.0,-7.3,-4.2,8.5,0.0,0.0,1,False,27,-3.2,7.6,0.1,9.5,['POWER FORWARD'],morgaju01,0.0,TORONTO RAPTORS,0.667,8.0,0.833,0.0,4.8,0.0,0.1,0.139
338,Keon Johnson,19,13.7,1.3,-5.7,0.3,11.4,0.2,0.412,15,False,135,-6.0,4.8,-0.1,9.4,['SHOOTING GUARD'],johnske07,2.5,LOS ANGELES CLIPPERS,0.216,8.2,0.44,10.4,21.9,-0.1,0.1,0.018
341,Tyler Johnson,29,7.4,2.4,-2.0,0.5,14.4,0.0,0.0,3,False,38,-2.4,3.0,0.0,9.4,['POINT GUARD'],johnsty01,1.3,PHILADELPHIA 76ERS,0.7,8.8,0.55,9.1,13.0,0.0,0.1,0.072
358,Georgios Kalaitzakis,23,11.4,0.6,-6.8,-1.9,6.9,0.2,0.375,4,False,166,-4.9,1.2,-0.2,9.4,['SMALL FORWARD'],kalaige01,2.9,OKLAHOMA CITY THUNDER,0.393,4.0,0.536,19.7,21.1,-0.2,-0.1,-0.028
664,Ish Wainright,27,5.3,1.5,-2.0,1.0,7.9,0.6,0.115,45,False,359,-3.0,8.3,0.0,9.4,['POWER FORWARD'],wainris01,2.7,PHOENIX SUNS,0.567,8.1,0.494,10.6,14.7,0.0,0.6,0.079
583,Jay Scrubb,21,9.7,2.1,-4.8,-0.4,11.9,0.1,0.217,18,False,121,-4.4,1.8,-0.1,9.3,['SHOOTING GUARD'],scrubja01,1.6,LOS ANGELES CLIPPERS,0.457,7.0,0.486,12.2,20.8,-0.1,0.0,0.002
144,Ed Davis,32,4.5,4.0,-1.8,2.5,26.9,0.3,0.875,31,False,201,-4.2,7.9,0.2,9.3,['CENTER'],davised01,0.7,CLEVELAND CAVALIERS,0.0,17.6,0.632,18.4,6.0,0.0,0.5,0.126
291,Rodney Hood,29,8.5,1.3,-2.4,-0.5,6.4,0.1,0.192,13,False,128,-1.8,1.7,0.1,9.3,['SMALL FORWARD'],hoodro01,1.1,LOS ANGELES CLIPPERS,0.423,4.1,0.603,12.4,11.1,0.0,0.2,0.075
267,Killian Hayes,20,24.6,1.9,-3.5,0.8,12.0,1.5,0.161,66,False,1647,-4.3,2.2,-1.0,9.3,['POINT GUARD'],hayeski01,2.3,DETROIT PISTONS,0.364,6.9,0.461,18.4,15.7,-0.6,0.5,0.014
406,Timothé Luwawu-Cabarrot,26,7.7,0.8,-3.3,-1.0,10.3,0.3,0.22,52,False,685,-2.3,2.7,0.6,9.3,['SMALL FORWARD'],luwawti01,1.3,ATLANTA HAWKS,0.656,6.6,0.556,8.9,14.3,-0.2,0.9,0.061
384,Romeo Langford,22,3.6,2.0,-1.2,1.1,10.7,1.0,0.185,44,False,728,-2.3,4.6,0.2,9.3,['SHOOTING GUARD'],langfro01,1.4,BOSTON CELTICS,0.451,7.7,0.52,7.4,13.0,0.2,1.3,0.084
92,Reggie Bullock,30,6.1,0.7,-1.4,0.0,12.2,2.0,0.096,68,False,1902,-1.5,1.9,1.2,9.2,['SMALL FORWARD'],bullore01,1.1,DALLAS MAVERICKS,0.782,7.0,0.558,7.1,13.3,0.3,3.2,0.08
350,Kai Jones,21,8.6,3.0,-6.6,-1.4,13.7,0.0,0.571,21,False,63,-5.2,5.0,0.0,9.2,['CENTER'],joneska01,0.8,CHARLOTTE HORNETS,0.143,9.2,0.628,25.5,15.9,-0.1,0.0,0.009
182,CJ Elleby,21,10.6,1.6,-5.3,-1.5,15.6,0.5,0.273,58,False,1174,-3.8,6.0,-0.1,9.2,['SMALL FORWARD'],ellebcj01,1.5,PORTLAND TRAIL BLAZERS,0.409,10.6,0.491,14.0,14.8,-1.0,0.4,0.016
497,Josh Okogie,23,6.2,2.2,-2.7,0.9,8.7,0.5,0.49,49,False,516,-3.7,5.9,0.1,9.0,['SHOOTING GUARD'],okogijo01,2.4,MINNESOTA TIMBERWOLVES,0.452,7.3,0.526,15.4,12.1,-0.1,0.7,0.062
387,Jake Layman,27,5.3,2.1,-3.9,-0.6,14.3,0.2,0.247,34,False,231,-3.3,2.7,-0.1,9.0,['SMALL FORWARD'],laymaja01,1.4,MINNESOTA TIMBERWOLVES,0.479,8.4,0.5,11.0,16.4,-0.1,0.1,0.024
361,Braxton Key,24,25.7,0.0,-6.2,3.3,18.3,0.0,0.0,2,False,6,-9.5,18.9,0.0,9.0,['SMALL FORWARD'],keybr01,8.3,PHILADELPHIA 76ERS,0.5,18.6,0.5,50.0,29.9,0.0,0.0,-0.169
271,Juancho Hernangómez,26,6.9,1.6,-2.5,-0.1,22.8,0.1,0.667,5,False,51,-2.4,8.2,0.0,9.0,['POWER FORWARD'],hernaju01,0.9,SAN ANTONIO SPURS,0.5,15.4,0.451,20.5,8.1,0.0,0.1,0.055
345,Carlik Jones,24,0.0,0.0,-6.7,-3.7,0.0,0.0,0.0,2,False,4,-3.0,0.0,0.0,8.9,['POINT GUARD'],jonesca03,0.0,DENVER NUGGETS,0.0,0.0,0.5,0.0,21.9,0.0,0.0,-0.03
698,Dylan Windler,25,10.0,0.6,-1.7,1.2,16.0,0.6,0.184,50,False,459,-2.9,5.2,0.2,8.8,['SMALL FORWARD'],windldy01,1.5,CLEVELAND CAVALIERS,0.714,10.7,0.519,13.1,11.8,0.0,0.8,0.084
137,Jarrett Culver,22,13.0,1.3,-5.4,0.3,11.1,0.5,0.252,37,False,338,-5.7,3.9,-0.4,8.7,['SHOOTING GUARD'],culveja01,2.8,MEMPHIS GRIZZLIES,0.348,7.4,0.433,11.8,20.6,-0.3,0.1,0.012
63,Isaac Bonga,22,7.3,2.8,-0.4,5.0,5.0,0.1,0.615,15,False,69,-5.4,6.0,-0.1,8.7,['SMALL FORWARD'],bongais01,5.8,TORONTO RAPTORS,0.308,5.5,0.363,10.8,11.5,0.0,0.1,0.06
427,Mac McClung,23,0.0,0.0,-15.3,-8.4,0.0,0.0,0.0,1,False,3,-6.9,0.0,0.0,8.7,['POINT GUARD'],mccluma01,0.0,CHICAGO BULLS,0.0,0.0,1.0,50.0,29.4,0.0,0.0,-0.251
373,Luke Kornet,26,8.8,5.9,-9.9,-3.2,7.2,0.0,0.6,2,False,15,-6.7,15.1,0.0,8.7,['CENTER'],kornelu01,0.0,CLEVELAND CAVALIERS,0.2,11.1,0.316,0.0,18.6,0.0,0.0,0.008
168,PJ Dozier,25,11.3,1.6,-2.0,1.0,15.6,0.4,0.131,18,False,340,-3.0,4.8,-0.1,8.7,['SHOOTING GUARD'],doziepj01,1.6,DENVER NUGGETS,0.485,10.3,0.463,11.0,15.2,0.0,0.3,0.038
101,Devin Cannady,25,10.0,1.9,-3.2,-0.4,3.7,0.1,0.159,5,False,145,-2.8,0.7,0.0,8.6,['POINT GUARD'],cannade01,1.7,ORLANDO MAGIC,0.841,2.2,0.531,9.6,15.5,0.0,0.1,0.033
608,Tony Snell,30,4.0,0.7,-2.6,-0.6,10.6,0.2,0.014,15,False,277,-2.0,2.0,0.2,8.6,['SHOOTING GUARD'],snellto01,1.4,NEW ORLEANS PELICANS,0.716,6.2,0.591,9.7,12.8,0.0,0.3,0.058
618,Jalen Suggs,20,24.9,1.3,-5.6,-0.2,11.7,1.3,0.297,48,False,1307,-5.3,2.1,-3.0,8.6,['POINT GUARD'],suggsja01,2.2,ORLANDO MAGIC,0.358,6.9,0.455,18.7,25.3,-1.2,-1.6,-0.06
170,Goran Dragić,35,24.7,0.7,-4.4,-1.1,10.4,0.3,0.197,16,False,408,-3.3,3.0,-0.2,8.6,['POINT GUARD'],dragigo01,1.7,BROOKLYN NETS,0.419,6.8,0.46,20.6,16.9,-0.3,0.1,0.006
624,Garrett Temple,35,9.2,2.0,-2.5,0.3,11.8,1.0,0.139,59,False,1098,-2.8,2.9,-0.1,8.6,['SHOOTING GUARD'],templga01,1.9,NEW ORLEANS PELICANS,0.627,7.2,0.494,11.8,13.9,-0.1,0.8,0.037
76,Armoni Brooks,23,11.0,1.9,-1.6,1.2,10.4,0.2,0.053,13,False,154,-2.8,5.3,0.0,8.6,['POINT GUARD'],brookar01,2.3,TORONTO RAPTORS,0.947,7.7,0.437,9.3,11.9,0.0,0.2,0.067
264,Udonis Haslem,41,7.4,1.3,-7.1,-0.7,28.2,0.1,0.097,13,False,83,-6.4,5.6,-0.1,8.6,['CENTER'],hasleud01,0.6,MIAMI HEAT,0.129,17.1,0.495,13.4,20.0,-0.1,0.1,0.033
249,R.J. Hampton,20,16.9,0.8,-4.1,-0.1,12.9,1.1,0.256,64,False,1402,-4.0,1.7,-1.3,8.5,['SHOOTING GUARD'],hamptrj01,1.4,ORLANDO MAGIC,0.4,7.3,0.481,14.6,18.4,-0.7,-0.2,-0.005
376,Vit Krejci,21,11.9,1.1,-5.3,-1.0,12.6,0.5,0.132,30,False,690,-4.3,2.6,0.1,8.5,['SHOOTING GUARD'],krejcvi01,1.3,OKLAHOMA CITY THUNDER,0.587,7.5,0.529,14.1,12.9,-0.6,0.6,0.042
339,Keon Johnson,19,17.0,1.8,-6.0,-2.5,8.5,0.2,0.136,22,False,562,-3.5,3.4,-0.7,8.5,['SHOOTING GUARD'],johnske07,1.8,PORTLAND TRAIL BLAZERS,0.403,5.9,0.457,14.3,21.1,-0.6,-0.5,-0.043
109,Willie Cauley-Stein,28,7.0,1.5,-3.1,0.9,15.7,0.2,0.057,18,False,177,-4.1,8.2,0.0,8.4,['CENTER'],caulewi01,1.7,DALLAS MAVERICKS,0.057,11.9,0.474,16.3,10.9,0.0,0.2,0.063
138,Jarron Cumberland,24,11.6,0.0,-6.6,-2.2,19.0,0.0,0.0,3,False,12,-4.4,8.8,0.0,8.4,['SHOOTING GUARD'],cumbeja01,0.0,PORTLAND TRAIL BLAZERS,0.5,13.7,0.5,0.0,7.2,0.0,0.0,0.079
325,DaQuan Jeffries,24,14.0,0.0,-4.9,0.9,23.8,0.0,0.0,3,False,9,-5.8,0.0,0.0,8.4,['SHOOTING GUARD'],jeffrda01,0.0,MEMPHIS GRIZZLIES,0.5,11.6,0.5,0.0,9.1,0.0,0.0,0.099
654,Denzel Valentine,28,7.6,0.0,-2.4,0.3,15.4,0.2,0.0,22,False,204,-2.7,5.0,-0.1,8.4,['SHOOTING GUARD'],valende01,1.7,CLEVELAND CAVALIERS,0.71,10.3,0.516,13.9,15.6,0.0,0.2,0.045
75,Armoni Brooks,23,10.3,1.0,-4.4,-1.8,11.1,0.2,0.076,41,False,690,-2.6,1.9,-0.2,8.4,['SHOOTING GUARD'],brookar01,1.4,HOUSTON ROCKETS,0.849,6.4,0.49,8.1,17.4,-0.4,0.0,0.002
87,Sterling Brown,26,7.5,1.0,-2.9,0.5,21.8,0.9,0.097,49,False,628,-3.4,4.6,-0.1,8.4,['SHOOTING GUARD'],brownst02,1.1,DALLAS MAVERICKS,0.594,13.2,0.495,12.5,13.2,-0.1,0.8,0.061
210,Wenyen Gabriel,24,6.0,3.7,-7.5,-0.9,20.1,0.1,0.308,6,False,46,-6.6,11.9,0.0,8.3,['POWER FORWARD'],gabriwe01,1.1,LOS ANGELES CLIPPERS,0.385,16.1,0.474,16.9,17.0,-0.1,0.0,0.041
49,Dāvis Bertāns,29,4.4,1.0,-3.8,-1.3,12.0,0.3,0.175,34,False,501,-2.5,1.3,0.0,8.3,['POWER FORWARD'],bertada01,1.1,WASHINGTON WIZARDS,0.842,6.7,0.527,7.1,17.6,-0.2,0.3,0.025
180,Kessler Edwards,21,4.1,2.2,-3.8,-0.8,13.8,0.9,0.071,48,False,987,-3.1,5.0,-0.2,8.3,['SMALL FORWARD'],edwarke02,1.4,BROOKLYN NETS,0.509,9.5,0.516,13.2,13.8,-0.5,0.6,0.031
364,Louis King,22,12.5,0.8,-4.6,-1.6,12.7,0.0,0.213,10,False,104,-3.0,0.0,0.0,8.1,['SMALL FORWARD'],kinglo02,0.9,SACRAMENTO KINGS,0.574,6.3,0.438,0.0,21.2,-0.1,0.0,0.0
385,Romeo Langford,22,5.8,0.0,-4.1,-0.4,9.8,0.0,1.143,4,False,43,-3.8,0.0,0.0,8.1,['SHOOTING GUARD'],langfro01,1.1,SAN ANTONIO SPURS,0.286,4.9,0.523,0.0,10.3,0.0,0.0,0.053
485,Daishen Nix,19,21.5,0.0,-6.4,-1.0,11.0,0.1,0.448,24,False,261,-5.4,2.9,-0.3,8.1,['SHOOTING GUARD'],nixda01,2.7,HOUSTON ROCKETS,0.388,6.9,0.48,24.5,17.3,-0.3,-0.2,-0.033
610,Cassius Stanley,22,3.9,1.2,-5.8,-1.0,10.3,0.1,0.217,9,False,155,-4.9,3.3,0.0,8.0,['SHOOTING GUARD'],stanlca01,1.6,DETROIT PISTONS,0.37,6.6,0.516,10.6,15.6,-0.2,0.1,0.021
480,RJ Nembhard Jr.,22,26.1,0.0,-5.9,-1.5,6.9,0.0,0.222,14,False,63,-4.4,5.4,0.0,8.0,['SHOOTING GUARD'],nembhrj01,0.8,CLEVELAND CAVALIERS,0.111,6.1,0.38,13.2,16.0,-0.1,0.0,0.01
