,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
479,Anderson Varejão,30,15.4,1.3,3.7,-0.1,30.1,1.1,0.353,25,False,901,3.8,16.9,2.2,21.7,['CENTER'],varejan01,2.1,CLEVELAND CAVALIERS,0.017,23.2,0.529,11.6,18.7,1.3,3.3,0.173
129,Andre Drummond,19,4.1,6.1,2.5,1.5,27.2,2.3,0.465,60,False,1243,1.0,15.4,2.2,21.6,['CENTER'],drumman01,2.5,DETROIT PISTONS,0.006,21.2,0.578,12.2,17.2,1.4,4.5,0.172
227,Kyrie Irving,20,32.7,0.8,3.7,-0.7,10.8,1.1,0.271,59,False,2048,4.3,1.8,4.2,21.4,['POINT GUARD'],irvinky01,2.3,CLEVELAND CAVALIERS,0.261,6.1,0.553,13.8,30.2,3.0,5.3,0.125
108,Stephen Curry,24,31.1,0.3,5.4,0.1,9.1,2.8,0.21,78,False,2983,5.3,2.3,8.4,21.3,['POINT GUARD'],curryst01,2.1,GOLDEN STATE WARRIORS,0.432,5.8,0.589,13.7,26.4,5.6,11.2,0.18
514,Brandan Wright,25,5.6,5.2,2.5,0.4,16.7,1.3,0.238,64,False,1149,2.1,8.4,2.8,21.0,['CENTER'],wrighbr03,1.2,DALLAS MAVERICKS,0.007,12.6,0.606,7.1,19.0,1.3,4.1,0.172
237,Al Jefferson,28,12.0,2.7,2.4,0.1,25.9,3.3,0.176,78,False,2578,2.2,7.0,4.3,20.9,['CENTER'],jeffeal01,1.6,UTAH JAZZ,0.014,16.3,0.522,7.3,25.3,2.8,7.7,0.143
489,John Wall,22,43.9,1.8,3.9,1.1,11.2,2.2,0.416,49,False,1602,2.7,2.4,2.2,20.8,['POINT GUARD'],walljo01,2.1,WASHINGTON WIZARDS,0.061,6.8,0.521,15.3,29.3,2.4,4.5,0.134
317,JaVale McGee,25,2.7,8.5,1.6,1.2,17.1,2.2,0.353,79,False,1433,0.4,12.6,2.7,20.7,['CENTER'],mcgeeja01,1.1,DENVER NUGGETS,0.002,14.9,0.589,12.9,21.1,1.3,4.9,0.163
6,LaMarcus Aldridge,27,13.0,2.5,1.3,-0.4,20.9,2.3,0.264,74,False,2790,1.7,7.2,4.8,20.4,['POWER FORWARD'],aldrila01,1.2,PORTLAND TRAIL BLAZERS,0.011,14.0,0.53,8.9,26.5,2.3,7.2,0.124
506,Deron Williams,28,37.5,0.8,3.8,-0.7,8.5,1.8,0.328,78,False,2842,4.5,1.2,9.1,20.3,['POINT GUARD'],willide01,1.4,BROOKLYN NETS,0.398,4.8,0.574,14.5,24.4,4.2,10.9,0.184
375,Nikola Peković,27,4.9,2.0,0.5,-1.2,19.0,2.1,0.437,62,False,1959,1.7,13.0,4.6,20.2,['CENTER'],pekovni01,1.1,MINNESOTA TIMBERWOLVES,0.0,15.9,0.572,10.3,22.5,1.2,6.7,0.163
100,DeMarcus Cousins,22,15.3,1.9,0.2,-0.5,27.0,2.3,0.408,75,False,2289,0.7,10.9,2.0,20.2,['CENTER'],couside01,2.4,SACRAMENTO KINGS,0.021,18.7,0.524,15.5,28.1,1.2,4.4,0.092
500,David West,32,16.8,2.1,4.0,1.5,18.8,4.7,0.312,73,False,2435,2.4,6.8,4.4,20.1,['POWER FORWARD'],westda01,1.6,INDIANA PACERS,0.019,12.9,0.545,12.0,24.4,3.7,9.1,0.179
60,Chris Bosh,28,8.4,3.4,1.3,-0.2,17.6,3.4,0.333,74,False,2454,1.5,7.0,5.6,20.0,['CENTER'],boshch01,1.4,MIAMI HEAT,0.082,12.6,0.592,11.0,22.7,2.1,9.0,0.175
140,Jeremy Evans,25,8.0,4.8,2.2,1.3,17.6,0.3,0.75,37,False,215,0.9,14.0,0.7,19.9,['POWER FORWARD'],evansje01,2.0,UTAH JAZZ,0.023,15.8,0.641,12.0,14.1,0.2,0.9,0.208
219,Al Horford,26,15.3,2.2,1.9,0.6,23.0,4.1,0.196,74,False,2756,1.3,8.2,4.7,19.8,['CENTER'],horfoal01,1.5,ATLANTA HAWKS,0.006,15.7,0.56,11.3,21.8,2.7,8.8,0.153
333,Paul Millsap,27,14.5,2.7,2.7,1.0,18.8,2.9,0.407,78,False,2375,1.7,8.6,4.8,19.8,['POWER FORWARD'],millspa01,2.3,UTAH JAZZ,0.045,13.7,0.55,11.8,22.4,2.8,7.6,0.154
355,Dirk Nowitzki,34,13.5,1.7,3.1,0.1,21.5,1.8,0.265,53,False,1661,3.0,2.5,3.3,19.8,['POWER FORWARD'],nowitdi01,1.2,DALLAS MAVERICKS,0.216,12.2,0.564,7.9,24.2,2.2,5.0,0.145
208,J.J. Hickson,24,6.6,1.7,0.2,-1.1,28.5,2.3,0.36,80,False,2323,1.3,13.2,4.6,19.7,['CENTER'],hicksjj01,1.1,PORTLAND TRAIL BLAZERS,0.003,20.7,0.591,14.4,19.9,1.3,6.9,0.142
498,Maalik Wayns,21,30.9,0.0,0.9,2.2,6.3,0.1,0.25,6,False,37,-1.4,0.0,0.1,19.5,['POINT GUARD'],waynsma01,4.3,LOS ANGELES CLIPPERS,0.375,3.2,0.563,10.1,24.4,0.0,0.2,0.227
160,Marc Gasol,28,19.1,4.1,5.2,3.1,18.9,5.4,0.364,80,False,2796,2.1,7.6,6.1,19.5,['CENTER'],gasolma01,1.6,MEMPHIS GRIZZLIES,0.016,13.1,0.559,13.5,19.2,5.1,11.5,0.197
335,Greg Monroe,22,18.6,1.6,1.8,0.4,23.6,3.2,0.371,81,False,2687,1.5,9.9,2.7,19.5,['CENTER'],monrogr01,2.1,DETROIT PISTONS,0.004,16.7,0.527,16.0,24.8,2.6,5.9,0.105
220,Dwight Howard,27,6.6,4.9,0.6,1.1,27.4,4.8,0.887,76,False,2722,-0.6,10.4,2.8,19.4,['CENTER'],howardw01,1.6,LOS ANGELES LAKERS,0.007,19.1,0.573,16.6,22.2,1.8,7.6,0.134
224,Serge Ibaka,23,2.8,7.4,1.5,0.7,17.0,4.1,0.246,80,False,2486,0.9,11.1,5.3,19.4,['POWER FORWARD'],ibakase01,0.6,OKLAHOMA CITY THUNDER,0.073,14.2,0.612,12.7,18.1,2.2,9.4,0.181
282,David Lee,29,16.5,0.6,1.8,0.4,24.5,3.7,0.276,79,False,2907,1.4,8.5,5.4,19.2,['POWER FORWARD'],leeda02,1.2,GOLDEN STATE WARRIORS,0.003,16.8,0.561,13.7,23.2,2.8,9.1,0.15
77,José Calderón,31,43.7,0.4,3.6,-1.4,8.7,0.5,0.131,45,False,1273,5.0,1.3,4.0,19.2,['POINT GUARD'],caldejo01,1.2,TORONTO RAPTORS,0.462,5.0,0.594,15.1,18.1,1.8,4.4,0.167
158,Kevin Garnett,36,14.4,2.4,2.6,1.7,25.8,3.8,0.236,68,False,2022,0.9,4.5,1.8,19.2,['CENTER'],garneke01,2.0,BOSTON CELTICS,0.019,15.5,0.535,10.5,24.5,2.3,5.6,0.133
378,Paul Pierce,35,25.1,0.9,3.6,0.7,19.7,3.7,0.387,77,False,2575,3.0,2.1,3.5,19.1,['SMALL FORWARD'],piercpa01,1.7,BOSTON CELTICS,0.35,11.2,0.559,14.3,27.4,3.6,7.2,0.135
169,Manu Ginóbili,35,30.6,0.7,3.6,1.5,13.4,2.4,0.382,60,False,1393,2.1,2.6,2.1,19.0,['SHOOTING GUARD'],ginobma01,2.9,SAN ANTONIO SPURS,0.436,8.3,0.56,17.3,25.2,2.0,4.5,0.155
85,Tyson Chandler,30,4.5,3.0,1.3,-0.3,24.3,2.6,0.645,66,False,2164,1.5,14.1,6.7,18.9,['CENTER'],chandty01,1.0,NEW YORK KNICKS,0.0,19.0,0.671,14.5,13.0,1.8,9.3,0.207
295,Robin Lopez,24,5.3,5.0,0.6,-0.7,13.4,1.2,0.288,82,False,2136,1.3,12.4,4.4,18.9,['CENTER'],lopezro01,0.8,NEW ORLEANS HORNETS,0.0,12.9,0.573,12.0,20.0,1.4,5.6,0.126
488,Kemba Walker,22,31.2,0.9,1.4,-0.8,9.2,1.1,0.298,82,False,2859,2.2,2.3,3.7,18.8,['POINT GUARD'],walkeke02,2.9,CHARLOTTE BOBCATS,0.267,5.7,0.517,12.4,25.6,2.4,4.8,0.08
413,Larry Sanders,24,6.8,7.6,1.0,2.0,25.8,3.7,0.225,71,False,1937,-1.1,12.0,2.3,18.7,['CENTER'],sandela01,1.4,MILWAUKEE BUCKS,0.003,18.6,0.523,11.6,16.9,1.5,6.0,0.149
437,Tiago Splitter,28,10.0,2.3,2.2,1.3,20.3,3.5,0.506,81,False,1997,0.8,8.8,4.7,18.7,['POWER FORWARD'],splitti01,1.6,SAN ANTONIO SPURS,0.004,14.9,0.609,12.7,18.2,2.1,8.2,0.197
109,Samuel Dalembert,31,4.5,5.1,-0.6,0.2,24.9,1.2,0.217,47,False,765,-0.8,14.2,0.9,18.6,['CENTER'],dalemsa01,1.1,MILWAUKEE BUCKS,0.004,19.4,0.565,15.5,18.7,0.3,2.2,0.137
144,Kenneth Faried,23,5.1,2.9,1.1,0.2,23.2,3.4,0.386,80,False,2248,0.9,13.2,4.5,18.5,['POWER FORWARD'],farieke01,1.8,DENVER NUGGETS,0.0,18.3,0.573,12.3,17.7,1.7,7.8,0.167
213,Jordan Hill,25,4.7,3.0,-1.6,-1.6,19.7,0.5,0.394,29,False,458,-0.1,20.3,0.9,18.5,['POWER FORWARD'],hilljo01,0.9,LOS ANGELES LAKERS,0.013,20.0,0.533,12.5,20.2,0.0,1.4,0.147
246,Chris Johnson,27,4.9,7.6,1.6,2.8,16.6,0.4,0.453,30,False,284,-1.2,7.8,0.6,18.4,['CENTER'],johnsch03,1.3,MINNESOTA TIMBERWOLVES,0.0,12.1,0.65,12.6,16.2,0.3,1.0,0.176
95,Mike Conley,25,29.5,0.7,4.6,2.3,7.9,4.7,0.3,80,False,2757,2.3,1.8,5.1,18.3,['POINT GUARD'],conlemi01,3.4,MEMPHIS GRIZZLIES,0.312,4.8,0.549,15.1,21.0,4.6,9.9,0.172
226,Ersan İlyasova,25,9.6,1.3,2.0,0.0,20.3,2.5,0.196,73,False,2012,2.0,7.9,4.1,18.3,['POWER FORWARD'],ilyaser01,1.7,MILWAUKEE BUCKS,0.267,13.9,0.552,7.9,20.5,2.0,6.7,0.159
436,Marreese Speights,25,7.4,2.9,-3.1,-2.3,21.4,0.6,0.32,39,False,721,-0.7,10.7,0.9,18.2,['CENTER'],speigma01,1.0,CLEVELAND CAVALIERS,0.015,15.8,0.515,10.5,26.6,-0.2,1.4,0.094
520,Thaddeus Young,24,8.2,1.6,1.2,1.0,17.2,3.7,0.196,76,False,2629,0.2,7.6,3.7,18.2,['POWER FORWARD'],youngth01,2.7,PHILADELPHIA 76ERS,0.008,12.3,0.541,8.0,19.8,2.1,7.4,0.136
206,John Henson,22,6.3,3.7,-1.7,-1.0,24.4,1.2,0.313,63,False,827,-0.7,14.5,0.6,18.2,['POWER FORWARD'],hensojo01,1.2,MILWAUKEE BUCKS,0.009,19.3,0.497,11.0,22.6,0.1,1.9,0.109
78,José Calderón,31,34.1,0.2,2.5,-0.8,8.5,0.4,0.118,28,False,887,3.3,0.8,2.6,18.2,['POINT GUARD'],caldejo01,1.8,DETROIT PISTONS,0.414,4.5,0.654,17.0,15.4,1.0,3.0,0.163
112,Ed Davis,23,8.8,2.8,0.4,-0.3,22.8,1.2,0.301,45,False,1087,0.7,10.2,2.1,18.1,['CENTER'],davised01,1.2,TORONTO RAPTORS,0.0,16.4,0.57,10.5,18.3,0.6,3.3,0.147
353,Joakim Noah,27,17.6,4.4,3.4,2.7,22.6,4.7,0.376,66,False,2426,0.6,12.2,2.7,18.1,['CENTER'],noahjo01,1.7,CHICAGO BULLS,0.008,17.3,0.534,19.3,17.2,3.3,7.3,0.145
18,Ryan Anderson,24,6.9,1.0,2.0,-2.1,15.9,0.8,0.161,81,False,2503,4.1,8.9,5.7,18.1,['POWER FORWARD'],anderry01,0.9,NEW ORLEANS HORNETS,0.5,12.4,0.548,7.5,24.0,2.5,6.5,0.125
142,Tyreke Evans,23,19.0,1.0,1.8,-0.2,13.5,0.8,0.354,65,False,2016,2.0,3.1,3.6,18.1,['SHOOTING GUARD'],evansty01,2.3,SACRAMENTO KINGS,0.174,8.2,0.558,12.6,22.3,1.9,4.4,0.105
405,Rajon Rondo,26,49.3,0.5,2.2,0.6,13.6,2.0,0.2,38,False,1423,1.6,3.7,1.2,18.1,['POINT GUARD'],rondora01,2.6,BOSTON CELTICS,0.108,8.8,0.516,22.6,21.7,1.5,3.2,0.108
305,Shawn Marion,34,13.1,1.8,2.2,0.6,20.6,2.5,0.146,67,False,2010,1.6,8.2,2.9,18.0,['POWER FORWARD'],mariosh01,1.9,DALLAS MAVERICKS,0.106,14.5,0.553,12.3,19.0,2.1,5.3,0.127
394,Zach Randolph,31,7.3,1.0,0.2,-0.7,25.1,4.7,0.293,76,False,2607,1.0,13.8,3.2,17.9,['POWER FORWARD'],randoza01,1.3,MEMPHIS GRIZZLIES,0.022,19.3,0.506,11.5,23.1,1.5,7.9,0.145
280,Ty Lawson,25,30.2,0.2,2.0,-0.5,7.1,1.8,0.32,73,False,2513,2.5,1.6,5.6,17.9,['POINT GUARD'],lawsoty01,2.1,DENVER NUGGETS,0.239,4.4,0.549,14.1,22.3,2.5,7.4,0.141
296,Kevin Love,24,11.8,1.1,0.4,-1.0,35.9,0.9,0.477,18,False,618,1.4,11.5,0.1,17.9,['POWER FORWARD'],loveke01,1.1,MINNESOTA TIMBERWOLVES,0.309,23.3,0.458,9.8,28.9,0.4,1.1,0.084
82,Vince Carter,36,15.0,1.6,3.1,0.3,14.4,2.0,0.261,81,False,2093,2.7,3.1,3.9,17.8,['SMALL FORWARD'],cartevi01,1.8,DALLAS MAVERICKS,0.467,8.9,0.571,10.0,23.1,2.6,6.0,0.137
485,Nikola Vučević,22,9.3,2.4,-0.5,-0.5,28.4,2.9,0.142,77,False,2559,0.0,12.0,2.8,17.8,['CENTER'],vucevni01,1.2,ORLANDO MAGIC,0.003,20.2,0.534,13.0,19.3,0.9,5.7,0.106
419,Ramon Sessions,26,25.5,0.3,-0.4,-2.0,10.1,0.0,0.513,61,False,1652,1.6,1.8,2.9,17.7,['SHOOTING GUARD'],sessira01,1.5,CHARLOTTE BOBCATS,0.158,5.9,0.529,11.2,25.7,0.7,2.9,0.084
433,Josh Smith,27,20.9,3.9,1.8,1.5,21.3,4.5,0.272,76,False,2683,0.3,5.8,-0.3,17.7,['POWER FORWARD'],smithjo03,1.8,ATLANTA HAWKS,0.17,13.6,0.501,14.6,26.7,2.5,4.2,0.075
431,J.R. Smith,27,14.5,0.8,1.3,-0.4,16.3,2.7,0.249,80,False,2678,1.6,2.7,4.0,17.6,['SHOOTING GUARD'],smithjr01,2.0,NEW YORK KNICKS,0.349,9.3,0.522,8.8,26.5,2.2,6.7,0.12
270,Andrei Kirilenko,31,14.4,2.4,3.5,1.8,15.1,2.6,0.446,64,False,2034,1.8,5.6,3.4,17.6,['SMALL FORWARD'],kirilan01,2.4,MINNESOTA TIMBERWOLVES,0.214,10.2,0.59,15.1,17.4,2.9,6.0,0.142
163,Rudy Gay,26,15.3,1.5,1.9,0.3,17.8,1.4,0.246,33,False,1146,1.5,4.4,0.3,17.6,['SMALL FORWARD'],gayru01,2.6,TORONTO RAPTORS,0.232,11.0,0.513,13.1,29.1,1.1,1.6,0.068
153,Enes Freedom,20,5.0,2.3,-2.1,-1.4,18.6,1.0,0.309,70,False,1078,-0.7,14.5,1.2,17.6,['CENTER'],kanteen01,1.4,UTAH JAZZ,0.003,16.5,0.588,19.0,22.4,0.0,2.3,0.101
279,Carl Landry,29,5.6,1.3,-0.2,-0.7,17.3,1.9,0.453,81,False,1876,0.5,10.9,4.3,17.5,['POWER FORWARD'],landrca01,0.9,GOLDEN STATE WARRIORS,0.005,14.2,0.605,13.7,20.0,0.8,6.2,0.159
297,Kyle Lowry,26,34.6,1.0,2.9,0.9,15.9,2.1,0.384,68,False,2020,2.0,3.2,3.5,17.5,['POINT GUARD'],lowryky01,2.5,TORONTO RAPTORS,0.448,9.5,0.543,17.7,20.3,2.5,5.6,0.133
457,Isaiah Thomas,23,24.6,0.1,0.5,-2.0,7.3,-0.1,0.345,79,False,2122,2.5,1.5,5.2,17.5,['POINT GUARD'],thomais02,1.6,SACRAMENTO KINGS,0.386,4.4,0.574,12.7,23.0,1.3,5.0,0.114
145,Derrick Favors,21,6.8,5.7,-0.5,1.1,24.0,2.9,0.458,77,False,1787,-1.6,11.9,1.5,17.5,['POWER FORWARD'],favorde01,2.0,UTAH JAZZ,0.009,17.9,0.533,15.9,20.6,0.7,4.4,0.117
54,Eric Bledsoe,23,23.5,3.0,3.5,2.2,11.1,2.6,0.236,76,False,1553,1.3,6.1,1.1,17.5,['POINT GUARD'],bledser01,3.7,LOS ANGELES CLIPPERS,0.137,8.6,0.513,17.9,22.5,2.2,3.7,0.115
128,Goran Dragić,26,35.7,0.8,1.4,-0.3,8.0,1.6,0.36,77,False,2581,1.7,2.6,4.1,17.5,['POINT GUARD'],dragigo01,2.5,PHOENIX SUNS,0.305,5.2,0.54,16.8,21.7,2.2,5.7,0.106
14,Chris Andersen,34,4.0,5.8,-0.2,0.8,21.5,1.1,0.756,42,False,624,-1.0,11.9,1.6,17.4,['CENTER'],anderch01,1.4,MIAMI HEAT,0.024,17.0,0.631,12.8,14.4,0.3,2.7,0.207
402,Nate Robinson,28,31.4,0.4,2.8,0.3,8.6,2.4,0.183,82,False,2086,2.5,1.6,3.5,17.4,['POINT GUARD'],robinna01,2.2,CHICAGO BULLS,0.378,5.1,0.54,12.6,25.1,2.5,5.9,0.136
245,Amir Johnson,25,8.7,3.8,1.0,1.0,20.0,2.9,0.309,81,False,2325,0.0,11.4,4.4,17.3,['POWER FORWARD'],johnsam01,1.8,TORONTO RAPTORS,0.021,15.6,0.591,14.5,16.1,1.8,7.3,0.151
207,Roy Hibbert,26,8.9,6.7,-0.3,1.4,17.4,4.9,0.261,79,False,2269,-1.7,14.8,1.3,17.3,['CENTER'],hibbero01,0.9,INDIANA PACERS,0.005,16.1,0.489,14.5,22.5,0.9,6.1,0.129
263,DeAndre Jordan,24,2.2,4.7,-0.2,-0.2,22.4,3.2,0.51,82,False,2010,-0.1,12.7,3.0,17.2,['CENTER'],jordade01,1.3,LOS ANGELES CLIPPERS,0.0,17.6,0.606,14.3,15.9,0.9,6.2,0.148
113,Ed Davis,23,2.4,7.1,-0.1,1.9,22.8,1.2,0.455,36,False,544,-2.0,12.1,0.8,17.2,['POWER FORWARD'],davised01,1.3,MEMPHIS GRIZZLIES,0.0,17.4,0.539,9.5,16.1,0.3,2.1,0.183
287,Jon Leuer,23,5.3,0.0,1.0,1.3,20.1,0.2,0.292,19,False,96,-0.2,9.7,0.2,17.2,['POWER FORWARD'],leuerjo01,2.3,MEMPHIS GRIZZLIES,0.0,14.8,0.628,10.0,14.4,0.1,0.4,0.198
274,Kosta Koufos,23,2.6,4.4,0.6,0.4,21.2,2.5,0.205,81,False,1817,0.2,13.3,3.9,17.2,['CENTER'],koufoko01,1.2,DENVER NUGGETS,0.002,17.3,0.585,8.7,14.5,1.2,6.5,0.171
59,Carlos Boozer,31,13.4,0.8,-0.1,0.2,27.2,4.3,0.232,79,False,2546,-0.3,7.8,1.4,17.1,['POWER FORWARD'],boozeca01,1.4,CHICAGO BULLS,0.002,17.4,0.51,12.3,25.8,1.2,5.7,0.108
262,Terrence Jones,21,8.6,5.2,1.7,1.4,15.0,0.4,0.181,19,False,276,0.3,11.6,0.3,17.1,['POWER FORWARD'],joneste01,2.2,HOUSTON ROCKETS,0.202,13.4,0.512,11.4,18.1,0.3,0.7,0.128
210,Nenê,30,19.0,1.8,1.3,1.7,20.6,2.7,0.453,61,False,1659,-0.4,6.7,1.3,17.0,['POWER FORWARD'],hilarne01,1.7,WASHINGTON WIZARDS,0.002,13.6,0.538,16.3,23.4,1.3,4.0,0.116
380,Dexter Pittman,24,0.0,0.0,-11.3,-5.4,29.1,0.0,0.0,4,False,12,-6.0,43.5,0.0,17.0,['CENTER'],pittmde01,0.0,MIAMI HEAT,0.0,35.9,0.6,28.6,27.9,0.0,0.0,0.114
197,Tobias Harris,20,9.6,2.9,0.0,-0.5,20.2,0.9,0.28,27,False,974,0.5,6.5,1.0,17.0,['POWER FORWARD'],harrito02,1.3,ORLANDO MAGIC,0.219,13.3,0.524,9.7,23.1,0.5,1.9,0.092
185,Jordan Hamilton,22,9.2,1.6,0.9,-1.2,17.4,0.5,0.129,40,False,397,2.1,9.2,0.4,16.9,['SMALL FORWARD'],hamiljo02,1.9,DENVER NUGGETS,0.363,13.4,0.49,8.2,25.3,0.3,0.8,0.1
201,Gordon Hayward,22,16.7,1.4,2.0,-0.5,9.8,1.2,0.38,72,False,2104,2.5,2.8,4.2,16.8,['SMALL FORWARD'],haywago01,1.5,UTAH JAZZ,0.318,6.3,0.564,11.7,22.1,2.1,5.4,0.123
432,Jason Smith,26,7.0,4.3,-1.6,-0.3,16.9,0.6,0.299,51,False,876,-1.4,8.6,1.1,16.8,['CENTER'],smithja02,0.9,NEW ORLEANS HORNETS,0.012,12.7,0.544,12.5,23.4,0.1,1.7,0.095
99,Chris Copeland,28,5.7,1.2,-0.5,-1.6,11.9,0.6,0.218,56,False,862,1.1,4.5,1.5,16.8,['POWER FORWARD'],copelch01,1.0,NEW YORK KNICKS,0.368,8.1,0.583,10.7,25.3,0.3,2.1,0.117
449,Jeff Teague,24,36.1,0.8,0.3,-0.6,6.7,2.6,0.232,80,False,2628,0.9,1.1,3.5,16.8,['POINT GUARD'],teaguje01,2.3,ATLANTA HAWKS,0.255,3.9,0.543,17.6,23.0,1.5,6.1,0.111
101,Jamal Crawford,32,14.4,0.5,1.0,-1.3,5.6,1.7,0.244,76,False,2230,2.3,1.2,3.7,16.8,['SHOOTING GUARD'],crawfja01,1.9,LOS ANGELES CLIPPERS,0.39,3.4,0.558,11.5,26.0,1.7,5.4,0.116
166,Paul George,22,19.6,1.3,3.8,2.3,19.0,6.3,0.233,79,False,2972,1.5,3.4,2.7,16.8,['SMALL FORWARD'],georgpa01,2.6,INDIANA PACERS,0.399,11.3,0.531,15.2,23.5,4.4,9.0,0.145
344,Arnett Moultrie,22,2.9,1.4,-1.2,-1.2,14.8,0.6,0.209,47,False,542,0.0,15.4,1.1,16.7,['POWER FORWARD'],moultar01,1.7,PHILADELPHIA 76ERS,0.0,15.1,0.595,11.5,14.1,0.1,1.7,0.149
