,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
453,Tyrus Thomas,23,7.8,5.4,2.0,3.6,22.8,1.6,0.439,29,False,678,-1.6,7.0,-0.2,16.5,['POWER FORWARD'],thomaty01,3.0,CHICAGO BULLS,0.005,15.0,0.523,17.5,19.6,0.7,1.4,0.101
447,Jason Terry,32,18.8,0.5,1.5,-0.1,5.4,2.1,0.257,77,False,2540,1.6,0.9,4.4,16.5,['SHOOTING GUARD'],terryja01,1.9,DALLAS MAVERICKS,0.358,3.2,0.552,8.6,23.0,2.2,6.5,0.123
366,Emeka Okafor,27,3.5,4.1,-1.2,-0.3,24.7,2.8,0.418,82,False,2370,-0.9,12.2,2.6,16.5,['CENTER'],okafoem01,1.2,NEW ORLEANS HORNETS,0.0,18.4,0.547,12.5,17.1,0.4,5.5,0.111
276,Chris Kaman,27,8.6,2.7,-2.5,-1.1,23.2,2.4,0.255,76,False,2608,-1.4,8.1,0.0,16.5,['CENTER'],kamanch01,0.7,LOS ANGELES CLIPPERS,0.005,15.6,0.527,14.3,27.1,-0.3,2.4,0.044
395,Shavlik Randolph,26,28.6,0.0,-5.1,-2.1,20.8,0.0,0.667,3,False,6,-2.9,0.0,0.0,16.5,['POWER FORWARD'],randosh01,0.0,PORTLAND TRAIL BLAZERS,0.0,10.3,0.515,20.5,38.6,0.0,0.0,0.005
374,Tony Parker,27,30.9,0.3,-0.7,-1.3,8.5,1.6,0.344,56,False,1728,0.6,0.5,2.0,16.4,['POINT GUARD'],parketo01,0.9,SAN ANTONIO SPURS,0.047,4.6,0.542,15.3,25.8,0.6,3.6,0.101
293,Ty Lawson,22,24.2,0.1,1.1,-0.4,7.1,0.9,0.359,65,False,1318,1.5,3.7,2.9,16.4,['POINT GUARD'],lawsoty01,1.8,DENVER NUGGETS,0.213,5.4,0.6,15.4,18.0,1.0,3.7,0.135
246,Jarrett Jack,26,27.7,0.2,0.4,-1.6,9.8,0.2,0.359,82,False,2243,2.0,1.6,4.5,16.3,['POINT GUARD'],jackja01,1.4,TORONTO RAPTORS,0.297,5.8,0.599,17.3,19.1,1.4,4.8,0.102
110,Stephen Curry,21,24.6,0.5,0.7,-0.5,12.0,1.6,0.175,80,False,2896,1.1,1.8,3.0,16.3,['POINT GUARD'],curryst01,2.5,GOLDEN STATE WARRIORS,0.332,6.8,0.568,16.5,21.8,2.0,4.7,0.077
164,Rudy Gay,23,7.8,1.5,0.5,-0.3,13.2,2.4,0.311,80,False,3175,0.8,4.2,4.0,16.2,['SMALL FORWARD'],gayru01,1.9,MEMPHIS GRIZZLIES,0.157,8.7,0.535,10.3,22.5,2.0,6.4,0.096
165,Alonzo Gee,22,6.4,0.4,1.6,-0.1,11.6,0.1,0.492,11,False,182,1.7,9.3,0.3,16.2,['SHOOTING GUARD'],geeal01,2.0,WASHINGTON WIZARDS,0.153,10.4,0.564,12.2,20.4,0.2,0.4,0.108
196,Devin Harris,26,34.6,0.6,-0.8,-1.5,9.7,1.2,0.437,64,False,2221,0.7,1.2,1.5,16.2,['POINT GUARD'],harride01,1.9,NEW JERSEY NETS,0.245,5.3,0.512,14.7,25.5,0.7,2.7,0.057
210,Roy Hibbert,23,13.5,4.6,-0.9,0.6,15.5,2.5,0.286,81,False,2035,-1.5,9.4,1.6,16.2,['CENTER'],hibbero01,0.7,INDIANA PACERS,0.008,12.4,0.537,14.1,22.2,0.6,4.1,0.098
206,Brendan Haywood,30,1.7,4.8,-0.4,-0.2,22.2,1.9,0.472,49,False,1614,-0.2,14.1,2.6,16.2,['CENTER'],haywobr01,0.6,WASHINGTON WIZARDS,0.0,18.1,0.591,14.2,13.2,0.7,4.5,0.133
120,Luol Deng,24,9.1,1.8,1.0,0.3,15.8,3.4,0.325,70,False,2651,0.7,5.6,2.5,16.1,['SMALL FORWARD'],denglu01,1.3,CHICAGO BULLS,0.082,10.7,0.531,10.4,21.9,2.0,5.9,0.106
207,Brendan Haywood,30,5.0,5.8,0.6,1.0,19.9,1.1,0.558,28,False,741,-0.4,12.2,1.1,16.1,['CENTER'],haywobr01,0.6,DALLAS MAVERICKS,0.006,16.1,0.582,14.1,14.0,0.5,2.2,0.144
174,Drew Gooden,28,4.0,3.6,-2.3,-0.4,21.2,1.6,0.342,46,False,1030,-1.8,13.9,1.1,16.1,['CENTER'],goodedr01,1.3,DALLAS MAVERICKS,0.018,17.6,0.528,12.7,19.8,-0.1,2.7,0.125
39,Michael Beasley,21,7.8,1.7,-0.8,0.1,18.8,3.8,0.231,78,False,2328,-0.9,6.3,0.8,16.1,['POWER FORWARD'],beaslmi01,1.8,MIAMI HEAT,0.098,12.6,0.505,10.3,25.8,0.7,4.6,0.095
501,Reggie Williams,23,12.7,0.5,-0.6,-1.8,13.3,0.3,0.219,24,False,782,1.2,2.5,1.5,16.1,['SMALL FORWARD'],willire02,1.4,GOLDEN STATE WARRIORS,0.325,7.8,0.588,8.5,18.6,0.3,1.7,0.105
500,Mo Williams,27,25.0,0.7,1.8,-0.4,8.6,2.7,0.232,69,False,2359,2.2,1.5,4.0,16.1,['POINT GUARD'],willima01,1.6,CLEVELAND CAVALIERS,0.434,5.2,0.58,15.5,22.0,2.3,6.7,0.136
355,Rasho Nesterović,33,9.9,3.2,-1.2,-1.0,14.5,0.2,0.034,42,False,413,-0.2,10.9,0.6,16.0,['CENTER'],nestera01,1.2,TORONTO RAPTORS,0.0,12.7,0.539,9.6,18.5,0.1,0.8,0.089
68,Aaron Brooks,25,25.6,0.3,0.7,-1.6,6.6,1.6,0.224,82,False,2919,2.3,2.0,3.9,16.0,['POINT GUARD'],brookaa01,1.2,HOUSTON ROCKETS,0.394,4.2,0.549,13.7,25.7,1.9,5.5,0.091
388,Tayshaun Prince,29,16.9,1.1,0.8,-1.0,13.8,0.6,0.169,49,False,1664,1.8,4.9,2.6,16.0,['SMALL FORWARD'],princta01,1.1,DETROIT PISTONS,0.126,9.0,0.53,8.8,18.9,1.2,3.2,0.091
287,Carl Landry,26,4.1,1.2,-0.8,-0.8,12.8,0.6,0.388,28,False,1054,0.1,7.1,1.6,16.0,['POWER FORWARD'],landrca01,1.3,SACRAMENTO KINGS,0.008,9.9,0.568,10.1,20.7,0.3,2.3,0.105
470,Charlie Villanueva,25,5.2,2.5,0.0,-0.8,19.6,1.4,0.157,78,False,1848,0.8,5.2,2.1,16.0,['POWER FORWARD'],villach01,1.4,DETROIT PISTONS,0.341,12.0,0.526,7.7,23.9,0.9,3.5,0.092
365,Lamar Odom,30,15.6,1.7,2.5,1.8,26.5,4.9,0.273,82,False,2585,0.7,8.0,2.8,15.9,['POWER FORWARD'],odomla01,1.5,LOS ANGELES LAKERS,0.246,17.3,0.533,15.3,17.0,2.9,7.7,0.143
10,Chris Andersen,31,2.8,6.3,1.8,1.9,22.7,2.7,0.94,76,False,1695,-0.1,10.1,3.2,15.8,['POWER FORWARD'],anderch01,1.3,DENVER NUGGETS,0.012,16.4,0.631,14.3,10.8,1.6,5.9,0.166
469,Anderson Varejão,27,6.1,2.4,1.3,1.2,20.4,3.8,0.375,76,False,2166,0.1,10.9,4.3,15.8,['POWER FORWARD'],varejan01,1.7,CLEVELAND CAVALIERS,0.011,15.9,0.598,11.0,13.1,1.8,8.1,0.179
475,Ben Wallace,35,8.0,3.6,1.9,1.2,23.1,2.3,0.548,69,False,1975,0.7,14.1,2.4,15.8,['CENTER'],wallabe01,2.4,DETROIT PISTONS,0.007,18.3,0.526,15.0,10.0,1.9,4.7,0.115
330,Jodie Meeks,22,12.0,0.3,0.0,-1.9,11.8,0.1,0.198,19,False,233,1.9,2.0,0.5,15.8,['SHOOTING GUARD'],meeksjo01,1.1,PHILADELPHIA 76ERS,0.549,6.8,0.566,4.8,20.3,0.1,0.6,0.124
480,Hakim Warrick,27,5.2,1.1,-1.9,-1.6,12.8,0.5,0.593,28,False,533,-0.3,8.5,1.0,15.7,['POWER FORWARD'],warriha01,0.7,CHICAGO BULLS,0.006,10.6,0.56,9.6,20.2,0.0,1.5,0.133
253,Stephen Jackson,31,17.3,1.1,0.6,0.3,12.3,4.4,0.309,72,False,2829,0.3,3.1,0.6,15.7,['SHOOTING GUARD'],jacksst02,2.2,CHARLOTTE BOBCATS,0.275,7.8,0.52,13.8,27.8,1.8,5.0,0.085
216,Jordan Hill,22,5.6,2.3,-2.7,-1.3,22.4,0.4,0.431,23,False,372,-1.4,13.1,0.6,15.7,['POWER FORWARD'],hilljo01,0.5,HOUSTON ROCKETS,0.0,17.6,0.567,12.2,17.6,-0.1,1.0,0.135
462,Alando Tucker,25,6.4,0.0,-2.1,-3.4,3.0,0.0,0.7,11,False,71,1.3,8.4,0.2,15.7,['SMALL FORWARD'],tuckeal02,0.0,PHOENIX SUNS,0.233,5.6,0.548,9.3,26.9,0.0,0.1,0.099
467,Beno Udrih,27,24.1,0.3,0.4,-0.2,8.5,1.3,0.168,79,False,2477,0.7,1.7,4.2,15.7,['POINT GUARD'],udrihbe01,1.8,SACRAMENTO KINGS,0.237,5.1,0.566,13.1,18.6,1.5,5.5,0.107
241,Ersan İlyasova,22,7.5,1.0,0.4,0.3,22.6,3.3,0.217,81,False,1898,0.1,9.0,2.5,15.7,['POWER FORWARD'],ilyaser01,1.5,MILWAUKEE BUCKS,0.331,15.5,0.526,8.2,20.8,1.1,5.8,0.146
61,Elton Brand,30,7.9,2.7,-1.8,-0.7,14.7,1.9,0.272,76,False,2297,-1.1,9.0,1.6,15.7,['POWER FORWARD'],brandel01,1.9,PHILADELPHIA 76ERS,0.001,11.8,0.518,12.0,21.7,0.1,3.5,0.073
479,Hakim Warrick,27,5.8,0.8,-1.0,-0.5,14.6,1.3,0.455,48,False,1024,-0.4,9.2,1.2,15.6,['POWER FORWARD'],warriha01,0.9,MILWAUKEE BUCKS,0.016,11.8,0.54,11.2,22.6,0.3,2.5,0.119
367,Mehmet Okur,30,8.5,3.0,0.5,0.1,20.6,3.0,0.308,73,False,2149,0.4,7.5,2.6,15.6,['CENTER'],okurme01,0.9,UTAH JAZZ,0.275,14.2,0.561,12.6,21.0,1.4,5.6,0.126
438,Rodney Stuckey,23,24.7,0.4,-0.4,-0.4,11.1,1.3,0.324,73,False,2499,0.0,3.1,1.4,15.6,['POINT GUARD'],stuckro01,2.2,DETROIT PISTONS,0.071,6.8,0.479,11.4,26.4,1.0,2.7,0.052
31,Andrea Bargnani,24,5.4,3.0,-0.8,-1.7,15.9,0.9,0.205,80,False,2799,0.9,4.6,3.3,15.5,['POWER FORWARD'],bargnan01,0.5,TORONTO RAPTORS,0.284,10.4,0.552,8.8,22.3,0.9,4.2,0.072
302,Kyle Lowry,23,27.7,0.4,0.8,0.4,11.2,1.4,0.56,68,False,1651,0.4,6.1,2.9,15.5,['POINT GUARD'],lowryky01,1.9,HOUSTON ROCKETS,0.293,8.6,0.536,16.7,18.6,1.2,4.3,0.126
354,Jameer Nelson,27,32.1,0.1,0.7,-0.3,10.1,2.2,0.164,65,False,1860,1.0,1.7,2.8,15.5,['POINT GUARD'],nelsoja01,1.3,ORLANDO MAGIC,0.32,6.0,0.54,15.5,22.3,1.3,5.0,0.13
191,Marcus Haislip,29,0.0,3.3,-2.2,-1.9,15.7,0.1,0.238,10,False,44,-0.3,10.9,0.0,15.4,['SMALL FORWARD'],haislma01,0.0,SAN ANTONIO SPURS,0.238,13.3,0.539,11.5,27.3,0.0,0.1,0.065
292,Acie Law,25,19.2,0.0,-1.0,-1.0,8.9,0.1,0.6,12,False,135,0.0,2.5,0.2,15.4,['POINT GUARD'],lawac01,1.5,CHICAGO BULLS,0.267,5.8,0.58,17.4,22.9,0.0,0.3,0.101
445,Garrett Temple,23,13.2,0.0,0.5,0.5,10.1,0.0,0.625,5,False,23,0.0,4.9,0.0,15.4,['SHOOTING GUARD'],templga01,2.2,SACRAMENTO KINGS,0.25,7.5,0.539,16.4,23.5,0.0,0.0,0.078
28,Marcus Banks,28,16.4,0.6,-0.3,0.1,9.4,0.1,0.397,22,False,244,-0.4,1.5,0.4,15.3,['POINT GUARD'],banksma01,2.5,TORONTO RAPTORS,0.329,5.6,0.635,18.9,19.8,0.1,0.5,0.095
237,Serge Ibaka,20,1.2,5.5,-1.5,0.9,21.9,2.4,0.249,73,False,1323,-2.4,12.3,1.3,15.2,['POWER FORWARD'],ibakase01,1.0,OKLAHOMA CITY THUNDER,0.005,17.2,0.562,14.2,16.2,0.2,3.7,0.134
146,Raymond Felton,25,29.5,0.7,1.6,1.5,10.5,4.0,0.204,80,False,2643,0.1,2.5,2.5,15.2,['POINT GUARD'],feltora01,2.5,CHARLOTTE BOBCATS,0.184,6.6,0.525,15.4,19.2,2.3,6.5,0.118
5,Ray Allen,34,12.3,0.7,1.2,-0.3,8.8,2.9,0.26,80,False,2819,1.5,2.0,5.1,15.2,['SHOOTING GUARD'],allenra02,1.2,BOSTON CELTICS,0.41,5.5,0.601,10.6,20.2,2.3,7.9,0.135
211,J.J. Hickson,21,3.9,1.8,-1.4,-0.4,19.5,2.5,0.312,81,False,1691,-1.0,8.2,1.8,15.2,['POWER FORWARD'],hicksjj01,1.1,CLEVELAND CAVALIERS,0.002,14.1,0.58,13.4,18.9,0.3,4.3,0.123
331,Pops Mensah-Bonsu,26,11.0,5.6,0.9,4.2,27.5,0.0,1.5,4,False,13,-3.4,8.5,0.0,15.2,['POWER FORWARD'],mensapo01,3.9,HOUSTON ROCKETS,0.0,17.6,0.377,0.0,22.6,0.0,0.0,0.108
232,Kris Humphries,24,4.8,3.0,-3.5,-0.9,26.7,1.1,0.498,44,False,906,-2.6,10.0,0.1,15.1,['POWER FORWARD'],humphkr01,1.7,NEW JERSEY NETS,0.003,18.0,0.498,12.9,20.8,-0.3,1.3,0.066
452,Tim Thomas,32,8.0,0.5,-0.4,-0.5,11.1,0.3,0.226,18,False,285,0.2,5.3,0.4,15.1,['SMALL FORWARD'],thomati01,1.8,DALLAS MAVERICKS,0.406,8.2,0.579,10.7,21.1,0.1,0.7,0.12
427,J.R. Smith,24,15.0,0.7,0.1,-0.4,11.3,2.1,0.195,75,False,2082,0.5,1.6,0.6,15.0,['SHOOTING GUARD'],smithjr01,2.4,DENVER NUGGETS,0.452,6.5,0.515,11.0,26.9,1.1,2.7,0.062
378,Kendrick Perkins,25,6.0,4.8,-0.7,1.0,24.4,3.8,0.536,78,False,2154,-1.7,9.1,1.4,15.0,['CENTER'],perkike01,0.6,BOSTON CELTICS,0.006,16.9,0.613,20.4,17.6,0.7,5.2,0.117
156,Channing Frye,26,7.4,2.4,2.7,0.9,17.6,2.2,0.172,81,False,2190,1.8,3.6,4.3,15.0,['CENTER'],fryech01,1.5,PHOENIX SUNS,0.558,11.0,0.598,8.8,16.7,2.6,6.4,0.141
400,J.J. Redick,25,13.9,0.2,1.8,0.1,8.5,1.8,0.401,82,False,1808,1.8,1.1,4.7,15.0,['SHOOTING GUARD'],redicjj01,0.8,ORLANDO MAGIC,0.495,5.0,0.606,8.8,18.3,1.8,6.5,0.173
55,Matt Bonner,29,9.0,1.5,2.6,0.9,16.1,1.6,0.129,65,False,1161,1.8,5.3,2.1,14.9,['POWER FORWARD'],bonnema01,1.4,SAN ANTONIO SPURS,0.621,10.8,0.581,9.0,17.0,1.3,3.7,0.153
192,Richard Hamilton,31,23.5,0.2,-2.1,-2.7,7.7,0.1,0.336,46,False,1552,0.6,2.2,1.2,14.9,['SHOOTING GUARD'],hamilri01,1.0,DETROIT PISTONS,0.192,4.8,0.505,12.3,27.9,0.0,1.4,0.043
474,Henry Walker,22,8.0,0.3,-0.3,-0.9,10.6,0.3,0.208,27,False,739,0.6,2.3,1.6,14.9,['SHOOTING GUARD'],walkebi01,1.6,NEW YORK KNICKS,0.513,6.4,0.651,9.5,16.7,0.3,1.9,0.123
130,Toney Douglas,23,16.6,0.2,-0.4,-0.8,7.2,0.4,0.174,56,False,1087,0.5,4.1,1.8,14.9,['POINT GUARD'],douglto01,2.0,NEW YORK KNICKS,0.448,5.6,0.571,11.6,19.8,0.5,2.2,0.097
369,Travis Outlaw,25,5.9,2.8,0.5,-0.2,13.5,0.3,0.238,11,False,231,0.7,6.9,0.1,14.8,['SMALL FORWARD'],outlatr01,1.7,PORTLAND TRAIL BLAZERS,0.307,10.2,0.489,9.7,25.4,0.1,0.3,0.071
132,Goran Dragić,23,24.1,0.4,0.1,-0.7,9.8,0.8,0.324,80,False,1442,0.8,3.2,2.0,14.8,['POINT GUARD'],dragigo01,1.7,PHOENIX SUNS,0.383,6.7,0.566,18.3,21.1,0.8,2.8,0.094
328,Josh McRoberts,22,13.5,2.2,-0.2,0.9,18.2,0.7,0.26,42,False,524,-1.1,8.3,0.8,14.8,['CENTER'],mcrobjo01,1.6,INDIANA PACERS,0.158,13.2,0.55,10.5,15.3,0.2,1.5,0.134
159,Danilo Gallinari,21,7.6,1.6,0.5,-0.7,14.0,1.5,0.331,81,False,2747,1.2,2.6,4.1,14.8,['SMALL FORWARD'],gallida01,1.4,NEW YORK KNICKS,0.526,8.2,0.575,9.4,19.3,1.7,5.6,0.098
231,Kris Humphries,24,3.6,2.6,-3.4,-1.0,20.5,0.4,0.383,25,False,315,-2.4,14.0,0.2,14.8,['POWER FORWARD'],humphkr01,1.2,DALLAS MAVERICKS,0.0,17.3,0.487,8.8,21.5,-0.1,0.6,0.097
213,George Hill,23,15.5,0.8,0.9,0.9,8.2,2.6,0.321,78,False,2276,0.0,2.2,4.1,14.7,['POINT GUARD'],hillge01,1.6,SAN ANTONIO SPURS,0.255,5.3,0.572,10.7,19.0,1.7,6.7,0.142
33,Earl Barron,28,5.2,1.3,-4.5,-2.9,22.9,0.2,0.426,7,False,232,-1.5,14.9,0.3,14.7,['CENTER'],barroea01,0.9,NEW YORK KNICKS,0.0,18.9,0.508,12.0,17.9,-0.1,0.4,0.091
306,Shawn Marion,31,7.2,1.9,-0.5,0.1,15.2,2.8,0.179,75,False,2385,-0.5,7.7,2.1,14.7,['SMALL FORWARD'],mariosh01,1.5,DALLAS MAVERICKS,0.024,11.5,0.535,10.6,18.1,0.9,5.0,0.1
201,Udonis Haslem,29,3.9,0.9,-1.7,-0.8,24.8,3.2,0.305,78,False,2177,-0.8,9.1,2.8,14.6,['POWER FORWARD'],hasleud01,0.7,MIAMI HEAT,0.0,17.0,0.538,9.5,17.1,0.2,6.0,0.132
344,Randolph Morris,24,2.6,1.8,-6.0,-0.1,26.6,0.2,0.659,28,False,124,-5.9,9.3,0.1,14.6,['POWER FORWARD'],morrira01,2.1,ATLANTA HAWKS,0.0,17.9,0.586,18.5,24.1,-0.1,0.3,0.108
193,Tyler Hansbrough,24,9.0,1.1,-3.3,-1.2,16.8,0.6,0.502,29,False,511,-2.2,12.7,0.1,14.6,['POWER FORWARD'],hansbty01,1.6,INDIANA PACERS,0.018,14.7,0.448,7.1,25.5,-0.2,0.7,0.07
320,O.J. Mayo,22,12.2,0.4,0.0,-0.8,9.4,1.4,0.221,82,False,3113,0.8,2.3,4.3,14.6,['SHOOTING GUARD'],mayooj01,1.6,MEMPHIS GRIZZLIES,0.3,5.8,0.551,11.9,20.7,1.6,5.6,0.087
507,Dorell Wright,24,9.8,1.7,1.8,1.2,14.4,2.2,0.165,72,False,1496,0.7,4.0,2.1,14.5,['SMALL FORWARD'],wrighdo01,1.9,MIAMI HEAT,0.375,9.2,0.567,10.6,15.8,1.5,4.3,0.137
252,Stephen Jackson,31,21.3,1.4,-1.3,-1.5,10.9,0.2,0.278,9,False,300,0.2,2.2,-0.1,14.5,['POWER FORWARD'],jacksst02,2.2,GOLDEN STATE WARRIORS,0.301,6.5,0.499,14.8,25.0,0.1,0.0,0.008
455,Jason Thompson,23,8.3,2.3,-2.4,-0.8,20.3,2.0,0.353,75,False,2357,-1.6,10.8,1.9,14.5,['CENTER'],thompja02,0.9,SACRAMENTO KINGS,0.013,15.5,0.518,13.3,19.6,-0.2,4.0,0.081
264,Brandon Jennings,20,29.6,0.5,0.7,0.2,10.4,3.9,0.225,82,False,2671,0.5,2.0,0.3,14.5,['POINT GUARD'],jennibr01,2.1,MILWAUKEE BUCKS,0.319,6.0,0.475,13.0,26.1,1.8,4.2,0.075
9,Lou Amundson,27,3.7,4.4,-1.1,0.4,19.9,1.3,0.446,79,False,1168,-1.5,13.1,1.5,14.4,['POWER FORWARD'],amundlo01,1.0,PHOENIX SUNS,0.004,16.7,0.562,14.7,14.6,0.3,2.9,0.118
298,Shaun Livingston,24,28.6,1.0,-1.2,-0.9,8.1,0.3,0.259,26,False,666,-0.3,2.0,0.9,14.4,['POINT GUARD'],livinsh01,0.9,WASHINGTON WIZARDS,0.022,5.0,0.582,19.5,17.4,0.1,1.2,0.085
107,Dante Cunningham,22,3.3,2.5,-1.8,0.2,18.7,1.0,0.224,63,False,707,-2.0,9.4,0.9,14.3,['POWER FORWARD'],cunnida01,1.9,PORTLAND TRAIL BLAZERS,0.009,14.0,0.517,6.0,16.8,0.0,1.9,0.129
38,Jerryd Bayless,21,22.1,0.3,-1.7,-1.0,9.8,1.0,0.501,74,False,1304,-0.7,1.7,1.7,14.3,['SHOOTING GUARD'],bayleje01,1.1,PORTLAND TRAIL BLAZERS,0.19,5.7,0.534,13.8,24.9,0.1,2.7,0.098
6,Tony Allen,28,13.0,1.7,0.4,2.2,12.5,1.6,0.47,54,False,889,-1.8,7.4,0.2,14.2,['SHOOTING GUARD'],allento01,3.5,BOSTON CELTICS,0.02,10.0,0.54,17.8,19.6,0.5,1.9,0.1
79,Caron Butler,29,8.5,0.7,-1.3,0.3,13.3,1.2,0.291,27,False,930,-1.6,4.5,0.2,14.2,['SHOOTING GUARD'],butleca01,2.7,DALLAS MAVERICKS,0.14,8.9,0.509,10.5,22.3,0.2,1.4,0.075
503,Shelden Williams,26,5.3,2.8,-1.4,0.6,19.8,0.9,0.81,54,False,597,-2.0,9.9,1.1,14.1,['POWER FORWARD'],willish02,1.1,BOSTON CELTICS,0.008,15.0,0.612,15.5,15.3,0.1,2.0,0.162
177,Eric Gordon,21,13.8,0.5,-0.9,-1.0,7.1,0.9,0.381,62,False,2229,0.1,1.3,2.3,14.1,['SHOOTING GUARD'],gordoer01,1.6,LOS ANGELES CLIPPERS,0.409,4.2,0.571,13.6,21.5,0.6,3.2,0.069
77,Chase Budinger,21,9.7,0.5,0.5,-0.7,14.6,1.2,0.154,74,False,1488,1.1,2.8,1.9,14.1,['SMALL FORWARD'],budinch01,1.2,HOUSTON ROCKETS,0.441,8.5,0.545,7.4,19.4,0.9,3.1,0.1
443,Sebastian Telfair,24,27.1,0.0,-4.7,-2.7,5.9,0.1,0.171,4,False,77,-2.0,0.0,0.0,14.0,['POINT GUARD'],telfase01,1.4,CLEVELAND CAVALIERS,0.257,3.1,0.518,13.7,26.4,-0.1,0.1,0.065
214,Grant Hill,37,11.2,1.0,0.6,0.3,16.3,1.8,0.357,81,False,2430,0.3,3.6,3.7,14.0,['SMALL FORWARD'],hillgr01,1.2,PHOENIX SUNS,0.114,10.3,0.561,11.7,16.8,1.6,5.5,0.109
215,Jordan Hill,22,4.5,2.7,-4.6,-1.6,13.3,0.2,0.228,24,False,252,-3.0,14.2,0.1,14.0,['POWER FORWARD'],hilljo01,2.0,NEW YORK KNICKS,0.022,13.8,0.479,10.6,20.3,-0.2,0.3,0.059
346,Anthony Morrow,24,7.6,0.6,-0.4,-1.5,11.1,0.6,0.162,69,False,2018,1.2,3.3,3.0,14.0,['SHOOTING GUARD'],morroan01,1.5,GOLDEN STATE WARRIORS,0.437,7.1,0.597,10.0,17.8,0.8,3.5,0.084
316,Jason Maxiell,26,4.1,2.1,-2.7,-1.3,20.0,1.1,0.373,76,False,1550,-1.4,11.8,1.5,14.0,['CENTER'],maxieja01,1.3,DETROIT PISTONS,0.002,15.7,0.531,12.3,16.4,-0.3,2.6,0.081
386,A.J. Price,23,20.5,0.2,-0.5,-0.4,9.7,0.8,0.212,56,False,865,-0.1,1.5,0.4,14.0,['POINT GUARD'],priceaj01,2.0,INDIANA PACERS,0.492,5.6,0.53,13.2,22.7,0.3,1.2,0.065
296,Rashard Lewis,30,7.4,0.9,1.8,0.8,12.1,3.4,0.224,72,False,2369,0.9,3.1,3.1,14.0,['POWER FORWARD'],lewisra02,1.7,ORLANDO MAGIC,0.525,7.8,0.573,10.9,19.4,2.3,6.5,0.132
511,Thaddeus Young,21,7.5,0.6,-1.9,-1.5,12.3,1.2,0.203,67,False,2145,-0.4,7.0,0.9,14.0,['POWER FORWARD'],youngth01,2.0,PHILADELPHIA 76ERS,0.17,9.6,0.523,12.5,21.5,0.1,2.1,0.047
112,Erick Dampier,34,3.5,4.5,-0.6,1.0,24.1,2.0,0.474,55,False,1280,-1.6,11.6,1.8,14.0,['CENTER'],dampier01,0.6,DALLAS MAVERICKS,0.014,17.9,0.637,19.2,11.4,0.5,3.7,0.14
194,James Harden,20,12.3,0.9,0.5,1.2,12.7,2.5,0.415,76,False,1738,-0.7,3.2,2.0,14.0,['SHOOTING GUARD'],hardeja01,2.4,OKLAHOMA CITY THUNDER,0.429,8.1,0.551,13.4,20.4,1.1,4.5,0.124
29,Leandro Barbosa,27,12.5,1.1,-2.1,-1.3,7.9,0.4,0.2,44,False,786,-0.8,1.7,0.7,14.0,['POINT GUARD'],barbole01,1.5,PHOENIX SUNS,0.373,5.0,0.526,10.4,24.9,0.0,1.1,0.065
176,Ben Gordon,26,16.7,0.3,-1.4,-1.8,7.0,0.4,0.329,62,False,1730,0.3,1.7,1.8,14.0,['SHOOTING GUARD'],gordobe01,1.5,DETROIT PISTONS,0.335,4.2,0.534,12.9,24.5,0.2,2.1,0.059
102,Mike Conley,22,24.8,0.4,-0.6,-0.6,7.3,1.3,0.225,80,False,2569,0.0,1.4,2.6,13.9,['POINT GUARD'],conlemi01,2.2,MEMPHIS GRIZZLIES,0.255,4.3,0.526,15.7,18.4,0.9,4.0,0.074
338,Mike Miller,29,18.4,0.5,1.3,0.4,18.2,1.4,0.196,54,False,1805,0.9,3.5,2.5,13.9,['SHOOTING GUARD'],millemi01,1.1,WASHINGTON WIZARDS,0.395,10.7,0.623,19.6,14.7,1.5,3.9,0.104
282,Kyle Korver,28,13.9,1.0,1.4,0.3,12.2,1.0,0.175,52,False,952,1.0,1.3,1.6,13.9,['SHOOTING GUARD'],korveky01,1.4,UTAH JAZZ,0.393,6.9,0.62,12.2,16.2,0.8,2.6,0.13
265,Jonas Jerebko,22,4.2,1.1,-1.3,-0.6,16.5,1.5,0.292,80,False,2232,-0.7,9.9,2.9,13.9,['POWER FORWARD'],jerebjo01,1.9,DETROIT PISTONS,0.191,13.0,0.545,10.8,15.7,0.4,4.4,0.095
406,Nate Robinson,25,22.1,0.0,0.2,0.6,10.3,0.6,0.083,26,False,382,-0.5,1.7,0.2,13.9,['POINT GUARD'],robinna01,3.0,BOSTON CELTICS,0.554,6.1,0.522,10.9,22.4,0.2,0.8,0.103
178,Marcin Gortat,25,2.4,4.8,0.1,1.7,24.3,2.2,0.33,81,False,1088,-1.7,11.5,1.2,13.9,['CENTER'],gortama01,0.8,ORLANDO MAGIC,0.013,18.1,0.563,15.0,13.0,0.6,3.4,0.151
481,C.J. Watson,25,14.3,0.3,-0.4,0.3,8.9,0.9,0.314,65,False,1788,-0.8,1.7,2.2,13.8,['POINT GUARD'],watsocj01,2.8,GOLDEN STATE WARRIORS,0.275,5.3,0.555,10.3,16.0,0.7,3.1,0.082
