,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
168,Andre Drummond,25,7.2,4.4,2.1,0.8,34.7,5.9,0.392,79,False,2647,1.3,16.8,4.1,23.4,['CENTER'],drumman01,2.5,DETROIT PISTONS,0.036,25.4,0.555,12.4,22.9,2.7,10.0,0.181
447,Jusuf Nurkić,24,17.9,4.2,3.7,1.7,26.7,3.3,0.442,72,False,1974,2.1,13.4,4.4,23.4,['CENTER'],nurkiju01,1.7,PORTLAND TRAIL BLAZERS,0.035,20.2,0.57,14.6,24.7,2.8,7.8,0.189
214,Paul George,28,17.7,1.0,7.2,1.6,19.6,4.9,0.335,77,False,2841,5.6,3.7,7.0,23.3,['SMALL FORWARD'],georgpa01,2.8,OKLAHOMA CITY THUNDER,0.469,11.4,0.583,10.0,29.5,6.6,11.9,0.201
379,Boban Marjanović,30,17.1,2.6,3.3,0.3,27.3,0.4,0.3,22,False,305,3.0,11.4,0.9,23.3,['CENTER'],marjabo01,0.8,PHILADELPHIA 76ERS,0.067,19.6,0.663,13.9,21.7,0.4,1.3,0.204
7,LaMarcus Aldridge,33,11.6,3.4,1.8,-0.6,19.8,2.9,0.312,81,False,2687,2.4,10.3,6.4,22.9,['CENTER'],aldrila01,0.8,SAN ANTONIO SPURS,0.032,15.1,0.576,8.8,26.9,2.6,9.3,0.167
340,Skal Labissière,22,11.9,3.8,3.0,1.2,23.2,0.1,0.316,9,False,63,1.7,8.7,0.2,22.6,['POWER FORWARD'],labissk01,2.3,PORTLAND TRAIL BLAZERS,0.105,16.1,0.716,15.6,17.2,0.1,0.3,0.216
509,JaKarr Sampson,25,5.3,2.0,3.7,0.2,23.4,0.1,0.389,4,False,127,3.6,4.2,0.3,22.5,['SMALL FORWARD'],sampsja02,1.5,CHICAGO BULLS,0.259,13.7,0.633,5.9,23.1,0.2,0.5,0.173
93,Jimmy Butler,29,18.2,2.4,6.9,2.2,10.8,0.4,0.389,10,False,361,4.7,4.7,1.0,22.3,['SHOOTING GUARD'],butleji01,3.2,MINNESOTA TIMBERWOLVES,0.287,7.7,0.579,7.1,23.0,0.8,1.3,0.176
65,Chris Boucher,26,1.9,12.2,2.6,2.8,25.8,0.4,0.197,28,False,163,-0.2,10.9,0.2,22.2,['POWER FORWARD'],bouchch01,1.8,TORONTO RAPTORS,0.487,18.5,0.563,7.8,23.6,0.2,0.7,0.194
370,Scott Machado,28,23.5,0.0,5.5,2.7,0.0,0.0,0.167,4,False,19,2.9,0.0,0.1,22.2,['POINT GUARD'],machasc01,2.4,LOS ANGELES LAKERS,0.167,0.0,0.776,0.0,14.0,0.0,0.1,0.281
322,DeAndre Jordan,30,18.2,3.4,3.4,1.3,33.0,0.6,0.537,19,False,493,2.2,13.3,1.3,22.1,['CENTER'],jordade01,0.9,NEW YORK KNICKS,0.0,22.9,0.681,21.6,16.8,0.7,1.9,0.181
500,Mitchell Robinson,20,4.2,10.0,2.5,2.4,19.4,2.2,0.464,66,False,1360,0.1,13.3,4.0,22.0,['CENTER'],robinmi01,1.8,NEW YORK KNICKS,0.0,16.3,0.692,9.1,12.1,1.6,6.1,0.217
507,Domantas Sabonis,22,18.2,1.5,3.1,1.3,29.8,3.3,0.416,74,False,1838,1.9,11.5,4.3,21.9,['CENTER'],sabondo01,1.3,INDIANA PACERS,0.024,20.8,0.63,16.2,23.5,2.4,7.6,0.197
189,Derrick Favors,27,8.0,4.8,3.3,1.5,21.3,3.5,0.368,76,False,1766,1.8,12.9,4.4,21.8,['CENTER'],favorde01,1.5,UTAH JAZZ,0.126,17.2,0.624,10.5,19.4,2.4,7.9,0.215
124,John Collins,21,11.0,1.8,0.9,-1.9,22.1,1.0,0.32,61,False,1829,2.8,12.3,5.0,21.8,['POWER FORWARD'],collijo01,0.6,ATLANTA HAWKS,0.19,17.1,0.627,11.2,23.7,1.3,6.0,0.158
202,Enes Freedom,26,13.1,1.3,0.8,-1.6,27.5,0.9,0.276,44,False,1128,2.5,15.5,2.4,21.8,['CENTER'],kanteen01,0.8,NEW YORK KNICKS,0.047,21.4,0.585,13.1,22.9,0.8,3.4,0.143
188,Kenneth Faried,29,4.9,2.6,-0.4,-1.6,23.0,0.7,0.372,25,False,610,1.3,14.6,1.8,21.8,['CENTER'],farieke01,1.2,HOUSTON ROCKETS,0.09,18.7,0.622,9.4,20.4,0.3,2.5,0.198
394,JaVale McGee,31,4.8,7.3,1.4,1.2,22.5,2.9,0.237,75,False,1671,0.3,12.3,3.0,21.8,['CENTER'],mcgeeja01,1.3,LOS ANGELES LAKERS,0.019,17.5,0.634,13.2,20.2,1.4,5.9,0.171
584,Kemba Walker,28,29.4,1.0,4.2,-1.0,11.9,1.9,0.267,82,False,2863,5.2,1.9,5.5,21.7,['POINT GUARD'],walkeke02,1.7,CHARLOTTE HORNETS,0.434,6.8,0.558,10.1,31.5,4.4,7.4,0.123
137,Mitch Creek,26,20.2,0.0,5.7,2.0,14.5,0.0,0.7,4,False,36,3.7,14.6,0.2,21.5,['SMALL FORWARD'],creekmi01,1.3,BROOKLYN NETS,0.1,14.6,0.573,0.0,15.3,0.1,0.2,0.258
280,R.J. Hunter,25,18.0,0.0,3.6,0.4,8.2,0.0,0.154,1,False,26,3.2,4.1,0.1,21.5,['SHOOTING GUARD'],hunterj01,1.9,BOSTON CELTICS,0.769,6.2,0.612,0.0,23.0,0.0,0.1,0.226
128,Mike Conley,31,33.4,0.9,4.7,0.1,9.7,2.3,0.363,70,False,2342,4.6,1.9,5.7,21.4,['POINT GUARD'],conlemi01,2.0,MEMPHIS GRIZZLIES,0.38,5.7,0.569,9.1,27.3,3.9,8.0,0.164
131,DeMarcus Cousins,28,20.4,4.8,3.0,2.6,27.0,1.5,0.388,30,False,771,0.4,6.2,0.9,21.4,['CENTER'],couside01,2.5,GOLDEN STATE WARRIORS,0.256,17.1,0.562,14.2,28.1,1.0,2.4,0.151
602,Lou Williams,32,33.0,0.4,2.2,-2.1,9.4,1.2,0.426,75,False,1993,4.3,2.2,3.9,21.2,['SHOOTING GUARD'],willilo02,1.3,LOS ANGELES CLIPPERS,0.256,5.9,0.554,11.8,32.4,2.1,5.1,0.123
299,Amile Jefferson,25,6.4,3.7,2.5,2.0,24.0,0.1,0.5,12,False,68,0.5,9.3,0.2,21.1,['POWER FORWARD'],jeffeam01,2.2,ORLANDO MAGIC,0.0,16.5,0.692,4.9,13.1,0.1,0.4,0.258
593,Russell Westbrook,30,46.5,1.1,5.2,2.4,28.3,5.0,0.306,73,False,2630,2.8,4.1,1.8,21.1,['POINT GUARD'],westbru01,2.5,OKLAHOMA CITY THUNDER,0.279,15.8,0.501,16.3,30.9,4.7,6.8,0.124
234,Blake Griffin,29,27.1,0.9,5.1,0.2,20.1,2.9,0.41,75,False,2622,4.9,4.0,5.1,21.0,['POWER FORWARD'],griffbl01,1.0,DETROIT PISTONS,0.389,11.8,0.581,13.8,30.2,4.7,8.0,0.147
84,Thomas Bryant,21,9.3,3.8,2.0,-0.3,25.1,1.3,0.273,72,False,1496,2.3,8.1,4.3,21.0,['CENTER'],bryanth01,0.8,WASHINGTON WIZARDS,0.197,16.5,0.674,9.6,17.6,1.5,5.6,0.178
291,Demetrius Jackson,24,19.6,0.0,4.5,0.9,2.6,0.0,0.267,6,False,39,3.6,5.6,0.2,21.0,['POINT GUARD'],jacksde01,2.4,PHILADELPHIA 76ERS,0.4,4.1,0.656,5.6,19.1,0.1,0.2,0.231
206,Danilo Gallinari,30,13.2,0.9,4.3,-0.5,18.1,1.8,0.459,68,False,2059,4.9,2.9,6.4,21.0,['SMALL FORWARD'],gallida01,1.1,LOS ANGELES CLIPPERS,0.421,10.7,0.633,8.5,23.8,3.3,8.2,0.191
573,Ekpe Udoh,31,12.8,7.7,4.7,3.9,20.9,0.7,0.417,51,False,320,0.8,9.3,0.9,20.9,['CENTER'],udohek01,1.5,UTAH JAZZ,0.0,15.2,0.698,13.2,13.1,0.5,1.6,0.238
488,Julius Randle,24,15.8,1.6,1.5,-0.6,21.6,1.9,0.447,73,False,2232,2.1,7.6,4.2,20.9,['POWER FORWARD'],randlju01,1.1,NEW ORLEANS PELICANS,0.179,14.7,0.6,13.8,27.8,2.0,6.1,0.131
43,Bradley Beal,25,24.1,1.6,2.9,-0.8,11.7,1.7,0.278,82,False,3028,3.8,3.1,5.9,20.8,['SHOOTING GUARD'],bealbr01,1.9,WASHINGTON WIZARDS,0.37,7.4,0.581,11.0,28.4,3.7,7.6,0.12
272,Richaun Holmes,25,7.9,5.6,0.6,0.5,20.5,1.1,0.479,70,False,1184,0.1,10.6,3.1,20.7,['CENTER'],holmeri01,1.7,PHOENIX SUNS,0.0,15.5,0.647,10.5,17.9,0.8,4.3,0.173
496,Devin Robinson,23,9.5,5.3,1.9,1.1,16.2,0.1,0.438,7,False,95,0.8,6.7,0.2,20.6,['SMALL FORWARD'],robinde01,2.0,WASHINGTON WIZARDS,0.063,11.4,0.616,5.0,17.9,0.1,0.3,0.175
187,Kenneth Faried,29,2.8,2.7,0.4,-1.1,25.7,0.2,0.381,12,False,118,1.5,13.4,0.2,20.5,['CENTER'],farieke01,0.8,BROOKLYN NETS,0.119,19.6,0.622,10.9,19.6,0.1,0.4,0.168
300,John Jenkins,27,9.9,0.0,6.6,-1.0,7.9,0.0,0.0,4,False,14,7.6,0.0,0.1,20.5,['SHOOTING GUARD'],jenkijo01,0.0,WASHINGTON WIZARDS,1.0,3.9,1.5,0.0,6.1,0.0,0.1,0.202
26,Deandre Ayton,20,9.6,2.6,0.2,-1.1,26.1,1.7,0.217,71,False,2183,1.3,11.1,4.1,20.5,['CENTER'],aytonde01,1.3,PHOENIX SUNS,0.005,18.5,0.608,11.7,21.2,1.2,5.8,0.128
257,Willy Hernangómez,24,11.5,2.1,-0.1,-1.1,26.3,0.8,0.488,58,False,812,1.1,15.3,1.8,20.4,['CENTER'],hernawi01,1.0,CHARLOTTE HORNETS,0.132,20.7,0.587,13.9,22.1,0.4,2.6,0.153
481,Dwight Powell,27,10.7,2.6,2.9,0.9,17.3,1.9,0.523,77,False,1662,2.0,9.1,5.6,20.4,['CENTER'],poweldw01,1.3,DALLAS MAVERICKS,0.261,13.2,0.682,10.1,17.2,2.1,7.5,0.215
275,Al Horford,32,21.2,3.9,5.1,1.9,18.3,2.9,0.131,68,False,1973,3.3,6.5,4.5,20.2,['CENTER'],horfoal01,1.4,BOSTON CELTICS,0.281,12.4,0.605,11.8,18.9,3.6,7.5,0.181
64,Devin Booker,22,34.1,0.5,1.0,-2.3,11.3,0.3,0.362,64,False,2242,3.3,1.9,3.3,20.2,['SHOOTING GUARD'],bookede01,1.2,PHOENIX SUNS,0.33,6.5,0.584,15.4,32.9,1.7,3.5,0.076
526,Ben Simmons,22,34.2,1.8,3.6,1.3,20.0,3.6,0.446,79,False,2700,2.2,6.9,4.6,20.0,['POINT GUARD'],simmobe01,2.0,PHILADELPHIA 76ERS,0.006,13.7,0.582,19.3,22.1,3.8,8.2,0.146
557,Emanuel Terry,22,8.0,0.0,2.3,3.4,22.5,0.0,0.333,2,False,20,-1.1,10.9,0.0,19.9,['POWER FORWARD'],terryem01,7.2,PHOENIX SUNS,0.0,16.6,0.654,22.5,19.1,0.0,0.1,0.127
94,Jimmy Butler,29,18.0,1.2,3.1,0.7,10.4,2.1,0.407,55,False,1824,2.4,6.3,4.4,19.8,['SMALL FORWARD'],butleji01,2.6,PHILADELPHIA 76ERS,0.198,8.4,0.569,8.4,22.1,2.4,6.6,0.172
467,Chris Paul,33,39.3,0.8,3.9,1.1,13.9,2.2,0.282,58,False,1857,2.7,2.1,4.4,19.7,['POINT GUARD'],paulch01,3.0,HOUSTON ROCKETS,0.493,7.9,0.56,15.8,22.5,2.8,6.6,0.172
155,DeMar DeRozan,29,27.6,1.1,1.1,0.1,16.4,2.6,0.336,77,False,2688,1.0,2.2,3.6,19.6,['SHOOTING GUARD'],derozde01,1.6,SAN ANTONIO SPURS,0.034,9.4,0.542,11.7,27.9,2.2,6.3,0.112
68,Tony Bradley,21,4.5,4.4,-6.0,-2.4,17.7,0.1,0.125,3,False,36,-3.6,27.6,0.0,19.6,['CENTER'],bradlto01,2.7,UTAH JAZZ,0.0,22.6,0.504,15.1,23.6,0.0,0.1,0.13
162,Luka Dončić,19,31.6,0.9,3.9,0.3,21.9,2.8,0.409,72,False,2318,3.6,4.0,2.1,19.6,['SHOOTING GUARD'],doncilu01,1.6,DALLAS MAVERICKS,0.433,13.0,0.545,15.0,30.5,3.4,4.9,0.101
620,Ivica Zubac,21,7.3,4.3,-0.2,0.1,21.2,0.6,0.342,33,False,516,-0.3,11.0,1.1,19.5,['CENTER'],zubaciv01,0.4,LOS ANGELES LAKERS,0.0,16.2,0.633,12.9,20.5,0.2,1.8,0.165
502,Derrick Rose,30,26.4,0.7,1.4,-1.7,8.3,0.3,0.212,51,False,1392,3.2,2.5,2.6,19.5,['POINT GUARD'],rosede01,1.1,MINNESOTA TIMBERWOLVES,0.194,5.4,0.557,9.1,27.3,1.2,3.0,0.102
362,Kevin Love,30,12.8,0.7,1.6,-1.6,40.0,0.4,0.403,22,False,598,3.3,5.9,1.0,19.5,['POWER FORWARD'],loveke01,0.5,CLEVELAND CAVALIERS,0.519,22.2,0.561,11.2,27.4,0.6,1.3,0.106
475,Jakob Poeltl,23,10.0,4.5,2.0,0.7,19.7,1.6,0.317,77,False,1273,1.3,15.4,3.5,19.4,['CENTER'],poeltja01,1.1,SAN ANTONIO SPURS,0.0,17.6,0.64,12.7,13.1,1.3,5.1,0.193
267,Jrue Holiday,28,31.8,1.8,3.0,-0.1,11.0,1.9,0.234,67,False,2402,3.1,3.3,3.5,19.4,['SHOOTING GUARD'],holidjr01,2.1,NEW ORLEANS PELICANS,0.313,7.2,0.555,14.1,25.4,3.1,5.4,0.108
156,Marcus Derrickson,22,2.2,1.3,-2.7,-5.3,7.6,0.0,0.152,11,False,67,2.6,13.3,0.2,19.4,['POWER FORWARD'],derrima01,0.0,GOLDEN STATE WARRIORS,0.606,10.4,0.653,7.9,24.4,0.0,0.2,0.155
618,Tyler Zeller,29,6.2,3.5,-4.3,-1.9,12.5,0.1,0.643,4,False,82,-2.3,12.1,0.2,19.4,['CENTER'],zellety01,0.6,MEMPHIS GRIZZLIES,0.0,12.3,0.64,10.0,21.8,0.0,0.3,0.191
506,D'Angelo Russell,22,41.3,0.6,3.4,-0.6,11.2,2.6,0.135,81,False,2448,4.0,2.3,2.4,19.4,['POINT GUARD'],russeda01,1.9,BROOKLYN NETS,0.419,6.8,0.533,13.6,31.9,3.4,5.0,0.097
442,Nerlens Noel,24,5.9,7.7,2.1,3.3,20.0,2.5,0.286,77,False,1055,-1.2,12.1,1.9,19.3,['CENTER'],noelne01,2.9,OKLAHOMA CITY THUNDER,0.0,15.9,0.608,13.4,13.8,1.1,4.3,0.198
57,Eric Bledsoe,29,27.4,1.1,3.1,1.2,11.8,3.7,0.243,78,False,2272,1.9,3.9,4.4,19.3,['POINT GUARD'],bledser01,2.4,MILWAUKEE BUCKS,0.388,8.1,0.577,13.3,22.9,2.9,8.2,0.173
53,Khem Birch,26,8.5,3.8,1.2,1.0,18.8,1.0,0.55,50,False,643,0.1,13.0,1.8,19.2,['CENTER'],birchkh01,1.4,ORLANDO MAGIC,0.007,15.8,0.64,9.6,14.1,0.5,2.8,0.212
28,Marvin Bagley III,19,5.9,3.2,-1.0,-1.5,20.8,1.6,0.371,62,False,1567,0.5,10.4,2.0,18.9,['POWER FORWARD'],baglema01,1.0,SACRAMENTO KINGS,0.136,15.5,0.562,10.7,24.2,0.4,3.6,0.11
474,Miles Plumlee,30,14.7,2.0,1.6,0.0,14.3,0.1,0.625,18,False,173,1.6,9.5,0.4,18.9,['CENTER'],plumlmi01,1.6,ATLANTA HAWKS,0.0,11.8,0.654,14.0,16.7,0.2,0.5,0.145
428,Johnathan Motley,23,11.7,1.5,-1.9,-0.7,21.7,0.2,0.548,22,False,156,-1.2,12.6,0.1,18.9,['POWER FORWARD'],motlejo01,1.5,LOS ANGELES CLIPPERS,0.041,17.3,0.563,15.0,28.8,0.0,0.3,0.092
604,Robert Williams,21,3.3,12.5,1.8,3.4,20.4,0.6,0.294,32,False,283,-1.7,10.2,0.5,18.8,['CENTER'],williro04,1.5,BOSTON CELTICS,0.0,15.3,0.703,14.8,10.3,0.3,1.2,0.201
342,Zach LaVine,23,22.6,1.0,0.8,-1.6,12.9,1.1,0.33,63,False,2171,2.4,2.0,1.7,18.7,['SHOOTING GUARD'],lavinza01,1.3,CHICAGO BULLS,0.283,7.4,0.574,14.2,30.5,1.5,2.8,0.062
282,Serge Ibaka,29,7.7,4.3,0.2,0.1,23.2,3.3,0.202,74,False,2010,0.2,8.6,2.8,18.7,['CENTER'],ibakase01,0.7,TORONTO RAPTORS,0.193,16.1,0.582,10.7,22.9,1.2,6.1,0.146
524,Pascal Siakam,24,14.6,1.7,2.4,0.8,17.5,3.6,0.32,80,False,2548,1.6,5.4,5.7,18.7,['POWER FORWARD'],siakapa01,1.4,TORONTO RAPTORS,0.226,11.6,0.628,12.5,20.8,2.8,9.3,0.175
437,Larry Nance Jr.,26,17.8,1.9,2.4,1.4,24.9,1.6,0.28,67,False,1795,1.0,10.0,3.3,18.6,['CENTER'],nancela02,2.8,CLEVELAND CAVALIERS,0.205,17.1,0.583,15.3,15.5,2.0,4.9,0.131
441,Joakim Noah,33,20.6,4.2,2.1,2.4,29.6,1.2,0.512,42,False,693,-0.3,9.2,1.0,18.6,['CENTER'],noahjo01,1.4,MEMPHIS GRIZZLIES,0.005,19.3,0.571,16.1,20.0,0.7,2.2,0.15
10,Jarrett Allen,20,7.9,4.5,1.6,1.4,24.0,3.3,0.489,80,False,2096,0.2,9.6,4.4,18.5,['CENTER'],allenja01,1.0,BROOKLYN NETS,0.079,16.8,0.632,13.0,15.9,1.9,7.6,0.175
3,Steven Adams,25,6.6,2.4,1.1,0.4,14.8,4.0,0.361,80,False,2669,0.7,14.7,5.1,18.5,['CENTER'],adamsst01,2.0,OKLAHOMA CITY THUNDER,0.002,14.7,0.591,12.6,16.4,2.1,9.1,0.163
564,Tristan Thompson,27,11.2,1.2,-0.5,-1.9,25.7,0.5,0.279,43,False,1198,1.4,15.4,2.1,18.4,['CENTER'],thomptr01,1.2,CLEVELAND CAVALIERS,0.0,20.3,0.551,12.1,17.7,0.4,2.6,0.105
558,Emanuel Terry,22,40.5,0.0,2.1,-3.9,0.0,0.0,2.0,1,False,3,5.9,35.4,0.0,18.4,['POWER FORWARD'],terryem01,0.0,MIAMI HEAT,0.0,17.7,0.266,0.0,26.8,0.0,0.0,0.045
621,Ivica Zubac,21,10.9,3.6,-0.7,-0.5,27.2,0.7,0.323,26,False,524,-0.2,12.7,0.7,18.3,['CENTER'],zubaciv01,0.9,LOS ANGELES CLIPPERS,0.0,20.2,0.574,14.8,20.1,0.2,1.4,0.132
245,Tobias Harris,26,12.5,1.0,2.4,-0.2,21.3,1.8,0.256,55,False,1903,2.7,2.1,3.2,18.2,['POWER FORWARD'],harrito02,1.0,LOS ANGELES CLIPPERS,0.302,12.0,0.605,10.3,23.5,2.1,5.0,0.127
