,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
574,Jonas Valančiūnas,28,10.0,2.9,3.0,-0.3,31.9,2.6,0.273,62,False,1755,3.2,15.1,5.1,24.4,['CENTER'],valanjo01,1.0,MEMPHIS GRIZZLIES,0.077,23.4,0.636,10.7,22.4,2.2,7.8,0.213
102,Clint Capela,26,4.1,6.0,2.7,0.0,34.3,3.3,0.327,63,False,1898,2.7,17.5,4.9,24.3,['CENTER'],capelca01,1.1,ATLANTA HAWKS,0.0,26.1,0.601,8.4,19.9,2.2,8.2,0.207
291,LeBron James,36,41.8,1.5,8.1,2.3,23.6,2.6,0.31,45,False,1504,5.9,2.2,3.0,24.2,['POINT GUARD'],jamesle01,1.6,LOS ANGELES LAKERS,0.346,12.9,0.602,15.2,31.9,3.8,5.6,0.179
495,Grant Riller,23,20.9,0.0,5.1,0.5,4.1,0.0,0.0,7,False,27,4.6,0.0,0.1,23.6,['POINT GUARD'],rillegr01,1.8,CHARLOTTE HORNETS,0.333,2.0,0.75,7.7,20.7,0.0,0.1,0.177
297,Alize Johnson,24,10.9,2.3,2.7,0.0,35.0,0.3,0.191,18,False,189,2.7,16.6,0.6,23.5,['POWER FORWARD'],johnsal02,1.3,BROOKLYN NETS,0.088,26.3,0.638,10.9,19.1,0.2,0.9,0.227
310,Mason Jones,22,16.6,0.0,4.8,0.2,4.0,0.0,0.778,6,False,27,4.6,12.5,0.1,23.5,['SHOOTING GUARD'],jonesma05,1.8,PHILADELPHIA 76ERS,0.222,8.2,0.662,7.6,20.8,0.0,0.2,0.27
205,Rudy Gobert,28,6.0,7.0,4.9,2.8,33.5,5.2,0.646,71,False,2187,2.1,12.2,6.1,23.5,['CENTER'],goberru01,0.9,UTAH JAZZ,0.007,23.3,0.683,13.7,17.0,3.8,11.3,0.248
582,Nikola Vučević,30,22.1,1.7,5.9,0.4,30.8,1.8,0.121,44,False,1500,5.5,5.8,2.1,23.5,['CENTER'],vucevni01,1.4,ORLANDO MAGIC,0.317,17.9,0.565,8.0,29.9,3.0,3.9,0.125
567,Karl-Anthony Towns,25,22.6,2.9,4.5,0.2,26.4,1.6,0.355,50,False,1689,4.3,8.2,3.8,23.1,['CENTER'],townska01,1.1,MINNESOTA TIMBERWOLVES,0.36,17.0,0.612,13.7,29.1,2.8,5.4,0.153
623,Trae Young,22,45.5,0.5,3.7,-1.7,10.5,1.3,0.491,63,False,2125,5.3,2.0,5.9,23.0,['POINT GUARD'],youngtr01,1.2,ATLANTA HAWKS,0.357,6.3,0.589,16.2,33.0,3.0,7.2,0.163
235,Montrezl Harrell,27,7.7,2.8,3.0,0.7,19.1,2.7,0.425,69,False,1580,2.3,11.3,4.5,22.7,['CENTER'],harremo01,1.4,LOS ANGELES LAKERS,0.017,15.2,0.65,9.4,21.7,2.0,7.3,0.221
41,Bradley Beal,27,21.3,0.9,3.4,-1.4,10.4,1.7,0.332,60,False,2147,4.8,3.6,4.2,22.7,['SHOOTING GUARD'],bealbr01,1.5,WASHINGTON WIZARDS,0.27,7.0,0.593,10.6,34.1,2.9,5.9,0.132
3,Bam Adebayo,23,26.9,3.2,4.9,2.0,22.6,3.2,0.443,64,False,2143,2.9,7.7,5.6,22.7,['CENTER'],adebaba01,1.7,MIAMI HEAT,0.01,15.3,0.626,15.0,23.7,3.7,8.8,0.197
364,Boban Marjanović,32,5.9,2.1,-0.8,-2.6,32.7,0.3,0.311,33,False,271,1.9,19.3,0.7,22.6,['CENTER'],marjabo01,0.4,DALLAS MAVERICKS,0.066,26.0,0.562,8.0,24.6,0.1,1.0,0.183
230,James Harden,31,46.9,1.8,5.0,-0.5,13.8,0.2,0.444,8,False,290,5.5,1.8,0.8,22.4,['POINT GUARD'],hardeja01,1.1,HOUSTON ROCKETS,0.533,7.5,0.613,17.4,28.7,0.5,1.0,0.159
189,Enes Freedom,28,7.2,2.4,0.6,-1.4,31.9,1.7,0.292,72,False,1758,2.1,16.8,5.7,22.4,['CENTER'],kanteen01,0.9,PORTLAND TRAIL BLAZERS,0.007,24.2,0.636,11.0,17.4,1.2,7.5,0.204
225,Donta Hall,23,9.4,5.1,1.6,0.6,22.8,0.2,0.971,13,False,179,0.9,13.5,0.6,22.3,['POWER FORWARD'],halldo01,1.4,ORLANDO MAGIC,0.0,18.0,0.731,13.8,14.0,0.2,0.8,0.223
444,Kelly Olynyk,29,21.9,1.7,3.8,0.9,24.5,1.0,0.421,27,False,840,2.9,5.2,2.2,22.3,['POWER FORWARD'],olynyke01,2.2,HOUSTON ROCKETS,0.389,14.5,0.674,15.7,22.9,1.2,3.2,0.182
136,Anthony Davis,27,16.4,4.5,4.8,2.2,21.5,2.4,0.349,36,False,1162,2.6,6.0,1.3,22.1,['POWER FORWARD'],davisan02,1.9,LOS ANGELES LAKERS,0.163,13.8,0.556,9.5,29.2,2.0,3.7,0.152
143,DeMar DeRozan,31,32.0,0.6,3.1,-0.1,11.6,1.5,0.478,61,False,2056,3.2,2.0,5.9,22.0,['POWER FORWARD'],derozde01,1.3,SAN ANTONIO SPURS,0.08,6.7,0.591,9.7,26.1,2.6,7.4,0.172
65,Chris Boucher,28,6.9,7.6,3.3,0.6,22.5,2.1,0.345,60,False,1453,2.7,8.5,4.0,21.9,['CENTER'],bouchch01,1.2,TORONTO RAPTORS,0.42,15.3,0.634,6.7,20.5,2.0,6.1,0.201
583,Nikola Vučević,30,20.0,2.1,4.4,0.5,31.2,1.2,0.094,26,False,848,3.8,7.8,1.2,21.8,['CENTER'],vucevni01,1.3,CHICAGO BULLS,0.311,19.6,0.55,7.8,28.2,1.4,2.4,0.137
202,Shai Gilgeous-Alexander,22,31.2,1.7,4.1,0.2,13.1,0.8,0.405,35,False,1180,3.9,1.7,2.7,21.6,['SHOOTING GUARD'],gilgesh01,1.1,OKLAHOMA CITY THUNDER,0.301,7.3,0.623,13.7,27.8,1.8,3.5,0.143
335,Zach LaVine,25,23.4,1.2,4.0,-0.8,13.6,1.8,0.265,58,False,2034,4.9,2.0,4.0,21.5,['SHOOTING GUARD'],lavinza01,1.1,CHICAGO BULLS,0.425,7.9,0.634,13.9,31.0,3.1,5.9,0.138
9,Jarrett Allen,22,8.3,5.2,2.6,0.9,28.6,0.5,0.938,12,False,320,1.7,13.8,1.0,21.5,['CENTER'],allenja01,1.1,BROOKLYN NETS,0.0,21.6,0.73,19.3,15.5,0.4,1.4,0.216
455,Chris Paul,35,40.9,0.8,4.6,1.1,14.5,2.7,0.206,70,False,2199,3.5,1.3,6.5,21.4,['POINT GUARD'],paulch01,2.2,PHOENIX SUNS,0.294,8.0,0.599,14.0,22.6,3.6,9.2,0.201
475,Kristaps Porziņģis,25,8.4,4.1,2.2,-0.8,24.6,1.7,0.202,43,False,1327,3.0,6.9,2.6,21.3,['CENTER'],porzikr01,0.7,DALLAS MAVERICKS,0.378,15.8,0.582,6.4,26.5,1.4,4.3,0.154
544,Jayson Tatum,22,20.3,1.3,3.9,-0.3,20.7,2.5,0.258,64,False,2290,4.2,2.4,4.1,21.3,['SMALL FORWARD'],tatumja01,1.6,BOSTON CELTICS,0.368,11.5,0.576,10.4,30.8,3.4,6.5,0.137
554,Khyri Thomas,24,26.9,3.5,2.4,-0.1,8.0,0.1,0.136,5,False,153,2.5,4.7,0.4,21.3,['SHOOTING GUARD'],thomakh01,2.8,HOUSTON ROCKETS,0.409,6.3,0.586,7.9,21.1,0.2,0.5,0.164
402,Donovan Mitchell,24,26.7,0.7,4.3,-0.2,10.6,2.2,0.29,53,False,1771,4.6,3.1,3.9,21.3,['POINT GUARD'],mitchdo01,1.4,UTAH JAZZ,0.423,7.0,0.569,10.7,33.5,2.8,6.2,0.167
489,Paul Reed,21,11.0,6.6,-1.0,0.8,18.9,0.4,0.103,26,False,177,-1.8,19.0,0.2,21.2,['POWER FORWARD'],reedpa01,2.7,PHILADELPHIA 76ERS,0.077,19.0,0.54,12.8,22.7,0.0,0.6,0.162
320,Louis King,21,15.4,3.0,4.9,2.5,17.2,0.1,0.176,6,False,85,2.3,6.4,0.2,21.2,['SMALL FORWARD'],kinglo02,4.0,SACRAMENTO KINGS,0.324,11.8,0.6,9.8,20.6,0.1,0.3,0.16
69,Tony Bradley,23,8.7,4.1,3.3,1.0,24.5,0.5,0.147,20,False,287,2.3,15.2,1.0,21.1,['CENTER'],bradlto01,1.0,PHILADELPHIA 76ERS,0.013,19.9,0.683,7.0,12.9,0.4,1.5,0.245
379,CJ McCollum,29,23.0,1.2,3.9,-1.1,10.6,0.6,0.15,47,False,1600,5.0,2.0,4.1,20.8,['SHOOTING GUARD'],mccolcj01,1.3,PORTLAND TRAIL BLAZERS,0.475,6.2,0.577,6.5,27.1,2.4,4.7,0.141
186,De'Aaron Fox,23,32.7,1.1,1.8,-1.3,9.4,0.8,0.376,58,False,2036,3.1,1.8,3.4,20.7,['POINT GUARD'],foxde01,2.1,SACRAMENTO KINGS,0.288,5.5,0.565,11.9,31.0,2.0,4.2,0.098
471,Michael Porter Jr.,22,5.6,2.8,3.1,-0.9,20.9,2.1,0.164,61,False,1912,4.0,5.4,4.8,20.6,['SMALL FORWARD'],portemi01,1.0,DENVER NUGGETS,0.468,13.2,0.663,8.1,21.7,2.5,6.9,0.173
119,John Collins,23,6.9,3.0,2.3,-0.2,20.3,1.9,0.265,63,False,1848,2.5,7.1,4.8,20.6,['POWER FORWARD'],collijo01,0.9,ATLANTA HAWKS,0.27,13.8,0.645,8.9,22.2,2.0,6.7,0.174
513,Domantas Sabonis,24,27.5,1.2,3.8,1.6,28.6,3.0,0.363,62,False,2231,2.3,7.3,4.0,20.6,['POWER FORWARD'],sabondo01,1.6,INDIANA PACERS,0.179,18.0,0.601,16.9,24.1,3.3,6.9,0.149
158,Andre Drummond,27,16.2,3.6,-0.8,0.2,37.5,1.3,0.339,25,False,722,-1.0,15.3,-0.8,20.5,['CENTER'],drumman01,2.7,CLEVELAND CAVALIERS,0.021,26.1,0.5,15.6,31.3,0.2,0.6,0.037
199,Paul George,30,24.6,1.2,4.2,0.3,18.9,2.3,0.239,54,False,1821,3.9,2.9,3.0,20.5,['SMALL FORWARD'],georgpa01,1.7,LOS ANGELES CLIPPERS,0.437,11.1,0.598,14.5,30.0,2.9,5.3,0.139
428,Jusuf Nurkić,26,21.4,4.0,2.5,1.8,30.7,1.2,0.339,37,False,880,0.7,10.2,1.2,20.5,['CENTER'],nurkiju01,2.1,PORTLAND TRAIL BLAZERS,0.09,20.2,0.554,16.0,22.3,1.0,2.4,0.133
70,Tony Bradley,23,8.3,3.8,-0.2,-0.5,23.6,0.5,0.361,22,False,397,0.4,11.9,0.8,20.4,['CENTER'],bradlto01,1.1,OKLAHOMA CITY THUNDER,0.016,17.7,0.676,16.0,18.0,0.2,1.3,0.154
245,Isaiah Hartenstein,22,22.8,5.9,1.7,2.3,28.4,0.4,0.385,16,False,287,-0.6,9.5,0.5,20.3,['CENTER'],harteis01,1.4,CLEVELAND CAVALIERS,0.066,18.7,0.62,17.8,19.6,0.3,0.9,0.151
25,Deandre Ayton,22,6.8,3.4,1.2,0.1,26.3,3.1,0.252,69,False,2115,1.1,12.4,5.3,20.3,['CENTER'],aytonde01,1.0,PHOENIX SUNS,0.029,19.5,0.653,11.9,18.2,1.7,8.4,0.191
622,Thaddeus Young,32,27.1,2.1,3.3,1.4,16.9,2.2,0.171,68,False,1652,1.9,11.4,2.8,20.3,['POWER FORWARD'],youngth01,2.2,CHICAGO BULLS,0.068,14.2,0.578,16.1,22.3,2.2,5.1,0.147
127,DeMarcus Cousins,30,12.4,2.6,1.7,1.9,25.9,0.4,0.232,16,False,207,-0.2,12.9,0.1,20.3,['CENTER'],couside01,3.1,LOS ANGELES CLIPPERS,0.2,19.6,0.597,19.3,27.7,0.2,0.5,0.119
263,Richaun Holmes,27,8.3,4.6,0.6,0.0,22.7,1.4,0.296,61,False,1782,0.6,8.8,4.7,20.2,['CENTER'],holmeri01,1.1,SACRAMENTO KINGS,0.019,15.7,0.669,10.3,17.5,1.2,6.1,0.165
240,Tobias Harris,28,17.6,2.3,3.7,0.8,19.2,3.1,0.221,62,False,2014,2.9,3.5,4.1,20.0,['POWER FORWARD'],harrito02,1.3,PHILADELPHIA 76ERS,0.225,11.4,0.597,9.5,23.9,2.9,7.1,0.17
260,Jrue Holiday,30,26.3,1.7,3.4,0.6,10.4,2.2,0.165,59,False,1907,2.8,4.2,4.3,20.0,['POINT GUARD'],holidjr01,2.4,MILWAUKEE BUCKS,0.344,7.4,0.592,12.6,22.2,2.6,6.6,0.165
618,Christian Wood,25,9.4,3.2,1.4,-0.3,26.8,1.4,0.309,41,False,1326,1.7,5.9,1.4,20.0,['CENTER'],woodch01,1.2,HOUSTON ROCKETS,0.322,15.9,0.591,9.9,25.9,1.1,2.8,0.1
84,Jaylen Brown,24,16.5,1.5,2.5,-0.7,15.5,2.0,0.225,58,False,1999,3.2,3.9,2.8,19.9,['SHOOTING GUARD'],brownja02,1.8,BOSTON CELTICS,0.37,9.7,0.586,11.5,29.7,2.3,4.8,0.115
474,Bobby Portis,25,7.4,1.7,1.5,-0.4,25.3,2.0,0.122,66,False,1372,1.8,9.9,2.8,19.9,['CENTER'],portibo01,1.8,MILWAUKEE BUCKS,0.263,17.9,0.598,8.2,20.9,1.2,4.8,0.167
10,Jarrett Allen,22,8.8,4.1,0.8,-0.4,25.9,1.6,0.549,51,False,1544,1.2,11.2,3.4,19.8,['CENTER'],allenja01,0.8,CLEVELAND CAVALIERS,0.046,18.3,0.649,13.1,16.8,1.1,5.0,0.155
485,Julius Randle,26,27.2,0.6,3.8,0.9,25.7,4.3,0.325,71,False,2667,2.9,3.5,3.4,19.7,['POWER FORWARD'],randlju01,1.2,NEW YORK KNICKS,0.294,14.7,0.567,13.8,29.3,3.9,7.8,0.14
173,Derrick Favors,29,6.0,5.3,2.6,2.4,23.3,2.2,0.329,68,False,1039,0.3,14.7,2.9,19.7,['CENTER'],favorde01,1.5,UTAH JAZZ,0.008,19.2,0.663,11.5,13.0,1.2,5.1,0.237
251,Willy Hernangómez,26,8.5,2.6,0.0,-1.0,27.8,1.0,0.347,47,False,846,1.0,15.0,1.9,19.6,['CENTER'],hernawi01,1.2,NEW ORLEANS PELICANS,0.037,21.4,0.591,9.9,17.0,0.4,2.9,0.163
172,Tacko Fall,25,3.1,13.7,1.2,2.9,29.7,0.3,0.517,19,False,136,-1.7,13.0,0.2,19.6,['CENTER'],fallta01,0.4,BOSTON CELTICS,0.0,21.3,0.66,14.4,13.2,0.1,0.5,0.177
599,Russell Westbrook,32,48.6,0.8,3.7,1.1,28.6,3.2,0.334,65,False,2369,2.6,4.9,0.5,19.5,['POINT GUARD'],westbru01,1.7,WASHINGTON WIZARDS,0.221,16.8,0.509,18.0,30.2,3.4,3.7,0.075
31,Mo Bamba,22,8.1,7.3,0.1,0.0,28.0,1.1,0.219,46,False,725,0.2,10.5,0.7,19.3,['CENTER'],bambamo01,0.9,ORLANDO MAGIC,0.392,19.0,0.556,9.8,21.8,0.4,1.8,0.117
154,Devon Dotson,21,21.4,0.0,2.1,2.2,6.6,0.1,0.0,11,False,50,-0.1,4.5,0.1,19.3,['POINT GUARD'],dotsode01,3.9,CHICAGO BULLS,0.333,5.5,0.548,0.0,18.2,0.1,0.2,0.177
64,Devin Booker,24,20.6,0.6,0.3,-1.4,12.1,2.0,0.305,67,False,2270,1.7,1.7,2.9,19.2,['SHOOTING GUARD'],bookede01,1.2,PHOENIX SUNS,0.288,7.0,0.587,12.4,32.7,1.3,4.9,0.104
147,Gorgui Dieng,31,10.6,3.4,3.3,1.6,20.2,0.6,0.398,22,False,371,1.8,7.9,0.9,19.2,['CENTER'],dienggo01,2.2,MEMPHIS GRIZZLIES,0.444,14.0,0.682,14.8,17.0,0.5,1.5,0.19
602,Hassan Whiteside,31,5.6,7.1,-2.2,-0.4,31.8,0.6,0.353,36,False,546,-1.8,12.2,0.3,19.2,['CENTER'],whiteha01,0.8,SACRAMENTO KINGS,0.004,21.9,0.566,13.4,23.5,0.0,0.9,0.081
120,Mike Conley,33,30.6,0.5,4.9,1.3,9.6,2.1,0.222,51,False,1498,3.6,2.7,4.0,19.2,['POINT GUARD'],conlemi01,2.3,UTAH JAZZ,0.523,6.3,0.589,12.4,23.1,2.6,6.1,0.197
280,Brandon Ingram,23,22.4,1.6,2.2,-1.1,13.7,1.3,0.291,61,False,2093,3.3,1.8,3.9,19.2,['SMALL FORWARD'],ingrabr01,1.0,NEW ORLEANS PELICANS,0.341,7.8,0.584,11.0,28.0,2.2,5.3,0.12
247,Jaxson Hayes,20,5.2,3.7,0.6,0.0,18.6,1.0,0.429,60,False,964,0.6,10.4,2.6,19.1,['CENTER'],hayesja02,1.2,NEW ORLEANS PELICANS,0.05,14.5,0.675,10.5,16.2,0.6,3.5,0.176
625,Ivica Zubac,23,7.9,3.4,1.0,0.4,22.4,2.1,0.434,72,False,1609,0.6,13.6,4.8,19.1,['CENTER'],zubaciv01,0.7,LOS ANGELES CLIPPERS,0.01,18.1,0.693,14.7,15.1,1.2,6.9,0.206
345,Caris LeVert,26,34.1,1.6,1.5,-0.6,13.2,0.3,0.17,12,False,334,2.1,3.5,0.3,19.1,['SHOOTING GUARD'],leverca01,1.9,BROOKLYN NETS,0.315,8.6,0.516,10.8,31.5,0.3,0.6,0.084
148,Gorgui Dieng,31,15.0,0.9,3.5,1.5,18.0,0.2,0.436,16,False,181,2.0,6.9,0.4,19.0,['CENTER'],dienggo01,2.4,SAN ANTONIO SPURS,0.4,12.3,0.648,13.2,18.2,0.2,0.7,0.175
85,Moses Brown,21,1.7,4.5,-2.4,-1.2,26.2,1.3,0.47,43,False,920,-1.3,17.2,1.3,18.8,['CENTER'],brownmo01,1.6,OKLAHOMA CITY THUNDER,0.0,21.6,0.572,11.7,16.9,-0.1,2.6,0.138
192,Daniel Gafford,22,6.2,7.7,0.3,1.6,16.9,0.6,0.471,31,False,383,-1.3,12.9,0.8,18.8,['POWER FORWARD'],gaffoda01,1.4,CHICAGO BULLS,0.0,14.9,0.7,17.3,14.4,0.2,1.5,0.182
508,Derrick Rose,32,26.3,1.5,2.4,0.5,10.0,1.2,0.18,35,False,937,1.9,1.6,1.5,18.8,['POINT GUARD'],rosede01,1.7,NEW YORK KNICKS,0.211,5.9,0.565,9.6,24.3,1.0,2.8,0.142
464,Mason Plumlee,30,21.0,2.9,2.2,2.0,28.1,2.1,0.444,56,False,1499,0.2,10.6,3.0,18.7,['CENTER'],plumlma01,1.4,DETROIT PISTONS,0.018,19.3,0.638,18.7,16.3,1.6,5.1,0.164
91,Thomas Bryant,23,8.2,2.5,0.9,-0.6,16.8,0.2,0.264,10,False,271,1.4,7.1,0.7,18.7,['CENTER'],bryanth01,0.7,WASHINGTON WIZARDS,0.231,11.9,0.704,9.8,17.2,0.2,1.0,0.171
359,Thon Maker,23,7.9,4.7,0.7,1.1,15.1,0.1,0.611,8,False,76,-0.3,11.5,0.2,18.6,['CENTER'],makerth01,1.3,CLEVELAND CAVALIERS,0.111,13.3,0.657,11.6,14.8,0.1,0.3,0.174
385,JaVale McGee,33,11.4,7.1,-1.1,1.2,26.5,0.8,0.256,33,False,503,-2.3,11.7,0.0,18.4,['CENTER'],mcgeeja01,1.6,CLEVELAND CAVALIERS,0.093,18.9,0.554,15.8,24.6,0.1,0.8,0.074
413,Jamal Murray,23,20.3,0.7,2.0,-0.7,10.4,1.5,0.193,48,False,1704,2.7,2.5,3.1,18.3,['POINT GUARD'],murraja01,1.9,DENVER NUGGETS,0.399,6.5,0.592,11.2,24.8,1.7,4.6,0.129
527,Ben Simmons,24,31.3,1.7,2.9,2.2,18.7,3.3,0.492,58,False,1877,0.7,5.6,2.7,18.3,['POINT GUARD'],simmobe01,2.4,PHILADELPHIA 76ERS,0.017,12.2,0.584,19.6,20.2,2.3,6.0,0.153
184,Evan Fournier,28,20.9,1.0,1.7,-0.6,9.5,0.5,0.333,26,False,787,2.3,0.6,1.2,18.2,['SMALL FORWARD'],fournev01,1.7,ORLANDO MAGIC,0.509,4.9,0.604,11.3,26.2,0.7,1.7,0.104
5,LaMarcus Aldridge,35,14.3,7.4,2.2,2.1,17.8,0.2,0.208,5,False,130,0.1,1.8,0.2,18.2,['CENTER'],aldrila01,1.1,BROOKLYN NETS,0.104,10.2,0.611,11.8,19.9,0.1,0.4,0.135
490,Naz Reid,21,8.7,4.9,-0.2,-0.2,20.0,1.3,0.286,70,False,1347,-0.1,6.4,1.9,18.2,['CENTER'],reidna01,1.2,MINNESOTA TIMBERWOLVES,0.299,12.9,0.599,9.5,22.5,0.6,3.2,0.113
624,Cody Zeller,28,13.2,1.7,-0.5,-0.2,22.9,1.1,0.367,48,False,1005,-0.2,12.6,2.1,18.2,['CENTER'],zelleco01,1.3,CHARLOTTE HORNETS,0.086,17.7,0.599,11.9,18.3,0.4,3.3,0.156
397,Khris Middleton,29,23.2,0.4,1.3,-0.3,15.7,2.2,0.22,68,False,2269,1.7,2.6,4.1,18.2,['SMALL FORWARD'],middlkh01,1.5,MILWAUKEE BUCKS,0.34,9.4,0.588,13.1,25.0,1.9,6.4,0.135
276,Serge Ibaka,31,11.5,4.4,1.4,0.2,23.1,1.3,0.145,41,False,955,1.2,8.9,1.7,18.2,['CENTER'],ibakase01,0.5,LOS ANGELES CLIPPERS,0.315,16.2,0.585,10.2,20.1,0.8,3.0,0.15
521,Collin Sexton,22,22.6,0.4,-0.2,-1.9,7.0,0.9,0.347,60,False,2115,1.8,3.0,2.6,18.0,['SHOOTING GUARD'],sextoco01,1.4,CLEVELAND CAVALIERS,0.239,4.9,0.573,11.6,29.7,1.0,3.5,0.08
285,Jaren Jackson Jr.,21,6.8,6.3,0.1,0.7,18.7,0.5,0.336,11,False,258,-0.7,6.9,0.2,18.0,['CENTER'],jacksja02,2.2,MEMPHIS GRIZZLIES,0.48,12.7,0.551,9.5,25.9,0.1,0.7,0.123
170,Drew Eubanks,23,7.9,5.5,0.0,1.0,24.0,1.1,0.517,54,False,755,-1.0,10.2,1.2,17.9,['CENTER'],eubandr01,1.2,SAN ANTONIO SPURS,0.01,17.0,0.618,15.2,17.1,0.4,2.3,0.145
