Unnamed: 0,title,date,url,player,textblob_Sentiment
17,James Harden scores 47 points in Houston Rockets win over LA Clippers,2019-20,https://www.bbc.co.uk/sport/basketball/50415754,James Harden,0.13134920634920633
19,James Harden dunk ruled out as Houston Rockets lose to San Antonio Spurs in Texas,2019-20,https://www.bbc.co.uk/sport/basketball/50656136,James Harden,0.08657407407407408
20,James Harden scores 60 points as Houston Rockets beat the Atlanta Hawks 158-111,2019-20,https://www.bbc.co.uk/sport/basketball/50619743,James Harden,0.17197802197802198
48,Houston Rockets: NBA rejects protest against San Antonio Spurs defeat after referee blunder,2019-20,https://www.bbc.co.uk/sport/basketball/50722749,James Harden,-0.05777777777777778
61,"NBA round-up: Kawhi Leonard faces former club Toronto Raptors for first time, Steph Curry back in spring",2019-20,https://www.bbc.co.uk/sport/basketball/50386091,James Harden,0.02931818181818182
83,"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2019-20,https://www.bbc.co.uk/sport/basketball/51488762,James Harden,0.17626657196969692
86,Kobe Bryant: NBA All-Star MVP Award to be named after LA Lakers legend,2019-20,https://www.bbc.co.uk/sport/basketball/51520480,James Harden,0.15
91,"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2019-20,https://www.bbc.co.uk/sport/basketball/50132656,James Harden,0.15543732782369143
103,Damian Lillard: Portland Trail Blazers point guard continues scoring streak,2019-20,https://www.bbc.co.uk/sport/basketball/51346693,James Harden,0.15213675213675218
109,NBA All-Star Game: Kobe Bryant tributes as Team LeBron beat Team Giannis,2019-20,https://www.bbc.co.uk/sport/basketball/51528411,James Harden,0.0063973063973063815
156,Kobe Bryant: NBA legend's career in numbers,2019-20,https://www.bbc.co.uk/sport/basketball/51258733,James Harden,0.10624999999999993
162,Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2019-20,https://www.bbc.co.uk/sport/basketball/51213233,James Harden,0.20450164083228592
194,Kawhi Leonard and Paul George break scoring records in LA Clippers win,2019-20,https://www.bbc.co.uk/sport/basketball/50792823,James Harden,0.3333333333333333
203,Luka Doncic scores 40-point triple-double as Dallas Mavericks beat San Antonio Spurs,2019-20,https://www.bbc.co.uk/sport/basketball/50471018,James Harden,0.3061224489795919
273,Super Bowl 2020: Kansas City beat San Francisco - Patrick Mahomes provides perfect finish,2019-20,https://www.bbc.co.uk/sport/american-football/51354055,James Harden,0.10030579885231047
280,Kobe Bryant: Wife Vanessa leads emotional memorial to basketball star and daughter Gianna,2019-20,https://www.bbc.co.uk/sport/basketball/51622134,James Harden,0.2902263374485597
281,Kawhi Leonard: LA Clippers star enjoys victorious return to Toronto Raptors,2019-20,https://www.bbc.co.uk/sport/basketball/50755293,James Harden,0.08813131313131314
297,Kawhi Leonard and Paul George break scoring records in LA Clippers win,2019-20,https://www.bbc.co.uk/sport/basketball/50792823,Paul George,0.3333333333333333
304,Paul-Georges Ntep: Cameroon winger parts company with Wolfsburg,2019-20,https://www.bbc.co.uk/sport/football/51462857,Paul George,0.05696699134199133
322,England v South Africa: 'George Ford has moved out of Owen Farrell's shadow' - Paul Grayson,2019-20,https://www.bbc.co.uk/sport/rugby-union/50234281,Paul George,0.09619214119214119
581,LA Lakers fall to heaviest defeat of season at Boston Celtics,2019-20,https://www.bbc.co.uk/sport/basketball/51188819,Kemba Walker,0.11161616161616161
589,"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2019-20,https://www.bbc.co.uk/sport/basketball/51488762,Kemba Walker,0.17626657196969692
592,NBA: Clippers beat Lakers in Los Angeles and Enes Kanter plays outside the US,2019-20,https://www.bbc.co.uk/sport/basketball/50916394,Kemba Walker,0.1556818181818182
699,Damian Lillard: Portland Trail Blazers point guard continues scoring streak,2019-20,https://www.bbc.co.uk/sport/basketball/51346693,Damian Lillard,0.15213675213675218
740,Kobe Bryant: LeBron James leads tributes to LA Lakers legend,2019-20,https://www.bbc.co.uk/sport/basketball/51338764,Damian Lillard,0.0533625730994152
808,Stephen Curry: Golden State Warriors star out for three months after hand surgery,2019-20,https://www.bbc.co.uk/sport/basketball/50270341,Kevin Durant,0.05000000000000001
815,"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2019-20,https://www.bbc.co.uk/sport/basketball/50132656,Kevin Durant,0.15543732782369143
858,NBA: Golden State Warriors beaten by LA Clippers in new arena,2019-20,https://www.bbc.co.uk/sport/basketball/50179455,Kevin Durant,-0.013360881542699727
958,Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2019-20,https://www.bbc.co.uk/sport/basketball/51213233,Kevin Durant,0.20450164083228592
