player,date,url,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment,number_of_articles
Brandon Ingram,2018-19,"['https://www.bbc.co.uk/sport/basketball/45937730', 'https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/basketball/45932208', 'https://www.bbc.co.uk/sport/basketball/47589985', 'https://www.bbc.co.uk/sport/basketball/47141238', 'https://www.bbc.co.uk/sport/basketball/47517634', 'https://www.bbc.co.uk/sport/american-football/46260220']",0.07538133873806929,0.9714285714285715,0.5821740178834823,0.5349450224921817,0.591815629317647,0.5231951959076382,0.5699341893196106,0.2870142857142857,7
Carmelo Anthony,2018-19,"['https://www.bbc.co.uk/sport/basketball/45932208', 'https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/american-football/46428520']",0.06676153914296203,0.8000000000000002,0.5712826034379384,0.5279543518073976,0.5668994997228896,0.5345016821982368,0.604289710521698,0.7069,3
Chris Paul,2018-19,['https://www.bbc.co.uk/sport/basketball/45937730'],-0.1,1.0,0.6245128711064657,0.521280825138092,0.5925707022349039,0.5161235928535461,0.5879286527633667,-0.9726,1
Courtney Lee,2018-19,['https://www.bbc.co.uk/sport/basketball/47086242'],0.051762187088274,1.2,0.5948014770235334,0.554676720074245,0.5738649538585118,0.5318000742367336,0.5813713073730469,0.9228,1
Damian Lillard,2018-19,['https://www.bbc.co.uk/sport/basketball/45911389'],0.1622222222222222,1.2,0.6162179708480835,0.5521570146083832,0.5775302946567535,0.5099779069423676,0.5724358558654785,0.8934,1
DeAndre Jordan,2018-19,"['https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/46684272', 'https://www.bbc.co.uk/sport/american-football/46593542']",0.08204702545269313,0.8,0.6040140550148176,0.5318682660433379,0.557692232553835,0.5308439900929278,0.5892419815063477,0.6868,4
DeMarcus Cousins,2018-19,"['https://www.bbc.co.uk/sport/basketball/46001680', 'https://www.bbc.co.uk/sport/american-football/46721597']",0.0152656126140975,0.9,0.6364956895510356,0.5369078079859415,0.5899486700693766,0.5253419438997904,0.5413163900375366,0.0368,2
Dennis Schröder,2018-19,['https://www.bbc.co.uk/sport/basketball/47086242'],0.051762187088274,0.8,0.5943072438240051,0.5259853260857719,0.5886092611721584,0.5171666741371155,0.5492486953735352,0.9228,1
Devin Booker,2018-19,"['https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/american-football/46016794']",0.11069889369889366,0.9,0.5907969350616138,0.5399533187349637,0.5549960732460022,0.5217333734035492,0.5709068179130554,0.42295,2
Donovan Mitchell,2018-19,"['https://www.bbc.co.uk/sport/basketball/47544005', 'https://www.bbc.co.uk/sport/football/47657749', 'https://www.bbc.co.uk/sport/46728559']",0.08191568462401792,0.9333333333333332,0.5885700210872601,0.5252365705332608,0.6051784915313158,0.5254172080183066,0.5769758820533752,0.2739666666666667,3
Draymond Green,2018-19,"['https://www.bbc.co.uk/sport/basketball/47795575', 'https://www.bbc.co.uk/sport/basketball/46756360', 'https://www.bbc.co.uk/sport/american-football/46593542', 'https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/46428520']",0.0908653884498532,0.7000000000000001,0.5954418153581337,0.5339662469418189,0.6266588807471559,0.5298498365377623,0.5455766320228577,0.6959666666666666,6
Eric Bledsoe,2018-19,['https://www.bbc.co.uk/sport/american-football/46721597'],0.0738878685848383,0.8,0.5883768280347188,0.533846910794576,0.6080034295717875,0.5296099861462911,0.6079973578453064,0.9953,1
Evan Fournier,2018-19,"['https://www.bbc.co.uk/sport/ice-hockey/46463038', 'https://www.bbc.co.uk/sport/ice-hockey/45927982', 'https://www.bbc.co.uk/sport/ice-hockey/47491739', 'https://www.bbc.co.uk/sport/ice-hockey/47763027']",0.08090966710758377,0.7,0.5858091682195663,0.5370093435049057,0.5737105041742325,0.5239787712693215,0.5917050838470459,-0.360425,4
Gary Harris,2018-19,['https://www.bbc.co.uk/sport/football/46082168'],0.1281130268199233,0.6000000000000001,0.6600636690855026,0.532739132642746,0.5279565304517746,0.5100349485874176,0.5898456573486328,0.9668,1
Giannis Antetokounmpo,2018-19,"['https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/47824153']",0.24322497938569365,1.2,0.5726264476776123,0.5288317104180653,0.5671809911727905,0.5192294140656789,0.6495742201805115,0.9814,2
Harrison Barnes,2018-19,"['https://www.bbc.co.uk/sport/rugby-union/47626782', 'https://www.bbc.co.uk/sport/cycling/46542615']",0.0694469339977152,0.9,0.5788080518444378,0.5464453796545665,0.5871704887184832,0.527443404826853,0.5721068382263184,-0.0319,2
Jamal Murray,2018-19,['https://www.bbc.co.uk/sport/basketball/45975260'],0.0819285714285714,0.8,0.5821586102247238,0.5225371569395065,0.6060852259397507,0.5232000797986984,0.5930848121643066,-0.1531,1
James Harden,2018-19,"['https://www.bbc.co.uk/sport/basketball/47635647', 'https://www.bbc.co.uk/sport/basketball/47236160', 'https://www.bbc.co.uk/sport/basketball/46756360', 'https://www.bbc.co.uk/sport/basketball/47189093', 'https://www.bbc.co.uk/sport/basketball/46874219', 'https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/45911389', 'https://www.bbc.co.uk/sport/basketball/47368038', 'https://www.bbc.co.uk/sport/basketball/46218586', 'https://www.bbc.co.uk/sport/basketball/45932208', 'https://www.bbc.co.uk/sport/basketball/45937730', 'https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/basketball/47188932']",0.08486824482667785,0.9692307692307693,0.5893705027989852,0.5321576500441128,0.5811997641683061,0.5321665607638412,0.5946702361106873,0.44306923076923066,13
Jaylen Brown,2018-19,"['https://www.bbc.co.uk/sport/basketball/46498588', 'https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/american-football/46721597', 'https://www.bbc.co.uk/sport/american-football/45941939', 'https://www.bbc.co.uk/sport/american-football/46428520']",0.11804286190048967,0.7999999999999999,0.5963291812292385,0.5366871467931366,0.5934484266372391,0.5269586596296821,0.5769367814064026,0.9271833333333334,6
Jayson Tatum,2018-19,['https://www.bbc.co.uk/sport/46904765'],0.1291666666666666,1.0,0.6054956714312235,0.5255638360977173,0.5822062492370605,0.524055540561676,0.592836856842041,0.9625,1
Jimmy Butler,2018-19,['https://www.bbc.co.uk/sport/football/46735927'],0.091903409090909,0.8,0.6266261909319006,0.5333131759063058,0.5802545262419659,0.5219994653826174,0.5268628597259521,0.9993,1
Joe Ingles,2018-19,"['https://www.bbc.co.uk/sport/boxing/47501553', 'https://www.bbc.co.uk/sport/boxing/46662363', 'https://www.bbc.co.uk/sport/basketball/47517634', 'https://www.bbc.co.uk/sport/sports-personality/46554724']",0.16407691238394687,0.8500000000000001,0.5948504576134304,0.5327472641827568,0.6022666825188531,0.5221357812129316,0.591891884803772,0.993625,4
Joel Embiid,2018-19,"['https://www.bbc.co.uk/sport/basketball/47237260', 'https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/football/46897661']",0.09106544018673463,0.9500000000000001,0.6057470661188875,0.5284242531018597,0.6109391626502787,0.522519800812006,0.6133931875228882,0.959125,4
Josh Richardson,2018-19,"['https://www.bbc.co.uk/sport/football/46766456', 'https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/46508677', 'https://www.bbc.co.uk/sport/cricket/47111247']",0.15731638662542496,0.7,0.5859273555999001,0.5311686623316163,0.5840762420246999,0.5277248765652378,0.6015327572822571,0.99525,4
Karl-Anthony Towns,2018-19,"['https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/football/45712083']",0.0842144268774703,0.4,0.5942157804965973,0.5356852752821786,0.578276915209634,0.5356467408793313,0.6439446806907654,0.598,2
Kemba Walker,2018-19,['https://www.bbc.co.uk/sport/basketball/47276052'],0.1341540404040404,1.2,0.5920288681983947,0.5432165265083313,0.5515723466873169,0.5300195932388305,0.5691883563995361,0.9818,1
Kevin Durant,2018-19,"['https://www.bbc.co.uk/sport/basketball/47795575', 'https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/47850335', 'https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/basketball/47315530', 'https://www.bbc.co.uk/sport/basketball/46756360']",0.053200303350805,1.0666666666666667,0.6174803501793317,0.5366115953241076,0.5994262515079407,0.5318684483567874,0.6393224596977234,0.6566500000000001,6
Klay Thompson,2018-19,"['https://www.bbc.co.uk/sport/basketball/46028902', 'https://www.bbc.co.uk/sport/basketball/46191543']",0.042411415744749006,1.0,0.5707748901276362,0.5387948864982242,0.5659790479001545,0.5264585543246496,0.5724368691444397,0.9861500000000001,2
Kristaps Porziņģis,2018-19,['https://www.bbc.co.uk/sport/basketball/47086242'],0.051762187088274,0.8,0.5710619347436088,0.5385402866772243,0.5720608745302472,0.5317744101796832,0.6280211210250854,0.9228,1
Kyle Kuzma,2018-19,"['https://www.bbc.co.uk/sport/basketball/45988828', 'https://www.bbc.co.uk/sport/basketball/47589985']",0.13425718828496605,1.1,0.6131941239039103,0.5303319901227951,0.5845485607783,0.5244938611984253,0.6207129955291748,0.14185000000000003,2
Kyle Lowry,2018-19,"['https://www.bbc.co.uk/sport/rugby-union/46797411', 'https://www.bbc.co.uk/sport/football/46730253', 'https://www.bbc.co.uk/sport/rugby-union/46812347', 'https://www.bbc.co.uk/sport/rugby-union/46758538', 'https://www.bbc.co.uk/sport/rugby-union/47813410']",0.08023600831376858,0.8400000000000001,0.5887690288490719,0.5362705547610919,0.5847748783561919,0.5265944673286544,0.5705719590187073,0.21547999999999998,5
Kyrie Irving,2018-19,"['https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/basketball/47589985']",0.09624598778986859,1.2,0.6048932841845921,0.5286961785384587,0.5657840751466298,0.5258899367990947,0.6158479452133179,0.9596999999999999,3
LeBron James,2018-19,"['https://www.bbc.co.uk/sport/basketball/45911389', 'https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/basketball/47141238', 'https://www.bbc.co.uk/sport/basketball/47589985', 'https://www.bbc.co.uk/sport/basketball/47454448', 'https://www.bbc.co.uk/sport/basketball/46218586', 'https://www.bbc.co.uk/sport/basketball/47368038', 'https://www.bbc.co.uk/sport/basketball/46300219', 'https://www.bbc.co.uk/sport/basketball/45988828', 'https://www.bbc.co.uk/sport/basketball/46258909', 'https://www.bbc.co.uk/sport/basketball/45932208', 'https://www.bbc.co.uk/sport/basketball/45899236', 'https://www.bbc.co.uk/sport/46129198']",0.1235691788588069,1.0153846153846156,0.6074567003637298,0.5324807227167307,0.5872201893828872,0.5272385798203639,0.6005843281745911,0.4841461538461538,13
Lonzo Ball,2018-19,"['https://www.bbc.co.uk/sport/basketball/47589985', 'https://www.bbc.co.uk/sport/american-football/46593542', 'https://www.bbc.co.uk/sport/basketball/47517634', 'https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/american-football/46260220', 'https://www.bbc.co.uk/sport/american-football/46508677']",0.1482932854322149,0.7714285714285715,0.5876080274462819,0.532497176990444,0.5839349174445922,0.527688179469053,0.5708497762680054,0.9922714285714286,7
Lou Williams,2018-19,['https://www.bbc.co.uk/sport/basketball/47517634'],0.1204365079365079,0.8,0.5864566663901011,0.5122049848238627,0.5840939581394196,0.5233940382798513,0.5920995473861694,0.9813,1
Marc Gasol,2018-19,['https://www.bbc.co.uk/sport/american-football/47290897'],0.1598724886224886,0.8,0.5891386812383478,0.5269771326671947,0.5488129420713945,0.5199519937688654,0.573917031288147,0.9984,1
Mike Conley,2018-19,"['https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/47824153', 'https://www.bbc.co.uk/sport/american-football/46428520', 'https://www.bbc.co.uk/sport/american-football/45941939']",0.17464756515985294,0.8,0.5844313005333419,0.527888183082853,0.5920844451084242,0.5217682278909527,0.5742178559303284,0.9884250000000001,4
Nikola Jokić,2018-19,['https://www.bbc.co.uk/sport/basketball/45988828'],0.1656926406926407,0.6000000000000001,0.5424658060073853,0.522839625676473,0.5813842415809631,0.5047974189122518,0.6450575590133667,-0.6908,1
Patrick Beverley,2018-19,"['https://www.bbc.co.uk/sport/american-football/47109831', 'https://www.bbc.co.uk/sport/rugby-league/46473430', 'https://www.bbc.co.uk/sport/american-football/46721597', 'https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/american-football/46508677', 'https://www.bbc.co.uk/sport/american-football/46428520', 'https://www.bbc.co.uk/sport/american-football/45941939']",0.12157728337129318,0.7428571428571429,0.6005203250048987,0.5360946020847337,0.588551281720852,0.5245947670899156,0.5635944604873657,0.9823857142857142,7
Paul George,2018-19,['https://www.bbc.co.uk/sport/horse-racing/46686508'],0.1964887152777778,0.8,0.5817892040525164,0.5388213736670358,0.5755887968199593,0.5258825165884835,0.5847294330596924,0.9993,1
Paul Millsap,2018-19,['https://www.bbc.co.uk/sport/basketball/47276052'],0.1341540404040404,0.8,0.5467356085777283,0.5373069763183593,0.591037929058075,0.51981281042099,0.5906115770339966,0.9818,1
Robert Covington,2018-19,"['https://www.bbc.co.uk/sport/mixed-martial-arts/47582193', 'https://www.bbc.co.uk/sport/mixed-martial-arts/47599233']",0.1538012471738317,0.8,0.5961377655466398,0.5266866753498713,0.5982768947879473,0.5286041021347045,0.5276458263397217,0.9943,2
Russell Westbrook,2018-19,"['https://www.bbc.co.uk/sport/basketball/47798928', 'https://www.bbc.co.uk/sport/basketball/47208866', 'https://www.bbc.co.uk/sport/basketball/47544005', 'https://www.bbc.co.uk/sport/basketball/47188932', 'https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/american-football/46721597']",0.12358635993168819,0.8999999999999999,0.5839128822088241,0.5383093280924691,0.5853043297926585,0.5257502507832316,0.5522056818008423,0.5792499999999999,6
Stephen Curry,2018-19,"['https://www.bbc.co.uk/sport/basketball/47795575', 'https://www.bbc.co.uk/sport/basketball/47276052', 'https://www.bbc.co.uk/sport/basketball/45975260', 'https://www.bbc.co.uk/sport/basketball/47850335', 'https://www.bbc.co.uk/sport/basketball/46396930', 'https://www.bbc.co.uk/sport/basketball/47684182']",0.028839045214045195,0.9666666666666667,0.6221241831779479,0.5418810685475667,0.5922426874438922,0.5297869568069776,0.5880520939826965,0.18001666666666663,6
Steven Adams,2018-19,['https://www.bbc.co.uk/sport/football/46737632'],0.2011904761904762,0.6000000000000001,0.5814484159151713,0.535341203212738,0.6212688088417053,0.5232544740041097,0.5992342233657837,0.9764,1
T.J. Warren,2018-19,['https://www.bbc.co.uk/sport/american-football/46721597'],0.0738878685848383,0.6000000000000001,0.594866140683492,0.5315808415412903,0.5803239425023397,0.5191474397977193,0.641155481338501,0.9953,1
Thaddeus Young,2018-19,"['https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/american-football/47112047', 'https://www.bbc.co.uk/sport/american-football/46260220', 'https://www.bbc.co.uk/sport/american-football/46428520']",0.11601663936074888,0.7,0.6060975683586938,0.5384979958035352,0.5969332531776839,0.5260917632243572,0.5284521579742432,0.9790749999999999,4
Tim Hardaway Jr.,2018-19,['https://www.bbc.co.uk/sport/basketball/47086242'],0.051762187088274,1.0,0.6023992640631539,0.529702467577798,0.5969804780823844,0.5230421083314079,0.6601477265357971,0.9228,1
Tobias Harris,2018-19,"['https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/47112047', 'https://www.bbc.co.uk/sport/american-football/46344437', 'https://www.bbc.co.uk/sport/american-football/47112047']",0.105172458076028,0.6000000000000001,0.5804637030149117,0.5321112242264625,0.5822201789953769,0.5263952385920745,0.5739157795906067,0.9985999999999999,4
Victor Oladipo,2018-19,"['https://www.bbc.co.uk/sport/46916442', 'https://www.bbc.co.uk/sport/46196159']",0.14752046356421356,0.8,0.5847797232960897,0.5324628362579951,0.579697217733141,0.5258722556015802,0.6064674854278564,0.99125,2
Wesley Matthews,2018-19,"['https://www.bbc.co.uk/sport/basketball/47086242', 'https://www.bbc.co.uk/sport/basketball/47517634', 'https://www.bbc.co.uk/sport/rugby-union/46568215', 'https://www.bbc.co.uk/sport/rugby-union/47556126', 'https://www.bbc.co.uk/sport/rugby-union/46905685', 'https://www.bbc.co.uk/sport/football/46432933', 'https://www.bbc.co.uk/sport/rugby-union/47063753']",0.10771952600093126,0.8285714285714285,0.6064405177320752,0.5387161095734356,0.5828705425367875,0.5269130049311385,0.5713507533073425,0.8542142857142857,7
Wilson Chandler,2018-19,"['https://www.bbc.co.uk/sport/american-football/46016794', 'https://www.bbc.co.uk/sport/snooker/46078319', 'https://www.bbc.co.uk/sport/american-football/46721597', 'https://www.bbc.co.uk/sport/american-football/45941939']",0.07818706841824151,0.8500000000000001,0.5797692476229354,0.5438778142925802,0.5903296426129647,0.5328482721614969,0.5698649287223816,0.5225,4
