,season,slug,name,team,age,%games_played,minutes_played,points,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,personal_fouls,steals,turnovers,field_goal%,free_throw%,3pt,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes
1236,2023,cartewe01,Wendell Carter Jr.,ORLANDO MAGIC,23,0.6712328767123288,30.040816326530614,15.591836734693878,2.4081632653061225,11.040816326530612,3.5510204081632653,3.836734693877551,0.5714285714285714,6.612244897959184,0.9387755102040817,5.816326530612245,2.63265306122449,1.3265306122448979,2.2653061224489797,2.8979591836734695,0.46938775510204084,2.0816326530612246,0.5268022181146026,0.7413793103448276,0.3457446808510638,12.4,1.8,0.6,-0.2,25.2,0.322,0.8,8.5,17.3,0.8,0.348,16.8,0.619,14.2,21.0,1.0,0.121
1237,2023,clarkjo01,Jordan Clarkson,UTAH JAZZ,30,0.8472222222222222,32.59016393442623,20.83606557377049,4.426229508196721,16.901639344262296,4.016393442622951,7.524590163934426,0.21311475409836064,2.8524590163934427,1.0,7.508196721311475,3.278688524590164,2.540983606557377,1.180327868852459,1.9672131147540983,0.5409836065573771,3.0491803278688523,0.4442289039767216,0.8163265306122449,0.33769063180827885,21.0,0.5,-1.4,-2.4,9.4,0.238,1.0,4.0,14.8,0.8,0.445,6.7,0.558,14.0,27.9,0.3,0.047
1238,2023,collijo01,John Collins,ATLANTA HAWKS,25,0.8356164383561644,30.114754098360656,12.852459016393443,1.180327868852459,9.950819672131148,2.3442622950819674,3.262295081967213,1.098360655737705,5.508196721311475,1.0,5.032786885245901,1.9344262295081966,0.8524590163934426,1.0655737704918034,3.180327868852459,0.6229508196721312,1.1639344262295082,0.5057660626029653,0.8251748251748251,0.2613065326633166,5.2,3.1,-1.6,0.3,20.3,0.236,-1.9,3.8,13.3,1.0,0.328,11.9,0.585,9.6,17.0,0.2,0.089
1239,2023,conlemi01,Mike Conley,MINNESOTA TIMBERWOLVES,35,0.20270270270270271,31.533333333333335,13.2,5.266666666666667,9.6,2.4,5.666666666666667,0.2,2.466666666666667,1.0,4.333333333333333,2.2,2.3333333333333335,0.7333333333333333,1.4,1.3333333333333333,1.2666666666666666,0.4513888888888889,0.9166666666666667,0.4117647058823529,22.3,0.6,1.7,0.2,8.6,0.25,1.4,2.7,16.0,2.0,0.59,5.7,0.619,10.6,16.2,0.4,0.15
1240,2023,cunnica01,Cade Cunningham,DETROIT PISTONS,21,0.1643835616438356,33.333333333333336,19.916666666666668,6.0,18.666666666666668,3.5833333333333335,5.083333333333333,0.5833333333333334,5.166666666666667,1.0,7.75,3.0,1.4166666666666667,1.0,2.8333333333333335,0.8333333333333334,3.25,0.4151785714285714,0.8372093023255813,0.27868852459016397,30.5,1.5,-0.7,-0.6,17.8,0.192,-0.1,3.2,14.1,1.2,0.272,10.2,0.492,13.8,29.9,0.1,-0.015
1241,2023,curryst01,Stephen Curry,GOLDEN STATE WARRIORS,34,0.6351351351351351,34.744680851063826,29.80851063829787,6.191489361702128,20.127659574468087,5.23404255319149,11.51063829787234,0.3617021276595745,5.51063829787234,1.0,10.02127659574468,4.787234042553192,4.9787234042553195,0.7021276595744681,2.2127659574468086,0.9574468085106383,3.3404255319148937,0.49788583509513734,0.9146341463414634,0.4325323475046211,29.8,0.9,7.8,0.1,17.2,0.26,7.7,2.3,24.5,1.3,0.572,9.8,0.664,13.0,31.1,4.0,0.191
1242,2023,davisan02,Anthony Davis,LOS ANGELES LAKERS,29,0.6301369863013698,33.608695652173914,25.82608695652174,2.5217391304347827,17.217391304347824,7.739130434782608,1.4782608695652173,2.0869565217391304,9.130434782608695,0.9565217391304348,9.630434782608695,6.173913043478261,0.391304347826087,3.369565217391304,2.6956521739130435,1.0217391304347827,2.347826086956522,0.5593434343434344,0.7977528089887641,0.2647058823529412,12.7,5.3,6.2,1.8,28.0,0.449,4.4,11.1,27.6,1.4,0.086,19.8,0.626,10.2,28.8,3.2,0.216
1243,2023,derozde01,DeMar DeRozan,CHICAGO BULLS,33,0.9027777777777778,36.753846153846155,25.43076923076923,5.076923076923077,17.953846153846154,7.430769230769231,1.7692307692307692,0.5076923076923077,4.2615384615384615,1.0,9.184615384615384,6.461538461538462,0.6,0.47692307692307695,2.646153846153846,1.1076923076923078,2.1538461538461537,0.5115681233933161,0.8695652173913043,0.3391304347826087,22.2,1.3,2.2,0.3,12.8,0.414,2.0,1.5,21.1,1.5,0.099,7.3,0.599,9.2,28.1,2.5,0.159
1244,2023,doncilu01,Luka Dončić,DALLAS MAVERICKS,23,0.7808219178082192,36.280701754385966,32.96491228070175,8.035087719298245,22.05263157894737,11.035087719298245,7.947368421052632,0.49122807017543857,7.771929824561403,1.0,11.035087719298245,8.12280701754386,2.7719298245614037,0.8421052631578947,2.5964912280701755,1.456140350877193,3.6666666666666665,0.5003977724741447,0.7360890302066773,0.3487858719646799,43.4,1.2,9.5,1.6,25.6,0.5,7.9,2.7,29.5,2.0,0.36,13.9,0.613,12.0,38.2,6.0,0.215
1245,2023,dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,23,0.8888888888888888,30.359375,14.03125,2.203125,11.796875,3.4375,5.53125,0.3125,2.828125,0.984375,4.71875,2.6875,1.90625,1.515625,3.21875,1.015625,1.296875,0.4,0.7818181818181819,0.3446327683615819,9.8,1.0,-2.5,-0.8,10.2,0.291,-1.7,5.3,11.9,1.6,0.469,7.7,0.527,8.9,20.1,-0.2,0.07
