Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name
1186,"Sabonis Powers Offense, Pacers Hang On To Beat Bulls, 108-102",2019-20,http://global.nba.com/news/sabonis-dominates-pacers-hang-on-to-beat-bulls-108-102/,Andrew Seligman | AP Sports Writer,None,None,None,0.0908571428571428,0.0908571428571428,Giannis Antetokounmpo
1187,"Thunder Use Balanced Attack To Defeat Knicks, 126-103",2019-20,http://global.nba.com/news/thunder-use-balanced-attack-to-defeat-knicks-126-103/,Denis P. Gorman | Associated Press,None,None,None,0.0746950800522228,0.0746950800522228,Julius Randle
1188,Nets Use Eight Double-Digit Scorers To Defeat Spurs,2019-20,http://global.nba.com/news/nets-use-eight-double-digit-scorers-to-defeat-spurs/,Brian Mahoney | AP Basketball Writer,52,None,None,0.1315148508898508,0.1315148508898508,Kevin Durant
1189,"Beal Continues Scoring Tear As Wizards Hold Off Hawks, 118-112",2019-20,http://global.nba.com/news/beal-continues-scoring-tear-as-wizards-hold-off-hawks-118-112/,Harvey Valentine | Associated Press,9431,203,1419,0.0836087301587301,0.0836087301587301,Bradley Beal
1190,National Basketball Players Association To Begin Search For Successor To Michele Roberts,2019-20,http://global.nba.com/news/national-basketball-players-association-to-begin-search-for-successor-to-michele-roberts/,Official release,Default,Default,Default,0.1814487236901029,0.1814487236901029,Chris Paul
1191,"Towns (Wrist) Continues To Heal, Will Be Evaluated In 2 Weeks",2019-20,http://global.nba.com/news/towns-wrist-continues-to-heal-will-be-evaluated-in-2-weeks/,Official release,Default,Default,Default,-0.025,-0.025,Karl-Anthony Towns
1192,"Friday’s Notebook: Zone Defense Usage Is Up, But Teams Have Solutions",2019-20,http://global.nba.com/news/fridays-notebook-zone-defense-usage-is-up-but-teams-have-solutions/,John Schuhmann,890,84859,48341,0.1769748570697938,0.1769748570697938,DeMar DeRozan
1193,Statement Regarding Dallas Mavericks Protest Decision,2019-20,http://global.nba.com/news/statement-regarding-dallas-mavericks-protest-decision/,Official Release,Default,Default,Default,-0.0547036297036297,-0.0547036297036297,James Harden
1194,‘It’s About The Journey’: Bucks Soak Up Their Landmark Season,2019-20,http://global.nba.com/news/its-about-the-journey-bucks-soak-up-their-landmark-season/,Steve Aschburner,None,None,None,0.1607055907055907,0.1607055907055907,Giannis Antetokounmpo
1195,"LeBron Ready To Clash With Biggest Threats In Giannis, Kawhi",2019-20,http://global.nba.com/news/lebron-ready-to-clash-with-biggest-threats-in-giannis-kawhi/,Shaun Powell,651,None,None,0.1417159498207884,0.1417159498207884,LeBron James
1196,"Raptors Clinch Playoff Spot, Spoil Curry’s Return",2019-20,http://global.nba.com/news/raptors-clinch-playoff-spot-spoil-currys-return/,NBA News,Default,Default,Default,0.131734496124031,0.131734496124031,Stephen Curry
1197,Sixers Beat Kings In Sacramento To End Long Road Skid,2019-20,http://global.nba.com/news/sixers-beat-kings-in-sacramento-to-end-long-road-skid/,MICHAEL WAGAMAN | AP,59973,1718,9751,0.1841198979591836,0.1841198979591836,Joel Embiid
1198,"Kawhi Drops 25 Points, Clippers Beat Rockets 120-105",2019-20,http://global.nba.com/news/kawhi-drops-25-points-clippers-beat-rockets-120-105/,KRISTIE RIEKEN | AP,None,None,None,0.0484290015540015,0.0484290015540015,James Harden
1199,Jamal Murray Hits Late Jumper To Lift Nuggets Past Hornets,2019-20,http://global.nba.com/news/jamal-murray-hits-late-jumper-to-lift-nuggets-past-hornets/,STEVE REED | AP,3762,None,None,0.0931031202435311,0.0931031202435311,Jamal Murray
1200,Lakers Officially Sign Dion Waiters,2019-20,http://global.nba.com/news/report-lakers-sign-dion-waiters-for-remainder-of-season/,Official Release,Default,Default,Default,-0.1270833333333333,-0.1270833333333333,James Harden
1201,"Rookie Ladder: Ja Morant, Zion Williamson Make Big In-Game Impressions On LeBron James",2019-20,http://global.nba.com/news/rookie-ladder-ja-morant-zion-williamson-make-big-in-game-impressions-on-lebron-james/,Drew Packham,88,None,None,0.222504970757398,0.222504970757398,LeBron James
1202,"Boston’s Marcus Smart Fined $35,000",2019-20,http://global.nba.com/news/bostons-marcus-smart-fined-35000/,Official Release,Default,Default,Default,0.0830859616573902,0.0830859616573902,James Harden
1203,3 NBA Things To Know For March 5,2019-20,http://global.nba.com/news/3-nba-things-to-know-for-march-5/,Jeff Case,122,91,42,0.1042252886002886,0.1042252886002886,James Harden
1204,Miami’s Duncan Robinson On A Record Path From 3-Point Land,2019-20,http://global.nba.com/news/miamis-duncan-robinson-on-a-record-path-from-3-point-land/,Tim Reynolds,None,None,None,0.2018815708101422,0.2018815708101422,James Harden
1205,"Lillard Scores 22 In Return From Injury, Blazers Top Wizards",2019-20,http://global.nba.com/news/lillard-scores-22-in-return-from-injury-blazers-top-wizards/,NBA News,Default,Default,Default,0.1292735042735042,0.1292735042735042,James Harden
1206,"Doncic Breaks Mavs’ Triple-Double Record, Beats Williamson",2019-20,http://global.nba.com/news/doncic-breaks-mavs-triple-double-record-beats-williamson/,DAVE JACKSON | Associated Press,1941,None,None,0.0825056960583276,0.0825056960583276,J.J. Redick
1207,Beasley Scores 24 As Timberwolves Beat Bulls 115-108,2019-20,http://global.nba.com/news/beasley-scores-24-as-timberwolves-beat-bulls-115-108/,BRIAN HALL | Associated Press,6571,3536,93866,0.0543145743145743,0.0543145743145743,Karl-Anthony Towns
1208,"Mitchell, Bogdanovic Lead Jazz Past Knicks 112-104",2019-20,http://global.nba.com/news/mitchell-bogdanovic-lead-jazz-past-knicks-112-104/,BRIAN MAHONEY | AP Basketball Writer,52,None,None,0.0956117627891821,0.0956117627891821,Donovan Mitchell
1209,"3’s Are Wild: Heat Set Record From Deep, Top Magic 116-113",2019-20,http://global.nba.com/news/3s-are-wild-heat-set-record-from-deep-top-magic-116-113/,TIM REYNOLDS | AP Basketball Writer,None,None,None,0.1056261813304066,0.1056261813304066,Damian Lillard
1210,Grizzlies Beat Nets In Brooklyn For 3rd Straight Win,2019-20,http://global.nba.com/news/grizzlies-beat-nets-in-brooklyn-for-3rd-straight-win/,MICHAEL SCOTTO | Associated Press,2666,6097,9300,0.1456845238095238,0.1456845238095238,Garrett Temple
1211,"Tatum Scores 32, Leads Celtics Past Cavaliers",2019-20,http://global.nba.com/news/tatum-scores-32-leads-celtics-past-cavaliers/,STEVE HERRICK | Associated Press,25045,210,6112,0.0326996336996337,0.0326996336996337,Kemba Walker
1212,Thunder Outlast Pistons 114-107,2019-20,http://global.nba.com/news/thunder-outlast-pistons-114-107/,NOAH TRISTER | AP Sports Writer,None,None,None,0.040926800472255,0.040926800472255,Blake Griffin
1213,"NBA-Leading Bucks Bounce Back, Beat Pacers 119-100",2019-20,http://global.nba.com/news/nba-leading-bucks-bounce-back-beat-pacer-119-100/,STEVE MEGARGEE | AP Sports Writer,124794,1906,34099,0.030657894736842,0.030657894736842,Giannis Antetokounmpo
1214,Stephen Curry To Play On Thursday vs. Toronto,2019-20,http://global.nba.com/news/stephen-curry-to-play-on-thursday-vs-toronto/,NEWS,None,None,None,0.0810064935064935,0.0810064935064935,Stephen Curry
1215,5 NBA Things To Know For 4 March,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-4-march/,Jeff Case,122,91,42,0.0150989710772319,0.0150989710772319,Stephen Curry
1216,"Gordon Hayward Exits With Knee Contusion, Did Not Return",2019-20,http://global.nba.com/news/gordon-hayward-exits-with-knee-contusion-did-not-return/,NBA News,Default,Default,Default,-0.104421768707483,-0.104421768707483,DeAndre Jordan
1217,"Fox Scores 31 As Kings Hold Off Beal, Wizards 133-126",2019-20,http://global.nba.com/news/fox-scores-31-as-kings-hold-off-beal-wizards-133-126/,Michael Wagaman,59973,1718,9751,0.0759375,0.0759375,James Harden
1218,"Anthony Davis Scores 37, Leads Lakers Past Sixers 120-107",2019-20,http://global.nba.com/news/anthony-davis-scores-37-leads-lakers-past-sixers-120-107/,GREG BEACHAM | AP Sports Writer,None,None,None,0.0826929392446634,0.0826929392446634,Joel Embiid
1219,Paschall Helps Warriors Rally To Stun Nuggets 116-100,2019-20,http://global.nba.com/news/paschall-helps-warriors-rally-to-stun-nuggets-116-100/,PAT GRAHAM | AP Sports Writer,109517,2185,8160,0.1172375382901698,0.1172375382901698,Stephen Curry
1220,"Beasley, Russell Lead Timberwolves Past Pelicans, 139-134",2019-20,http://global.nba.com/news/beasley-russell-lead-timberwolves-past-pelicans-139-134/,BRETT MARTEL | AP Sports Writer,None,None,None,0.0290511497958306,0.0290511497958306,Jrue Holiday
1221,"T-Wolves Benefit From Second-Half Play Of Russell, Beasley",2019-20,http://global.nba.com/news/t-wolves-benefit-from-second-half-play-of-russell-beasley/,BRETT MARTEL | AP Sports Writer,None,None,None,0.0998198653198653,0.0998198653198653,Jrue Holiday
1222,Kawhi Leonard Wills Clippers Past Thunder,2019-20,http://global.nba.com/news/kawhi-leonard-wills-clippers-past-thunder/,CLIFF BRUNT | AP Sports Writer,2523,None,None,0.0143229166666666,0.0143229166666666,Paul George
1223,"LeVert Scores 51 Points, Nets Stun Celtics 129-120 In OT",2019-20,http://global.nba.com/news/nets/,KYLE HIGHTOWER | AP Sports Writer,See,None,None,0.0701519550909794,0.0701519550909794,Kevin Durant
1224,"Spurs Hang On, Tim Duncan Gets Win As Acting Head Coach",2019-20,http://global.nba.com/news/spurs-hang-on-tim-duncan-gets-win-as-acting-head-coach/,STEVE REED | AP Sports Writer,3762,None,None,0.0484190988223246,0.0484190988223246,Giannis Antetokounmpo
1225,"Suns’ Kelly Oubre Jr. Undergoes Arthoscopic Surgery On Knee, Out At Least Four Weeks",2019-20,http://global.nba.com/news/suns-kelly-oubre-jr-undergoes-arthoscopic-surgery-on-knee-out-at-least-four-weeks/,NBA News,Default,Default,Default,0.3452380952380952,0.3452380952380952,James Harden
1226,Basketball Africa League Postpones Start Of Inaugural Season,2019-20,http://global.nba.com/news/basketball-africa-league-postpones-start-of-inaugural-season/,Official Release,Default,Default,Default,0.0148484848484848,0.0148484848484848,James Harden
1227,Tim Duncan Makes Head Coaching Debut With Gregg Popovich Out For Personal Reasons,2019-20,http://global.nba.com/news/tim-duncan-makes-head-coaching-debut-with-gregg-popovich-out-for-personal-reasons/,Michael C. Wright,None,None,None,-0.0198571428571428,-0.0198571428571428,James Harden
1228,Steve Kerr Says Stephen Curry’s Return Thursday Is ‘A Possibility’,2019-20,http://global.nba.com/news/steve-kerr-says-stephen-currys-return-thursday-is-a-possibility/,Media Report,None,None,None,0.1124338624338624,0.1124338624338624,Stephen Curry
1229,"LeBron, Tatum Take Home Players Of The Month Award For February",2019-20,http://global.nba.com/news/lebron-tatum-take-home-players-of-the-month-award-for-february/,Official Release,Default,Default,Default,-0.0249999999999999,-0.0249999999999999,James Harden
1230,"The Q&A: Seth Curry Talks Luka, Steph’s Return And Dallas’ Offense",2019-20,http://global.nba.com/news/the-qa-seth-curry-talks-luka-stephs-return-and-dallas-offense/,Michael C. Wright,None,None,None,0.1999737964056145,0.1999737964056145,Kevin Durant
1231,"Zion Williamson, Coby White Names Rookies Of The Month For February",2019-20,http://global.nba.com/news/zion-williamson-coby-white-names-rookies-of-the-month-for-february/,Official Release,Default,Default,Default,0.0232954545454545,0.0232954545454545,James Harden
1232,Derrick Rose (Ankle) Expected To Miss 2 Weeks,2019-20,http://global.nba.com/news/derrick-rose-ankle-expected-to-miss-2-weeks/,Official Release,Default,Default,Default,0.1626082251082251,0.1626082251082251,Blake Griffin
1233,MVP Ladder Mailbag: Is LeBron Closing In On Giannis At The Top?,2019-20,http://global.nba.com/news/mvp-ladder-mailbag-is-lebron-closing-in-on-giannis-at-the-top/,Sekou Smith,None,None,None,0.1446408406408406,0.1446408406408406,LeBron James
1234,5 NBA Things To Know For 3 March,2019-20,http://global.nba.com/news/5-nba-things-to-know-for-3-march/,Jeff Case,122,91,42,0.1297291092745638,0.1297291092745638,Kemba Walker
1235,"Brogdon Lights Up Spurs, Pacers Win Fourth-Straight",2019-20,http://global.nba.com/news/brogdon-lights-up-spurs-pacers-win-fourth-straight/,NBA News,Default,Default,Default,0.0950148809523809,0.0950148809523809,LaMarcus Aldridge
1236,Bulls Hang On In Waning Seconds To Defeat Mavericks,2019-20,http://global.nba.com/news/bulls-hang-on-in-waning-seconds-to-defeat-mavericks/,NBA News,Default,Default,Default,0.0523517567703614,0.0523517567703614,Zach LaVine
1237,Heat Get 6 Double-Digit Scorers In Win Over Bucks,2019-20,http://global.nba.com/news/heat-get-6-double-digit-scorers-in-win-over-bucks/,Tim Reynolds | AP Basketball Writer,None,None,None,0.0373309039764735,0.0373309039764735,Giannis Antetokounmpo
1238,"Dieng Leads 9 Scorers In Double Figures, Grizzlies Top Hawks",2019-20,http://global.nba.com/news/dieng-leads-9-scorers-in-double-figures-grizzlies-top-hawks/,Charles Odum | AP Sports Writer,None,None,None,0.1122746598639455,0.1122746598639455,Trae Young
1239,"McCollum, Trent Help Blazers Beat Magic, 130-107",2019-20,http://global.nba.com/news/mccollum-trent-help-blazers-beat-magic-130-107/,NBA News,Default,Default,Default,0.0780737704918032,0.0780737704918032,Damian Lillard
1240,"Knicks Hold On To End Rockets’ 6-Game Win Streak, 125-123",2019-20,http://global.nba.com/news/knicks-hold-on-to-end-rockets-6-game-win-streak-125-123/,Brian Mahoney | AP Basketball Writer,52,None,None,0.1242659932659932,0.1242659932659932,James Harden
1241,Starters Shine As Jazz Top Injury-Depleted Cavaliers,2019-20,http://global.nba.com/news/starters-shine-as-jazz-top-injury-depleted-cavaliers/,Tom Withers | AP Sports Writer,None,None,None,0.1706649831649831,0.1706649831649831,Donovan Mitchell
1242,"Reports: Lakers To Work Out Dion Waiters, JR Smith",2019-20,http://global.nba.com/news/reports-lakers-to-work-out-dion-waiters-jr-smith/,NBA Twitter and Media Reports,Default,Default,Default,0.0283670033670033,0.0283670033670033,LeBron James
1243,Mike D’Antoni & Mike Budenholzer Named Coaches Of The Month For February,2019-20,http://global.nba.com/news/mike-dantoni-mike-budenholzer-named-coaches-of-the-month-for-february/,Official Release,Default,Default,Default,-0.0189393939393939,-0.0189393939393939,James Harden
