,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score,bert_relevance
643,Bucks look to bounce back as they host Wizards,2018,http://global.nba.com/news/bucks-look-bounce-back-wizards/,NBA News,21995.89999999999,84859.0,93866.0,0.0529744888235454,0.0529744888235454,Khris Middleton,0.0560786968234602,0.685742974281311
644,Tyronn Lue says Cleveland Cavaliers have become too ‘predictable’,2018,http://global.nba.com/news/tyronn-lue-says-cleveland-cavaliers-become-predictable/,NBA News,21995.89999999999,84859.0,93866.0,0.142034242034242,0.142034242034242,LeBron James,0.1908723958236085,0.6734024286270142
645,PRO•LINE Where to Watch: March 27,2018,http://global.nba.com/news/pro%e2%80%a2line-where-to-watch-march-27/,NBA News,21995.89999999999,84859.0,93866.0,-0.0361111111111111,-0.0361111111111111,Giannis Antetokounmpo,0.1818252898851734,0.6605729460716248
646,Dominating run continues for Anthony Davis,2018,http://global.nba.com/news/dominating-run-continues-anthony-davis/,NBA News,21995.89999999999,84859.0,93866.0,0.0900905058993294,0.0900905058993294,Anthony Davis,0.4040862085916338,0.68752521276474
647,Harden Scores 24 as Rockets Beat Jazz for 13th Straight,2018,http://global.nba.com/news/harden-scores-24-rockets-beat-jazz-13th-straight/,NBA News,21995.89999999999,84859.0,93866.0,0.0865010351966873,0.0865010351966873,James Harden,0.1901446225836927,0.6798150539398193
648,Davis has big game as Pelicans beat Suns for 6th straight win,2018,http://global.nba.com/news/davis-scores-53-pelicans-beat-suns-6th-straight-win/,NBA News,21995.89999999999,84859.0,93866.0,0.0669856730571016,0.0669856730571016,Anthony Davis,0.0690449763242651,0.68752521276474
649,George’s 26 lead Thunder past Magic 112-105,2018,http://global.nba.com/news/georges-26-lead-thunder-past-magic-112-105/,NBA News,21995.89999999999,84859.0,93866.0,0.1269230769230769,0.1269230769230769,Russell Westbrook,0.1901446225836927,0.685907244682312
650,"Crabbe scores 21, Nets top Bulls 104-87 to snap 8-game skid",2018,http://global.nba.com/news/crabbe-scores-21-nets-top-bulls-104-87-snap-8-game-skid/,NBA News,21995.89999999999,84859.0,93866.0,0.0879831478045763,0.0879831478045763,LeBron James,0.0,0.6734024286270142
651,"Irving scores 25, Celtics hold off Grizzlies 109-98",2018,http://global.nba.com/news/irving-scores-25-celtics-hold-off-grizzlies-109-98/,NBA News,21995.89999999999,84859.0,93866.0,0.066504329004329,0.066504329004329,Kyrie Irving,0.0936914319391199,0.6757211685180664
652,"DeRozan and Lowry each score 20, Raptors rout Pistons 123-94",2018,http://global.nba.com/news/derozan-lowry-score-20-raptors-rout-pistons-123-94/,NBA News,21995.89999999999,84859.0,93866.0,0.0651785714285714,0.0651785714285714,DeMar DeRozan,0.1346832782682877,0.674518346786499
653,"Warriors take control in 3rd, beat Knicks 125-111",2018,http://global.nba.com/news/warriors-take-control-3rd-beat-knicks-125-111/,NBA News,21995.89999999999,84859.0,93866.0,0.0649848893245119,0.0649848893245119,Kevin Durant,0.054784955556472,0.6698825359344482
654,"Ingram has 21 points as Lakers show off depth, beat Hawks",2018,http://global.nba.com/news/ingram-21-points-lakers-show-off-depth-beat-hawks/,NBA News,21995.89999999999,84859.0,93866.0,0.0822259136212624,0.0822259136212624,Taurean Prince,0.1023439709056462,0.6640648245811462
655,Wade ‘can’t put into words’ Parkland shooting victim was buried in his jersey,2018,http://global.nba.com/news/dwyane-wade-cant-put-words-parkland-shooting-victim-buried-jersey/,NBA News,21995.89999999999,84859.0,93866.0,0.1197670250896057,0.1197670250896057,LeBron James,0.0,0.6734024286270142
656,Warriors Visit Garden to Face Struggling Knicks,2018,http://global.nba.com/news/warriors-visit-garden-face-struggling-knicks/,NBA News,21995.89999999999,84859.0,93866.0,0.217509791795506,0.217509791795506,Kevin Durant,0.2271741315809804,0.6698825359344482
657,Week 20 Power Rankings: Houston Rockets remain at top with big week ahead for those below,2018,http://global.nba.com/news/week-20-power-rankings-houston-rockets-remain-top-big-week-ahead/,NBA News,21995.89999999999,84859.0,93866.0,0.0753654581529581,0.0753654581529581,Damian Lillard,0.0077097982529381,0.6709682941436768
658,"Morning Tip Mailbag: Your questions on small-market teams, Isaiah Thomas’ future and more",2018,http://global.nba.com/news/morning-tip-mailbag-questions-small-market-teams-isaiah-thomas-future/,NBA News,21995.89999999999,84859.0,93866.0,0.1042874852420306,0.1042874852420306,John Wall,0.0308391589306068,0.6749860048294067
