,time,most_frequent_name,textblob_Sentiment,nltk_Sentiment,relevance_score,bert_relevance,frequency
38,2020,Jrue Holiday,0.09668878314185246,0.09668878314185246,0.21102077739970518,0.5536569952964783,7
39,2020,Julius Randle,0.08143401419550451,0.08143401419550451,0.0782163313580316,0.5630828738212585,14
40,2020,Justise Winslow,0.0618762816131237,0.0618762816131237,0.2573805088631801,0.5672290325164795,1
41,2020,Karl-Anthony Towns,0.01296399243522058,0.01296399243522058,0.3839892415198526,0.6056976914405823,10
42,2020,Kawhi Leonard,0.07991927448204082,0.07991927448204082,0.16801107146951363,0.5799157023429871,68
43,2020,Kelly Oubre Jr.,0.1704110805019896,0.1704110805019896,0.5288142567741753,0.6253770589828491,3
44,2020,Kemba Walker,0.060940900895676005,0.060940900895676005,0.2682327506016394,0.5580808520317078,9
45,2020,Kevin Huerter,-0.0999999999999999,-0.0999999999999999,0.4908190938914606,0.5614771842956543,1
46,2020,Kevin Love,0.10022341899262625,0.10022341899262625,0.1813486605354135,0.5409587025642395,7
47,2020,Kyle Lowry,0.09465642097533405,0.09465642097533405,0.22630517542203085,0.5449563264846802,8
48,2020,Kyrie Irving,0.11769939085519833,0.11769939085519833,0.28587864985455147,0.5892977714538574,11
49,2020,LaMarcus Aldridge,0.05816292531322287,0.05816292531322287,0.08106013520499804,0.54058438539505,3
50,2020,LeBron James,0.10433608550617694,0.10433608550617694,0.17424651859293264,0.5739445090293884,123
51,2020,Lonzo Ball,0.0588101512014555,0.0588101512014555,0.1191674934848261,0.55837082862854,1
52,2020,Luka Dončić,0.0168350168350168,0.0168350168350168,0.2510481048205551,0.6078215837478638,2
53,2020,Malcolm Brogdon,0.045454545454545435,0.045454545454545435,0.3431177067341169,0.544279932975769,3
54,2020,Marcus Morris,0.0970394736842105,0.0970394736842105,0.0696540798601932,0.5445958375930786,1
55,2020,Marcus Smart,0.06838984446999599,0.06838984446999599,0.15002927590181206,0.5423569679260254,5
56,2020,Miles Bridges,0.0639650818530129,0.0639650818530129,0.0393020180388258,0.5712572932243347,1
57,2020,P.J. Tucker,0.174793228451765,0.174793228451765,0.121355377488707,0.6078054308891296,1
58,2020,P.J. Washington,0.1496651785714285,0.1496651785714285,0.0649600729592517,0.5906983017921448,1
59,2020,Pascal Siakam,0.10911356017576883,0.10911356017576883,0.10449471716346312,0.5845013856887817,30
60,2020,RJ Barrett,0.04492608256887876,0.04492608256887876,0.1255662848825326,0.5426976084709167,3
61,2020,Ricky Rubio,0.0343924963924963,0.0343924963924963,0.1063487496496426,0.5714948773384094,1
62,2020,Rudy Gobert,0.141660395706676,0.141660395706676,0.15632812993809303,0.5661789178848267,4
63,2020,Rui Hachimura,0.028394775859061562,0.028394775859061562,0.3747596511017121,0.6154434680938721,5
64,2020,Russell Westbrook,0.04925113774013012,0.04925113774013012,0.14362722330419525,0.5450509786605835,15
65,2020,Shai Gilgeous-Alexander,0.07194501153209587,0.07194501153209587,0.08536091639298272,0.6246668100357056,17
66,2020,Spencer Dinwiddie,0.0776061143349833,0.0776061143349833,0.10427165135318575,0.567156970500946,23
67,2020,T.J. Warren,0.07521697555884134,0.07521697555884134,0.11158934291339921,0.6024386286735535,28
68,2020,Terry Rozier,0.0518922947844128,0.0518922947844128,0.1711130371923288,0.5353115200996399,8
69,2020,Tobias Harris,0.09498767375051533,0.09498767375051533,0.080843187557499,0.546130895614624,25
70,2020,Trae Young,0.08065719652960894,0.08065719652960894,0.1490309415189419,0.549218475818634,72
71,2020,Trevor Ariza,0.0114090909090909,0.0114090909090909,0.1071615704720656,0.5744368433952332,1
72,2020,Will Barton,0.09969688224233675,0.09969688224233675,0.05221473909971893,0.5317133069038391,3
73,2020,Zach LaVine,0.06625082980731417,0.06625082980731417,0.08747024896977053,0.563624382019043,34
