,time,most_frequent_name,textblob_Sentiment,nltk_Sentiment,relevance_score,bert_relevance,frequency
44,2018,Karl-Anthony Towns,0.057493242537297144,0.057493242537297144,0.10743516698425445,0.6758800745010376,57
45,2018,Kemba Walker,0.08588767452092248,0.08588767452092248,0.1276894967184558,0.6867640614509583,51
46,2018,Kentavious Caldwell-Pope,0.11263127660084495,0.11263127660084495,0.08751258956349868,0.6759473085403442,6
47,2018,Kevin Durant,0.09690941275780474,0.09690941275780474,0.13420833075442992,0.6698825359344482,109
48,2018,Khris Middleton,0.03568139116958615,0.03568139116958615,0.12772603167369168,0.685742974281311,4
49,2018,Klay Thompson,0.11777946936374542,0.11777946936374542,0.17366193294984628,0.688389241695404,10
50,2018,Kyle Kuzma,0.08454714635959854,0.08454714635959854,0.13283472796331122,0.6647515892982483,23
51,2018,Kyle Lowry,0.08740785473989243,0.08740785473989243,0.09110572444500005,0.6804484128952026,6
52,2018,Kyrie Irving,0.08558458789729043,0.08558458789729043,0.14665203679129665,0.6757211685180664,97
53,2018,LaMarcus Aldridge,0.10036625572485733,0.10036625572485733,0.11912922052190061,0.6854403614997864,63
54,2018,LeBron James,0.09600930055095443,0.09600930055095443,0.10401926773953325,0.6734024286270142,619
55,2018,Lonzo Ball,0.055126898689279315,0.055126898689279315,0.29801750628764856,0.6814301609992981,14
56,2018,Lou Williams,0.07478900389184985,0.07478900389184985,0.12088390858342118,0.67406165599823,54
57,2018,Marc Gasol,0.08087615717579595,0.08087615717579595,0.12010820952419532,0.6580509543418884,25
58,2018,Mike Conley,-0.025165852665852667,-0.025165852665852667,0.37089434578136277,0.6791340708732605,3
59,2018,Nicolas Batum,0.050150075987841894,0.050150075987841894,0.32500798086639926,0.6650165915489197,2
60,2018,Otto Porter Jr.,0.0350613275613275,0.0350613275613275,0.081901738930515,0.6595073938369751,1
61,2018,Patrick Beverley,0.05093091453961016,0.05093091453961016,0.3464978337311824,0.6670436859130859,3
62,2018,Paul George,0.09118354317154832,0.09118354317154832,0.15385418241620058,0.6765837073326111,24
63,2018,Paul Millsap,0.11498560719536514,0.11498560719536514,0.22619536815487326,0.669485330581665,9
64,2018,Robert Covington,0.1821969696969697,0.1821969696969697,0.1792116281751657,0.6824686527252197,1
65,2018,Rudy Gobert,0.09730467250669267,0.09730467250669267,0.22488668755572755,0.6534711718559265,4
66,2018,Russell Westbrook,0.06105959928022893,0.06105959928022893,0.1502776024006897,0.685907244682312,140
67,2018,Stephen Curry,0.10853457491679824,0.10853457491679824,0.2659433209493431,0.6731425523757935,24
68,2018,Steven Adams,0.1989583333333333,0.1989583333333333,0.2203971314029868,0.6744341254234314,1
69,2018,Taj Gibson,0.1078924162257495,0.1078924162257495,0.1213155052356476,0.6883814334869385,1
70,2018,Taurean Prince,0.06279282792106353,0.06279282792106353,0.11446805086643073,0.6640648245811462,9
71,2018,Thaddeus Young,0.08125,0.08125,0.0836351466934423,0.6824361085891724,1
72,2018,Tim Hardaway Jr.,0.11412982974311096,0.11412982974311096,0.17108030333064728,0.6609585285186768,15
73,2018,Tobias Harris,0.045033819363884765,0.045033819363884765,0.11997609914575574,0.6674799919128418,3
74,2018,Trevor Ariza,0.10171031746031739,0.10171031746031739,0.10263352562278955,0.6713228225708008,2
75,2018,Tyreke Evans,0.04615028236479842,0.04615028236479842,0.08561707527177806,0.6900718808174133,4
76,2018,Victor Oladipo,0.08522536961240056,0.08522536961240056,0.11134921534226776,0.6742314100265503,55
77,2018,Wesley Matthews,0.1961309523809523,0.1961309523809523,0.0839166190224338,0.676627516746521,1
78,2018,Will Barton,0.040676039552916446,0.040676039552916446,0.07132792101900677,0.6720836758613586,10
79,2018,Wilson Chandler,-0.0261243386243386,-0.0261243386243386,0.0503082885984092,0.6869831085205078,1
