,title,date,url,player
46,NBA: Utah Jazz thrash depleted Brooklyn Nets 118-88,2020-21,https://www.bbc.co.uk/sport/basketball/56521016,James Harden
47,Cleveland Cavaliers 147-135 Brooklyn Nets: Nets' 'Big Three' outshone by Cavs' Collin Sexton,2020-21,https://www.bbc.co.uk/sport/basketball/55745990,James Harden
48,Houston Rockets: NBA rejects protest against San Antonio Spurs defeat after referee blunder,2019-20,https://www.bbc.co.uk/sport/basketball/50722749,James Harden
49,NBA: Watch the top 10 plays of the week,2018-19,https://www.bbc.co.uk/sport/av/basketball/46686762,James Harden
53,NBA: Los Angeles Lakers continue losing start with defeat by LA Clippers,2022-23,https://www.bbc.co.uk/sport/basketball/63341374,James Harden
55,NBA: Kevin Durant traded to Phoenix Suns as Russell Westbrook joins Utah Jazz,2022-23,https://www.bbc.co.uk/sport/basketball/64593463,James Harden
58,LeBron James breaks NBA all-time scoring record,2022-23,https://www.bbc.co.uk/sport/basketball/64563131,James Harden
59,NBA: Kevin Durant leads Brooklyn Nets to victory with 20 points against Golden State Warriors,2020-21,https://www.bbc.co.uk/sport/basketball/56060272,James Harden
61,"NBA round-up: Kawhi Leonard faces former club Toronto Raptors for first time, Steph Curry back in spring",2019-20,https://www.bbc.co.uk/sport/basketball/50386091,James Harden
62,NBA: Giannis Antetokounmpo stars as the Bucks beat the Lakers,2021-22,https://www.bbc.co.uk/sport/basketball/59316347,James Harden
63,NBA All-Star: Giannis scores game-high 38 points in defeat to Team LeBron,2018-19,https://www.bbc.co.uk/sport/basketball/47276052,James Harden
65,NBA: LeBron James helps LA Lakers beat Golden State Warriors,2020-21,https://www.bbc.co.uk/sport/basketball/56411872,James Harden
67,NBA on the BBC: The big questions as NBA returns after All-Star break,2022-23,https://www.bbc.co.uk/sport/basketball/64722489,James Harden
69,NBA: Los Angeles Lakers beaten by Philadelphia 76ers to end away streak,2020-21,https://www.bbc.co.uk/sport/basketball/55838170,James Harden
70,LeBron James: LA Lakers player becomes NBA's all-time leading points scorer,2022-23,https://www.bbc.co.uk/newsround/64553059,James Harden
71,NBA: Kevin Durant scores 23 points on Phoenix Suns debut in win at Charlotte Hornets,2022-23,https://www.bbc.co.uk/sport/basketball/64820742,James Harden
72,NBA: LeBron James' comeback spoiled as Boston Celtics beat Los Angeles Lakers,2021-22,https://www.bbc.co.uk/sport/basketball/59358572,James Harden
76,NBA: Golden State Warriors v LA Lakers & other key talking points for new season,2022-23,https://www.bbc.co.uk/sport/basketball/63287260,James Harden
79,NBA All-Star Game: Team Giannis beats Team LeBron as Jayson Tatum scores record 55 points,2022-23,https://www.bbc.co.uk/sport/basketball/64701884,James Harden
81,NBA: Kyrie Irving 'requests trade from Brooklyn Nets',2022-23,https://www.bbc.co.uk/sport/basketball/64521840,James Harden
82,Jess Fishlock: Wales midfielder surprised by team-mates during interview,2021-22,https://www.bbc.co.uk/sport/av/football/59423327,James Harden
83,"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2019-20,https://www.bbc.co.uk/sport/basketball/51488762,James Harden
85,"NBA: Otto Porter Jr stars for Golden State Warriors, Harden helps Brooklyn win",2021-22,https://www.bbc.co.uk/sport/basketball/59793629,James Harden
86,Kobe Bryant: NBA All-Star MVP Award to be named after LA Lakers legend,2019-20,https://www.bbc.co.uk/sport/basketball/51520480,James Harden
87,NBA: Utah Jazz beat Philadelphia 76ers to enhance league's best record,2020-21,https://www.bbc.co.uk/sport/basketball/56061283,James Harden
88,"NBA All-Star Weekend: Slam dunks, superheroes and a shaky anthem",2017-18,https://www.bbc.co.uk/news/newsbeat-43112540,James Harden
91,"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2019-20,https://www.bbc.co.uk/sport/basketball/50132656,James Harden
92,Houston Rockets suffer overtime loss to Portland Trail Blazers,2020-21,https://www.bbc.co.uk/sport/basketball/55458404,James Harden
93,Bryant shines in All-Star contest,2006-07,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/6374867.stm,James Harden
94,Cardinals capture Jackson,2002-03,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/2845593.stm,James Harden
95,Meet Mrs Grey from Fifty Shades,2013-14,https://www.bbc.co.uk/news/entertainment-arts-26547178,James Harden
96,Bellator 292: Michael 'Venom' Page to face Goiti Yamauchi,2022-23,https://www.bbc.co.uk/sport/mixed-martial-arts/64363294,James Harden
98,NBA: Golden State Warriors win fifth consecutive game as Toronto Raptors beat Miami Heat,2021-22,https://www.bbc.co.uk/sport/basketball/60180375,James Harden
100,NBA: Giannis Antetokounmpo scores fifth triple-double of season in Milwaukee Bucks win,2020-21,https://www.bbc.co.uk/sport/basketball/56370610,James Harden
101,"Phoenix Suns stifle Stephen Curry to beat Golden State Warriors, Lakers win without James",2021-22,https://www.bbc.co.uk/sport/basketball/59487440,James Harden
102,Patriots stun Falcons to win Super Bowl,2016-17,https://www.bbc.co.uk/sport/american-football/38877420,James Harden
103,Damian Lillard: Portland Trail Blazers point guard continues scoring streak,2019-20,https://www.bbc.co.uk/sport/basketball/51346693,James Harden
105,NBA: Lebron James breaks all-time scoring record but LA Lakers lose to Warriors,2021-22,https://www.bbc.co.uk/sport/basketball/60365719,James Harden
106,LeBron James impresses but LA Lakers lose 128-119 at Portland Trail Blazers,2018-19,https://www.bbc.co.uk/sport/basketball/45911389,James Harden
107,Iverson stars as East beat West,2004-05,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/4282843.stm,James Harden
108,NBA: LeBron James says Los Angeles Lakers season is 'definitely different',2021-22,https://www.bbc.co.uk/sport/basketball/60552459,James Harden
109,NBA All-Star Game: Kobe Bryant tributes as Team LeBron beat Team Giannis,2019-20,https://www.bbc.co.uk/sport/basketball/51528411,James Harden
112,LeBron James is first player in the NBA's top 10 all-time scoring and assists lists,2018-19,https://www.bbc.co.uk/sport/basketball/47368038,James Harden
121,NBA: Devin Booker sets franchise record as Phoenix Suns beat Utah Jazz,2021-22,https://www.bbc.co.uk/sport/basketball/60151709,James Harden
123,NBA All-Star Game: Stephen Curry sets record as Team LeBron win 163-160 against Team Durant,2021-22,https://www.bbc.co.uk/sport/basketball/60459972,James Harden
125,NBA preview: 75th anniversary season set up to be one of the greats,2021-22,https://www.bbc.co.uk/sport/basketball/58915171,James Harden
126,NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2017-18,https://www.bbc.co.uk/sport/av/basketball/43257158,James Harden
127,NBA: Donovan Mitchell dunks over 7ft JaVale McGee in top 10 plays,2018-19,https://www.bbc.co.uk/sport/av/basketball/46892436,James Harden
128,NBA: LeBron James scores slam dunk in top 10 plays,2019-20,https://www.bbc.co.uk/sport/av/basketball/50464754,James Harden
130,NBA: Kyrie Irving buzzer-beater gives Brooklyn Nets win at Toronto Raptors,2022-23,https://www.bbc.co.uk/sport/basketball/64010284,James Harden
131,NBA: Rockets-Thunder postponed after positive Covid-19 tests,2020-21,https://www.bbc.co.uk/sport/basketball/55433208,James Harden
135,NBA: Los Angeles Lakers lose again with LeBron James and Anthony Davis,2020-21,https://www.bbc.co.uk/sport/basketball/56494497,James Harden
136,NBA: Jrue Holiday scores late as Milwaukee Bucks beat Miami Heat,2021-22,https://www.bbc.co.uk/sport/basketball/60599291,James Harden
137,Nike profits up 20% in November quarter,2015-16,https://www.bbc.co.uk/news/business-35158366,James Harden
138,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,James Harden
141,NBA: Nikola Jokic sets career high for rebounds in Denver Nuggets win,2022-23,https://www.bbc.co.uk/sport/basketball/64023967,James Harden
143,NBA: Kyrie Irving scores 40 points as Brooklyn Nets beat New York Knicks,2020-21,https://www.bbc.co.uk/sport/basketball/56646480,James Harden
148,Giannis Antetokounmpo helps Milwaukee Bucks beat Philadelphia 76ers,2020-21,https://www.bbc.co.uk/sport/basketball/56440079,James Harden
149,NBA: Milwaukee Bucks' Giannis Antetokounmpo posts triple-double to beat Washington Wizards,2020-21,https://www.bbc.co.uk/sport/basketball/56392125,James Harden
153,Marcia Gay Harden added to Fifty Shades Of Grey cast,2013-14,https://www.bbc.co.uk/news/newsbeat-25211987,James Harden
156,Kobe Bryant: NBA legend's career in numbers,2019-20,https://www.bbc.co.uk/sport/basketball/51258733,James Harden
160,NBA: Kyrie Irving and Kevin Durant score high in Brooklyn Nets defeat at Memphis Grizzlies,2022-23,https://www.bbc.co.uk/sport/basketball/63383489,James Harden
162,Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2019-20,https://www.bbc.co.uk/sport/basketball/51213233,James Harden
163,Prehistoric Wales: lost lands of ancestors,2010-11,http://www.bbc.co.uk/news/uk-wales-12828756,James Harden
165,Last Minute Xmas Shopping List,2006-07,http://www.bbc.co.uk/blogs/chartblog/2006/12/last_minute_xmas_shopping_list.shtml,James Harden
166,LeBron James signs lifetime deal with Nike,2015-16,https://www.bbc.co.uk/news/business-35035743,James Harden
167,NBA: Damien Lillard hits 42 points as Portland Trail Blazers beat Memphis Grizzlies,2022-23,https://www.bbc.co.uk/sport/basketball/64494837,James Harden
168,LeBron James passes Wilt Chamberlain on NBA all-time scoring list in Lakers win,2018-19,https://www.bbc.co.uk/sport/basketball/46218586,James Harden
169,NBA: LeBron James stars as Los Angeles Lakers beat Boston Celtics,2021-22,https://www.bbc.co.uk/sport/basketball/59575321,James Harden
173,NBA: Lebron James' LA Lakers home debut is marred by a fight and ends in defeat,2018-19,https://www.bbc.co.uk/sport/basketball/45932208,James Harden
174,"NBA: Brandon Ingram, Rajon Rondo & Chris Paul banned after punch-up",2018-19,https://www.bbc.co.uk/sport/basketball/45937730,James Harden
177,NBA: LeBron James claims first Los Angeles Lakers victory,2018-19,https://www.bbc.co.uk/sport/basketball/45975260,James Harden
179,NBA: Golden State Warriors lose to Detroit Pistons after late three-pointer,2022-23,https://www.bbc.co.uk/sport/basketball/64172182,James Harden
180,Wolves want new deal for Gilbert,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9433310.stm,James Harden
181,NBA All-Star weekend begins,2004-05,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/4280223.stm,James Harden
182,NBA: Giannis Antetokounmpo stars as the Milwaukee Bucks beat the Philadelphia 76ers,2021-22,https://www.bbc.co.uk/sport/basketball/60925003,James Harden
183,NBA: Phoenix Suns beat Minnesota Timberwolves as Deandre Ayton scores 35 points,2021-22,https://www.bbc.co.uk/sport/basketball/60858243,James Harden
185,Plymouth 49-103 Everton,2008-09,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/7833990.stm,James Harden
187,Leeds 16-30 Gloucester,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/9376667.stm,James Harden
188,NBA postpones more games over Covid-19 case number rise,2021-22,https://www.bbc.co.uk/sport/basketball/59720597,James Harden
189,LeBron James: NBA superstar's evolution from high school prodigy,2020-21,https://www.bbc.co.uk/sport/basketball/56186430,James Harden
193,NBA All-Star Game: Giannis Antetokounmpo MVP as Team LeBron beat Team Durant 170-150,2020-21,https://www.bbc.co.uk/sport/basketball/56318297,James Harden
194,Kawhi Leonard and Paul George break scoring records in LA Clippers win,2019-20,https://www.bbc.co.uk/sport/basketball/50792823,James Harden
195,Russell Westbrook ties Wilt Chamberlain's triple-double record,2018-19,https://www.bbc.co.uk/sport/basketball/47188932,James Harden
197,Sherlock Holmes: The Hound of the Baskervilles: 1. The Powers of Evil,1998-99,https://www.bbc.co.uk/programmes/b007k1np,James Harden
198,NBA: Stephen Curry inspires Golden State Warriors to victory over LA Clippers,2021-22,https://www.bbc.co.uk/sport/basketball/59441291,James Harden
199,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,James Harden
200,Moreton Corbet's Puritan spectre,2009-10,http://news.bbc.co.uk/local/shropshire/hi/people_and_places/history/newsid_8329000/8329563.stm,James Harden
202,LV=Cup: Scarlets 13-7 Gloucester,2013-14,https://www.bbc.co.uk/sport/rugby-union/25885845,James Harden
203,Luka Doncic scores 40-point triple-double as Dallas Mavericks beat San Antonio Spurs,2019-20,https://www.bbc.co.uk/sport/basketball/50471018,James Harden
204,Assume Nothing: The Heiress and The General: Episode 1: A Knock on the Door,2021-22,https://www.bbc.co.uk/programmes/m0014nkk,James Harden
209,James leads Cavaliers charge,2003-04,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/3274637.stm,James Harden
211,Amlin Challenge Cup: Gloucester 47-3 London Irish,2012-13,https://www.bbc.co.uk/sport/rugby-union/20716418,James Harden
217,The Repair Shop: Series 9: Episode 33,2022-23,https://www.bbc.co.uk/programmes/m001f0tt,James Harden
218,LeBron vs Zlatan: Who won the politics bout?,2020-21,https://www.bbc.co.uk/news/world-us-canada-56222894,James Harden
219,NBA: Anthony Davis leads Los Angeles Lakers to seventh straight win over Memphis Grizzlies,2020-21,https://www.bbc.co.uk/sport/basketball/56052423,James Harden
220,Brooklyn Nets beat Orlando Magic for eighth straight win,2020-21,https://www.bbc.co.uk/sport/basketball/56207442,James Harden
221,NBA: Phoenix Suns secure 16th win in a row against Brooklyn Nets despite Kevin Durant heroics,2021-22,https://www.bbc.co.uk/sport/basketball/59449866,James Harden
222,Caris LeVert: Brooklyn Nets to Indiana Pacers trade could have saved his life,2020-21,https://www.bbc.co.uk/sport/basketball/55730153,James Harden
223,G'ford Heat 66-84 Mersey Tigers,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415736.stm,James Harden
224,NBA: Luka Doncic inspires Dallas Mavericks to Christmas Day win over Los Angeles Lakers,2022-23,https://www.bbc.co.uk/sport/basketball/64093917,James Harden
229,Jordan: A career in four acts,2002-03,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/2724231.stm,James Harden
230,NBA: Denver Nuggets beat Los Angeles Lakers 133-96,2021-22,https://www.bbc.co.uk/sport/basketball/60014693,James Harden
233,Vitamin boost for transplant patients,2001-02,http://news.bbc.co.uk/hi/english/health/newsid_1898000/1898438.stm,James Harden
235,NBA: Memphis Grizzlies beat Phoenix Suns by one point,2021-22,https://www.bbc.co.uk/sport/basketball/59807910,James Harden
236,Harlequins 28-25 Gloucester,2012-13,https://www.bbc.co.uk/sport/rugby-union/20143878,James Harden
237,NBA: LeBron James scores 26 points against his former side as the LA Lakers win again,2021-22,https://www.bbc.co.uk/sport/basketball/59101077,James Harden
238,Harlequins 29-31 Gloucester,2009-10,http://news.bbc.co.uk/sport1/hi/rugby_union/8490660.stm,James Harden
241,Michael Sheen to star in climber Mallory biopic,2014-15,http://www.bbc.co.uk/news/entertainment-arts-32215568,James Harden
242,NBA: Miami Heat set free-throw record in 112-111 win over Oklahoma City Thunder,2022-23,https://www.bbc.co.uk/sport/basketball/64233233,James Harden
244,NBA: Andre Drummond injured on debut as LA Lakers lose to Milwaukee Bucks,2020-21,https://www.bbc.co.uk/sport/basketball/56599927,James Harden
245,"NBA: LA Lakers edge win over Chicago Bulls, Warriors beat Clippers",2020-21,https://www.bbc.co.uk/sport/basketball/55599975,James Harden
246,NBA: LaMarcus Aldridge impresses on debut in Brooklyn Nets win,2020-21,https://www.bbc.co.uk/sport/basketball/56613612,James Harden
247,NBA: Russell Westbrook makes historic triple-double for Washington Wizards,2020-21,https://www.bbc.co.uk/sport/basketball/56574070,James Harden
248,Car insurance set to soar,1998-99,http://news.bbc.co.uk/hi/english/business/your_money/newsid_259000/259367.stm,James Harden
249,Your thoughts on West Ham's transfer window,2021-22,https://www.bbc.com/sport/articles/cnw8xlge4w6o,James Harden
250,Northampton 16-18 Gloucester,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/english/9406274.stm,James Harden
251,Aviva Premiership: Bath 31-25 Gloucester,2012-13,https://www.bbc.co.uk/sport/rugby-union/21591055,James Harden
252,Gloucester 19-24 Sale,2011-12,https://www.bbc.co.uk/sport/rugby-union/17749428,James Harden
255,LA Clippers snatch win over Washington Wizards in huge comeback,2021-22,https://www.bbc.co.uk/sport/basketball/60137437,James Harden
256,Men jailed for fight before Shrewsbury and Walsall fixture,2013-14,https://www.bbc.co.uk/news/uk-england-shropshire-24746826,James Harden
257,NBA: Brooklyn Nets must manage Kevin Durant game time - Steve Nash,2021-22,https://www.bbc.co.uk/sport/basketball/59694810,James Harden
260,Gloucester 29-23 Harlequins,2011-12,https://www.bbc.co.uk/sport/rugby-union/17106624,James Harden
263,Raiders in focus,2002-03,http://news.bbc.co.uk/sport1/hi/other_sports/us_sport/2682155.stm,James Harden
265,Devon marines renamed after Bond author's wartime group,2010-11,https://www.bbc.co.uk/news/uk-england-devon-11980837,James Harden
268,US 'war is fun' general rebuked,2004-05,http://news.bbc.co.uk/1/hi/world/americas/4234751.stm,James Harden
269,NFL play-offs: Patrick Mahomes 'out of concussion protocol' for Kansas City Chiefs,2020-21,https://www.bbc.co.uk/sport/american-football/55768423,James Harden
270,NBA: New York Knicks make play-offs for first time in eight years after Celtics lose to Cleveland,2020-21,https://www.bbc.co.uk/sport/basketball/57097575,James Harden
271,NFL: Green Bay Packers end Arizona Cardinals' unbeaten start to the season,2021-22,https://www.bbc.co.uk/sport/american-football/59087320,James Harden
273,Super Bowl 2020: Kansas City beat San Francisco - Patrick Mahomes provides perfect finish,2019-20,https://www.bbc.co.uk/sport/american-football/51354055,James Harden
274,"NBA: Phoenix Suns beat Utah Jazz to go 4-1, Philadelphia 76ers beat Orlando Magic",2020-21,https://www.bbc.co.uk/sport/basketball/55505873,James Harden
275,Leicester 36-3 Gloucester,2011-12,https://www.bbc.co.uk/sport/rugby-union/17196209,James Harden
276,North v South: Mark Wood strikes on return while Ben Duckett makes century,2016-17,https://www.bbc.co.uk/sport/cricket/39281294,James Harden
277,Nottage admits Australia gamble,2009-10,http://news.bbc.co.uk/sport1/hi/rugby_union/my_club/gloucester/8339648.stm,James Harden
279,Brown puts his faith in youth,2007-08,http://news.bbc.co.uk/1/hi/uk_politics/7209076.stm,James Harden
280,Kobe Bryant: Wife Vanessa leads emotional memorial to basketball star and daughter Gianna,2019-20,https://www.bbc.co.uk/sport/basketball/51622134,James Harden
281,Kawhi Leonard: LA Clippers star enjoys victorious return to Toronto Raptors,2019-20,https://www.bbc.co.uk/sport/basketball/50755293,James Harden
283,NBA round-up: Stephen Curry helps Golden State Warriors beat Los Angeles Lakers,2020-21,https://www.bbc.co.uk/sport/basketball/55701354,James Harden
284,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,James Harden
286,Boy who raped sister after watching pornography sentenced,2013-14,https://www.bbc.co.uk/news/uk-england-lancashire-26418508,James Harden
287,Fifty Shades of Grey actor Jamie Dornan becomes father,2013-14,https://www.bbc.co.uk/news/newsbeat-25428385,James Harden
288,Iran's Revolutionary Guards set to be labelled as terrorist group by UK,2022-23,https://www.bbc.co.uk/news/uk-64156965,James Harden
293,"Any Questions?: Stephen Bush, Thangam Debbonaire MP, Paul Drechsler, George Freeman MP",2022-23,https://www.bbc.co.uk/programmes/m001f5kl,Paul George
294,"Any Questions? and Any Answers?: AQ: Stephen Bush, Thangam Debbonaire MP, Paul Drechsler, George Freeman MP",2022-23,https://www.bbc.co.uk/programmes/p0dh9kxp,Paul George
296,"NBA: Paul George, Chris Paul & John Collins in plays of the week",2019-20,https://www.bbc.co.uk/sport/av/basketball/51092995,Paul George
297,Kawhi Leonard and Paul George break scoring records in LA Clippers win,2019-20,https://www.bbc.co.uk/sport/basketball/50792823,Paul George
302,Celtic midfielder Paul George moves to Hamilton on loan,2013-14,https://www.bbc.co.uk/sport/football/25736730,Paul George
303,Stuart George: Paula White sits in (25/01/2023),2022-23,https://www.bbc.co.uk/programmes/p0dvb8zg,Paul George
304,Paul-Georges Ntep: Cameroon winger parts company with Wolfsburg,2019-20,https://www.bbc.co.uk/sport/football/51462857,Paul George
305,King George VI Chase: Clan Des Obeaux and Frodon two to beat says Paul Nicholls,2021-22,https://www.bbc.co.uk/sport/horse-racing/59769907,Paul George
306,Sao Paulo Grand Prix: Emotional George Russell savours the journey to victory,2022-23,https://www.bbc.co.uk/sport/formula1/63617920,Paul George
307,Sao Paulo Grand Prix: George Russell beats Lewis Hamilton to first full Formula 1 win,2022-23,https://www.bbc.co.uk/sport/formula1/63617916,Paul George
308,Sao Paulo Grand Prix: George Russell pole a 'milestone' for Mercedes,2022-23,https://www.bbc.co.uk/sport/formula1/63611036,Paul George
309,Sao Paulo Grand Prix sprint: George Russell takes first win,2022-23,https://www.bbc.co.uk/sport/formula1/63610213,Paul George
311,King George VI Chase: Paul Nicholls seeks 12th win in Kempton race,2020-21,https://www.bbc.co.uk/sport/horse-racing/55369490,Paul George
312,King George VI Chase: Clan Des Obeaux gives Paul Nicholls a 10th race win,2018-19,https://www.bbc.co.uk/sport/horse-racing/46686508,Paul George
314,Sir Paul McCartney: George Martin was 'second father',2015-16,https://www.bbc.co.uk/news/entertainment-arts-35763842,Paul George
315,Paul Greengrass to direct George Orwell's 1984,2014-15,https://www.bbc.co.uk/news/entertainment-arts-30128310,Paul George
316,King George VI: Can Al Ferof bring Paul Nicholls more success?,2013-14,https://www.bbc.co.uk/sport/horse-racing/25498836,Paul George
320,Peterborough United's George Boyd joins Paul Taylor on exit list,2011-12,http://www.bbc.co.uk/sport/0/football/17583985,Paul George
322,England v South Africa: 'George Ford has moved out of Owen Farrell's shadow' - Paul Grayson,2019-20,https://www.bbc.co.uk/sport/rugby-union/50234281,Paul George
324,George Michael: Paul Young pays tribute,2016-17,https://www.bbc.co.uk/news/entertainment-arts-38436441,Paul George
327,George Joseph guilty of murdering son Paul in rent row,2013-14,https://www.bbc.co.uk/news/uk-england-london-26856441,Paul George
328,The John Toal Show: Captain Matt Neill; Lonesome George; Let Them Lie; Psychology of Christmas; Chef Paula McIntyre,2022-23,https://www.bbc.co.uk/programmes/m001g1y5,Paul George
335,Paula White: Britain's Got Talent winner George Sampson,2010-11,https://www.bbc.co.uk/programmes/p00c078s,Paul George
342,Stuart George: Paula White sits in (01/11/2022),2022-23,https://www.bbc.co.uk/programmes/p0d4zzr9,Paul George
343,"Paul O'Grady: Triples: George Benson, Lola Lennox",2021-22,https://www.bbc.co.uk/programmes/m0013s72,Paul George
349,"Any Questions?: Keith Vaz MP, Pauline Black, George Eustice MP, Lisa Duffy",2013-14,https://www.bbc.co.uk/programmes/b03ttmf6,Paul George
562,King George VI Chase: Bravemansgame lands King George VI Chase,2022-23,https://www.bbc.co.uk/sport/horse-racing/64094636,Paul George
569,George Montague: Tributes to 'oldest gay campaigner' after death at 98,2021-22,https://www.bbc.co.uk/news/uk-england-sussex-60846904,Paul George
