,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score,bert_relevance
0,NBA Suspends Season Until Further Notice,2020,http://global.nba.com/news/nba-to-suspend-season-following-tonights-games/,OFFICIAL RELEASE,3701,18240,34978,-0.0929292929292929,-0.0929292929292929,James Harden,0.0,0.5639772415161133
1,Giannis Antetokounmpo Feared His Knee Injury Was More Serious,2020,http://global.nba.com/news/giannis-antetokounmpo-feared-his-knee-injury-was-more-serious/,Steve Megargee | Associated Press,124794,1906,34099,0.1621510673234811,0.1621510673234811,Giannis Antetokounmpo,0.3252221731038531,0.6147996783256531
2,Warriors Statement On Chase Center Events,2020,http://global.nba.com/news/warriors-statement-on-chase-center-events/,Official Release,21996,84859,93866,0.0068181818181818,0.0068181818181818,James Harden,0.0,0.5639772415161133
3,4 NBA Things To Know For March 11,2020,http://global.nba.com/news/4-nba-things-to-know-for-march-11/,Jeff Case,122,91,42,0.0719912540034491,0.0719912540034491,Donovan Mitchell,0.0493658138455773,0.5453328490257263
4,"Lakers Miss Late Opportunity, Nets Take 104-102 Victory",2020,http://global.nba.com/news/lakers-miss-late-opportunity-nets-take-104-102-victory/,NBA News,21996,84859,93866,0.1320155038759689,0.1320155038759689,LeBron James,0.2279985520031069,0.5739445090293884
5,"Clippers Bounce Back From Loss To Lakers, Top Warriors",2020,http://global.nba.com/news/clippers-bounce-back-from-loss-to-lakers-top-warriors/,NBA News,21996,84859,93866,0.0781851851851851,0.0781851851851851,Kawhi Leonard,0.0727193149802628,0.5799157023429871
6,Blazers Snap 2-Game Skid With 121-105 Win Over The Suns,2020,http://global.nba.com/news/blazers-snap-2-game-skid-with-121-105-win-over-the-suns/,NBA News,21996,84859,93866,0.0712323232323232,0.0712323232323232,Damian Lillard,0.0711537008538686,0.553528904914856
7,Aldridge’s Return Helps Spurs Rally Past Mavericks,2020,http://global.nba.com/news/aldridges-return-sparks-spurs-to-topple-mavericks/,NBA News,21996,84859,93866,-0.0208480305702527,-0.0208480305702527,DeMar DeRozan,0.0610193037053515,0.569061279296875
8,"Ross Scores 24, Magic Rally to Stifle Grizzlies",2020,http://global.nba.com/news/terrence-ross-shines-in-4q-magic-rally-to-stifle-grizzlies/,NBA News,21996,84859,93866,0.0469022312679029,0.0469022312679029,Ja Morant,0.0608587834165086,0.5690829157829285
9,Harden With 37; Rockets End Skid In Win Over ‘Wolves,2020,http://global.nba.com/news/harden-westbrook-shine-to-end-rockets-losing-skid/,NBA News,21996,84859,93866,0.0616815476190476,0.0616815476190476,James Harden,0.2021049847891501,0.5639772415161133
10,Coby White Tops Bulls Scorers In Win Over Cavs,2020,http://global.nba.com/news/coby-white-tops-bulls-scorers-in-win-over-cavs/,NBA News,21996,84859,93866,0.0895187704711514,0.0895187704711514,Zach LaVine,0.0779243200065391,0.563624382019043
11,"Bradley Beal scores 40, leads Wizards past Knicks 122-115",2020,http://global.nba.com/news/beals-40-pt-scoring-outburst-leads-wizards-past-knicks/,NBA News,21996,84859,93866,0.0593300189393939,0.0593300189393939,Bradley Beal,0.2019262719320239,0.5570634007453918
12,Celtics Clinch Playoff Spot With 114-111 Win Over Pacers,2020,http://global.nba.com/news/celtics-clinch-playoff-spot-hold-on-late-against-pacers/,NBA News,21996,84859,93866,0.1259611245628195,0.1259611245628195,Jayson Tatum,0.0559975584821786,0.560088574886322
13,"Cavs, J.B. Bickerstaff Agree To Multi-Year Contract",2020,http://global.nba.com/news/report-cavs-j-b-bickerstaff-agree-to-multi-year-contract/,Official Release,21996,84859,93866,0.1439171639171639,0.1439171639171639,James Harden,0.0,0.5639772415161133
14,"Joel Embiid, Josh Richardson Return To Sixers’ Practice",2020,http://global.nba.com/news/joel-embiid-josh-richardson-return-to-sixers-practice/,NBA Twitter and Media Reports,21996,84859,93866,-0.1038461538461538,-0.1038461538461538,Ben Simmons,0.2129573887350249,0.552685022354126
15,MVP Ladder Mailbag: This Award Chase Is Far From Over,2020,http://global.nba.com/news/mvp-ladder-mailbag-this-award-chase-is-far-from-over/,Sekou Smith,13,91,42,0.1769730880230882,0.1769730880230882,Anthony Davis,0.2351424851983891,0.5484086871147156
16,5 NBA Things To Know For March 10,2020,http://global.nba.com/news/5-nba-things-to-know-for-march-10/,Jeff Case,122,91,42,0.0608431251288394,0.0608431251288394,James Harden,0.0694449929157487,0.5639772415161133
17,Siakam & Ibaka Each Record 27 PTS & 10+ REB In Win,2020,http://global.nba.com/news/siakam-ibaka-each-record-27-pts-10-reb-in-win/,NBA News,21996,84859,93866,0.0198611111111111,0.0198611111111111,Donovan Mitchell,0.0678164273409192,0.5453328490257263
18,All Denver Starters Post Double Figure PTS vs. Giannis-Less Bucks,2020,http://global.nba.com/news/all-denver-starters-post-double-figure-pts-vs-giannis-less-bucks/,NBA News,21996,84859,93866,0.0189874939874939,0.0189874939874939,Giannis Antetokounmpo,0.1106696989227218,0.6147996783256531
19,Hawks Outlast Hornets In Intense Double OT Thriller,2020,http://global.nba.com/news/hawks-outlast-hornets-in-intense-double-ot-thriller/,NBA News,21996,84859,93866,0.123025467440361,0.123025467440361,Trae Young,0.1440196293440973,0.549218475818634
20,Raptors Guard Norman Powell Leaves Game With Sprained Left Ankle,2020,http://global.nba.com/news/raptors-guard-norman-powell-leaves-game-with-sprained-left-ankle/,NBA News,21996,84859,93866,0.1231060606060606,0.1231060606060606,James Harden,0.0,0.5639772415161133
21,"Professional Sports Leagues Temporarily Limit Locker Room Access To Players, Essential Staff",2020,http://global.nba.com/news/professional-sports-leagues-temporarily-limit-locker-room-access-to-players-essential-staff/,Official Release,21996,84859,93866,0.0972402597402597,0.0972402597402597,James Harden,0.0,0.5639772415161133
22,"Grizzlies Expecting Jaren Jackson Jr., Justise Winslow Back By Next Week",2020,http://global.nba.com/news/grizzlies-expecting-jaren-jackson-jr-justise-winslow-back-by-next-week/,NBA Media Reports,21996,84859,93866,0.0618762816131237,0.0618762816131237,Justise Winslow,0.2573805088631801,0.5672290325164795
23,"LeBron James, Norman Powell Named Week 20 Players Of The Week",2020,http://global.nba.com/news/lebron-james-norman-powell-named-week-20-players-of-the-week/,Official Release,21996,84859,93866,-0.05,-0.05,Luka Dončić,0.2287500215685548,0.6078215837478638
24,"Power Rankings, Week 20: Lakers End Bucks’ 14-Week Run At Top",2020,http://global.nba.com/news/power-rankings-week-20-lakers-end-bucks-14-week-run-at-top/,John Schuhmann,890,84859,48341,0.0900474167576972,0.0900474167576972,Giannis Antetokounmpo,0.0082018866697222,0.6147996783256531
25,5 Can’t-Miss Matchups: James Harden vs. LeBron James,2020,http://global.nba.com/news/5-cant-miss-matchups-james-harden-vs-lebron-james/,Michael C. Wright,13,91,42,0.0039973716759431,0.0039973716759431,James Harden,0.1535504562581626,0.5639772415161133
26,4 NBA Things To Know For 9 March,2020,http://global.nba.com/news/4-nba-things-to-know-for-9-march/,Jeff Case,122,91,42,0.1711043360433604,0.1711043360433604,Giannis Antetokounmpo,0.053105351840172,0.6147996783256531
27,Crowning LeBron: Will Lakers Take The Throne?,2020,http://global.nba.com/news/crowning-lebron-will-lakers-take-the-throne/,Shaun Powell | NBA.com,651,91,42,0.0925947444368496,0.0925947444368496,Giannis Antetokounmpo,0.1758489206286749,0.6147996783256531
28,Raptors Top Kings Behind Starters’ 111 Total PTS,2020,http://global.nba.com/news/raptors-top-kings-behind-starters-111-total-pts/,NBA News,21996,84859,93866,0.0231970871505755,0.0231970871505755,CJ McCollum,0.0520304281893937,0.5579822659492493
29,"Cavaliers Hang On To Outlast Spurs In Overtime, 132-129",2020,http://global.nba.com/news/cavaliers-hang-on-to-outlast-spurs-in-overtime-132-129/,Tom Withers | AP Sports Writer,13,91,42,0.1117936507936507,0.1117936507936507,DeMar DeRozan,0.0921200489467915,0.569061279296875
30,"Knicks Pull Away In 4th Quarter, Beat Pistons 96-84",2020,http://global.nba.com/news/knicks-pull-away-in-4th-quarter-beat-pistons-96-84/,Brian Mahoney | AP Basketball Writer,52,91,42,0.1296750301852343,0.1296750301852343,Julius Randle,0.0572460626102708,0.5630828738212585
31,"Robinson, Adebayo Lift Heat Over Wizards After Butler Leaves",2020,http://global.nba.com/news/robinson-adebayo-lifts-heat-over-wizards-after-butler-leaves/,Howard Fendrich | AP Sports Writer,5,91,42,0.0878822003822003,0.0878822003822003,Bradley Beal,0.0729486161421187,0.5570634007453918
32,Magic Use Six Double-Digit Scorers To Top Rockets,2020,http://global.nba.com/news/magic-use-six-double-digit-scorers-to-top-rockets/,Kristie Rieken | AP Sports Writer,13,91,42,0.0222585034013605,0.0222585034013605,James Harden,0.0783200295655457,0.5639772415161133
33,"Sabonis, Oladipo Lead Pacers Past Mavericks, 112-109",2020,http://global.nba.com/news/sabonis-oladipo-lead-pacers-past-mavericks-112-109/,Dave Jackson | Associated Press,13,91,42,0.0058824923004027,0.0058824923004027,T.J. Warren,0.0402245452402543,0.6024386286735535
34,"Blazers Guard CJ McCollum, Kings Center Alex Len Fined",2020,http://global.nba.com/news/blazers-guard-cj-mccollum-kings-center-alex-len-fined/,Official Release,21996,84859,93866,0.1672727272727273,0.1672727272727273,CJ McCollum,0.5624113776051454,0.5579822659492493
35,"Schroder’s Late Layup Lifts Thunder Over Celtics, 105-104",2020,http://global.nba.com/news/schroders-late-layup-lifts-thunder-over-celtics-105-104/,Kyle Hightower | AP Sports Writer,13,91,42,0.0721295778295778,0.0721295778295778,Jayson Tatum,0.1060562271804227,0.560088574886322
36,"Booker, Rubio Help Suns Race Past Giannis-Less Bucks",2020,http://global.nba.com/news/booker-rubio-help-suns-race-past-giannis-less-bucks/,Theresa Smith | Associated Press,13,91,42,0.110813492063492,0.110813492063492,Devin Booker,0.1530724019082018,0.538442075252533
37,"LeBron, Lakers Snap Clippers’ Streak At 6 With 112-103 Victory",2020,http://global.nba.com/news/lebron-lakers-snap-clippers-streak-at-6-with-112-103-victory/,BETH HARRIS | AP,2648,91,42,0.1367311507936507,0.1367311507936507,Giannis Antetokounmpo,0.0866372515830242,0.6147996783256531
38,Starters Lead The Way As Pelicans Top Timberwolves,2020,http://global.nba.com/news/pelicans-starters-lead-the-way-as-pelicans-top-timberwolves/,NBA News,21996,84859,93866,0.1121605439313772,0.1121605439313772,Anthony Davis,0.0303947908777729,0.5484086871147156
39,Clutch Free Throw Shooting Helps Nets Beat Bulls 110-107,2020,http://global.nba.com/news/clutch-free-throw-shooting-helps-nets-beat-bulls-110-107/,NBA News,21996,84859,93866,0.0800100761307658,0.0800100761307658,Zach LaVine,0.0709355279973844,0.563624382019043
40,Three Different Players Hit 5+ Triples To Help Kings Top Trail Blazers,2020,http://global.nba.com/news/three-different-players-hit-5-triples-to-help-kings-top-trail-blazers/,Erik Garcia Gundersen | Associated Press,13,91,42,-0.0476219512195121,-0.0476219512195121,Damian Lillard,0.0755697996833342,0.553528904914856
41,"Warriors Rally To Beat 76ers, 118-114",2020,http://global.nba.com/news/warriors-rally-to-beat-76ers-118-114/,MICHAEL WAGAMAN | Associated Press,59973,1718,9751,0.1078949052739375,0.1078949052739375,Tobias Harris,0.0613428980713276,0.546130895614624
42,"Valanciunas, Morant Lead Grizzlies Past Hawks, 118-101",2020,http://global.nba.com/news/atl-mem/,CLAY BAILEY | Associated Press,13,91,42,0.0979845446950709,0.0979845446950709,Trae Young,0.1108854095011453,0.549218475818634
43,Love Scores 27 Points As Cavaliers Top Nuggets,2020,http://global.nba.com/news/love-scores-27-points-as-cavaliers-top-nuggets/,STEVE HERRICK | Associated Press,25045,210,6112,0.022375283446712,0.022375283446712,Collin Sexton,0.0502777415431422,0.5556390881538391
44,Jazz Hold Off Pistons’ Surge In 111-105 Win,2020,http://global.nba.com/news/jazz-pistons/,NOAH TRISTER | AP Sports Writer,13,91,42,0.0626779701779702,0.0626779701779702,Donovan Mitchell,0.1001995466676927,0.5453328490257263
45,Malcolm Brogdon Out Indefinitely With Torn Hip Muscle,2020,http://global.nba.com/news/malcolm-brogdon-out-indefinitely-with-torn-hip-muscle/,NBA News,21996,84859,93866,-0.0207792207792207,-0.0207792207792207,Malcolm Brogdon,0.3395418814086759,0.544279932975769
46,"Hornets Never Trail In Wire-To-Wire Win Over Rockets, 108-99",2020,http://global.nba.com/news/hornets-never-trail-in-wire-to-wire-win-over-rockets-108-99/,Richard Walker | Associated Press,3,18357,10182,0.0792956349206349,0.0792956349206349,James Harden,0.0929528452420746,0.5639772415161133
47,Bucks’ Giannis Antetokounmpo To Miss At Least 2 Games With Knee Injury,2020,http://global.nba.com/news/report-giannis-antetokounmpo-undergoing-mri-on-left-knee/,OFFICIAL RELEASE,13,91,42,-0.1136363636363636,-0.1136363636363636,Giannis Antetokounmpo,0.3678889967866265,0.6147996783256531
48,"Brooklyn Nets, Coach Kenny Atkinson Mutually Agree To Part Ways",2020,http://global.nba.com/news/brooklyn-nets-coach-kenny-atkinson-mutually-agree-to-part-ways/,OFFICIAL RELEASE,13,91,42,0.1189393939393939,0.1189393939393939,James Harden,0.0,0.5639772415161133
49,James Leads Lakers Over Bucks In Battle Of Top Seeds,2020,http://global.nba.com/news/james-leads-lakers-over-bucks-in-battle-of-top-seeds/,NBA News,21996,84859,93866,0.1179012345679012,0.1179012345679012,Giannis Antetokounmpo,0.2856618555106632,0.6147996783256531
50,Magic Coach Steve Clifford (Illness) Exits Game vs. Timberwolves,2020,http://global.nba.com/news/magic-coach-steve-clifford-illness-exits-game-vs-timberwolves/,NBA.com Staff,21996,84859,93866,0.0841540404040404,0.0841540404040404,Aaron Gordon,0.1449218128135392,0.5676705837249756
51,Clippers Sign Two-Time All-Star Joakim Noah,2020,http://global.nba.com/news/report-clippers-sign-joakim-noah-to-10-day-contract/,NBA Twitter and Media Reports,21996,84859,93866,0.1194805194805194,0.1194805194805194,James Harden,0.0,0.5639772415161133
52,"Baynes Has Career Night To Lift Suns Over Trail Blazers, 127-117",2020,http://global.nba.com/news/baynes-has-career-night-to-lift-suns-over-trail-blazers-127-117/,David Brandt | AP Sports Writer,4,91,42,0.1322289766970618,0.1322289766970618,Damian Lillard,0.0908489043601454,0.553528904914856
53,Pelicans Survive Late Heat Rally For 110-104 Home Win,2020,http://global.nba.com/news/pelicans-survive-late-heat-rally-for-110-104-home-win/,NBA News,21996,84859,93866,0.0589133522727272,0.0589133522727272,Bam Adebayo,0.0640163679588472,0.5999655723571777
54,"Porzingis, Doncic Lead Mavericks Past Grizzlies, 121-96",2020,http://global.nba.com/news/porzingis-doncic-lead-mavericks-past-grizzlies-121-96/,NBA News,21996,84859,93866,0.0353485249318582,0.0353485249318582,Ja Morant,0.0501687110133312,0.5690829157829285
55,"Vucevic, Fultz Combine To Lead Magic Past Timberwolves, 132-118",2020,http://global.nba.com/news/vucevic-fultz-combine-to-lead-magic-past-timberwolves-132-118/,Andres Ybarra | Associated Press,4159,91,42,0.1108869976177668,0.1108869976177668,Evan Fournier,0.0779243200065387,0.5646086931228638
56,"Conley, Jazz Ride Big Second Quarter To 99-94 Win Over Celtics",2020,http://global.nba.com/news/conley-jazz-ride-big-second-quarter-to-99-94-win-over-celtics/,NBA News,21996,84859,93866,0.1321320760975933,0.1321320760975933,Donovan Mitchell,0.0694971468818852,0.5453328490257263
57,"Sabonis Powers Offense, Pacers Hang On To Beat Bulls, 108-102",2020,http://global.nba.com/news/sabonis-dominates-pacers-hang-on-to-beat-bulls-108-102/,Andrew Seligman | AP Sports Writer,13,91,42,0.0908571428571428,0.0908571428571428,Giannis Antetokounmpo,0.0433934094232948,0.6147996783256531
58,"Thunder Use Balanced Attack To Defeat Knicks, 126-103",2020,http://global.nba.com/news/thunder-use-balanced-attack-to-defeat-knicks-126-103/,Denis P. Gorman | Associated Press,13,91,42,0.0746950800522228,0.0746950800522228,Shai Gilgeous-Alexander,0.0274224489761857,0.6246668100357056
59,Nets Use Eight Double-Digit Scorers To Defeat Spurs,2020,http://global.nba.com/news/nets-use-eight-double-digit-scorers-to-defeat-spurs/,Brian Mahoney | AP Basketball Writer,52,91,42,0.1315148508898508,0.1315148508898508,DeMar DeRozan,0.0356665022090296,0.569061279296875
60,"Beal Continues Scoring Tear As Wizards Hold Off Hawks, 118-112",2020,http://global.nba.com/news/beal-continues-scoring-tear-as-wizards-hold-off-hawks-118-112/,Harvey Valentine | Associated Press,9431,203,1419,0.0836087301587301,0.0836087301587301,Trae Young,0.0479835471694492,0.549218475818634
61,National Basketball Players Association To Begin Search For Successor To Michele Roberts,2020,http://global.nba.com/news/national-basketball-players-association-to-begin-search-for-successor-to-michele-roberts/,Official release,21996,84859,93866,0.1814487236901029,0.1814487236901029,Chris Paul,0.0793271123557759,0.5531731843948364
62,"Towns (Wrist) Continues To Heal, Will Be Evaluated In 2 Weeks",2020,http://global.nba.com/news/towns-wrist-continues-to-heal-will-be-evaluated-in-2-weeks/,Official release,21996,84859,93866,-0.025,-0.025,Karl-Anthony Towns,0.3551806789401977,0.6056976914405823
63,"Friday’s Notebook: Zone Defense Usage Is Up, But Teams Have Solutions",2020,http://global.nba.com/news/fridays-notebook-zone-defense-usage-is-up-but-teams-have-solutions/,John Schuhmann,890,84859,48341,0.1769748570697938,0.1769748570697938,CJ McCollum,0.0163306232517002,0.5579822659492493
64,Statement Regarding Dallas Mavericks Protest Decision,2020,http://global.nba.com/news/statement-regarding-dallas-mavericks-protest-decision/,Official Release,21996,84859,93866,-0.0547036297036297,-0.0547036297036297,John Collins,0.1007888671116358,0.553882360458374
65,‘It’s About The Journey’: Bucks Soak Up Their Landmark Season,2020,http://global.nba.com/news/its-about-the-journey-bucks-soak-up-their-landmark-season/,Steve Aschburner,13,91,42,0.1607055907055907,0.1607055907055907,Giannis Antetokounmpo,0.1362420945657788,0.6147996783256531
66,"LeBron Ready To Clash With Biggest Threats In Giannis, Kawhi",2020,http://global.nba.com/news/lebron-ready-to-clash-with-biggest-threats-in-giannis-kawhi/,Shaun Powell,651,91,42,0.1417159498207884,0.1417159498207884,LeBron James,0.3465577058842387,0.5739445090293884
67,"Raptors Clinch Playoff Spot, Spoil Curry’s Return",2020,http://global.nba.com/news/raptors-clinch-playoff-spot-spoil-currys-return/,NBA News,21996,84859,93866,0.131734496124031,0.131734496124031,Pascal Siakam,0.0614842476891396,0.5845013856887817
68,Sixers Beat Kings In Sacramento To End Long Road Skid,2020,http://global.nba.com/news/sixers-beat-kings-in-sacramento-to-end-long-road-skid/,MICHAEL WAGAMAN | AP,59973,1718,9751,0.1841198979591836,0.1841198979591836,Tobias Harris,0.1112586990583254,0.546130895614624
69,"Kawhi Drops 25 Points, Clippers Beat Rockets 120-105",2020,http://global.nba.com/news/kawhi-drops-25-points-clippers-beat-rockets-120-105/,KRISTIE RIEKEN | AP,13,91,42,0.0484290015540015,0.0484290015540015,James Harden,0.1237573676904031,0.5639772415161133
70,Jamal Murray Hits Late Jumper To Lift Nuggets Past Hornets,2020,http://global.nba.com/news/jamal-murray-hits-late-jumper-to-lift-nuggets-past-hornets/,STEVE REED | AP,3762,91,42,0.0931031202435311,0.0931031202435311,Jamal Murray,0.1925718253310176,0.568122148513794
71,Lakers Officially Sign Dion Waiters,2020,http://global.nba.com/news/report-lakers-sign-dion-waiters-for-remainder-of-season/,Official Release,21996,84859,93866,-0.1270833333333333,-0.1270833333333333,James Harden,0.0,0.5639772415161133
72,"Rookie Ladder: Ja Morant, Zion Williamson Make Big In-Game Impressions On LeBron James",2020,http://global.nba.com/news/rookie-ladder-ja-morant-zion-williamson-make-big-in-game-impressions-on-lebron-james/,Drew Packham,88,91,42,0.222504970757398,0.222504970757398,LeBron James,0.1827718758254764,0.5739445090293884
73,"Boston’s Marcus Smart Fined $35,000",2020,http://global.nba.com/news/bostons-marcus-smart-fined-35000/,Official Release,21996,84859,93866,0.0830859616573902,0.0830859616573902,Marcus Smart,0.3252221731038527,0.5423569679260254
74,3 NBA Things To Know For March 5,2020,http://global.nba.com/news/3-nba-things-to-know-for-march-5/,Jeff Case,122,91,42,0.1042252886002886,0.1042252886002886,James Harden,0.0831774650508465,0.5639772415161133
75,Miami’s Duncan Robinson On A Record Path From 3-Point Land,2020,http://global.nba.com/news/miamis-duncan-robinson-on-a-record-path-from-3-point-land/,Tim Reynolds,13,91,42,0.2018815708101422,0.2018815708101422,James Harden,0.0430302066648582,0.5639772415161133
76,"Lillard Scores 22 In Return From Injury, Blazers Top Wizards",2020,http://global.nba.com/news/lillard-scores-22-in-return-from-injury-blazers-top-wizards/,NBA News,21996,84859,93866,0.1292735042735042,0.1292735042735042,James Harden,0.0503324347165664,0.5639772415161133
77,"Doncic Breaks Mavs’ Triple-Double Record, Beats Williamson",2020,http://global.nba.com/news/doncic-breaks-mavs-triple-double-record-beats-williamson/,DAVE JACKSON | Associated Press,1941,91,42,0.0825056960583276,0.0825056960583276,Brandon Ingram,0.055394186399026,0.5447436571121216
78,Beasley Scores 24 As Timberwolves Beat Bulls 115-108,2020,http://global.nba.com/news/beasley-scores-24-as-timberwolves-beat-bulls-115-108/,BRIAN HALL | Associated Press,6571,3536,93866,0.0543145743145743,0.0543145743145743,Zach LaVine,0.0952490684045919,0.563624382019043
79,"Mitchell, Bogdanovic Lead Jazz Past Knicks 112-104",2020,http://global.nba.com/news/mitchell-bogdanovic-lead-jazz-past-knicks-112-104/,BRIAN MAHONEY | AP Basketball Writer,52,91,42,0.0956117627891821,0.0956117627891821,Donovan Mitchell,0.1200954228915505,0.5453328490257263
80,"3’s Are Wild: Heat Set Record From Deep, Top Magic 116-113",2020,http://global.nba.com/news/3s-are-wild-heat-set-record-from-deep-top-magic-116-113/,TIM REYNOLDS | AP Basketball Writer,13,91,42,0.1056261813304066,0.1056261813304066,Damian Lillard,0.0358322298808505,0.553528904914856
81,Grizzlies Beat Nets In Brooklyn For 3rd Straight Win,2020,http://global.nba.com/news/grizzlies-beat-nets-in-brooklyn-for-3rd-straight-win/,MICHAEL SCOTTO | Associated Press,2666,6097,9300,0.1456845238095238,0.1456845238095238,Ja Morant,0.0847001115405143,0.5690829157829285
82,"Tatum Scores 32, Leads Celtics Past Cavaliers",2020,http://global.nba.com/news/tatum-scores-32-leads-celtics-past-cavaliers/,STEVE HERRICK | Associated Press,25045,210,6112,0.0326996336996337,0.0326996336996337,Jayson Tatum,0.0972306340860773,0.560088574886322
83,Thunder Outlast Pistons 114-107,2020,http://global.nba.com/news/thunder-outlast-pistons-114-107/,NOAH TRISTER | AP Sports Writer,13,91,42,0.040926800472255,0.040926800472255,Shai Gilgeous-Alexander,0.0666442634243875,0.6246668100357056
84,"NBA-Leading Bucks Bounce Back, Beat Pacers 119-100",2020,http://global.nba.com/news/nba-leading-bucks-bounce-back-beat-pacer-119-100/,STEVE MEGARGEE | AP Sports Writer,124794,1906,34099,0.030657894736842,0.030657894736842,Giannis Antetokounmpo,0.0824658737900932,0.6147996783256531
85,Stephen Curry To Play On Thursday vs. Toronto,2020,http://global.nba.com/news/stephen-curry-to-play-on-thursday-vs-toronto/,NEWS,13,91,42,0.0810064935064935,0.0810064935064935,Andrew Wiggins,0.1511966517863616,0.5731939673423767
86,5 NBA Things To Know For 4 March,2020,http://global.nba.com/news/5-nba-things-to-know-for-4-march/,Jeff Case,122,91,42,0.0150989710772319,0.0150989710772319,Aaron Gordon,0.1054129495191888,0.5676705837249756
87,"Gordon Hayward Exits With Knee Contusion, Did Not Return",2020,http://global.nba.com/news/gordon-hayward-exits-with-knee-contusion-did-not-return/,NBA News,21996,84859,93866,-0.104421768707483,-0.104421768707483,Gordon Hayward,1.0,0.5610107779502869
88,"Fox Scores 31 As Kings Hold Off Beal, Wizards 133-126",2020,http://global.nba.com/news/fox-scores-31-as-kings-hold-off-beal-wizards-133-126/,Michael Wagaman,59973,1718,9751,0.0759375,0.0759375,James Harden,0.037487004505697,0.5639772415161133
89,"Anthony Davis Scores 37, Leads Lakers Past Sixers 120-107",2020,http://global.nba.com/news/anthony-davis-scores-37-leads-lakers-past-sixers-120-107/,GREG BEACHAM | AP Sports Writer,13,91,42,0.0826929392446634,0.0826929392446634,LeBron James,0.1138877044243343,0.5739445090293884
90,Paschall Helps Warriors Rally To Stun Nuggets 116-100,2020,http://global.nba.com/news/paschall-helps-warriors-rally-to-stun-nuggets-116-100/,PAT GRAHAM | AP Sports Writer,109517,2185,8160,0.1172375382901698,0.1172375382901698,Andrew Wiggins,0.0576727339168404,0.5731939673423767
91,"Beasley, Russell Lead Timberwolves Past Pelicans, 139-134",2020,http://global.nba.com/news/beasley-russell-lead-timberwolves-past-pelicans-139-134/,BRETT MARTEL | AP Sports Writer,13,91,42,0.0290511497958306,0.0290511497958306,Brandon Ingram,0.0461182864592773,0.5447436571121216
92,"T-Wolves Benefit From Second-Half Play Of Russell, Beasley",2020,http://global.nba.com/news/t-wolves-benefit-from-second-half-play-of-russell-beasley/,BRETT MARTEL | AP Sports Writer,13,91,42,0.0998198653198653,0.0998198653198653,Brandon Ingram,0.0317723221785557,0.5447436571121216
93,Kawhi Leonard Wills Clippers Past Thunder,2020,http://global.nba.com/news/kawhi-leonard-wills-clippers-past-thunder/,CLIFF BRUNT | AP Sports Writer,2523,91,42,0.0143229166666666,0.0143229166666666,Russell Westbrook,0.0917882848539161,0.5450509786605835
95,"Spurs Hang On, Tim Duncan Gets Win As Acting Head Coach",2020,http://global.nba.com/news/spurs-hang-on-tim-duncan-gets-win-as-acting-head-coach/,STEVE REED | AP Sports Writer,3762,91,42,0.0484190988223246,0.0484190988223246,Giannis Antetokounmpo,0.0407560211744513,0.6147996783256531
96,"Suns’ Kelly Oubre Jr. Undergoes Arthoscopic Surgery On Knee, Out At Least Four Weeks",2020,http://global.nba.com/news/suns-kelly-oubre-jr-undergoes-arthoscopic-surgery-on-knee-out-at-least-four-weeks/,NBA News,21996,84859,93866,0.3452380952380952,0.3452380952380952,Kelly Oubre Jr.,0.5091980086754886,0.6253770589828491
97,Basketball Africa League Postpones Start Of Inaugural Season,2020,http://global.nba.com/news/basketball-africa-league-postpones-start-of-inaugural-season/,Official Release,21996,84859,93866,0.0148484848484848,0.0148484848484848,James Harden,0.0,0.5639772415161133
98,Tim Duncan Makes Head Coaching Debut With Gregg Popovich Out For Personal Reasons,2020,http://global.nba.com/news/tim-duncan-makes-head-coaching-debut-with-gregg-popovich-out-for-personal-reasons/,Michael C. Wright,13,91,42,-0.0198571428571428,-0.0198571428571428,James Harden,0.0669334891469072,0.5639772415161133
99,Steve Kerr Says Stephen Curry’s Return Thursday Is ‘A Possibility’,2020,http://global.nba.com/news/steve-kerr-says-stephen-currys-return-thursday-is-a-possibility/,Media Report,13,91,42,0.1124338624338624,0.1124338624338624,James Harden,0.0374110883737231,0.5639772415161133
100,"LeBron, Tatum Take Home Players Of The Month Award For February",2020,http://global.nba.com/news/lebron-tatum-take-home-players-of-the-month-award-for-february/,Official Release,21996,84859,93866,-0.0249999999999999,-0.0249999999999999,James Harden,0.2999243827045358,0.5639772415161133
101,"The Q&A: Seth Curry Talks Luka, Steph’s Return And Dallas’ Offense",2020,http://global.nba.com/news/the-qa-seth-curry-talks-luka-stephs-return-and-dallas-offense/,Michael C. Wright,13,91,42,0.1999737964056145,0.1999737964056145,James Harden,0.0229706401089398,0.5639772415161133
102,"Zion Williamson, Coby White Names Rookies Of The Month For February",2020,http://global.nba.com/news/zion-williamson-coby-white-names-rookies-of-the-month-for-february/,Official Release,21996,84859,93866,0.0232954545454545,0.0232954545454545,Ja Morant,0.2595461723059252,0.5690829157829285
103,Derrick Rose (Ankle) Expected To Miss 2 Weeks,2020,http://global.nba.com/news/derrick-rose-ankle-expected-to-miss-2-weeks/,Official Release,21996,84859,93866,0.1626082251082251,0.1626082251082251,Andre Drummond,0.08842305782905,0.5322688221931458
