Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score
3419,"Carter Scores 32, Grizzlies Beat Warriors 132-117 In Finale",2019,http://global.nba.com/news/carter-scores-32-grizzlies-beat-warriors-132-117-in-finale/,NBA News,Default,Default,Default,0.0420359848484848,0.0420359848484848,Kevin Durant,0.10327936959065782
3420,Thunder Clinch 6th Spot In West With Win Over Bucks,2019,http://global.nba.com/news/thunder-clinch-6th-spot-in-west-with-win-over-bucks/,NBA News,Default,Default,Default,-0.0514550264550264,-0.0514550264550264,Paul George,0.1118912454103654
3421,Spurs Beat Mavs To Clinch 7th Seed In Nowitzki’s Final Game,2019,http://global.nba.com/news/spurs-beat-mavs-to-clinch-7th-seed-in-nowitzkis-final-game/,NBA News,Default,Default,Default,0.0640178571428571,0.0640178571428571,LaMarcus Aldridge,0.0841431210938029
3422,Sumner’s 3 Last-Second Free Throws Lift Pacers Past Hawks,2019,http://global.nba.com/news/sumners-3-last-second-free-throws-lift-pacers-past-hawks/,NBA News,Default,Default,Default,0.0951495016611295,0.0951495016611295,Trae Young,0.1768438520690114
3423,Pistons Earn Final Playoff Spot In East With Win Over Knicks,2019,http://global.nba.com/news/pistons-earn-final-playoff-spot-in-east-with-win-over-knicks/,NBA News,Default,Default,Default,0.0293636363636363,0.0293636363636363,Blake Griffin,0.059848367207419505
3424,Magic Defeat Hornets 122-114 To Clinch No. 7 Seed In East,2019,http://global.nba.com/news/magic-defeat-hornets-122-114-to-clinch-no-7-seed-in-east/,NBA News,Default,Default,Default,0.063676948051948,0.063676948051948,Kemba Walker,0.2122282217057075
3425,76ers Defeat Bulls 125-109 In Regular Season Finale,2019,http://global.nba.com/news/76ers-defeat-bulls-125-109-in-regular-season-finale/,NBA News,Default,Default,Default,0.0216836734693877,0.0216836734693877,Joel Embiid,0.0886572848393551
3426,Nets Beat Heat To Capture 6th Seed In East,2019,http://global.nba.com/news/nets-beat-heat-to-capture-6th-seed-in-east/,NBA News,Default,Default,Default,0.0261180948680948,0.0261180948680948,LeBron James,0.06814631401724043
3427,Celtics’ Marcus Smart Out 4-6 Weeks,2019,http://global.nba.com/news/report-celtics-marcus-smart-sidelined-first-two-rounds-of-playoffs/,NBA News,Default,Default,Default,0.0828571428571428,0.0828571428571428,James Harden,0.0
3428,Playoff Scenarios Ahead Of Last Night Of Regular Season,2019,http://global.nba.com/news/playoff-scenarios-ahead-of-last-night-of-regular-season/,NBA News,Default,Default,Default,0.6188524590163933,0.6188524590163933,James Harden,0.0
3429,Wizards PG John Wall Isn’t Sure If He’ll Return Next Season,2019,http://global.nba.com/news/wizards-pg-john-wall-isnt-sure-if-hell-return-next-season/,NBA News,Default,Default,Default,-0.0045454545454545,-0.0045454545454545,John Wall,0.45416870250240643
3430,"Curry Sprains Foot, Exits For ‘Precautionary Reasons’",2019,http://global.nba.com/news/curry-sprains-foot-exits-for-precautionary-reasons/,NBA News,Default,Default,Default,0.0669849758085052,0.0669849758085052,Stephen Curry,0.503339620524401
3431,About Last Night: D-Wade And Dirk Honored In Style,2019,http://global.nba.com/news/about-last-night-d-wade-and-dirk-honored-in-style/,NBA News,Default,Default,Default,0.0753723001908485,0.0753723001908485,James Harden,0.017848077450126686
3432,Blazers Secure Home-Court Advantage In First Round With Win,2019,http://global.nba.com/news/blazers-secure-home-court-advantage-in-first-round-with-win/,NBA News,Default,Default,Default,0.0889059770638718,0.0889059770638718,Damian Lillard,0.08950205284240316
3433,George Hits Game-Winner As Thunder Rally To Beat Rockets,2019,http://global.nba.com/news/george-hits-game-winner-as-thunder-rally-to-beat-rockets/,NBA News,Default,Default,Default,0.0417508417508417,0.0417508417508417,James Harden,0.22315941053806268
3434,Dirk Announces Retirement; ‘This Is My Last Home Game’,2019,http://global.nba.com/news/dirk-announces-retirement-this-is-my-last-home-game/,NBA News,Default,Default,Default,0.0880681818181818,0.0880681818181818,James Harden,0.08864944426881555
3435,Mitchell Scores 46 As Jazz Beat Nuggets 118-108,2019,http://global.nba.com/news/mitchell-scores-46-as-jazz-beat-nuggets-118-108/,NBA News,Default,Default,Default,0.0016666666666666,0.0016666666666666,Donovan Mitchell,0.11837780251683537
3436,"Dirk Stars In Home Finale, Mavs Top Suns 120-109",2019,http://global.nba.com/news/dirk-stars-in-potential-home-finale-mavs-top-suns-120-109/,NBA News,Default,Default,Default,-0.0073242630385487,-0.0073242630385487,James Harden,0.0
3437,Knicks Top Bulls 96-86 For Second Straight Win,2019,http://global.nba.com/news/knicks-top-bulls-96-86-for-second-straight-win/,NBA News,Default,Default,Default,-0.0139888167388167,-0.0139888167388167,Zach LaVine,0.046131700556332166
3438,Cousins Leads Resting Warriors Past Pelicans,2019,http://global.nba.com/news/cousins-leads-resting-warriors-past-pelicans/,NBA News,Default,Default,Default,0.0530664873846691,0.0530664873846691,Kevin Durant,0.04126752579392858
3439,Raptors End Regular Season With 120-100 Win Over T-Wolves,2019,http://global.nba.com/news/raptors-end-regular-season-with-120-100-win-over-t-wolves/,NBA News,Default,Default,Default,0.1303174603174603,0.1303174603174603,Karl-Anthony Towns,0.1383742460895377
3440,"Wade Goes Out A Winner In Miami, Heat Top 76ers 122-99",2019,http://global.nba.com/news/wade-goes-out-a-winner-in-miami-heat-top-76ers-122-99/,NBA News,Default,Default,Default,0.0715686274509804,0.0715686274509804,Ben Simmons,0.1555341014781095
3441,Pistons Beat Grizzlies 100-93 To Move Closer To Playoff Berth,2019,http://global.nba.com/news/pistons-beat-grizzlies-100-93-to-move-closer-to-playoff-berth/,NBA News,Default,Default,Default,0.0877459322286908,0.0877459322286908,Blake Griffin,0.05934421754158936
3442,"Walker, Hornets Keep Playoff Push Going, Beat Cavs 124-97",2019,http://global.nba.com/news/walker-hornets-keep-playoff-push-going-beat-cavs-124-97/,NBA News,Default,Default,Default,0.0732704024370691,0.0732704024370691,Kemba Walker,0.08340890088962154
3443,Seven Score In Double-Digits As Celtics Top Wizards,2019,http://global.nba.com/news/six-score-in-double-digits-as-celtics-top-wizards/,NBA News,Default,Default,Default,0.188423645320197,0.188423645320197,Bradley Beal,0.06560776038363883
3444,Magic Johnson Steps Down As Lakers’ President Of Basketball Operations,2019,http://global.nba.com/news/magic-johnson-steps-down-as-lakers-president-of-basketball-operations/,NBA News,Default,Default,Default,0.2023199023199023,0.2023199023199023,James Harden,0.0
3445,Trail Blazers Battle Lakers While Looking To Clinch No. 4 Seed,2019,http://global.nba.com/news/trail-blazers-battle-lakers-while-looking-to-clinch-no-4-seed/,NBA News,Default,Default,Default,0.1239770150484436,0.1239770150484436,Damian Lillard,0.04424831877735004
3446,"Jazz, Nuggets Meet In Western Conference Playoff Tuneup",2019,http://global.nba.com/news/jazz-nuggets-meet-in-western-conference-playoff-tuneup/,NBA News,Default,Default,Default,0.1958779761904762,0.1958779761904762,Donovan Mitchell,0.08291803801170633
3447,"Playoff Positioning In Play For Rockets, Thunder",2019,http://global.nba.com/news/playoff-positioning-in-play-for-rockets-thunder/,NBA News,Default,Default,Default,0.1151251526251526,0.1151251526251526,James Harden,0.06727857986314817
3448,"Raptors Tuning Up For Playoffs, Visit Timberwolves",2019,http://global.nba.com/news/raptors-tuning-up-for-playoffs-visit-timberwolves/,NBA News,Default,Default,Default,0.087048041057475,0.087048041057475,Karl-Anthony Towns,0.04524290882066194
3449,Heat Face Sixers In Must-Win Home Finale,2019,http://global.nba.com/news/heat-face-sixers-in-must-win-home-finale/,NBA News,Default,Default,Default,-0.0574723424723424,-0.0574723424723424,LeBron James,0.08443514830289571
3450,Wade’s Off-The-Court Impact Shines Through,2019,http://global.nba.com/news/wades-off-the-court-impact-shines-through/,NBA News,Default,Default,Default,0.1980242763772175,0.1980242763772175,Bradley Beal,0.06180525283690459
3451,2019 Eastern Conference Playoff Scenarios,2019,http://global.nba.com/news/2019-eastern-conference-playoff-scenarios/,NBA News,Default,Default,Default,0.1666666666666666,0.1666666666666666,James Harden,0.0
3452,2019 Western Conference Playoff Scenarios,2019,http://global.nba.com/news/2019-western-conference-playoff-scenarios/,NBA News,Default,Default,Default,0.0,0.0,James Harden,0.0
3453,Raptors’ Pascal Siakam Makes Case For Most Improved,2019,http://global.nba.com/news/raptors-pascal-siakam-makes-case-for-most-improved/,NBA News,Default,Default,Default,0.1755367791512369,0.1755367791512369,Paul George,0.03066821346283248
3454,"Russell Westbrook, Kemba Walker Named Players Of The Week",2019,http://global.nba.com/news/russell-westbrook-kemba-walker-named-players-of-the-week/,NBA News,Default,Default,Default,0.0083333333333333,0.0083333333333333,James Harden,0.21536278665608583
3455,"Power Rankings, Week 26: East Remains Wide Open",2019,http://global.nba.com/news/power-rankings-week-26-east-remains-wide-open/,NBA News,Default,Default,Default,0.1161965146497521,0.1161965146497521,Giannis Antetokounmpo,0.011565766652242774
3456,About Last Night: The Droughts Are Ending,2019,http://global.nba.com/news/about-last-night-the-droughts-are-ending/,NBA News,Default,Default,Default,0.1750317211524107,0.1750317211524107,Joe Harris,0.0706522415925363
3457,Recapping Week 25 in NBA: Season’s Finish Line Approaches,2019,http://global.nba.com/news/recapping-week-25-in-nba-seasons-finish-line-approaches/,NBA News,Default,Default,Default,0.1551193482443483,0.1551193482443483,Russell Westbrook,0.10311624106309812
3458,"Celtics Lose Tatum, Smart To Injuries vs. Magic",2019,http://global.nba.com/news/celtics-lose-tatum-smart-to-injuries-vs-magic/,NBA News,Default,Default,Default,0.0424744897959183,0.0424744897959183,Kyrie Irving,0.06088280826034041
3459,McCollum Starts In Return From 10-Game Absence,2019,http://global.nba.com/news/mccollum-starts-in-return-from-10-game-absence/,NBA News,Default,Default,Default,0.0219827586206896,0.0219827586206896,Damian Lillard,0.07100831037351027
3460,Rockets Break Own Record For Single-Game 3-Pointers,2019,http://global.nba.com/news/rockets-break-own-record-for-single-game-3-pointers/,NBA News,Default,Default,Default,0.090625,0.090625,James Harden,0.18780480713038494
3461,Strong 4th Quarter Propels Lakers Past Jazz 113-109,2019,http://global.nba.com/news/strong-4th-quarter-propels-lakers-past-jazz-113-109/,NBA News,Default,Default,Default,0.0396464646464646,0.0396464646464646,Donovan Mitchell,0.05788147457500504
3462,"Trail Blazers Defeat Nuggets, Remain In No. 4 Seed In West",2019,http://global.nba.com/news/trail-blazers-defeat-nuggets-remain-in-no-4-seed-in-west/,NBA News,Default,Default,Default,0.0792682926829268,0.0792682926829268,Damian Lillard,0.061413555429447736
3463,Pelicans Hold Off Kings 133-129 To End 3-Game Skid,2019,http://global.nba.com/news/pelicans-hold-off-kings-133-129-to-end-3-game-skid/,NBA News,Default,Default,Default,0.0769830659536541,0.0769830659536541,Damian Lillard,0.05210238138274517
3464,Warriors Clinch No. 1 Seed In West With Win Over Clippers,2019,http://global.nba.com/news/warriors-clinch-no-1-seed-in-west-with-win-over-clippers/,NBA News,Default,Default,Default,0.0542636960740408,0.0542636960740408,Kevin Durant,0.04603122520962265
3465,"Knicks Rally In 4th, End Home Losing Streak To Wizards",2019,http://global.nba.com/news/knicks-rally-in-4th-end-home-losing-streak-to-wizards/,NBA News,Default,Default,Default,0.0535700924589813,0.0535700924589813,Bradley Beal,0.04568298209409793
3466,"Magic Rally Past Celtics, Earn 1st Playoff Berth In 7 Years",2019,http://global.nba.com/news/magic-rally-past-celtics-earn-1st-playoff-berth-in-7-years/,NBA News,Default,Default,Default,0.1500915750915751,0.1500915750915751,Kyrie Irving,0.08912462128555801
3467,"Bucks Top Hawks, Reach 60-Win Mark For 1st Time Since 1981",2019,http://global.nba.com/news/bucks-top-hawks-reach-60-win-mark-for-1st-time-since-1981/,NBA News,Default,Default,Default,0.0883333333333333,0.0883333333333333,Giannis Antetokounmpo,0.1264521782393062
3468,Burke’s 24 Points Help Mavs Get Past Grizzlies 129-127 In OT,2019,http://global.nba.com/news/burkes-24-points-help-mavs-get-past-grizzlies-129-127-in-ot/,NBA News,Default,Default,Default,0.0637362637362637,0.0637362637362637,Mike Conley,0.0562635309541162
3469,Nets End 4-Year Playoff Drought With Win Over Pacers,2019,http://global.nba.com/news/nets-end-4-year-playoff-drought-with-win-over-pacers/,NBA News,Default,Default,Default,0.0399778516057585,0.0399778516057585,Joe Harris,0.045682982094097976
3470,Hornets Win Third Straight To Keep Playoff Hopes Alive,2019,http://global.nba.com/news/hornets-win-third-straight-to-keep-playoff-hopes-alive/,NBA News,Default,Default,Default,-0.0172892950670728,-0.0172892950670728,Kemba Walker,0.14612365029012708
3471,Thunder Remain In 7th Spot In West With Win Over Wolves,2019,http://global.nba.com/news/thunder-remain-in-7th-spot-in-west-with-win-over-wolves/,NBA News,Default,Default,Default,0.0707407407407407,0.0707407407407407,Paul George,0.13570866670663623
3472,Aldridge’s Double-Double Paces Spurs To 112-90 Win Over Cavs,2019,http://global.nba.com/news/aldridges-double-double-paces-spurs-to-112-90-win-over-cavs/,NBA News,Default,Default,Default,0.1213526392961877,0.1213526392961877,LaMarcus Aldridge,0.039092073743837275
3473,Siakam Scores 23 As Raptors Beat Heat 117-109 In OT,2019,http://global.nba.com/news/siakam-scores-23-as-raptors-beat-heat-117-109-in-ot/,NBA News,Default,Default,Default,0.04525,0.04525,Kawhi Leonard,0.09722184565215534
3474,Golden State Warriors Fans Reflect On Oracle Arena,2019,http://global.nba.com/news/golden-state-warriors-fans-reflect-on-oracle-arena/,NBA News,Default,Default,Default,0.1247212972212973,0.1247212972212973,Stephen Curry,0.06942973122670346
3475,Jazz Look To Finish Season Strong vs. Lakers,2019,http://global.nba.com/news/jazz-look-to-finish-season-strong-vs-lakers/,NBA News,Default,Default,Default,0.1398851739277271,0.1398851739277271,Donovan Mitchell,0.03942018977393814
3476,"Kings Host Pelicans, Shoot For .500 Finish",2019,http://global.nba.com/news/kings-host-pelicans-shoot-for-500-finish/,NBA News,Default,Default,Default,0.0867225829725829,0.0867225829725829,Buddy Hield,0.04251268752811313
3477,Playoff Scenarios For Today’s Games,2019,http://global.nba.com/news/playoff-scenarios-for-todays-games/,NBA News,Default,Default,Default,0.5937500000000001,0.5937500000000001,James Harden,0.0
3478,Nuggets Look To Sweep Home-And-Home Set With Trail Blazers,2019,http://global.nba.com/news/nuggets-look-to-sweep-home-and-home-set-with-trail-blazers/,NBA News,Default,Default,Default,0.12020964360587,0.12020964360587,Damian Lillard,0.06949071214006262
3479,Warriors Look To Close Oakland Era With No. 1 Seed,2019,http://global.nba.com/news/warriors-look-to-close-oakland-era-with-no-1-seed/,NBA News,Default,Default,Default,0.1140527296777296,0.1140527296777296,Kevin Durant,0.04481123327736098
3480,"Magic Seek To Top Celtics, Earn Playoff Spot",2019,http://global.nba.com/news/magic-seek-to-top-celtics-earn-playoff-spot/,NBA News,Default,Default,Default,0.1601132620000543,0.1601132620000543,James Harden,0.0
3481,Bucks Host Hawks As Playoffs Await,2019,http://global.nba.com/news/bucks-host-hawks-as-playoffs-await/,NBA News,Default,Default,Default,0.0412655279503105,0.0412655279503105,James Harden,0.08025704544324323
3482,Rockets Host Suns As Playoffs Loom,2019,http://global.nba.com/news/rockets-host-suns-as-playoffs-loom/,NBA News,Default,Default,Default,0.1907964257964257,0.1907964257964257,James Harden,0.10675881285080596
3483,"Grizzlies Host Mavs, Can Cap Season Sweep",2019,http://global.nba.com/news/grizzlies-host-mavs-can-cap-season-sweep/,NBA News,Default,Default,Default,0.074989824989825,0.074989824989825,Mike Conley,0.04613170055633193
3484,Nets Face Critical Test In Matchup Against Pacers,2019,http://global.nba.com/news/nets-face-critical-test-in-matchup-against-pacers/,NBA News,Default,Default,Default,0.145302883057985,0.145302883057985,Giannis Antetokounmpo,0.040671902468807676
3485,"Pistons Close In On Playoff Berth, Hornets Need Help",2019,http://global.nba.com/news/pistons-close-in-on-playoff-berth-hornets-need-help/,NBA News,Default,Default,Default,0.1324440417463673,0.1324440417463673,Kemba Walker,0.044109793009025414
3486,Thunder To Fight For Playoff Position At Timberwolves,2019,http://global.nba.com/news/thunder-to-fight-for-playoff-position-at-timberwolves/,NBA News,Default,Default,Default,0.1404042254042253,0.1404042254042253,Russell Westbrook,0.10442757290271357
3487,Spurs Must Keep Eye On Their Goal Against Cavs,2019,http://global.nba.com/news/spurs-must-keep-eye-on-their-goal-against-cavs/,NBA News,Default,Default,Default,0.0836189766517635,0.0836189766517635,LaMarcus Aldridge,0.017404632848227
3488,Heat Hold Onto Playoff Hopes vs. Raptors,2019,http://global.nba.com/news/heat-hold-onto-playoff-hopes-vs-raptors/,NBA News,Default,Default,Default,0.1369309673554956,0.1369309673554956,James Harden,0.0
3489,About Last Night: Nets Bolster Playoff Hopes,2019,http://global.nba.com/news/about-last-night-nets-bolster-playoff-hopes/,NBA News,Default,Default,Default,0.0294011544011543,0.0294011544011543,Joel Embiid,0.05800061000197242
3490,"Embiid, Redick Lead Way As 76ers Beat Bulls 116-96",2019,http://global.nba.com/news/embiid-redick-lead-way-as-76ers-beat-bulls-116-96/,NBA News,Default,Default,Default,0.0411762411762411,0.0411762411762411,Giannis Antetokounmpo,0.08271277011448092
3491,Nets Bolster Playoff Hopes With Win Against Bucks,2019,http://global.nba.com/news/nets-bolster-playoff-hopes-with-win-against-bucks/,NBA News,Default,Default,Default,0.25,0.25,Giannis Antetokounmpo,0.2729434122696589
3492,Old School Power Rankings 2018-19: Weeks 23-24,2019,http://global.nba.com/news/old-school-power-rankings-2018-19-weeks-23-24/,NBA News,Default,Default,Default,0.0885058661145617,0.0885058661145617,LeBron James,0.08353252602930562
3493,"From Rick Barry To Steph Curry, Oakland Fans Embraced Warriors Even When Losing",2019,http://global.nba.com/news/from-rick-barry-to-steph-curry-oakland-fans-embraced-warriors-even-when-losing/,NBA News,Default,Default,Default,0.1234230723220361,0.1234230723220361,Stephen Curry,0.07108963543371472
3494,Giannis To Miss Nets Game With Calf Injury,2019,http://global.nba.com/news/giannis-to-miss-nets-game-with-calf-injury/,NBA News,Default,Default,Default,0.0933333333333333,0.0933333333333333,Giannis Antetokounmpo,0.34570522645238383
3495,The Full Playoff Picture After 05 April’s 13-Game Slate,2019,http://global.nba.com/news/the-full-playoff-picture-after-05-aprils-13-game-slate/,NBA News,Default,Default,Default,0.1393908969210174,0.1393908969210174,Kemba Walker,0.026071582278052074
3496,Vlade Divac Among 5 Selected To Hall Of Fame,2019,http://global.nba.com/news/vlade-divac-among-5-selected-to-nba-hall-of-fame/,NBA News,Default,Default,Default,0.1011910241657076,0.1011910241657076,James Harden,0.0
3497,Sixers Try To End Skid Against Bulls,2019,http://global.nba.com/news/sixers-try-to-end-skid-against-bulls/,NBA News,Default,Default,Default,0.0134337068160597,0.0134337068160597,Joel Embiid,0.09280334079968125
3498,Nets Battle For Last 3 Seeds In The East Continues vs. Bucks,2019,http://global.nba.com/news/nets-battle-for-last-3-seeds-in-the-east-continues-vs-bucks/,NBA News,Default,Default,Default,0.205094246031746,0.205094246031746,Giannis Antetokounmpo,0.14445224321163977
3499,Nuggets Clinch Northwest With 119-110 Win Over Trail Blazers,2019,http://global.nba.com/news/nuggets-clinch-northwest-with-119-110-win-over-trail-blazers/,NBA News,Default,Default,Default,0.1504273504273504,0.1504273504273504,Damian Lillard,0.05788147457500514
3500,Lakers Surprise Playoff-Bound Clippers 122-117,2019,http://global.nba.com/news/lakers-surprise-playoff-bound-clippers-122-117/,NBA News,Default,Default,Default,0.0071083505866114,0.0071083505866114,Danilo Gallinari,0.0654047249436998
3501,Curry Moves Up Warriors’ Scoring Charts In Win Over Cavs,2019,http://global.nba.com/news/curry-moves-up-warriors-scoring-charts-in-win-over-cavs/,NBA News,Default,Default,Default,0.1087301587301587,0.1087301587301587,Kevin Durant,0.09073311745809731
3502,"Suns Rally From 15 Points Down To Beat Pelicans, 133-126",2019,http://global.nba.com/news/suns-rally-from-15-points-down-to-beat-pelicans-133-126/,NBA News,Default,Default,Default,0.0188262626262626,0.0188262626262626,Devin Booker,0.059511321028895475
3503,Westbrook Averages Triple-Double For Third Straight Season,2019,http://global.nba.com/news/westbrook-averages-triple-double-for-third-straight-season/,NBA News,Default,Default,Default,0.1154166666666666,0.1154166666666666,Russell Westbrook,0.4032298496181332
3504,Jazz Dominate Kings 119-98 For Seventh Straight Win,2019,http://global.nba.com/news/jazz-dominate-kings-119-98-for-seventh-straight-win/,NBA News,Default,Default,Default,0.1137085137085137,0.1137085137085137,Donovan Mitchell,0.09892841401554742
3505,Wright Trumps Dirk Dunk To Lift Grizzlies Past Mavs 122-112,2019,http://global.nba.com/news/wright-trumps-dirk-dunk-to-lift-grizzlies-past-mavs-122-112/,NBA News,Default,Default,Default,0.0288172043010752,0.0288172043010752,Mike Conley,0.04953777410023431
3506,Thunder Win Two Straight With 123-110 Win Over Pistons,2019,http://global.nba.com/news/thunder-win-two-straight-with-123-110-win-over-pistons/,NBA News,Default,Default,Default,0.0086538461538461,0.0086538461538461,Paul George,0.11798130339626803
3507,Wolves Beat Heat 111-109 As Wade’s Shot Misses At Buzzer,2019,http://global.nba.com/news/wolves-beat-heat-111-109-as-wades-shot-misses-at-buzzer/,NBA News,Default,Default,Default,0.0379939209726444,0.0379939209726444,Karl-Anthony Towns,0.06770966693963226
3508,Celtics Top Pacers In Potential First Round Matchup,2019,http://global.nba.com/news/celtics-top-pacers-in-potential-first-round-matchup/,NBA News,Default,Default,Default,0.0327325837742504,0.0327325837742504,Wesley Matthews,0.1021561411524432
3509,Seven Rockets Post Double Digits In 120-96 Win Over Knicks,2019,http://global.nba.com/news/seven-rockets-post-double-digits-in-120-96-win-over-knicks/,NBA News,Default,Default,Default,0.0303569023569023,0.0303569023569023,James Harden,0.11680758408285559
3510,Eight Spurs Log Double Figures In 129-112 Win Over Wizards,2019,http://global.nba.com/news/eight-spurs-log-double-figures-in-129-112-win-over-wizards/,NBA News,Default,Default,Default,0.022482174688057,0.022482174688057,Bradley Beal,0.07477686857319134
3511,Magic Use Huge 1st Half To Beat Hawks 149-113 In Home Finale,2019,http://global.nba.com/news/magic-use-huge-1st-half-to-rout-hawks-149-113-in-home-finale/,NBA News,Default,Default,Default,0.1551709401709401,0.1551709401709401,Trae Young,0.06306280955910204
3512,Clippers Look To Bounce Back vs. Lakers,2019,http://global.nba.com/news/clippers-look-to-bounce-back-vs-lakers/,NBA News,Default,Default,Default,0.0604076479076479,0.0604076479076479,LeBron James,0.10720864211699896
3513,Cavs Look To Halt Warriors In Road Matchup,2019,http://global.nba.com/news/cavs-look-to-halt-warriors-in-road-matchup/,NBA News,Default,Default,Default,0.0928273809523809,0.0928273809523809,Stephen Curry,0.12033240471061724
3514,Nuggets Hope To Clinch Division Against Blazers,2019,http://global.nba.com/news/nuggets-hope-to-clinch-division-against-blazers/,NBA News,Default,Default,Default,0.2365384615384616,0.2365384615384616,James Harden,0.0
3515,Pelicans Seek Bounce-Back vs. Short-Handed Suns,2019,http://global.nba.com/news/pelicans-seek-bounce-back-vs-short-handed-suns/,NBA News,Default,Default,Default,0.0196352813852813,0.0196352813852813,Devin Booker,0.06363242341915905
3516,Jazz Look To Extend Winning Streak Against Kings,2019,http://global.nba.com/news/jazz-look-to-extend-winning-streak-against-kings/,NBA News,Default,Default,Default,0.1685084838533114,0.1685084838533114,Damian Lillard,0.038876347523552755
3517,Grizzlies Look For Road Victory vs. Mavericks,2019,http://global.nba.com/news/grizzlies-look-for-road-victory-vs-mavericks/,NBA News,Default,Default,Default,0.0897402597402597,0.0897402597402597,LeBron James,0.06749343505973113
3518,"Thunder, Pistons To Fight For Playoff Positioning",2019,http://global.nba.com/news/thunder-pistons-to-fight-for-playoff-positioning/,NBA News,Default,Default,Default,0.1276240981240981,0.1276240981240981,Paul George,0.049888579602696444
3519,Heat Seeking Crucial Road Win vs. Timberwolves,2019,http://global.nba.com/news/heat-seeking-crucial-road-win-vs-timberwolves/,NBA News,Default,Default,Default,0.0043512043512043,0.0043512043512043,Karl-Anthony Towns,0.1541152729650639
3520,Rockets Hope To End Regular Season Strong vs. Knicks,2019,http://global.nba.com/news/rockets-hope-to-end-regular-season-strong-vs-knicks/,NBA News,Default,Default,Default,0.0938464848991164,0.0938464848991164,James Harden,0.14650349605053467
3521,Celtics Visit Pacers With Homecourt Edge At Stake,2019,http://global.nba.com/news/celtics-visit-pacers-with-homecourt-edge-at-stake/,NBA News,Default,Default,Default,0.0911111111111111,0.0911111111111111,Kyrie Irving,0.06141355542944783
3522,Spurs Look To Regroup In Visit To Wizards,2019,http://global.nba.com/news/spurs-look-to-regroup-in-visit-to-wizards/,NBA News,Default,Default,Default,0.0390027728263022,0.0390027728263022,Bradley Beal,0.07986306673951436
3523,Magic To Face Hawks With Eye On Playoffs,2019,http://global.nba.com/news/magic-to-face-hawks-with-eye-on-playoffs/,NBA News,Default,Default,Default,0.1768879268879268,0.1768879268879268,Ben Simmons,0.07041683967847367
3524,"Grizzlies Sign Tyler Zeller, Waive Dusty Hannahs",2019,http://global.nba.com/news/grizzlies-sign-tyler-zeller-waive-dusty-hannahs/,NBA News,Default,Default,Default,-0.1999999999999999,-0.1999999999999999,James Harden,0.0
3525,Playoff Scenarios: Top Record In West At Stake,2019,http://global.nba.com/news/playoff-scenarios-top-record-in-west-at-stake/,NBA News,Default,Default,Default,0.475,0.475,James Harden,0.0
3526,Kia MVP Ladder: Tough Decision Awaits,2019,http://global.nba.com/news/kia-mvp-ladder-tough-decision-awaits/,NBA News,Default,Default,Default,0.162752679419346,0.162752679419346,Russell Westbrook,0.10212072055768266
3527,About Last Night: Giannis’ Closing Statement?,2019,http://global.nba.com/news/about-last-night-giannis-closing-statement/,NBA News,Default,Default,Default,0.1546874999999999,0.1546874999999999,James Harden,0.19919577517518255
3528,Warriors Take Lead Early And Never Look Back vs. Lakers,2019,http://global.nba.com/news/warriors-take-lead-early-and-never-look-back-vs-lakers/,NBA News,Default,Default,Default,0.0912912912912913,0.0912912912912913,Kevin Durant,0.06995071062720801
3529,"Kings Ride Strong Second Half To Top Cavs,117-104",2019,http://global.nba.com/news/kings-pull-away-late-down-cavs-117-104/,NBA News,Default,Default,Default,0.0395061728395061,0.0395061728395061,Buddy Hield,0.1428640457663827
3530,Bucks Clinch Top Seed In East With Win Over 76ers,2019,http://global.nba.com/news/bucks-clinch-top-seed-in-east-with-win-over-76ers/,NBA News,Default,Default,Default,0.0116629464285714,0.0116629464285714,Khris Middleton,0.14003365977933244
3531,Numbers To Know: Kia Most Valuable Player,2019,http://global.nba.com/news/numbers-to-know-kia-most-valuable-player/,NBA News,Default,Default,Default,0.084739475500345,0.084739475500345,James Harden,0.23753783006053852
3532,76ers Officially Sign Greg Monroe,2019,http://global.nba.com/news/76ers-officially-sign-greg-monroe/,NBA News,Default,Default,Default,-0.1108333333333333,-0.1108333333333333,James Harden,0.0
3533,Spurs Sign Forward Donatas Motiejunas,2019,http://global.nba.com/news/spurs-sign-forward-donatas-motiejunas/,NBA News,Default,Default,Default,0.0316433566433566,0.0316433566433566,James Harden,0.0
3534,Kia Rookie Ladder: Award Race Heating Up As Season Closes,2019,http://global.nba.com/news/kia-rookie-ladder-award-race-heating-up-as-season-closes/,NBA News,Default,Default,Default,0.0823252364919031,0.0823252364919031,Stephen Curry,0.060807735180368645
3535,Warriors To Face Lakers While Closing In On #1 Seed,2019,http://global.nba.com/news/warriors-to-face-lakers-while-closing-in-on-1-seed/,NBA News,Default,Default,Default,0.1634961685823755,0.1634961685823755,Kevin Durant,0.04126752579392846
3536,Kings Striving For .500 As Cavs Visit,2019,http://global.nba.com/news/kings-striving-for-500-as-cavs-visit/,NBA News,Default,Default,Default,0.0294588744588744,0.0294588744588744,Buddy Hield,0.06123561450776989
