player,date,url,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment,number_of_articles
Dwight Howard,2012-13,"['https://www.bbc.co.uk/sport/football/20926177', 'https://www.bbc.co.uk/sport/basketball/20142109']",0.10750127506593021,0.9,0.6103127705199378,0.5292805220399583,0.581225322825568,0.5254020513523192,0.5519474148750305,0.8979999999999999,2
Eric Gordon,2012-13,['https://www.bbc.co.uk/sport/football/20449507'],0.1732261525024682,0.8,0.592937707901001,0.5138516873121262,0.568389356136322,0.5287181884050369,0.5177918076515198,0.9902,1
Greg Monroe,2012-13,['https://www.bbc.co.uk/sport/basketball/21069222'],0.0148989898989898,1.2,0.5895993858575821,0.5181752145290375,0.5561148971319199,0.535250186920166,0.5525363683700562,0.9825,1
James Harden,2012-13,['https://www.bbc.co.uk/sport/rugby-union/20143878'],0.1445165945165945,1.0,0.5692635476589203,0.5234277546405792,0.6206911305586497,0.5407154162724813,0.5098623037338257,0.9801,1
Jason Terry,2012-13,"['https://www.bbc.co.uk/sport/football/20675873', 'https://www.bbc.co.uk/sport/football/20166695', 'https://www.bbc.co.uk/sport/football/21482910']",0.08104689193685133,0.7333333333333334,0.6030967930952708,0.5380605889691247,0.5696444461743037,0.5183277527491251,0.5581004619598389,0.25566666666666665,3
Jeff Teague,2012-13,['https://www.bbc.co.uk/sport/ice-hockey/22093766'],0.0747474747474747,0.8,0.5638773441314697,0.5383540093898773,0.576856791973114,0.5466482937335968,0.5530795454978943,0.3612,1
Joe Johnson,2012-13,['https://www.bbc.co.uk/sport/basketball/20973834'],0.1471153846153846,0.8,0.6243630747000376,0.521265059709549,0.5936791698137919,0.5507838428020477,0.5031172037124634,0.9948,1
John Wall,2012-13,['https://www.bbc.co.uk/sport/football/21628476'],0.1189393939393939,0.8,0.6378578841686249,0.5082229673862457,0.5676966607570648,0.5151296854019165,0.5468409061431885,0.6343,1
Josh Smith,2012-13,"['https://www.bbc.co.uk/sport/cricket/22094741', 'https://www.bbc.co.uk/sport/basketball/20973834', 'https://www.bbc.co.uk/sport/football/20837589', 'https://www.bbc.co.uk/sport/football/20920624', 'https://www.bbc.co.uk/sport/football/20189933']",0.13323143523143519,0.8400000000000001,0.5967589815457661,0.5327592472235362,0.5670216997464498,0.5366864323616027,0.5094208717346191,0.8076000000000001,5
José Calderón,2012-13,"['https://www.bbc.co.uk/sport/20439750', 'https://www.bbc.co.uk/sport/21664714']",0.0893751409880442,0.5,0.6124556179557528,0.5398572862148285,0.5820165136030742,0.5250801192862646,0.5129362940788269,0.9688,2
Kevin Love,2012-13,"['https://www.bbc.co.uk/sport/basketball/20945466', 'https://www.bbc.co.uk/sport/football/20828892']",0.09943877551020405,0.7000000000000001,0.5785033032298088,0.5470532104372978,0.58236875385046,0.5194829553365707,0.5750598907470703,0.8301499999999999,2
Kevin Martin,2012-13,['https://www.bbc.co.uk/sport/football/21986991'],0.0460219012555461,0.8,0.5837151637444129,0.5364956168028024,0.5954765952550448,0.532608857521644,0.5006648302078247,0.984,1
Kyle Lowry,2012-13,"['https://www.bbc.co.uk/sport/football/21305395', 'https://www.bbc.co.uk/sport/football/20281441', 'https://www.bbc.co.uk/sport/football/21100148', 'https://www.bbc.co.uk/sport/football/20193031']",0.03937251984126982,0.6500000000000001,0.5756889656186104,0.5301185473799706,0.5733927165468533,0.5206417093674341,0.5352632999420166,0.579075,4
Luol Deng,2012-13,"['https://www.bbc.co.uk/sport/basketball/21203256', 'https://www.bbc.co.uk/sport/olympics/21233573', 'https://www.bbc.co.uk/sport/basketball/21481346', 'https://www.bbc.co.uk/sport/basketball/21249094', 'https://www.bbc.co.uk/sport/basketball/21172916', 'http://www.bbc.co.uk/sport/0/basketball/21964896', 'https://www.bbc.co.uk/sport/olympics/21903879']",0.12782520032959138,1.0,0.5936706474443681,0.523221674135753,0.6017134517228523,0.5249192837549715,0.5292973518371582,0.6212428571428571,7
Marcus Thornton,2012-13,['https://www.bbc.co.uk/sport/football/21882684'],0.0829613095238095,0.8,0.5621363580226898,0.5400497019290924,0.5708128213882446,0.5337752103805542,0.5372424721717834,-0.9914,1
Pau Gasol,2012-13,['https://www.bbc.co.uk/sport/basketball/20142109'],0.1979527417027417,1.0,0.5813371028218951,0.5312365974698748,0.55145035471235,0.5406896642276219,0.5705541968345642,0.9973,1
Paul Pierce,2012-13,"['https://www.bbc.co.uk/sport/football/21456523', 'https://www.bbc.co.uk/sport/football/20281304']",0.14821654040404034,0.7000000000000001,0.6363145907719929,0.5411567588647206,0.6049273709456126,0.5278094410896301,0.5153311491012573,0.19594999999999996,2
Ray Allen,2012-13,['https://www.bbc.co.uk/sport/football/21313693'],0.0761904761904762,0.8,0.6307953715324401,0.5280212879180908,0.6054407358169556,0.5367320299148559,0.518201470375061,0.9771,1
Ricky Rubio,2012-13,['https://www.bbc.co.uk/sport/boxing/20935248'],0.0707540521494009,1.0,0.5945376614729564,0.5254045089085897,0.6037509520848592,0.5228221456209818,0.5234411358833313,0.8885,1
Ryan Anderson,2012-13,"['https://www.bbc.co.uk/sport/basketball/20973834', 'https://www.bbc.co.uk/sport/football/21061347', 'https://www.bbc.co.uk/sport/football/21795914', 'https://www.bbc.co.uk/sport/football/20870500', 'https://www.bbc.co.uk/sport/football/20840881', 'https://www.bbc.co.uk/sport/football/20920626', 'https://www.bbc.co.uk/sport/football/20506664', 'https://www.bbc.co.uk/sport/football/20870250', 'https://www.bbc.co.uk/sport/football/20991249', 'https://www.bbc.co.uk/sport/football/20869765']",0.035827418372872906,0.74,0.5797892247637113,0.5347107087572416,0.5814087286591529,0.5220436289906502,0.5197768807411194,0.2683,10
Steve Nash,2012-13,"['https://www.bbc.co.uk/sport/cricket/22079809', 'https://www.bbc.co.uk/sport/basketball/20142109']",0.09598594022936131,0.9,0.568434089422226,0.5293367448307219,0.5931338469187419,0.5278012539659227,0.5390336513519287,0.6118,2
Tony Parker,2012-13,"['https://www.bbc.co.uk/sport/football/21199046', 'https://www.bbc.co.uk/sport/football/20879138']",0.0277165595347413,0.8,0.629850372672081,0.518238974114259,0.6205753063162167,0.5302271073063214,0.5203551650047302,0.77875,2
Tyson Chandler,2012-13,['https://www.bbc.co.uk/sport/basketball/21069222'],0.0148989898989898,1.2,0.5842255204916,0.5375768095254898,0.5980948358774185,0.5219972431659698,0.5010993480682373,0.9825,1
Wesley Matthews,2012-13,"['https://www.bbc.co.uk/sport/football/20650120', 'https://www.bbc.co.uk/sport/rugby-union/21340759']",0.1061004605298083,0.7000000000000001,0.5945316702127457,0.5316560417413712,0.5811163882414501,0.5327029625574748,0.5423141121864319,0.9573,2
