Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score
225,GB to face US in Olympic warm-up,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9432322.stm,Kevin Durant,0.1238782051282051,1.0
503,LeBron James becomes minority stakeholder in Liverpool,2010-11,https://www.bbc.co.uk/sport/football/12994144,LeBron James,0.2220588235294117,1.0
1533,Team-mates: Lee Mears & David Flatman,2010-11,http://news.bbc.co.uk/sport1/hi/front_page/9273946.stm,David Lee,0.2091017316017316,0.0
1671,Ride the new 2012 Olympic slalom canoe course,2010-11,http://news.bbc.co.uk/sport1/hi/canoeing/9270890.stm,David Lee,0.1723893992186675,0.0
1689,Fabregas accused referee of taking money - Moyes,2010-11,http://news.bbc.co.uk/sport1/hi/football/teams/e/everton/9387974.stm,David Lee,0.0935811032401941,0.0
1696,Come Fly With Me - Meet Fearghal and Lee,2010-11,http://www.bbc.co.uk/blogs/comedy/2010/11/come-fly-with-me---meet-fearghal-and-lee.shtml,David Lee,0.0738878685848383,0.0
1699,And the 24 Hour Panel People are...,2010-11,http://www.bbc.co.uk/blogs/comedy/2011/03/and-the-24-hour-panel-people-a.shtml,David Lee,0.1556811375207601,0.0
1744,University funding system 'will focus minds',2010-11,http://news.bbc.co.uk/today/hi/today/newsid_9393000/9393031.stm,David Lee,0.1825086125086125,0.0
2042,Rushden & D'mds 2-2 Southport,2010-11,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9422409.stm,Joe Johnson,0.0319444444444444,0.4
2047,Rockets excited for Magic opener,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9158018.stm,Joe Johnson,0.0431818181818181,0.6000000000000001
2096,Rushden & D'mnds 2-0 Eastbourne,2010-11,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9401885.stm,Joe Johnson,0.1680367504835589,0.8
2922,G'ford Heat 66-84 Mersey Tigers,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415736.stm,Carlos Boozer,0.1365508365508365,0.8
3339,Wolves want new deal for Gilbert,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9433310.stm,Danny Granger,0.2652777777777778,0.8
3352,St J'stone v Rangers as it happened,2010-11,http://news.bbc.co.uk/sport1/hi/football/scot_prem/9448021.stm,Danny Granger,0.2322333333333333,0.2
3354,Obama's foreign policy headache after mid-term losses,2010-11,https://www.bbc.co.uk/news/world-us-canada-11706486,Danny Granger,0.1843749999999999,0.0
3518,Sharks run riot to retain BBL Cup,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9359362.stm,Jamal Crawford,0.1064141414141414,0.6000000000000001
4514,Nets edge out Raptors in overtime,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9416125.stm,Andrea Bargnani,0.1214725606004676,1.2
4515,London set for NBA double-header,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9413793.stm,Andrea Bargnani,0.1397832097319802,1.2
4517,Nets win first NBA game in London,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415553.stm,Andrea Bargnani,0.1259427609427609,1.2
5084,Notts County appoint Martin Allen as manager,2010-11,https://www.bbc.co.uk/sport/football/13036140,Ray Allen,0.1588937145105976,0.8
6047,Wales take the Moore mouth test,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/welsh/9176198.stm,Al Harrington,0.0696647509578544,1.0
6393,Tamworth 1-1 Darlington,2010-11,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9367819.stm,Josh Smith,0.1850744284954811,0.6000000000000001
7524,London 2012 Olympics qualifying: Basketball,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8855587.stm,Luol Deng,0.1633252164502164,0.4
7977,Sunday's Scottish gossip,2010-11,http://news.bbc.co.uk/sport1/hi/scotland/9363238.stm,Andre Miller,0.2387205387205387,1.0
8537,Taifa Stars focus on Cecafa,2010-11,http://news.bbc.co.uk/sport1/hi/puffbox/hyperpuff/av/football/african/africa_horizontal/9186797.stm,Nenê,-0.0059808612440191,0.0
8543,We need a fast start - Hockaday,2010-11,http://news.bbc.co.uk/sport1/hi/football/teams/f/forest_green_rovers/9418178.stm,Nenê,0.0275974025974026,0.0
8545,Williams reflects on controversial goal,2010-11,http://news.bbc.co.uk/sport1/hi/football/teams/y/yeovil/9165715.stm,Nenê,-0.0203703703703703,0.0
8562,Body found in missing boy search in Peterborough,2010-11,https://www.bbc.co.uk/news/uk-england-cambridgeshire-12780439,Nenê,0.067310606060606,0.0
8639,Sharks run riot to retain BBL Cup,2010-11,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9359362.stm,Andrew Bogut,0.2177685950413223,0.6000000000000001
9127,Leinster 15-10 Ospreys,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/welsh/9342479.stm,Devin Harris,0.2387205387205387,0.4
9289,Connacht 17-13 Scarlets,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/my_club/connacht/9394493.stm,Troy Murphy,0.0176088617265087,1.0
9290,Connacht 31-25 Benetton Treviso,2010-11,http://news.bbc.co.uk/sport1/hi/rugby_union/9415473.stm,Troy Murphy,0.1356884057971014,1.0
9448,Cove Rangers 0-3 Berwick,2010-11,http://news.bbc.co.uk/sport1/hi/football/scot_cups/9207800.stm,Eric Gordon,0.1743215118215117,0.8
9505,Stenhousemuir 2-2 Dumbarton,2010-11,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/9437974.stm,Eric Gordon,0.1404705369257608,0.8
9781,Elton John and Helen Mirren for Saturday Night Live,2010-11,http://www.bbc.co.uk/news/entertainment-arts-12829483,Elton Brand,0.2522058823529411,0.0
