Unnamed: 0,title,date,url,player,textblob_Sentiment
44,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Russell Westbrook,0.13876742656984592
134,"Premier League average weekly wage passes Â£50,000, says new study",2017-18,https://www.bbc.co.uk/sport/football/42130297,Russell Westbrook,0.09525162337662332
291,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,James Harden,0.13876742656984592
352,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,James Harden,0.07288267288267289
437,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,James Harden,0.07843253968253969
468,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Isaiah Thomas,0.13876742656984592
502,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Isaiah Thomas,0.07843253968253969
523,European Champions Cup: Clermont Auvergne 24-7 Ospreys,2017-18,https://www.bbc.co.uk/sport/rugby-union/42729858,Isaiah Thomas,0.10839371980676328
578,Pelicans' Anthony Davis surprises family with Christmas gifts - and the mum's reaction is priceless,2017-18,https://www.bbc.co.uk/sport/basketball/42342993,Anthony Davis,0.37518939393939393
801,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Anthony Davis,0.13876742656984592
820,Oldham Athletic 1-1 Rotherham United,2017-18,https://www.bbc.co.uk/sport/football/42587592,Anthony Davis,0.14454123112659698
836,Oldham Athletic 4-2 Leicester City U21,2017-18,https://www.bbc.co.uk/sport/football/42642168,Anthony Davis,0.0028409090909090884
868,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Karl-Anthony Towns,0.13876742656984592
1208,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Stephen Curry,0.13876742656984592
1490,LeBron James: Cleveland Cavaliers star surpasses Kobe Bryant in NBA records,2017-18,https://www.bbc.co.uk/sport/basketball/42800611,LeBron James,0.05625
1492,LeBron James ties Michael Jordan's double-digit scoring record,2017-18,https://www.bbc.co.uk/sport/basketball/43581796,LeBron James,0.07869408369408369
1497,LeBron James: NBA legend breaks Michael Jordan's double-digit scoring record,2017-18,https://www.bbc.co.uk/sport/basketball/43603925,LeBron James,0.08178932178932177
1498,LeBron James: Cleveland Cavaliers forward ejected for first time in NBA career,2017-18,https://www.bbc.co.uk/sport/basketball/42163561,LeBron James,0.22142857142857145
1640,Sir Bradley Wiggins will make his competitive rowing debut at December's British Indoor Championships,2017-18,https://www.bbc.co.uk/sport/rowing/42023305,Andrew Wiggins,0.14071969696969697
1650,Sir Bradley Wiggins & Team Sky âcrossed ethical lineâ - doping in sport report,2017-18,https://www.bbc.co.uk/sport/cycling/43280081,Andrew Wiggins,-0.011227187844834908
1675,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Andrew Wiggins,0.13876742656984592
1681,North-South 50-over series to be reviewed by ECB as format change considered,2017-18,https://www.bbc.co.uk/sport/cricket/43525641,Andrew Wiggins,0.07459207459207459
2005,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,CJ McCollum,0.07843253968253969
2053,Milwaukee Bucks' Giannis Antetokounmpo pulls sweet-smelling prank on team mate,2017-18,https://www.bbc.co.uk/sport/basketball/42633991,Giannis Antetokounmpo,0.1826530612244898
2226,Laureus Awards: Roger Federer named World Sportsman of the Year 2017,2017-18,https://www.bbc.co.uk/sport/tennis/43218692,Giannis Antetokounmpo,0.22440877024210357
2231,"Laureus Awards: Mo Farah, Chris Froome and Lewis Hamilton among nominees",2017-18,http://www.bbc.co.uk/sport/athletics/42703527,Giannis Antetokounmpo,0.2493660103337523
2313,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Jimmy Butler,0.13876742656984592
2606,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Kyrie Irving,0.13876742656984592
2609,NBA: Boston Celtics beat Philadelphia 76ers at London's O2 Arena,2017-18,https://www.bbc.co.uk/sport/basketball/42654587,Kyrie Irving,0.22395833333333334
2624,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,Kyrie Irving,0.07288267288267289
2671,Ten teenagers who are lighting up the world of sport,2017-18,https://www.bbc.co.uk/sport/43230669,Kyrie Irving,0.2052107855413641
2702,Indian Open: Matt Wallace beats Andrew 'Beef' Johnston in play-off,2017-18,https://www.bbc.co.uk/sport/golf/43362679,John Wall,0.007706314849171989
3005,Rugby League World Cup: Scotland make three changes to face New Zealand,2017-18,https://www.bbc.co.uk/sport/rugby-league/41818007,Bradley Beal,0.07662337662337662
3402,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Klay Thompson,0.13876742656984592
3424,Why sport on Christmas Day is actually not all bad,2017-18,https://www.bbc.co.uk/sport/42183157,Klay Thompson,0.06843606129320416
3581,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Carmelo Anthony,0.13876742656984592
3658,"Premier League average weekly wage passes Â£50,000, says new study",2017-18,https://www.bbc.co.uk/sport/football/42130297,Carmelo Anthony,0.09525162337662332
3683,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,Gordon Hayward,0.07288267288267289
3684,Gordon Hayward: Boston Celtics forward defiant in video message,2017-18,https://www.bbc.co.uk/sport/basketball/41676757,Gordon Hayward,0.021428571428571432
3714,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Gordon Hayward,0.13876742656984592
3842,Kevin Durant gave a young Warriors fan a Christmas present to remember,2017-18,https://www.bbc.co.uk/sport/basketball/42330111,Kevin Durant,0.13568840579710145
3908,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Kevin Durant,0.13876742656984592
3960,Pelicans' Anthony Davis surprises family with Christmas gifts - and the mum's reaction is priceless,2017-18,https://www.bbc.co.uk/sport/basketball/42342993,Kevin Durant,0.37518939393939393
3971,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,Kevin Durant,0.07288267288267289
4016,Oscars 2018: NBA legend Kobe Bryant wins prize for best short animated film,2017-18,https://www.bbc.co.uk/sport/basketball/43284890,Kevin Durant,0.21953124999999998
4252,Premiership: Leicester Tigers 33-18 Harlequins,2017-18,https://www.bbc.co.uk/sport/rugby-union/43061384,Harrison Barnes,0.1033994708994709
4287,Premiership: Newcastle Falcons 13-30 Leicester Tigers,2017-18,https://www.bbc.co.uk/sport/rugby-union/41739916,Harrison Barnes,-0.011583333333333343
4329,"Gossip column: Sanchez, Ozil, Aubameyang, Dzeko, De Gea, Palmieri",2017-18,https://www.bbc.co.uk/sport/42769197,Harrison Barnes,0.08328598484848485
4341,Transfer deals - January 2018,2017-18,https://www.bbc.co.uk/sport/42514389,Harrison Barnes,-0.030844155844155847
4558,"Sports Personality of Year 2017: Ehiogu, Novotna, Taylor and the other stars we have lost",2017-18,https://www.bbc.co.uk/sport/sports-personality/42182257,Mike Conley,0.15429316096747295
4706,Irish Premiership: Crusaders stay two points ahead after draw with Coleraine,2017-18,https://www.bbc.co.uk/sport/football/43636361,Kyle Lowry,0.13060279667422522
4727,Irish Cup fifth round: No surprises as big guns progress,2017-18,https://www.bbc.co.uk/sport/football/42591718,Kyle Lowry,0.027931034482758615
4744,"Irish Cup quarter-finals: Cliftonville, Larne and Coleraine progress",2017-18,https://www.bbc.co.uk/sport/football/43371339,Kyle Lowry,0.08918650793650798
4786,Men's Hockey World League Final 2017: England lose to Germany,2017-18,https://www.bbc.co.uk/sport/hockey/42195706,Tobias Harris,0.07680555555555557
4805,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Tobias Harris,0.07843253968253969
4867,Transfers - February-May 2018,2017-18,https://www.bbc.co.uk/sport/42950691,Tobias Harris,0.1641945773524721
4884,Transfer deals - January 2018,2017-18,https://www.bbc.co.uk/sport/42514389,Tobias Harris,-0.030844155844155847
5076,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Paul Millsap,0.13876742656984592
5088,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Paul Millsap,0.07843253968253969
5264,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Eric Gordon,0.13876742656984592
5486,Ice Hockey: Fife Flyers 3-4 Cardiff Devils,2017-18,https://www.bbc.co.uk/sport/ice-hockey/42128915,Evan Fournier,-0.017283950617283952
5500,World Series: Houston Astros beat New York Yankees & will face LA Dodgers,2017-18,https://www.bbc.co.uk/sport/baseball/41712323,Evan Fournier,0.07549407114624507
5516,Ice hockey: Dundee Stars lose twice at weekend,2017-18,https://www.bbc.co.uk/sport/ice-hockey/42132711,Evan Fournier,0.04837526205450735
5520,Scottish ice hockey: Dundee Stars fuming after Guildford game abandoned,2017-18,https://www.bbc.co.uk/sport/ice-hockey/41800470,Evan Fournier,0.04364267676767678
5556,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Derrick Rose,0.13876742656984592
5746,Kevin Durant gave a young Warriors fan a Christmas present to remember,2017-18,https://www.bbc.co.uk/sport/basketball/42330111,Kevin Love,0.13568840579710145
5756,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Kevin Love,0.13876742656984592
6160,Irish Premiership: Glentoran 1-1 Ballymena Utd,2017-18,https://www.bbc.co.uk/sport/football/41892588,Marcus Morris,0.2032407407407407
6188,Peterborough United 1-0 Shrewsbury Town,2017-18,https://www.bbc.co.uk/sport/football/41703408,Marcus Morris,0.18305431547619044
6228,Irish Premiership: Glenavon close in on Coleraine with 3-1 win over Glens,2017-18,http://www.bbc.co.uk/sport/football/41975584,Marcus Morris,-0.0007860195360195343
6251,Premiership: Harlequins 22-44 Wasps,2017-18,https://www.bbc.co.uk/sport/rugby-union/42963703,Marcus Morris,0.10211640211640212
6257,Premiership: Leicester Tigers 33-18 Harlequins,2017-18,https://www.bbc.co.uk/sport/rugby-union/43061384,Marcus Morris,0.1033994708994709
6278,European Rugby Champions Cup: La Rochelle 16-7 Harlequins,2017-18,https://www.bbc.co.uk/sport/rugby-union/42748958,Marcus Morris,0.05705128205128204
6357,Premiership: Harlequins 10-28 Newcastle Falcons,2017-18,https://www.bbc.co.uk/sport/rugby-union/43131547,Marcus Morris,0.07223577235772358
6552,Paul Coutts: Sheffield United midfielder out for the rest of the season,2017-18,https://www.bbc.co.uk/sport/football/42053101,Chris Paul,0.0726086956521739
6758,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,DeAndre Jordan,0.13876742656984592
6802,Newcastle United 1-1 Swansea City,2017-18,https://www.bbc.co.uk/sport/football/42587970,DeAndre Jordan,0.12983363042186577
6882,Milwaukee Bucks' Giannis Antetokounmpo pulls sweet-smelling prank on team mate,2017-18,https://www.bbc.co.uk/sport/basketball/42633991,Jabari Parker,0.1826530612244898
7114,World Series: Houston Astros beat New York Yankees & will face LA Dodgers,2017-18,https://www.bbc.co.uk/sport/baseball/41712323,Al Horford,0.07549407114624507
7263,Super Bowl LII: Philadelphia Eagles beat New England Patriots to win title,2017-18,https://www.bbc.co.uk/sport/american-football/42940719,Zach LaVine,0.11878568961902293
7266,Super Bowl LII: A frosty welcome for Eagles in Minnesota as Brady's Patriots chase history,2017-18,https://www.bbc.co.uk/sport/american-football/42895871,Zach LaVine,0.1444842657342657
7289,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Robert Covington,0.07843253968253969
7440,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Gary Harris,0.07843253968253969
7530,Harry Kane and Harry Winks out of England squad,2017-18,https://www.bbc.co.uk/sport/football/41893269,Gary Harris,0.053333333333333344
8047,Colchester United 2-1 Coventry City,2017-18,https://www.bbc.co.uk/sport/football/42955445,Courtney Lee,0.1577380952380952
8292,Peterborough United 1-1 Doncaster Rovers,2017-18,https://www.bbc.co.uk/sport/football/42475512,Marcus Smart,0.16669091710758377
8293,Peterborough United 1-0 Shrewsbury Town,2017-18,https://www.bbc.co.uk/sport/football/41703408,Marcus Smart,0.18305431547619044
8308,Peterborough United 1-1 Tranmere Rovers,2017-18,https://www.bbc.co.uk/sport/football/41785481,Marcus Smart,0.10547293664940724
8311,Peterborough United 3-0 Bury,2017-18,https://www.bbc.co.uk/sport/football/42375518,Marcus Smart,0.18445502645502646
8358,Irish Premiership: Glenavon close in on Coleraine with 3-1 win over Glens,2017-18,http://www.bbc.co.uk/sport/football/41975584,Marcus Smart,-0.0007860195360195343
8471,Australia v England: Tourists hold nerve to take 2-0 series lead,2017-18,http://www.bbc.co.uk/sport/cricket/42745882,Marcus Smart,0.179203869047619
8705,Six Nations 2018: Wales lock Hill being assessed as North and Williams train,2017-18,https://www.bbc.co.uk/sport/rugby-union/42947035,George Hill,0.24623216289882957
8866,Kevin Durant gave a young Warriors fan a Christmas present to remember,2017-18,https://www.bbc.co.uk/sport/basketball/42330111,Thaddeus Young,0.13568840579710145
8884,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Thaddeus Young,0.13876742656984592
9036,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Draymond Green,0.13876742656984592
9378,Australia v England: Hosts drop all-rounder Glenn Maxwell for one-day series,2017-18,https://www.bbc.co.uk/sport/cricket/42550997,Josh Richardson,0.17817460317460318
9488,Australia v England: Josh Hazlewood ruled out of second ODI with illness,2017-18,https://www.bbc.co.uk/sport/cricket/42729614,Josh Richardson,0.0638047138047138
9549,Tom Johnstone: England call on Wakefield Trinity winger,2017-18,https://www.bbc.co.uk/sport/rugby-league/43323826,Josh Richardson,0.12172558922558924
9578,2018 U20s Six Nations: Wales beat Scotland 36-3 in opener,2017-18,https://www.bbc.co.uk/sport/rugby-union/42926618,Josh Richardson,0.06196026196026194
9613,Australia v England one-day series: Why tourists are favourites,2017-18,https://www.bbc.co.uk/sport/cricket/42649301,Josh Richardson,0.17433951508025583
