player,date,url,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment,number_of_articles
Glen Davis,2014-15,['https://www.bbc.co.uk/sport/athletics/30306998'],0.29805291005291,0.8,0.583919746535165,0.5305091142654419,0.5673320037978036,0.5246093102863857,0.5851954221725464,0.9971,1
J.R. Smith,2014-15,['http://www.bbc.co.uk/sport/basketball/32011667'],0.0832569444444444,0.8,0.5929817706346512,0.5330791175365448,0.5776004046201706,0.5215147286653519,0.5758753418922424,0.9598,1
Jamal Crawford,2014-15,['https://www.bbc.co.uk/sport/basketball/30882487'],0.1534722222222222,1.0,0.6658447980880737,0.5588842034339905,0.5835998952388763,0.5188184976577759,0.5971500873565674,0.9901,1
Jameer Nelson,2014-15,['https://www.bbc.co.uk/sport/american-football/31062512'],0.0846686562595653,0.6000000000000001,0.5781245018754687,0.5247424074581691,0.5815144053527287,0.5317766070365906,0.5916484594345093,0.9147,1
Jeff Green,2014-15,"['https://www.bbc.co.uk/sport/darts/30756796', 'https://www.bbc.co.uk/sport/darts/30879219', 'https://www.bbc.co.uk/sport/darts/30352566', 'https://www.bbc.co.uk/sport/darts/30735592', 'http://www.bbc.co.uk/sport/0/darts/30705454']",0.10406804560809133,0.8,0.6014066648483276,0.5400903036197027,0.5616606990496318,0.532032796939214,0.5906180143356323,0.66186,5
Jimmy Butler,2014-15,"['https://www.bbc.co.uk/sport/football/30963192', 'https://www.bbc.co.uk/sport/rugby-union/30589212']",0.0947595238095238,0.8,0.5558207531770071,0.5316773901383083,0.5737084299325943,0.5258366912603378,0.5714927911758423,0.8486,2
Jordan Crawford,2014-15,"['https://www.bbc.co.uk/sport/basketball/30882487', 'https://www.bbc.co.uk/sport/football/32088828', 'https://www.bbc.co.uk/sport/golf/30242729', 'https://www.bbc.co.uk/sport/football/30809284', 'https://www.bbc.co.uk/sport/football/31510086', 'https://www.bbc.co.uk/sport/american-football/31062512']",0.11142317442015548,0.8000000000000002,0.5961907541704555,0.5332223279845146,0.6022730048331949,0.5251766804783117,0.6030762791633606,0.9147833333333333,6
Josh Smith,2014-15,['https://www.bbc.co.uk/sport/cricket/30528406'],0.1243055555555555,0.6000000000000001,0.5492734511693319,0.5282913645108541,0.5382803479830424,0.5115684866905212,0.6047506928443909,0.1901,1
José Calderón,2014-15,"['https://www.bbc.co.uk/sport/football/31550207', 'https://www.bbc.co.uk/sport/football/30688019', 'https://www.bbc.co.uk/sport/31844581', 'https://www.bbc.co.uk/sport/football/30716285', 'https://www.bbc.co.uk/sport/football/32318754', 'https://www.bbc.co.uk/sport/football/30554271']",0.12623807087577937,0.36666666666666664,0.5851002298794058,0.5313623453221735,0.5798344283767329,0.5245374589857007,0.5783161520957947,0.9928833333333333,6
Kevin Love,2014-15,['https://www.bbc.co.uk/sport/cricket/30794807'],0.0808999081726354,0.6000000000000001,0.5736395716667175,0.5277435382207235,0.6071158945560455,0.5350284477074941,0.5828455686569214,0.8671,1
Kevin Martin,2014-15,['http://www.bbc.co.uk/sport/basketball/32011667'],0.0832569444444444,0.8,0.6113444864749908,0.5284244418144226,0.5971117615699768,0.537429466843605,0.6027508974075317,0.9598,1
Kyle Lowry,2014-15,['https://www.bbc.co.uk/sport/football/30142956'],0.1220238095238095,0.8,0.6811122979436602,0.5257988061223712,0.6295363732746669,0.5413613319396973,0.6123514175415039,0.995,1
LeBron James,2014-15,['https://www.bbc.co.uk/sport/basketball/29846598'],0.1551948051948052,1.0,0.651833713054657,0.5471245050430298,0.5836394429206848,0.5222351551055908,0.6079295873641968,0.9322,1
Michael Carter-Williams,2014-15,"['https://www.bbc.co.uk/sport/basketball/30325175', 'https://www.bbc.co.uk/sport/snooker/31368487', 'https://www.bbc.co.uk/sport/wales/31542798', 'http://www.bbc.co.uk/sport/rugby-union/29865610', 'https://www.bbc.co.uk/sport/snooker/31736151', 'https://www.bbc.co.uk/sport/rugby-union/29918631']",0.053119758538158764,0.7999999999999999,0.5948899407916312,0.5292874049035158,0.5815131222258514,0.5221502569975791,0.5846768021583557,-0.2353166666666667,6
Mike Conley,2014-15,['https://www.bbc.co.uk/sport/basketball/32018152'],0.0768518518518518,0.6000000000000001,0.5753341466188431,0.5442112386226654,0.5844056010246277,0.5142795145511627,0.5925705432891846,0.9881,1
Mike Dunleavy,2014-15,['https://www.bbc.co.uk/sport/basketball/32018152'],0.0768518518518518,0.6000000000000001,0.5580770522356033,0.5348954647779465,0.5902392417192459,0.5235687643289566,0.5906909704208374,0.9881,1
Paul Millsap,2014-15,"['https://www.bbc.co.uk/sport/basketball/30328222', 'https://www.bbc.co.uk/sport/american-football/31062512']",0.14676719850015302,0.7000000000000001,0.602069830255849,0.5386486021535737,0.5647261930363519,0.5249653650181634,0.5941812992095947,0.9553499999999999,2
Ramon Sessions,2014-15,['https://www.bbc.co.uk/sport/30807708'],0.1427658942364824,0.6000000000000001,0.6454402923583984,0.5402212500572204,0.5796256184577941,0.5238650977611542,0.585882306098938,0.9882,1
Russell Westbrook,2014-15,['https://www.bbc.co.uk/sport/basketball/31484692'],-0.0478535353535353,1.0,0.5759290854136149,0.5109032988548279,0.5645402272542318,0.5115521351496378,0.592135488986969,0.2632,1
Ryan Anderson,2014-15,"['http://www.bbc.co.uk/sport/basketball/32011667', 'https://www.bbc.co.uk/sport/football/30758640']",0.12452088844797175,0.7000000000000001,0.635941170156002,0.5401118770241737,0.5931883826851845,0.530497319996357,0.598861038684845,0.9656,2
Stephen Curry,2014-15,"['https://www.bbc.co.uk/sport/football/30606362', 'https://www.bbc.co.uk/sport/football/30255666', 'https://www.bbc.co.uk/sport/football/30673066', 'https://www.bbc.co.uk/sport/football/31473142', 'https://www.bbc.co.uk/sport/football/29968735']",0.07408803890687948,0.68,0.5819892863432566,0.5336278597513835,0.56599523127079,0.5300445318222046,0.5983869433403015,0.5958,5
Thaddeus Young,2014-15,['http://www.bbc.co.uk/sport/basketball/32011667'],0.0832569444444444,0.8,0.5668597221374512,0.5299795567989349,0.5802113264799118,0.520094558596611,0.5653748512268066,0.9598,1
Tobias Harris,2014-15,"['https://www.bbc.co.uk/sport/rugby-union/30449447', 'https://www.bbc.co.uk/sport/rugby-union/30023836', 'https://www.bbc.co.uk/sport/american-football/31062512']",0.07964738684435653,0.8666666666666667,0.59821611898286,0.529244655843765,0.5983527842022124,0.5261283041938903,0.5848512649536133,0.9430666666666667,3
Wilson Chandler,2014-15,['https://www.bbc.co.uk/sport/american-football/30155176'],0.0343636363636363,0.6000000000000001,0.5837593674659729,0.5118001401424408,0.5953360944986343,0.5335690230131149,0.5937334299087524,-0.9628,1
