title,date,url,player,textblob_sentiment
Luol Deng joins Cleveland Cavaliers from Chicago Bulls,2014,https://www.bbc.co.uk/sport/basketball/25634383,Luol Deng,-0.051388888888888894
Luol Deng plans return for Great Britain qualifiers,2014,https://www.bbc.co.uk/sport/basketball/25753052,Luol Deng,0.34722222222222227
Historical Institutional Abuse Inquiry members,2014,http://www.bbc.co.uk/news/uk-northern-ireland-25709564,Patrick Beverley,0.0
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Glen Davis,0.15889371451059764
Cyclist Graeme Obree backs new Yorkhill charity cycle,2014,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-26351827,Glen Davis,0.13636363636363635
BBC to use Top Gear to target male viewers globally,2014,https://www.bbc.co.uk/news/entertainment-arts-25926774,Glen Davis,0.16666666666666666
Stirling Albion 1-1 Annan Athletic,2014,https://www.bbc.co.uk/sport/football/25790731,Jordan Crawford,0.1540079365079365
Turriff United 0-3 Stirling Albion,2014,https://www.bbc.co.uk/sport/football/24681641,Jordan Crawford,0.1444885361552028
Stirling Albion 1-1 Clyde,2014,https://www.bbc.co.uk/sport/football/25475099,Jordan Crawford,0.17742504409171075
Monday's Scottish Gossip,2014,https://www.bbc.co.uk/sport/football/24895591,Jordan Crawford,0.13727272727272727
Dunfermline Athletic 0-4 Rangers,2014,https://www.bbc.co.uk/sport/football/25489573,Jordan Crawford,0.12314407814407816
Kilmarnock 2-2 Ross County,2014,https://www.bbc.co.uk/sport/football/25892141,Jordan Crawford,0.07273423894113548
Transfer window gossip: Thursday,2014,https://www.bbc.co.uk/sport/25753029,Ramon Sessions,0.0823294521570384
Luol Deng joins Cleveland Cavaliers from Chicago Bulls,2014,https://www.bbc.co.uk/sport/basketball/25634383,Luol Deng,-0.051388888888888894
Luol Deng plans return for Great Britain qualifiers,2014,https://www.bbc.co.uk/sport/basketball/25753052,Luol Deng,0.34722222222222227
Dunfermline Athletic 3-1 Brechin City,2014,https://www.bbc.co.uk/sport/football/24969483,Ryan Anderson,0.16022927689594355
Ten-man Ballinamallard draw at Coleraine,2014,https://www.bbc.co.uk/sport/av/football/26050274,Ryan Anderson,0.0
St Johnstone to appeal over Steven Anderson's red card,2014,https://www.bbc.co.uk/sport/football/25817234,Ryan Anderson,-0.018703703703703705
Irish Cup fifth round: Ballinamallard Utd 1-0 Strabane Athletic,2014,https://www.bbc.co.uk/sport/football/25835879,Ryan Anderson,-0.05013888888888891
In pictures: Aberdeen win Scottish League Cup final,2014,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-26610193,Ryan Anderson,0.4
Matt Ryan: Wakefield sign Parramatta Eels second row,2014,https://www.bbc.co.uk/sport/rugby-league/25219325,Ryan Anderson,0.20555555555555557
World Taekwondo Grand Prix: Lutalo Muhammad wins gold,2014,https://www.bbc.co.uk/sport/taekwondo/25379517,Brook Lopez,0.1367753623188406
Day in pictures: 6 November 2013,2014,https://www.bbc.co.uk/news/in-pictures-24833707,Brook Lopez,0.0
Boxing schedule and results 2013,2014,https://www.bbc.co.uk/sport/boxing/25622907,Brook Lopez,0.043181818181818175
James Blake and Steve Angello for Radio 1 shows in 2014,2014,https://www.bbc.co.uk/news/newsbeat-25315063,Steve Blake,0.0
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Steve Blake,0.15889371451059764
Justin Edinburgh: Newport County manager irked by referee display,2014,https://www.bbc.co.uk/sport/football/26876332,Steve Blake,-0.04164315108759554
Ipswich Town 2-1 Derby County,2014,https://www.bbc.co.uk/sport/football/26623188,Steve Blake,0.08113359788359788
