title,date,url,player,textblob_sentiment,relevance_score
LeBron James on fire as Cavaliers beat Pistons,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8579552.stm,LeBron James,0.0,0.44680234416484166
Lebron James bags 40 points in Friday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8553398.stm,LeBron James,0.0,0.3772396478685253
LeBron wishes GB basketballers luck,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8514395.stm,LeBron James,0.0,0.23042064448714697
LeBron leads way as Cavs rule Kings in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8592449.stm,LeBron James,0.0,0.1617563036622259
All-Star Plays of the week,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8523834.stm,Dwyane Wade,0.0,0.0
Nowitzki magic helps Mavericks pip Wizards in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8471885.stm,Dirk Nowitzki,0.5,0.1617563036622259
Mavericks beat Spurs in Wednesday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8367961.stm,Dirk Nowitzki,0.0,0.0
Lakers ruin Nowitzki's big night in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8458635.stm,Dirk Nowitzki,0.0,0.0
Mavericks edge Bucks in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8363829.stm,Dirk Nowitzki,0.0,0.0
Kobe Bryant stars in Lakers win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8398853.stm,Kobe Bryant,0.8,0.5478199069455449
Bryant rallies Lakers past Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8431557.stm,Kobe Bryant,-0.25,0.23042064448714697
Houston no problem for Bryant as Lakers win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8591488.stm,Kobe Bryant,0.8,0.23042064448714697
Lakers outfox Wizards in Tuesday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8482508.stm,Kobe Bryant,0.1,0.0
Lakers Knick win in New York,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8476522.stm,Kobe Bryant,0.4681818181818182,0.0
