title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score
LeBron James says Great Britain's Luol Deng is a 'great player',2012,https://www.bbc.co.uk/sport/av/basketball/17164521,Luol Deng,0.8,0.5296540856361389,0.7650799751281738,0.5595824718475342,0.5251107470605405
Great Britain's Luol Deng to make NBA history,2012,https://www.bbc.co.uk/sport/basketball/16982141,Luol Deng,0.0590402703536184,0.6237675150235494,0.6266369223594666,0.5595824718475342,0.03993465367906
Injured Luol Deng risks fine for Africa T-shirt in NBA All-Star Game,2012,https://www.bbc.co.uk/sport/basketball/17176233,Luol Deng,0.2469977553310886,0.5814396540323893,0.5338664849599203,0.5595824718475342,0.040066017522079
NBA big names back Luol Deng to star for Great Britain,2012,https://www.bbc.co.uk/sport/basketball/17176959,Luol Deng,0.2623327430145613,0.5722021659215292,0.6024947861830393,0.5595824718475342,0.0470919337812118
NBA superstar Deng returns to his Sudan roots,2012,http://www.bbc.co.uk/sport/0/olympics/17314096,Luol Deng,0.1434045459012292,0.5757743782467313,0.563570413324568,0.5595824718475342,0.075824733081011
Hoops star given hero's welcome home,2012,https://www.bbc.co.uk/sport/av/olympics/17314104,Luol Deng,0.8,0.5836997032165527,0.6022759675979614,0.5595824718475342,0.0
London 2012: Great Britain announce men's basketball squad,2012,https://www.bbc.co.uk/sport/olympics/17668619,Luol Deng,0.2333333333333333,0.6305077075958252,0.5571746230125427,0.5595824718475342,0.0652140925352777
Drexler talks up GB Olympic chances,2012,https://www.bbc.co.uk/sport/av/olympics/17289812,Luol Deng,0.0,0.7632158994674683,0.637067973613739,0.5595824718475342,0.0
World Olympic Dreams: November 2011,2012,http://news.bbc.co.uk/sport1/hi/olympic_games/world_olympic_dreams/9677418.stm,Luol Deng,0.0,0.6172922849655151,0.5966448187828064,0.5595824718475342,0.0
World Olympic Dreams: November 2011,2012,https://www.bbc.co.uk/sport/av/olympics/17382531,Luol Deng,0.0,0.5805888772010803,0.5183681845664978,0.5595824718475342,0.0
World's newest nation South Sudan rejoices in basketball,2012,https://www.bbc.co.uk/news/world-africa-17064104,Luol Deng,0.0,0.561638355255127,0.5039846897125244,0.5595824718475342,0.0
NBA star Byron Mullens confirms GB eligibility for London 2012,2012,https://www.bbc.co.uk/sport/basketball/17240669,Luol Deng,0.3103030303030302,0.6082462072372437,0.5670672655105591,0.5595824718475342,0.0669244617642677
World Olympic Dreams: May 2011,2012,https://www.bbc.co.uk/sport/av/olympics/17382528,Luol Deng,0.0,0.5284023880958557,0.5783291459083557,0.5595824718475342,0.0
GB captain Drew Sullivan on discovering basketball by chance,2012,https://www.bbc.co.uk/sport/olympics/17693107,Luol Deng,0.1874103174603174,0.5843224644660949,0.5502678990364075,0.5595824718475342,0.0314530052277434
More acts for Stendhal Festival!,2012,http://www.bbc.co.uk/blogs/acrosstheline/2012/04/more_acts_for_stendhal_festiva.html,Steve Nash,0.625,0.5355216860771179,0.5037354826927185,0.6029580235481262,0.0
Worcestershire set to lose Gareth Andrew to injury,2012,https://www.bbc.co.uk/sport/cricket/16414383,Steve Nash,0.0549999999999999,0.6273470222949982,0.5364939272403717,0.6029580235481262,0.0172757353305627
Catalan Dragons 28-20 Castleford,2012,https://www.bbc.co.uk/sport/rugby-league/17031551,Steve Nash,0.0229032258064516,0.5983239650726319,0.605372941493988,0.6029580235481262,0.037412481970302
London 2012: LeBron James and Kobe Bryant in US Olympic squad,2012,https://www.bbc.co.uk/sport/basketball/16586122,Andre Iguodala,0.2387205387205387,0.5688521265983582,0.5683818310499191,0.6066184639930725,0.0300022111749102
NFL highlights - Brandon Marshall stars in Pro Bowl,2012,https://www.bbc.co.uk/sport/av/american-football/16785493,Brandon Bass,0.0,0.6413968205451965,0.5071455836296082,0.5587308406829834,0.295272774156973
Results from 2011,2012,http://news.bbc.co.uk/sport1/hi/boxing/statistics/9353537.stm,Brandon Bass,0.0379406307977736,0.5763124084472656,0.5727974700927735,0.5587308406829834,0.0038909098444877
London 2012: LeBron James and Kobe Bryant in US Olympic squad,2012,https://www.bbc.co.uk/sport/basketball/16586122,Tyson Chandler,0.2387205387205387,0.5976075977087021,0.5735227316617966,0.5743522047996521,0.0300022111749102
Sunderland boss O'Neill confirms bid for Davies rejected,2012,https://www.bbc.co.uk/sport/football/16783028,Kevin Martin,0.1308928571428571,0.5672256648540497,0.5213285684585571,0.5758121609687805,0.0660911104339867
PC Debra Martin 'coerced to change Hillsborough notes',2012,https://www.bbc.co.uk/news/uk-england-south-yorkshire-17126678,Kevin Martin,0.0,0.5127633810043335,0.5186812877655029,0.5758121609687805,0.295272774156973
Broadway director Theodore Mann dies aged 87,2012,https://www.bbc.co.uk/news/entertainment-arts-17189590,Kevin Martin,-0.1,0.5896090269088745,0.6265506148338318,0.5758121609687805,0.0
Crewe's Nick Powell wins Football League Young Player of the Month award,2012,https://www.bbc.co.uk/sport/av/football/16623553,Nick Young,0.2,0.6456193923950195,0.6395381093025208,0.5711488127708435,0.469384351101522
Crewe Alexandra's Nick Powell wins League's young player award,2012,https://www.bbc.co.uk/sport/football/16561789,Nick Young,0.196668729905572,0.565160870552063,0.5583392381668091,0.5711488127708435,0.0245828274723531
Meet the Author: Moira Young,2012,https://www.bbc.co.uk/news/entertainment-arts-16604528,Nick Young,0.1,0.6443166732788086,0.7153089046478271,0.5711488127708435,0.5339407943030507
Producing players a joint effort - academy boss Nick Cox,2012,https://www.bbc.co.uk/sport/av/football/17444138,Nick Young,0.0,0.5370264053344727,0.778529942035675,0.5711488127708435,0.2569828877798966
Deputy PM Nick Clegg makes youth jobs pledge,2012,https://www.bbc.co.uk/news/business-17584148,Nick Young,0.0,0.6312214732170105,0.5856196284294128,0.5711488127708435,0.2569828877798966
Met officers were 'rude and aggressive',2012,http://news.bbc.co.uk/today/hi/today/newsid_9711000/9711645.stm,Nick Young,-0.3,0.5003156661987305,0.55271315574646,0.5711488127708435,0.0
Nick Clegg urges bosses to back Â£1bn youth jobs plan,2012,http://www.bbc.co.uk/news/uk-politics-17010683,Nick Young,0.0,0.593923807144165,0.6809484362602234,0.5711488127708435,0.2274836459936869
Are you singing The People's Passion?,2012,http://www.bbc.co.uk/blogs/radio4/2012/03/are_you_singing_the_peoples_pa.html,Nick Young,0.0,0.557928740978241,0.6974833607673645,0.5711488127708435,0.0
Who's Angry Now?,2012,https://www.bbc.co.uk/programmes/b01fjx67,Nick Young,-0.5,0.5891210436820984,0.535522997379303,0.5711488127708435,0.0
PMQs: Harriet Harman and Nick Clegg on unemployment,2012,https://www.bbc.co.uk/news/uk-politics-17368276,Nick Young,0.0,0.6029977202415466,0.7834851145744324,0.5711488127708435,0.346970637829756
Northampton's Jim Mallinder hails Dowson and Dickson,2012,https://www.bbc.co.uk/sport/rugby-union/16947907,Courtney Lee,0.2271666666666666,0.5552244583765665,0.6062332987785339,0.5719954967498779,0.0399346536790599
Welsh Premier & non-league round-up,2012,https://www.bbc.co.uk/sport/football/17794862,Courtney Lee,0.079040404040404,0.5724532902240753,0.5500316023826599,0.5719954967498779,0.0470085170306354
Six Nations: Manu Tuilagi set for England recall says Lancaster,2012,https://www.bbc.co.uk/sport/rugby-union/17049773,Courtney Lee,0.1089304373787132,0.594649076461792,0.6197441220283508,0.5719954967498779,0.0341748832070461
St Michael's Enniskillen lose Hogan Cup final at Croke Park,2012,https://www.bbc.co.uk/sport/northern-ireland/17627856,Courtney Lee,0.0897727272727272,0.5342032611370087,0.5458098948001862,0.5719954967498779,0.0310554893569784
Six Nations: Manu Tuilagi returns as England make four changes,2012,https://www.bbc.co.uk/sport/rugby-union/17113046,Courtney Lee,0.1488776524022425,0.5539214238524437,0.6294123232364655,0.5719954967498779,0.0301776693519931
England coach Lancaster cuts Toby Flood from Italy squad,2012,https://www.bbc.co.uk/sport/rugby-union/16899092,Courtney Lee,0.1184523809523809,0.584688276052475,0.5679252594709396,0.5719954967498779,0.032781778734931
