title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score
NBA All-Star Game: Team Giannis beats Team LeBron as Jayson Tatum scores record 55 points,2023,https://www.bbc.co.uk/sport/basketball/64701884,Jayson Tatum,0.0767339544513457,0.5395882725715637,0.6180343429247538,0.5933892130851746,0.0260755253566944
NBA round-up: Boston Celtics extend winning run to six games,2023,https://www.bbc.co.uk/sport/basketball/63614776,Jayson Tatum,0.2206168831168831,0.5341306030750275,0.6038666069507599,0.5933892130851746,0.0126660793470443
NBA: Kevin Durant scores 23 points on Phoenix Suns debut in win at Charlotte Hornets,2023,https://www.bbc.co.uk/sport/basketball/64820742,Jayson Tatum,0.1631146631146631,0.6315227001905441,0.6242207586765289,0.5933892130851746,0.0240609503699311
NBA: Dallas Mavericks stars Luka Doncic and Kyrie Irving combine for second win together,2023,https://www.bbc.co.uk/sport/basketball/64833608,Jayson Tatum,0.1416112657184086,0.5353246927261353,0.5521794110536575,0.5933892130851746,0.0160217302701721
NBA on the BBC: The big questions as NBA returns after All-Star break,2023,https://www.bbc.co.uk/sport/basketball/64722489,Jayson Tatum,0.0630533543669136,0.5662569403648376,0.5739906132221222,0.5933892130851746,0.0103270066211185
NBA: Officials miss foul on LeBron James as LA Lakers lose to Boston Celtics,2023,https://www.bbc.co.uk/sport/basketball/64443930,Jayson Tatum,0.1354545454545454,0.6233483950297037,0.5674538215001425,0.5933892130851746,0.017631809681109
NBA: Stephen Curry inspires Golden State Warriors against Milwaukee Bucks,2023,https://www.bbc.co.uk/sport/basketball/64930824,Jayson Tatum,0.1688311688311688,0.5551633834838867,0.660161296526591,0.5933892130851746,0.0060747557613311
LeBron James' LA Lakers accuse NBA of cheating after 'gut-wrenching' referee error,2023,https://www.bbc.co.uk/sport/basketball/64450359,Jayson Tatum,-0.032161753590325,0.6235971252123514,0.542949378490448,0.5933892130851746,0.0208719363058575
NBA: LeBron James scores season-high 48 points in Los Angeles Lakers win,2023,https://www.bbc.co.uk/sport/basketball/64301044,Jayson Tatum,0.1433155080213903,0.5556607246398926,0.6220623850822449,0.5933892130851746,0.0209924895943539
NBA: Giannis Antetokounmpo stars as Milwaukee Bucks beat LA Clippers,2023,https://www.bbc.co.uk/sport/basketball/64608767,Jayson Tatum,0.142436974789916,0.6392643253008524,0.5302864710489908,0.5933892130851746,0.0163250722821391
NBA: Damien Lillard hits 42 points as Portland Trail Blazers beat Memphis Grizzlies,2023,https://www.bbc.co.uk/sport/basketball/64494837,Jayson Tatum,0.1312499999999999,0.5432496070861816,0.5796981652577718,0.5933892130851746,0.0065513178645785
NBA: Chicago Bulls end Boston Celtics' nine-game winning streak,2023,https://www.bbc.co.uk/sport/basketball/63713182,Jayson Tatum,0.1553719008264463,0.5315996706485748,0.5754867792129517,0.5933892130851746,0.018867462693233
Stephen Curry: Point guard scores 24 as Golden State Warriors beat New York Knicks,2023,https://www.bbc.co.uk/sport/basketball/63686873,Jayson Tatum,0.1914918414918415,0.5816543996334076,0.61943718791008,0.5933892130851746,0.0185781354992519
NBA: Boston Celtics beat Miami Heat in front of Prince and Princess of Wales,2023,https://www.bbc.co.uk/sport/basketball/63818629,Jayson Tatum,0.3702479338842975,0.611342986424764,0.6386879285176595,0.5933892130851746,0.007554222884432
NBA: Giannis Antetokounmpo beats Milwaukee Bucks free-throw record mark,2023,https://www.bbc.co.uk/sport/basketball/63363379,Jayson Tatum,0.1962962962962963,0.6070209741592407,0.5719824632008871,0.5933892130851746,0.0067974360536908
NBA: Giannis Antetokounmpo leads Bucks to win over Warriors,2023,https://www.bbc.co.uk/sport/basketball/63968476,Jayson Tatum,0.0017512077294686,0.5595235625902811,0.5698784788449606,0.5933892130851746,0.0142176598114441
NBA: Eleven Orlando Magic & Detroit Pistons players suspended after scuffle,2023,https://www.bbc.co.uk/sport/basketball/64124245,Jayson Tatum,0.1034902597402597,0.5508511066436768,0.5271626909573873,0.5933892130851746,0.0121501344985409
NBA: Kyrie Irving scores 33 points as Brooklyn Nets beat Charlotte Hornets,2023,https://www.bbc.co.uk/sport/basketball/63899643,Jayson Tatum,0.2189118457300275,0.5570441285769144,0.6241743961970011,0.5933892130851746,0.0122732218134412
NBA: Kyrie Irving and Kevin Durant score high in Brooklyn Nets defeat at Memphis Grizzlies,2023,https://www.bbc.co.uk/sport/basketball/63383489,Jayson Tatum,0.2637310606060606,0.6073325276374817,0.6275982062021891,0.5933892130851746,0.0060409529413506
NBA: Defending champions Golden State Warriors beat Boston Celtics in Finals rematch,2023,https://www.bbc.co.uk/sport/basketball/63933734,Jayson Tatum,0.0985780423280423,0.6383002400398254,0.5454221566518148,0.5933892130851746,0.0117952531018835
NBA: Luka Doncic inspires Dallas Mavericks to Christmas Day win over Los Angeles Lakers,2023,https://www.bbc.co.uk/sport/basketball/64093917,Jayson Tatum,0.1617079889807162,0.5950697064399719,0.6349122822284698,0.5933892130851746,0.0047675621345752
NBA: Chicago Bulls beat rivals Detroit Pistons 126-108 in Paris,2023,https://www.bbc.co.uk/sport/basketball/64341200,Jayson Tatum,0.1337583279604556,0.5495265483856201,0.5761308431625366,0.5933892130851746,0.0036836999368336
NBA: Stephen Curry scores 33 points as Warriors beat Lakers in season opener,2023,https://www.bbc.co.uk/sport/basketball/63310729,Jayson Tatum,0.0286671661671661,0.5865675111611685,0.5658905506134033,0.5933892130851746,0.0070350016008229
Bruno Fernando: Time for Angolan basketball talent to shine in NBA,2023,https://www.bbc.co.uk/sport/africa/62999478,Jayson Tatum,0.1492580249611499,0.5674536327521006,0.5483573178450266,0.5933892130851746,0.0067414059790175
NBA: Joel Embiid scores 38 points as Philadelphia 76ers beat Cleveland Cavaliers,2023,https://www.bbc.co.uk/sport/basketball/64974061,Joel Embiid,0.2004464285714285,0.6685540080070496,0.5970254143079122,0.586938202381134,0.0157998098447044
Joel Embiid: Philadelphia 76ers centre scores 59 points in win over Utah Jazz,2023,https://www.bbc.co.uk/sport/basketball/63620537,Joel Embiid,0.1363636363636363,0.6124200820922852,0.6050854623317719,0.586938202381134,0.0160331499408902
BBC Sport Africa TV: Joel Embiid and The French Connection,2023,https://www.bbc.co.uk/sport/av/africa/63344674,Joel Embiid,0.0,0.5743502974510193,0.5830289125442505,0.586938202381134,0.3264193850711613
Joel Embiid: Cameroon pledge would be 'tremendous leap forward' for African side,2023,https://www.bbc.co.uk/sport/africa/63159188,Joel Embiid,0.1260862054612054,0.5880598085267204,0.565312317439488,0.586938202381134,0.0440706574553315
NBA: Dallas Mavericks stars Luka Doncic and Kyrie Irving combine for second win together,2023,https://www.bbc.co.uk/sport/basketball/64833608,Joel Embiid,0.1416112657184086,0.5496773719787598,0.5748249739408493,0.586938202381134,0.0092685659623232
NBA on the BBC: The big questions as NBA returns after All-Star break,2023,https://www.bbc.co.uk/sport/basketball/64722489,Joel Embiid,0.0630533543669136,0.5486559470494589,0.5873841941356659,0.586938202381134,0.0103270066211185
NBA: Officials miss foul on LeBron James as LA Lakers lose to Boston Celtics,2023,https://www.bbc.co.uk/sport/basketball/64443930,Joel Embiid,0.1354545454545454,0.5791009267171224,0.5748347441355387,0.586938202381134,0.017631809681109
NBA: Miami Heat set free-throw record in 112-111 win over Oklahoma City Thunder,2023,https://www.bbc.co.uk/sport/basketball/64233233,Joel Embiid,0.2002430555555555,0.5977508823076884,0.6095809737841288,0.586938202381134,0.012859450600078
NBA: Damien Lillard hits 42 points as Portland Trail Blazers beat Memphis Grizzlies,2023,https://www.bbc.co.uk/sport/basketball/64494837,Joel Embiid,0.1312499999999999,0.5861552158991495,0.5465953946113586,0.586938202381134,0.0146473962566694
NBA: Kyrie Irving buzzer-beater gives Brooklyn Nets win at Toronto Raptors,2023,https://www.bbc.co.uk/sport/basketball/64010284,Joel Embiid,0.2775,0.5705775618553162,0.6133585125207901,0.586938202381134,0.0045862948209118
Boxing and Bellator 292 MMA: BBC coverage and schedule,2023,https://www.bbc.co.uk/sport/boxing/64891365,Joel Embiid,0.1779430247172182,0.5886679738759995,0.5405583381652832,0.586938202381134,0.0114065627749859
NBA: Kyrie Irving and Kevin Durant score high in Brooklyn Nets defeat at Memphis Grizzlies,2023,https://www.bbc.co.uk/sport/basketball/63383489,Joel Embiid,0.2637310606060606,0.594784696896871,0.583999236424764,0.586938202381134,0.0135044907831952
NBA: Kyrie Irving 'requests trade from Brooklyn Nets',2023,https://www.bbc.co.uk/sport/basketball/64521840,Joel Embiid,0.0740530303030303,0.5779718458652496,0.5861998349428177,0.586938202381134,0.0096756939772389
NBA: Luka Doncic inspires Dallas Mavericks to Christmas Day win over Los Angeles Lakers,2023,https://www.bbc.co.uk/sport/basketball/64093917,Joel Embiid,0.1617079889807162,0.5851589143276215,0.6100471913814545,0.586938202381134,0.0047675621345752
NBA: Stephen Curry scores 33 points as Warriors beat Lakers in season opener,2023,https://www.bbc.co.uk/sport/basketball/63310729,Joel Embiid,0.0286671661671661,0.55424964427948,0.5507900714874268,0.586938202381134,0.0070350016008229
NBA: Giannis Antetokounmpo scores career-high 55 points in Milwaukee Bucks win,2023,https://www.bbc.co.uk/sport/basketball/64160574,Shai Gilgeous-Alexander,0.0240384615384615,0.563695470492045,0.6044351657231649,0.6048896312713623,0.0147364798689941
NBA: Miami Heat set free-throw record in 112-111 win over Oklahoma City Thunder,2023,https://www.bbc.co.uk/sport/basketball/64233233,Shai Gilgeous-Alexander,0.2002430555555555,0.575966457525889,0.5532044569651285,0.6048896312713623,0.0057528487500358
NBA: Klay Thompson ejected in Phoenix Suns win over Golden State Warriors,2023,https://www.bbc.co.uk/sport/basketball/63397347,Shai Gilgeous-Alexander,0.1150285320739866,0.5548308889071146,0.5894542336463928,0.6048896312713623,0.0129280625072073
NBA: Dallas Mavericks stars Luka Doncic and Kyrie Irving combine for second win together,2023,https://www.bbc.co.uk/sport/basketball/64833608,Luka Dončić,0.1416112657184086,0.5280316174030304,0.6149125099182129,0.5938529968261719,0.0092685659623232
Luka Doncic: Dallas Mavericks point guard scores 10th triple-double of the season,2023,https://www.bbc.co.uk/sport/basketball/64259791,Luka Dončić,0.082253086419753,0.5665050148963928,0.5635304848353068,0.5938529968261719,0.0
Luka Doncic scores magical 60-point triple-double in Dallas Mavericks win,2023,https://www.bbc.co.uk/sport/basketball/64107654,Luka Dončić,0.2051156728576083,0.6016240318616232,0.5960740645726522,0.5938529968261719,0.0
NBA: Luka Doncic inspires Dallas Mavericks to Christmas Day win over Los Angeles Lakers,2023,https://www.bbc.co.uk/sport/basketball/64093917,Luka Dončić,0.1617079889807162,0.55368272960186,0.5528930723667145,0.5938529968261719,0.0
NBA: Luka Doncic scores 50 points as Dallas Mavericks beat Houston Rockets,2023,https://www.bbc.co.uk/sport/av/basketball/64086011,Luka Dončić,0.0,0.7660549879074097,0.6195071339607239,0.5938529968261719,0.1013516248451932
NBA: Luka Doncic scores 60-point triple double as Dallas Mavericks beat New York Knicks,2023,https://www.bbc.co.uk/sport/av/basketball/64086013,Luka Dončić,0.0681818181818181,0.5083154439926147,0.5049405694007874,0.5938529968261719,0.0854051890702172
NBA: Luka Doncic leads Dallas Mavericks to win over Golden State Warriors,2023,https://www.bbc.co.uk/sport/basketball/63804650,Luka Dončić,-0.0375811688311688,0.5906239151954651,0.5618316233158112,0.5938529968261719,0.0
NBA: Dallas Mavericks' Luka Doncic makes stunning pass while on the ground,2023,https://www.bbc.co.uk/sport/av/basketball/63399963,Luka Dončić,0.5,0.5642115473747253,0.5666653513908386,0.5938529968261719,0.1246200697798948
NBA on the BBC: The big questions as NBA returns after All-Star break,2023,https://www.bbc.co.uk/sport/basketball/64722489,Luka Dončić,0.0630533543669136,0.6112958490848541,0.5501827597618103,0.5938529968261719,0.0089711552254897
NBA: LA Lakers rally to topple Golden State Warriors despite LeBron James absence,2023,https://www.bbc.co.uk/sport/basketball/64615897,Luka Dončić,0.1351239669421487,0.6157440543174744,0.553871214389801,0.5938529968261719,0.0087754872586427
Kyrie Irving: Dallas Mavericks guard scores 24 points in debut win,2023,https://www.bbc.co.uk/sport/basketball/64579610,Luka Dončić,0.1592613636363636,0.5932801365852356,0.5768444339434305,0.5938529968261719,0.0063969071723946
Stephen Curry: Point guard scores 24 as Golden State Warriors beat New York Knicks,2023,https://www.bbc.co.uk/sport/basketball/63686873,Luka Dončić,0.1914918414918415,0.5557974576950073,0.626293957233429,0.5938529968261719,0.0083055331464192
NBA: Klay Thompson ejected in Phoenix Suns win over Golden State Warriors,2023,https://www.bbc.co.uk/sport/basketball/63397347,Luka Dončić,0.1150285320739866,0.5645909309387207,0.5424933830897013,0.5938529968261719,0.0
NBA: Giannis Antetokounmpo beats Milwaukee Bucks free-throw record mark,2023,https://www.bbc.co.uk/sport/basketball/63363379,Luka Dončić,0.1962962962962963,0.5891690850257874,0.6177303194999695,0.5938529968261719,0.0
NBA: San Antonio Spurs beat Cleveland Cavaliers as Keldon Johnson blocks late shot,2023,https://www.bbc.co.uk/sport/basketball/63954218,Luka Dončić,0.1923076923076923,0.604600340127945,0.5677601099014282,0.5938529968261719,0.00980592516144
NBA: Kyrie Irving can make Dallas Mavericks title contenders - Jason Kidd,2023,https://www.bbc.co.uk/sport/basketball/64551113,Luka Dončić,0.1579545454545454,0.589533269405365,0.569894015789032,0.5938529968261719,0.0058144716120049
NBA: Memphis Grizzlies lose to in-form LA Lakers in second game without Ja Morant,2023,https://www.bbc.co.uk/sport/basketball/64885558,Luka Dončić,0.1226430976430976,0.5501285940408707,0.5656777620315552,0.5938529968261719,0.0045288971408255
NBA: Eleven Orlando Magic & Detroit Pistons players suspended after scuffle,2023,https://www.bbc.co.uk/sport/basketball/64124245,Luka Dončić,0.1034902597402597,0.6061343550682068,0.523192306359609,0.5938529968261719,0.0054359850058815
NBA: Defending champions Golden State Warriors beat Boston Celtics in Finals rematch,2023,https://www.bbc.co.uk/sport/basketball/63933734,Luka Dončić,0.0985780423280423,0.5416859189669291,0.5537672241528829,0.5938529968261719,0.0052774333025036
NBA: Five reasons to watch Chicago Bulls v Detroit Pistons at NBA Paris on the BBC,2023,https://www.bbc.co.uk/sport/basketball/64329346,Luka Dončić,0.1677548921666568,0.5691592693328857,0.5703860521316528,0.5938529968261719,0.0020189799690819
NBA: LA Lakers rally to topple Golden State Warriors despite LeBron James absence,2023,https://www.bbc.co.uk/sport/basketball/64615897,Julius Randle,0.1351239669421487,0.629931777715683,0.5983841717243195,0.590496301651001,0.0196318040305506
NBA: Brooklyn Nets stun Boston Celtics 115-105 in biggest comeback win this season,2023,https://www.bbc.co.uk/sport/basketball/64846501,Julius Randle,0.2053030303030302,0.5780923366546631,0.5757085879643759,0.590496301651001,0.0052015759621906
NBA: Luka Doncic leads Dallas Mavericks to win over Golden State Warriors,2023,https://www.bbc.co.uk/sport/basketball/63804650,Julius Randle,-0.0375811688311688,0.5884675681591034,0.5246300995349884,0.590496301651001,0.0206349363611798
Damian Lillard scores 71 points as Portland Trail Blazers beat Houston Rockets,2023,https://www.bbc.co.uk/sport/basketball/64782882,Damian Lillard,0.0993241167434715,0.5987409353256226,0.5852662523587545,0.572152316570282,0.0058457807735492
NBA: Damian Lillard scores season-high 60 points as Portland Trail Blazers beat Utah Jazz,2023,https://www.bbc.co.uk/sport/basketball/64409544,Damian Lillard,-0.0925925925925926,0.6323670744895935,0.5948826670646667,0.572152316570282,0.0086358741495205
NBA: Damien Lillard hits 42 points as Portland Trail Blazers beat Memphis Grizzlies,2023,https://www.bbc.co.uk/sport/basketball/64494837,Damian Lillard,0.1312499999999999,0.636152962843577,0.5688650012016296,0.572152316570282,0.0065513178645785
NBA All-Star Game: Team Giannis beats Team LeBron as Jayson Tatum scores record 55 points,2023,https://www.bbc.co.uk/sport/basketball/64701884,Damian Lillard,0.0767339544513457,0.5660312374432882,0.5687253872553507,0.572152316570282,0.0224774362825071
NBA round-up: Boston Celtics' winning streak ends with Orlando Magic loss,2023,https://www.bbc.co.uk/sport/basketball/64383208,Damian Lillard,0.2453216374269005,0.6126051743825277,0.5717921654383341,0.572152316570282,0.0147364798689941
NBA: Los Angeles Lakers beaten by Portland Trail Blazers as losing start continues,2023,https://www.bbc.co.uk/sport/basketball/63370829,Damian Lillard,0.0082491582491582,0.530025045077006,0.6138383944829305,0.572152316570282,0.0054089014317823
NBA: Luka Doncic leads Dallas Mavericks to win over Golden State Warriors,2023,https://www.bbc.co.uk/sport/basketball/63804650,Damian Lillard,-0.0375811688311688,0.6349141299724579,0.560044676065445,0.572152316570282,0.0206349363611798
NBA: LA Lakers lose 110-99 to Denver Nuggets,2023,https://www.bbc.co.uk/sport/basketball/63409773,Damian Lillard,0.122689075630252,0.6521702110767365,0.5989304780960083,0.572152316570282,0.0077705035038257
Nikola Jokic scores 100th career triple-double as Denver Nuggets beat Houston Rockets,2023,https://www.bbc.co.uk/sport/basketball/64808299,Damian Lillard,0.2544456845238095,0.6490669101476669,0.5415425300598145,0.572152316570282,0.0042959213525772
