title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score
No plan to harm says man accused of Hughes murder,2011,https://www.bbc.co.uk/news/uk-northern-ireland-12276374,Kevin Martin,0.0,0.6379584670066833,0.5374168753623962,0.6293163299560547,0.0
Nets win first NBA game in London,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415553.stm,Brook Lopez,0.0605990460157126,0.5695345034966102,0.5498866576414841,0.6708540916442871,0.0312410968162495
Nets edge out Raptors in overtime,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9416125.stm,Brook Lopez,0.1334195997239476,0.5720678622072394,0.5918405706232245,0.6708540916442871,0.0211200112898227
Results from 2010,2011,http://news.bbc.co.uk/sport1/hi/boxing/statistics/8432830.stm,Brook Lopez,0.0140472521828453,0.6015080471833547,0.5838285426298777,0.6708540916442871,0.0066435963750614
Wolves want new deal for Gilbert,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9433310.stm,Danny Granger,0.0335175346538983,0.5950193852186203,0.5564909130334854,0.6266646981239319,0.0565023948614034
St J'stone v Rangers as it happened,2011,http://news.bbc.co.uk/sport1/hi/football/scot_prem/9448021.stm,Danny Granger,0.0,0.5823798179626465,0.6442363858222961,0.6266646981239319,0.0
Obama's foreign policy headache after mid-term losses,2011,https://www.bbc.co.uk/news/world-us-canada-11706486,Danny Granger,-0.125,0.6822720766067505,0.6731695532798767,0.6266646981239319,0.0
Money and health at Davos,2011,http://www.bbc.co.uk/blogs/thereporters/robertpeston/2011/01/money_and_health_at_davos.html,Al Jefferson,0.0,0.6287586092948914,0.5591305494308472,0.6514989733695984,0.0
'Flashing' Belfast bouncer Paul McCamley loses appeal,2011,https://www.bbc.co.uk/news/uk-northern-ireland-politics-12926013,Paul Pierce,-0.3,0.7025613784790039,0.5116685032844543,0.6384194493293762,0.295272774156973
Wolves want new deal for Gilbert,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9433310.stm,Paul Pierce,0.0335175346538983,0.5876424908638,0.5302221179008484,0.6384194493293762,0.024113748412331
Berwick 0-1 Montrose,2011,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/9450669.stm,Paul Pierce,0.1158333333333333,0.5790243148803711,0.6085846622784933,0.6384194493293762,0.0406068121825256
SuggestiON-AIR: Songs About being Dumped....,2011,http://www.bbc.co.uk/blogs/acrosstheline/2011/01/suggestion-air_songs_about_bei.html,Paul Pierce,0.0,0.5605600476264954,0.5281698107719421,0.6384194493293762,0.0
Man beaten by 'anti-social' Piccadilly gang,2011,https://www.bbc.co.uk/news/uk-england-manchester-12322621,Paul Pierce,0.0,0.5573409199714661,0.7070515155792236,0.6384194493293762,0.0
In pictures: Lunar eclipse over Leicester,2011,http://news.bbc.co.uk/local/leicester/hi/people_and_places/nature/newsid_9308000/9308355.stm,Paul Pierce,0.0,0.6243916153907776,0.6599388718605042,0.6384194493293762,0.0
Kevin Whately speaks about his mother's dementia,2011,https://www.bbc.co.uk/news/health-12271603,Kevin Love,0.0,0.6346123814582825,0.6827905178070068,0.674298882484436,0.420613857886058
Racing returns to Donington Park with World Superbikes,2011,https://www.bbc.co.uk/news/uk-england-12861934,Kevin Love,0.0,0.6411551833152771,0.6465045213699341,0.674298882484436,0.0
Corrie star reveals show's lure,2011,http://www.bbc.co.uk/news/uk-england-lancashire-11949570,Kevin Love,0.0,0.5028847455978394,0.5242270827293396,0.674298882484436,0.0
Ask not what your technology can do for you...,2011,http://www.bbc.co.uk/blogs/outriders/2010/11/ask_not_what_your_technology_c.shtml,Kevin Love,0.0,0.566005527973175,0.6236627101898193,0.674298882484436,0.0
Prototyping Weeknotes #39 (05/11/10),2011,http://www.bbc.co.uk/blogs/researchanddevelopment/2010/11/prototyping-weeknotes-39-05111.shtml,Chris Bosh,0.0,0.5782660841941833,0.5346035957336426,0.6323909759521484,0.0
Deng delighted at Olympic go-ahead,2011,http://news.bbc.co.uk/sport1/hi/olympic_games/london_2012/9423868.stm,Luol Deng,0.7,0.5355244278907776,0.7568357586860657,0.6436859965324402,0.5339407943030509
Deng stars with career-high score,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9151774.stm,Luol Deng,0.1789848484848484,0.5618118643760681,0.6859254688024521,0.6436859965324402,0.0647774773182022
British duo set for festive clash,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9314185.stm,Luol Deng,0.2257980235252962,0.5883593559265137,0.5928626391622756,0.6436859965324402,0.0866866911847262
Dreams - Primary Assembly Kit,2011,http://news.bbc.co.uk/sport1/hi/olympic_games/world_olympic_dreams/9411444.stm,Luol Deng,0.1986363636363636,0.6303525418043137,0.5555260330438614,0.6436859965324402,0.1194666694854158
Dreams - Secondary Assembly Kit,2011,http://news.bbc.co.uk/sport1/hi/olympic_games/world_olympic_dreams/9410045.stm,Luol Deng,0.0580248917748917,0.5844054073095322,0.5530360490083694,0.6436859965324402,0.0890924605975486
School Reporters with Olympic Dreams,2011,http://news.bbc.co.uk/1/hi/school_report/student_reports/9309995.stm,Luol Deng,0.2123244348244348,0.5545979142189026,0.5561732053756714,0.6436859965324402,0.0449388428720826
Scottish schools in Olympic twinning dream,2011,https://www.bbc.co.uk/news/uk-scotland-11943082,Luol Deng,0.0,0.6718752980232239,0.5937172770500183,0.6436859965324402,0.0
Gordon 'excited' about GB debut,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9350137.stm,Luol Deng,0.2863190730837791,0.5620103279749552,0.5993681252002716,0.6436859965324402,0.0358362370217812
World Class 2012 Assemblies,2011,http://news.bbc.co.uk/sport1/hi/olympic_games/world_olympic_dreams/9405838.stm,Luol Deng,0.1363636363636363,0.5478729605674744,0.6274293661117554,0.6436859965324402,0.0
London 2012 Olympics qualifying: Basketball,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8855587.stm,Luol Deng,0.1317708333333333,0.5958244999249777,0.5702098409334818,0.6436859965324402,0.0
Cross-country returns to London Youth Games,2011,http://news.bbc.co.uk/1/hi/school_report/student_reports/9241654.stm,Luol Deng,0.3299479166666667,0.5938122868537903,0.5882919828097025,0.6436859965324402,0.0282759952594787
GB to face US in Olympic warm-up,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9432322.stm,Luol Deng,0.2232828282828282,0.5878389477729797,0.5518847604592642,0.6436859965324402,0.022013488299652
Basketball boss upbeat on GB bid,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415159.stm,Luol Deng,0.0970760233918129,0.5597725709279379,0.5694423119227091,0.6436859965324402,0.0121704357505389
GB men get tough EuroBasket draw,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9381681.stm,Luol Deng,0.1724474474474475,0.5652577951550484,0.5652598738670349,0.6436859965324402,0.0231867325871488
Nets edge out Raptors in overtime,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9416125.stm,Andrea Bargnani,0.1334195997239476,0.5625145272775129,0.5560508641329679,0.6088821887969971,0.0317237181073548
London set for NBA double-header,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9413793.stm,Andrea Bargnani,0.1466783216783216,0.5949944059054056,0.6633424560228983,0.6088821887969971,0.0571279275049717
Nets win first NBA game in London,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415553.stm,Andrea Bargnani,0.0605990460157126,0.5679244628319373,0.5689661181890048,0.6088821887969971,0.0095856000120197
Nets edge out Raptors in overtime,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9416125.stm,DeMar DeRozan,0.1334195997239476,0.5714887651530179,0.5938322435725819,0.620638906955719,0.0264182103837305
Nets win first NBA game in London,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9415553.stm,DeMar DeRozan,0.0605990460157126,0.590686729321113,0.5736528314076937,0.620638906955719,0.0143873953323265
Solent football round-up,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9409309.stm,Michael Beasley,0.1111111111111111,0.6111938655376434,0.5534105151891708,0.6596611142158508,0.0349858482708614
Famous fans make Super Bowl picks,2011,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/9387771.stm,Michael Beasley,0.1269415482795763,0.5702978730201721,0.5676137208938599,0.6596611142158508,0.0062969596083853
Partick Thistle 6-1 Stirling,2011,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/9361139.stm,Stephen Curry,0.0157407407407407,0.5787630379199982,0.6251045614480972,0.6322842836380005,0.0152779478290349
Traveller families win damages row with Essex council,2011,http://www.bbc.co.uk/news/uk-england-essex-11720566,Tony Parker,0.8,0.6318314075469971,0.7503215670585632,0.6429161429405212,0.0
Grant keen to strengthen Hammers,2011,http://news.bbc.co.uk/sport1/hi/football/eng_prem/9325164.stm,Tony Parker,0.2462703962703962,0.5380392670631409,0.5521616141001383,0.6429161429405212,0.0217267063551537
Purbeck school system overhaul agreed,2011,https://www.bbc.co.uk/news/uk-england-dorset-11870023,Tony Parker,0.0,0.7200736999511719,0.6471701860427856,0.6429161429405212,0.0
Rugby League coverage on BBC Radio Merseyside,2011,http://www.bbc.co.uk/news/uk-england-merseyside-12368779,Ray Allen,0.0,0.6422962546348572,0.5825309157371521,0.6356234550476074,0.0
Northampton's Big Christmas sing,2011,http://news.bbc.co.uk/local/northampton/hi/things_to_do/newsid_9221000/9221466.stm,Ray Allen,0.1517241379310345,0.5732474327087402,0.564251258969307,0.6356234550476074,0.0519806433527541
Notts County appoint Martin Allen as manager,2011,https://www.bbc.co.uk/sport/football/13036140,Ray Allen,0.0840628507295173,0.5388555973768234,0.5414584875106812,0.6356234550476074,0.0341748832070461
New members elected to States of Alderney,2011,https://www.bbc.co.uk/news/world-europe-guernsey-11854924,Ray Allen,0.1363636363636363,0.5899593830108643,0.5098041296005249,0.6356234550476074,0.0
Armistice Day poppy-burning demo 'sickened' observer,2011,https://www.bbc.co.uk/news/uk-england-london-12551338,Ray Allen,0.0,0.7248818874359131,0.5746718645095825,0.6356234550476074,0.0
Protests over UK Guantanamo Bay prisoner Shaker Aamer,2011,https://www.bbc.co.uk/news/uk-england-london-11976169,Ray Allen,0.0,0.5406880974769592,0.7606493234634399,0.6356234550476074,0.0
Wolves want new deal for Gilbert,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9433310.stm,Paul Millsap,0.0335175346538983,0.5839253664016724,0.581120491027832,0.6414000988006592,0.024113748412331
Johnson critical of Aussie fans,2011,http://news.bbc.co.uk/sport1/hi/cricket/9249891.stm,Joe Johnson,0.0,0.5251887440681458,0.54898601770401,0.6279787421226501,0.5339407943030509
Hodgson & Deacon in England squad,2011,http://news.bbc.co.uk/sport1/hi/rugby_union/9358903.stm,Joe Johnson,0.126014408477095,0.6092913945515951,0.5696935653686523,0.6279787421226501,0.0474635108626451
Rushden & D'mds 2-2 Southport,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9422409.stm,Joe Johnson,0.1,0.5633250772953033,0.5896617770195007,0.6279787421226501,0.0932672951083018
Rockets excited for Magic opener,2011,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9158018.stm,Joe Johnson,0.1021739130434782,0.6033213436603546,0.5772378444671631,0.6279787421226501,0.0828774846022994
Rushden & D'mnds 2-0 Eastbourne,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9401885.stm,Joe Johnson,0.1163265306122448,0.586023598909378,0.5951147526502609,0.6279787421226501,0.0777017232458034
"Golf, Gordon Gecko and Welsh affairs",2011,http://www.bbc.co.uk/blogs/davidcornock/2011/03/golf_gordon_gecko_and_welsh_af.html,Wesley Matthews,0.0,0.6131888628005981,0.525507926940918,0.6478636860847473,0.0
Glentoran 1-2 Portadown,2011,http://news.bbc.co.uk/sport1/hi/football/irish/9384855.stm,Wesley Matthews,0.0158536585365853,0.5522428303956985,0.6031758040189743,0.6478636860847473,0.0143904142873739
Sir Terry Matthews: Wales needs to keep top graduates,2011,https://www.bbc.co.uk/news/uk-wales-12747826,Wesley Matthews,0.5,0.5533666014671326,0.6024054884910583,0.6478636860847473,0.2569828877798966
Internet TV could boost Ebbw Vale,2011,http://news.bbc.co.uk/local/southeastwales/hi/tv_and_radio/newsid_9149000/9149963.stm,Wesley Matthews,0.0707981880662293,0.5831569830576578,0.5683150887489319,0.6478636860847473,0.0132813191092532
Spain dominate Ballon d'Or awards,2011,http://news.bbc.co.uk/sport1/hi/football/europe/9126721.stm,Wesley Matthews,0.1333333333333333,0.5726403721741268,0.5816197267600468,0.6478636860847473,0.015312418755895
Tuesday's gossip column,2011,http://news.bbc.co.uk/sport1/hi/football/gossip_and_transfers/9126035.stm,Wesley Matthews,0.1846987522281639,0.5564478039741516,0.5719290177027384,0.6478636860847473,0.00333785959707
Weighing up the future of the kilogram,2011,http://www.bbc.co.uk/news/science-environment-12276936,Jason Terry,0.0,0.5718545913696289,0.5771492719650269,0.6610711216926575,0.0
Darlington 3-1 Barrow,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9313946.stm,Josh Smith,0.0564102564102564,0.5332576930522919,0.5631302893161774,0.6357342004776001,0.1146165532461412
In Pictures: Dr Who in Charlestown 2,2011,http://news.bbc.co.uk/local/cornwall/hi/people_and_places/newsid_9387000/9387234.stm,Josh Smith,0.0,0.5078303217887878,0.7419902086257935,0.6357342004776001,0.0
Darlington 1-0 Tamworth,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9156188.stm,Josh Smith,0.2431372549019608,0.5848055283228556,0.5425936182339987,0.6357342004776001,0.0986773497268203
Tamworth 1-1 Darlington,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9367819.stm,Josh Smith,-0.006060606060606,0.5839296728372574,0.545826256275177,0.6357342004776001,0.0940606707962555
Crawley Town 5-0 Histon,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9407718.stm,Josh Smith,-0.2263888888888889,0.5973666310310364,0.5871695578098297,0.6357342004776001,0.0877182045361633
Rushden & D'mnds 2-1 Cambridge,2011,http://news.bbc.co.uk/sport1/hi/football/eng_conf/9377877.stm,Josh Smith,0.02,0.5853679180145264,0.5638395845890045,0.6357342004776001,0.0835745346178882
Paula White: Tony Christie,2011,https://www.bbc.co.uk/programmes/p00dzxg6,Chris Paul,0.0,0.5516229271888733,0.5778516530990601,0.6339377760887146,0.0
Paula White: Advice line launched for perfect Christmas turkey,2011,https://www.bbc.co.uk/programmes/p00cl34s,Chris Paul,0.5,0.5773872137069702,0.5155759453773499,0.6339377760887146,0.0
Paula White: Paula chats to a real life Christmas Fairey,2011,https://www.bbc.co.uk/programmes/p00cb912,Chris Paul,0.1,0.5391468405723572,0.5293605923652649,0.6339377760887146,0.0
Paula White: The Hairy Bikers and Christmas cocktails,2011,https://www.bbc.co.uk/programmes/p00c88nq,Chris Paul,0.0,0.5587560534477234,0.6751139760017395,0.6339377760887146,0.0
Paula White: Christmas is coming and Paula wants your toy-related tales,2011,https://www.bbc.co.uk/programmes/p00c5msq,Chris Paul,0.1,0.5111827254295349,0.6049906611442566,0.6339377760887146,0.0
Paula White: Myleene Klass on making dreams come true at Christmas,2011,https://www.bbc.co.uk/programmes/p00c47zp,Chris Paul,0.175,0.5075252652168274,0.5703248977661133,0.6339377760887146,0.0
Paula White: Sue Perkins on writing witty Christmas cards,2011,https://www.bbc.co.uk/programmes/p00bz7tv,Chris Paul,0.25,0.5235744118690491,0.7218189835548401,0.6339377760887146,0.0
Agent pays tribute to Paul the octopus,2011,http://news.bbc.co.uk/sport1/hi/football/9128053.stm,Chris Paul,0.0,0.5267390012741089,0.8479329943656921,0.6339377760887146,0.420613857886058
Ulster prepare for Treviso clash,2011,http://news.bbc.co.uk/sport1/hi/rugby_union/9230329.stm,Chris Paul,0.0,0.5051621794700623,0.7564994096755981,0.6339377760887146,0.0
Collingwood hails Woakes performance,2011,http://news.bbc.co.uk/sport1/hi/cricket/9359606.stm,Chris Paul,0.0,0.6616467833518982,0.5234955549240112,0.6339377760887146,0.0
Lambert stunned by triple injury blow,2011,http://news.bbc.co.uk/sport1/hi/football/teams/n/norwich/9403576.stm,Chris Paul,0.0,0.6095869541168213,0.5081953406333923,0.6339377760887146,0.0
Grayson delight at Ashton showing,2011,http://news.bbc.co.uk/sport1/hi/rugby_union/my_club/northampton/9191642.stm,Chris Paul,0.0,0.5226554274559021,0.5637755393981934,0.6339377760887146,0.0
Feeling the pain with Saints,2011,http://news.bbc.co.uk/sport1/hi/rugby_union/my_club/northampton/9269314.stm,Chris Paul,0.0,0.5099325776100159,0.7164080142974854,0.6339377760887146,0.0
Want to see a pic of Dom's new glasses?,2011,http://www.bbc.co.uk/blogs/chrismoyles/2011/02/want_to_see_a_pic_of_doms_new.html,Chris Paul,0.1363636363636363,0.5928583741188049,0.5176498293876648,0.6339377760887146,0.0
Yeah! It's the weekend!,2011,http://www.bbc.co.uk/blogs/chrismoyles/2010/12/yeah_its_the_weekend.html,Chris Paul,0.0,0.6092705130577087,0.7085979580879211,0.6339377760887146,0.0
Prototyping Weeknotes #38 (29/10/10),2011,http://www.bbc.co.uk/blogs/researchanddevelopment/2010/10/prototyping-weeknotes-37-29101.shtml,Chris Paul,0.0,0.5019314885139465,0.643855094909668,0.6339377760887146,0.0
Prototyping Weeknotes #43 (10/12/10),2011,http://www.bbc.co.uk/blogs/researchanddevelopment/2010/12/prototyping-weeknotes-43-10121.shtml,Chris Paul,0.0,0.6002028584480286,0.5723428130149841,0.6339377760887146,0.0
Cove Rangers 0-3 Berwick,2011,http://news.bbc.co.uk/sport1/hi/football/scot_cups/9207800.stm,Eric Gordon,0.0117424242424242,0.6047923862934113,0.6351091414690018,0.6338304281234741,0.0583847622488926
Stenhousemuir 2-2 Dumbarton,2011,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/9437974.stm,Eric Gordon,0.0919191919191919,0.5493941307067871,0.5527936369180679,0.6338304281234741,0.0373492974930192
Dundee clubs agree benefit derby,2011,http://news.bbc.co.uk/sport1/hi/football/scot_prem/9181985.stm,Eric Gordon,0.0407869012707722,0.5688890814781189,0.5600871324539185,0.6338304281234741,0.0259531638613079
Profile: Eric Illsley,2011,https://www.bbc.co.uk/news/uk-politics-12159955,Eric Gordon,0.0,0.5543178915977478,0.5998766422271729,0.6338304281234741,0.7308573248118575
NATO to control Libya no-fly zone,2011,http://news.bbc.co.uk/1/hi/programmes/gmt/9436242.stm,Stephen Jackson,0.0,0.5158910155296326,0.7539114952087402,0.6434334516525269,0.0
Yeovil 0-1 Charlton,2011,http://news.bbc.co.uk/sport1/hi/football/eng_div_2/9379671.stm,Stephen Jackson,0.2897727272727273,0.5711775422096252,0.6386705438296,0.6434334516525269,0.0520826585768792
Sloppy Nottingham defeated again,2011,http://news.bbc.co.uk/sport1/hi/rugby_union/9166789.stm,Stephen Jackson,0.182029267029267,0.5760277083941868,0.5531270589147296,0.6434334516525269,0.0538802965624563
Elton John and Helen Mirren for Saturday Night Live,2011,http://www.bbc.co.uk/news/entertainment-arts-12829483,Elton Brand,0.1363636363636363,0.5123241543769836,0.5273134708404541,0.7050974369049072,0.2952727741569731
Lady Gaga - the interview...,2011,http://www.bbc.co.uk/blogs/gregjames/2011/03/lady_gaga_-_the_interview.html,Elton Brand,0.0,0.703238844871521,0.6410199999809265,0.7050974369049072,0.0
Music TV - October 28 - November 3,2011,http://www.bbc.co.uk/blogs/bbcmusic/2010/10/music_tv_-_october_28_-_novemb.html,Elton Brand,0.0,0.6235188245773315,0.6395552158355713,0.7050974369049072,0.0
World Cup guide: Zimbabwe,2011,http://news.bbc.co.uk/sport1/hi/cricket/other_international/zimbabwe/9362317.stm,Elton Brand,0.1042125803489439,0.609179699420929,0.5355378150939941,0.7050974369049072,0.011677025773053
Reconstructing Jim Davidson,2011,https://www.bbc.co.uk/news/magazine-12569498,Elton Brand,0.0,0.5508056879043579,0.5262864828109741,0.7050974369049072,0.0
Oscars 2011: Winner's diary,2011,http://www.bbc.co.uk/news/entertainment-arts-12393028,Elton Brand,0.0,0.5433093309402466,0.7447054982185364,0.7050974369049072,0.0
Team-mates: Lee Mears & David Flatman,2011,http://news.bbc.co.uk/sport1/hi/front_page/9273946.stm,David Lee,0.0,0.5112059116363525,0.5711954236030579,0.619097888469696,1.0
St David's Day: Leeks v daffs - true icons?,2011,https://www.bbc.co.uk/news/uk-wales-12602857,David Lee,0.35,0.5382130742073059,0.6911466121673584,0.619097888469696,0.0
Ride the new 2012 Olympic slalom canoe course,2011,http://news.bbc.co.uk/sport1/hi/canoeing/9270890.stm,David Lee,0.1363636363636363,0.5069151520729065,0.6515218019485474,0.619097888469696,0.0
Fabregas accused referee of taking money - Moyes,2011,http://news.bbc.co.uk/sport1/hi/football/teams/e/everton/9387974.stm,David Lee,0.0,0.5518483519554138,0.5681498050689697,0.619097888469696,0.0
Come Fly With Me - Meet Fearghal and Lee,2011,http://www.bbc.co.uk/blogs/comedy/2010/11/come-fly-with-me---meet-fearghal-and-lee.shtml,David Lee,0.8,0.7048417329788208,0.7029559016227722,0.619097888469696,0.420613857886058
And the 24 Hour Panel People are...,2011,http://www.bbc.co.uk/blogs/comedy/2011/03/and-the-24-hour-panel-people-a.shtml,David Lee,0.0,0.6522752642631531,0.6027620434761047,0.619097888469696,0.0
24 Hour Panel People Pics,2011,http://www.bbc.co.uk/blogs/comedy/2011/03/24-hour-panel-people-pics.shtml,David Lee,0.0,0.5195451974868774,0.7023987174034119,0.619097888469696,0.0
Who will rebel on tuition fees tomorrow?,2011,http://www.bbc.co.uk/blogs/newsnight/michaelcrick/2010/12/who_will_rebel_on_tuition_fees.html,David Lee,0.0,0.6470174193382263,0.6751343607902527,0.619097888469696,0.0
University funding system 'will focus minds',2011,http://news.bbc.co.uk/today/hi/today/newsid_9393000/9393031.stm,David Lee,0.0,0.6108879446983337,0.748582124710083,0.619097888469696,0.0
Will more Tories join tuition fees rebellion?,2011,http://www.bbc.co.uk/blogs/newsnight/michaelcrick/2010/12/will_more_tories_join_tuition.html,David Lee,0.5,0.6802264451980591,0.6468143463134766,0.619097888469696,0.0
Nicholas Parsons honoured,2011,http://www.bbc.co.uk/blogs/radio4/2010/10/nicholas_parsons_honoured.html,David Lee,0.0,0.6820732355117798,0.7573899030685425,0.619097888469696,0.0
Shrewsbury clinch triple signing,2011,http://news.bbc.co.uk/sport1/hi/football/teams/s/shrewsbury/9382675.stm,David Lee,-0.0261904761904761,0.5913388431072235,0.6080891937017441,0.619097888469696,0.0179488772419142
Wootton wants Histon boss to play,2011,http://news.bbc.co.uk/sport1/hi/football/teams/h/histon/9175948.stm,David Lee,0.1028571428571428,0.5974443554878235,0.5793346613645554,0.619097888469696,0.0253096180892041
Daley aiming for Olympic gold,2011,http://news.bbc.co.uk/1/hi/school_report/9344317.stm,John Wall,0.0,0.5193123817443848,0.7432100176811218,0.6543515920639038,0.0
Darts legend Phil Taylor on his ambitions,2011,http://news.bbc.co.uk/1/hi/school_report/9308705.stm,John Wall,0.0,0.5090076327323914,0.684759795665741,0.6543515920639038,0.0
No more bugs for Christie!,2011,http://news.bbc.co.uk/1/hi/school_report/9344316.stm,John Wall,-0.3125,0.5191523432731628,0.5504414439201355,0.6543515920639038,0.0
School Report comes up with Young Sports Personality questions,2011,http://news.bbc.co.uk/1/hi/school_report/student_reports/9228354.stm,John Wall,0.3494047619047619,0.5559770822525024,0.5461026191711426,0.6543515920639038,0.0138468934427174
David Beckham speaks to School Report,2011,http://news.bbc.co.uk/1/hi/school_report/9306249.stm,John Wall,0.0,0.6543684601783752,0.6182791590690613,0.6543515920639038,0.0
Ore explains the shortlist for YSPOTY,2011,http://news.bbc.co.uk/1/hi/school_report/9289591.stm,John Wall,0.0,0.5783565044403076,0.6114530563354492,0.6543515920639038,0.0
US media react to Hu Jintao state visit,2011,http://www.bbc.co.uk/blogs/seealso/2011/01/us_media_react_to_hu_jintao_st.html,John Wall,0.0,0.5525745749473572,0.6211801171302795,0.6543515920639038,0.0
Jewellery taken by Nottingham shop thieves,2011,https://www.bbc.co.uk/news/uk-england-nottinghamshire-11673582,John Wall,0.0,0.5999695062637329,0.6923254728317261,0.6543515920639038,0.0
Double boost for York racecourse,2011,http://news.bbc.co.uk/sport1/hi/other_sports/horse_racing/9390375.stm,John Wall,0.2257116620752984,0.551806166768074,0.5527963042259216,0.6543515920639038,0.0987112304076286
School Reporters on Torres move,2011,http://news.bbc.co.uk/1/hi/school_report/9387497.stm,John Wall,0.0,0.5865596532821655,0.5093593597412109,0.6543515920639038,0.0
