title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score
Nike profits up 20% in November quarter,2016,https://www.bbc.co.uk/news/business-35158366,James Harden,0.0,0.5378972887992859,0.5084452033042908,0.5279043316841125,0.0
LeBron James signs lifetime deal with Nike,2016,https://www.bbc.co.uk/news/business-35035743,James Harden,0.0,0.7640413045883179,0.6364691853523254,0.5279043316841125,0.4254172454802672
NBA: Watch Stephen Curry's record 128 three-pointers,2016,https://www.bbc.co.uk/sport/av/basketball/35668044,Stephen Curry,0.0,0.5232930183410645,0.6253750324249268,0.519097089767456,0.3620310094043465
Stephen Curry: NBA three-point record broken by Golden State Warrior,2016,https://www.bbc.co.uk/sport/basketball/35681271,Stephen Curry,0.325,0.5446842014789581,0.6147629022598267,0.519097089767456,0.0241260819533342
Golden State Warriors: Stephen Curry's side need four wins for NBA history,2016,https://www.bbc.co.uk/sport/basketball/35976488,Stephen Curry,0.3,0.6127281785011292,0.556476891040802,0.519097089767456,0.0562419292680356
NBA Plays of the Week: Stephen Curry continues to break NBA records,2016,https://www.bbc.co.uk/sport/av/basketball/35722985,Stephen Curry,0.0,0.5020765662193298,0.6381328105926514,0.519097089767456,0.6438330602954053
Stephen Curry's Golden State Warriors set new NBA record,2016,http://www.bbc.co.uk/sport/basketball/35640891,Stephen Curry,0.34,0.6087432205677032,0.5583228170871735,0.519097089767456,0.0922966877654448
NBA: Watch Curry's insane 'buzzer beater' in our plays of the week,2016,https://www.bbc.co.uk/sport/av/basketball/35841477,Stephen Curry,-1.0,0.6223235726356506,0.6418501734733582,0.519097089767456,0.0
Steph Curry: Warriors star sets NBA three-point record,2016,https://www.bbc.co.uk/sport/basketball/35666842,Stephen Curry,0.325,0.643994152545929,0.6575539708137512,0.519097089767456,0.0580479701579081
Golden State Warriors close in on NBA wins record,2016,https://www.bbc.co.uk/sport/basketball/35994800,Stephen Curry,0.2454545454545454,0.619099497795105,0.5058780312538147,0.519097089767456,0.0400216395860007
Golden State Warriors suffer rare defeat in NBA record wins chase,2016,https://www.bbc.co.uk/sport/basketball/35855809,Stephen Curry,0.2636363636363636,0.5918208956718445,0.620633602142334,0.519097089767456,0.0748797376359071
Golden State Warriors extend unbeaten run to set NBA record,2016,https://www.bbc.co.uk/sport/basketball/34918642,Stephen Curry,0.2259259259259259,0.5082079172134399,0.509425699710846,0.519097089767456,0.0816436343945433
Why Steph Curry is 'the best player in the NBA',2016,https://www.bbc.co.uk/news/newsbeat-34920880,Stephen Curry,1.0,0.5362062454223633,0.5509735941886902,0.519097089767456,0.5157104645855135
Eurobasket: Great Britain win over Montenegro delights Collins,2016,https://www.bbc.co.uk/sport/av/basketball/35657397,Stephen Curry,0.8,0.5566322207450867,0.5766615271568298,0.519097089767456,0.0
Golden State Warriors' 54-match NBA winning home record ends,2016,https://www.bbc.co.uk/sport/basketball/35949980,Stephen Curry,0.20625,0.5638189911842346,0.5724867582321167,0.519097089767456,0.0198007027724995
Steph Curry: Is NBA star really the new Michael Jordan?,2016,https://www.bbc.co.uk/sport/basketball/35666661,Stephen Curry,0.2223523375222405,0.5893637935320536,0.5599538352754381,0.519097089767456,0.0560184808596611
LeBron James signs lifetime deal with Nike,2016,https://www.bbc.co.uk/news/business-35035743,LeBron James,0.0,0.5278850197792053,0.6207970380783081,0.5205145478248596,1.0
NBA: LeBron James stars in plays of the week,2016,https://www.bbc.co.uk/sport/av/basketball/35611744,LeBron James,0.0,0.5440280437469482,0.5167578458786011,0.5205145478248596,0.9999999999999996
Jason Day's wife absolves LeBron James of blame after collision,2016,https://www.bbc.co.uk/sport/basketball/35132008,LeBron James,0.1585516418105703,0.5870612462361654,0.5358279744784037,0.5205145478248596,0.0790262036125454
The biggest gaps between titles in sports history,2016,https://www.bbc.co.uk/newsround/34964029,Klay Thompson,0.0,0.5571355819702148,0.5501807928085327,0.514960527420044,0.0
Chris Brown appears to criticise Kehlani after suicide attempt,2016,https://www.bbc.co.uk/news/newsbeat-35924323,Kyrie Irving,0.0,0.6018510460853577,0.6509830355644226,0.5211114287376404,0.0
Midweek: Maureen Lipman; Paul Whitehouse; Chris Bull; Desmond MacCarthy.,2016,https://www.bbc.co.uk/programmes/b076htns,Chris Paul,0.0,0.572831392288208,0.5917417407035828,0.5116397142410278,0.6438330602954051
Paul Cook: Christmas run-in will define League Two season,2016,https://www.bbc.co.uk/sport/football/34869127,Chris Paul,0.1470238095238095,0.6077176630496979,0.5295478999614716,0.5116397142410278,0.0229849535011961
NIFL 'must move' on Carrick pitch crisis say BBC Sport NI pundits,2016,https://www.bbc.co.uk/sport/av/football/35233437,Chris Paul,0.0,0.7263700366020203,0.7711129784584045,0.5116397142410278,0.0
Pro12: Glasgow Warriors 13-6 Benetton Treviso,2016,https://www.bbc.co.uk/sport/rugby-union/34933521,Gordon Hayward,0.0076486013986013,0.5752677083015442,0.5902747511863708,0.5208618640899658,0.0391771297176573
Sir Terry Wogan: Your memories and pictures,2016,https://www.bbc.co.uk/news/entertainment-arts-35453971,Gordon Hayward,0.0,0.5593779683113098,0.6745738387107849,0.5208618640899658,0.0
Kobe Bryant's NBA career in records as LA Lakers star announces his retirement,2016,https://www.bbc.co.uk/news/newsbeat-34963363,Pau Gasol,0.0,0.5436095595359802,0.5288676023483276,0.5237789154052734,0.0
Mohamed Kamara reunites with Finnish club HJK Helsinki,2016,http://www.bbc.co.uk/sport/0/football/35737587,Rudy Gay,0.1647849462365591,0.5872985323270162,0.5854795972506205,0.5212841629981995,0.0147516960251822
What are 'New York values'?,2016,https://www.bbc.co.uk/news/election-us-2016-35328924,Rudy Gay,0.1363636363636363,0.5686928033828735,0.7882267832756042,0.5212841629981995,0.0
Orlando Magic must 'make a stand' against Toronto in London NBA tie,2016,https://www.bbc.co.uk/sport/basketball/35312390,Nikola Vučević,-0.0209876543209876,0.5526604056358337,0.5300490260124207,0.5051303505897522,0.0338826244366267
Super Bowl 50: Denver Broncos beat Carolina Panthers,2016,https://www.bbc.co.uk/sport/american-football/35519220,DeMarcus Cousins,0.1363253749617386,0.5726304252942404,0.6091418067614237,0.5350242853164673,0.0066804982694448
