time,most_frequent_name,url,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score,frequency
2010,Al Harrington,"['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8549020.stm', 'http://news.bbc.co.uk/sport1/hi/wales/8402794.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm']",0.032281509175448635,0.615266012210472,0.6102737764907039,0.527045488357544,0.0006413033165588,3
2010,Al Horford,"['http://news.bbc.co.uk/sport1/hi/wales/8402794.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm']",0.04842226376317295,0.5975073248732323,0.5481711783829857,0.5281317830085754,0.0009619549748382,2
2010,Al Jefferson,"['http://news.bbc.co.uk/sport1/hi/wales/8402794.stm', 'http://news.bbc.co.uk/1/hi/world/americas/8511893.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm']",0.07315237589737916,0.5887928250568365,0.5850761841714772,0.5273613929748535,0.0024765477868528667,3
2010,Allen Iverson,['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8413390.stm'],0.0,0.5296669602394104,0.5502549409866333,0.5240400433540344,0.0,1
2010,Amar'e Stoudemire,['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8596148.stm'],0.0,0.5280919075012207,0.7067809700965881,0.543718695640564,0.0,1
2010,Andre Miller,"['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8489834.stm', 'http://news.bbc.co.uk/sport1/hi/olympic_games/vancouver_2010/alpine_skiing/8541298.stm', 'http://news.bbc.co.uk/sport1/hi/football/scot_prem/8337398.stm', 'http://news.bbc.co.uk/sport1/hi/cricket/8554000.stm', 'http://news.bbc.co.uk/sport1/hi/football/scot_prem/8329406.stm', 'http://news.bbc.co.uk/sport1/hi/cricket/8538103.stm']",0.09268826634070532,0.5760467797517776,0.5812797513273027,0.5220761895179749,0.061611322158923336,6
2010,Andrea Bargnani,['http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm'],0.2366198865733748,0.5677419097527213,0.5666976000951685,0.5314929485321045,0.0018285459338642,1
2010,Andrew Bogut,"['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8530025.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8516716.stm', 'http://news.bbc.co.uk/local/devon/hi/people_and_places/newsid_8368000/8368592.stm']",0.21567564380064375,0.6016583310233221,0.6088237563769022,0.5138013958930969,0.09178363555806468,3
2010,Andrew Bynum,"['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8516716.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8326886.stm', 'http://news.bbc.co.uk/local/devon/hi/people_and_places/newsid_8368000/8368592.stm']",0.2522723803973803,0.5723225937949286,0.5465111633141836,0.5252323746681213,0.01873471433422377,3
2010,Anthony Tolliver,['http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8501058.stm'],0.1074376885740522,0.5975322212491717,0.6016859837940761,0.519020676612854,0.0,1
