title,date,url,player,textblob_sentiment,relevance_score
Olympics basketball: USA beat Spain to win gold,2013,https://www.bbc.co.uk/sport/av/olympics/19237340,Kevin Durant,0.8,0.0
US basketball star Kobe Bryant joins China's Sina Weibo,2013,https://www.bbc.co.uk/news/world-asia-china-21470947,Kobe Bryant,0.0,0.8812776867651353
Amlin Challenge Cup: Gloucester 47-3 London Irish,2013,https://www.bbc.co.uk/sport/rugby-union/20716418,James Harden,0.1527722277722277,0.06403401755871249
Harlequins 28-25 Gloucester,2013,https://www.bbc.co.uk/sport/rugby-union/20143878,James Harden,0.1445165945165945,0.05648186041910158
Aviva Premiership: Bath 31-25 Gloucester,2013,https://www.bbc.co.uk/sport/rugby-union/21591055,James Harden,0.1007168458781362,0.054813551385956456
NBA London: New York Knicks beat Detroit Pistons at O2,2013,https://www.bbc.co.uk/sport/basketball/21069222,Carmelo Anthony,0.0148989898989898,0.06724160081926182
BBL Cup Final: Leicester Riders beat Newcastle Eagles,2013,https://www.bbc.co.uk/sport/basketball/20973834,Carmelo Anthony,0.1471153846153846,0.04296812522721471
Basketball player scores record-breaking 138 points,2013,https://www.bbc.co.uk/news/world-us-canada-20434359,Carmelo Anthony,0.0,0.0
Stirling Albion 6-3 Berwick Rangers,2013,https://www.bbc.co.uk/sport/football/20722245,Stephen Curry,0.065,0.018610278798260764
Queen of the South 5-1 Arbroath,2013,https://www.bbc.co.uk/sport/football/20920810,Stephen Curry,-0.0625,0.05478155772043758
Arbroath 2-3 Queen of South,2013,https://www.bbc.co.uk/sport/football/20351854,Stephen Curry,0.0136363636363636,0.02163709816458841
David Lee Collins' funeral held after Ayia Napa death,2013,https://www.bbc.co.uk/news/uk-england-manchester-20466979,David Lee,0.0,0.9999999999999999
Barnsley appoint David Flitcroft manager after Leeds win,2013,https://www.bbc.co.uk/sport/football/21004180,David Lee,0.1729014280738418,0.07926004408652114
David Flitcroft pride at Barnsley win over Leeds,2013,https://www.bbc.co.uk/sport/av/football/20999084,David Lee,0.8,0.5823104607812899
