title,date,url,player,textblob_sentiment
LeBron James on fire as Cavaliers beat Pistons,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8579552.stm,LeBron James,0.0
Lebron James bags 40 points in Friday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8553398.stm,LeBron James,0.0
LeBron wishes GB basketballers luck,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8514395.stm,LeBron James,0.0
LeBron leads way as Cavs rule Kings in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8592449.stm,LeBron James,0.0
All-Star Plays of the week,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8523834.stm,Dwyane Wade,0.0
Nowitzki magic helps Mavericks pip Wizards in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8471885.stm,Dirk Nowitzki,0.5
Mavericks beat Spurs in Wednesday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8367961.stm,Dirk Nowitzki,0.0
Lakers ruin Nowitzki's big night in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8458635.stm,Dirk Nowitzki,0.0
Mavericks edge Bucks in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8363829.stm,Dirk Nowitzki,0.0
Kobe Bryant stars in Lakers win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8398853.stm,Kobe Bryant,0.8
Bryant rallies Lakers past Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8431557.stm,Kobe Bryant,-0.25
Houston no problem for Bryant as Lakers win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8591488.stm,Kobe Bryant,0.8
Lakers outfox Wizards in Tuesday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8482508.stm,Kobe Bryant,0.1
Lakers Knick win in New York,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8476522.stm,Kobe Bryant,0.4681818181818182
Brilliant Bryant breaks deadlock as Lakers win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8559497.stm,Kobe Bryant,0.8500000000000001
Lakers suffer first loss - Friday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8335300.stm,Kobe Bryant,0.175
NBA highlights - Plays of the week,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8497935.stm,Kobe Bryant,0.0
Bryant tops NBA plays of the week,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8380050.stm,Kobe Bryant,0.0
Bryant bags 28 to pound Pistons,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8424314.stm,Kobe Bryant,0.0
Bryant helps Lakers lick Knicks in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8378037.stm,Kobe Bryant,0.0
Wins for Cavaliers & Lakers in Thursday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8359199.stm,Kobe Bryant,0.3
Lakers drown out Jazz in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8405423.stm,Kobe Bryant,0.0
LA Lakers snatch overtime victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/8437655.stm,Kobe Bryant,0.0
Deng's Bulls down Hawks in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8423089.stm,Kobe Bryant,-0.15555555555555559
Lakers battle to beat Warriors,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8519766.stm,Kobe Bryant,0.0
Kobe snatches Lakers win in Boston,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8490861.stm,Kobe Bryant,0.8
Lakers see off Nets in Sunday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8385640.stm,Kobe Bryant,0.0
Bryant leads Lakers to victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8434539.stm,Kobe Bryant,0.0
Bryant is Lakers all-time top scorer,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8494131.stm,Kobe Bryant,0.5
LA back to winning ways in Tuesday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8365900.stm,Kobe Bryant,0.25
Nets victory ends eighteen game slump,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8396884.stm,Kobe Bryant,-0.4
Lakers begin NBA season with win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8326886.stm,Kobe Bryant,0.10979020979020977
LA Lakers set to play in London,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8618149.stm,Kobe Bryant,0.16921510183805263
Anthony nets 50 for the Nuggets,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8384077.stm,Carmelo Anthony,0.0
Nuggets outpoint Cavs in overtime thriller,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8523898.stm,Carmelo Anthony,0.0
Deng's Bulls down Spurs - Thursday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8333449.stm,Carmelo Anthony,-0.02777777777777779
Nuggets too hot for Portland in the NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8600519.stm,Carmelo Anthony,0.25
Super Bowl XLIV as it happened,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8501058.stm,Carmelo Anthony,0.10743768857405221
Nash helps Suns outshine Bulls in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8596148.stm,Amar'e Stoudemire,0.0
Grizzlies beat Knicks in Friday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8566072.stm,Zach Randolph,0.0
Randolph runs riot as Grizzlies maul Knicks,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8541459.stm,Zach Randolph,0.0
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Zach Randolph,0.23661988657337482
NBA highlights - Bosh helps Raptors beat Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8503770.stm,Chris Bosh,0.0
Bosh bags points as Raptors reign in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8465292.stm,Chris Bosh,0.0
Bosh injured as Raptors lose in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8606616.stm,Chris Bosh,0.0
Sport in focus: Shoot,2010,http://news.bbc.co.uk/1/hi/in_depth/8515858.stm,Chris Bosh,0.0
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Chris Bosh,0.16351119419301255
QI: Series G: Groovy,2010,https://www.bbc.co.uk/programmes/b00pkbnv,David Lee,0.0
Wales 'is now a nation',2010,http://news.bbc.co.uk/today/hi/today/newsid_8617000/8617173.stm,David Lee,0.0
Bruce angry at Sunderland 'stupidity',2010,http://news.bbc.co.uk/sport1/hi/football/teams/s/sunderland/8507376.stm,David Lee,-0.55
Stags decide against Morris deal,2010,http://news.bbc.co.uk/sport1/hi/football/teams/m/mansfield_town/8436246.stm,David Lee,0.2095238095238095
Alvin & The Chipmunks The Squeakquel Pics,2010,http://www.bbc.co.uk/blogs/radio1movies/2009/12/alvin_the_chipmunks_the_squeak.shtml,David Lee,0.0
Spooks star 'cast as Luther King',2010,http://news.bbc.co.uk/1/hi/entertainment/8572061.stm,David Lee,0.15833333333333333
'Looking For A New England'... in New York,2010,http://www.bbc.co.uk/blogs/folk/2010/03/looking-for-a-new-england-in-n.html,David Lee,0.13636363636363635
Ellis destroys Pacers in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8387832.stm,Monta Ellis,0.0
Portland continue winning run against Lakers in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8449909.stm,Monta Ellis,0.5
Dazzling display from Rose in Bulls' victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8620331.stm,Derrick Rose,0.675
Rose rises high to bag Bulls win in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8582713.stm,Derrick Rose,0.52
Rose blooms late as Bulls beat Celtics,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8461301.stm,Derrick Rose,0.15
Museum to install ancient timber,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8488850.stm,Derrick Rose,0.2052521008403361
Museum to install ancient timber,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8453606.stm,Derrick Rose,0.2052521008403361
Hawks beat Magic on buzzer,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8586757.stm,Joe Johnson,0.5
Hawks tear apart Lakers in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8598792.stm,Joe Johnson,0.0
Coming of Age Interview with Anabel Barnston (Chloe),2010,http://www.bbc.co.uk/blogs/bbcthree/2010/01/coming-of-age-interview-with-a.shtml,Joe Johnson,0.0
Pujols and Mauer take MVP prizes,2010,http://news.bbc.co.uk/sport1/hi/other_sports/baseball/8377212.stm,Joe Johnson,0.14731206293706292
Grizzlies beat Heat in Sunday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8411361.stm,Rudy Gay,0.1
Results from 2009,2010,http://news.bbc.co.uk/sport1/hi/boxing/statistics/7804859.stm,Brook Lopez,0.026541274817136876
43-point Jackson boosts Bobcats in Tuesday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8456248.stm,Stephen Jackson,0.0
Cavs downed again as Jackson rises,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8525936.stm,Stephen Jackson,0.0
Zombie director making 'mint choc chip' movie,2010,https://www.bbc.co.uk/news/newsbeat-10003119,Stephen Jackson,0.0
Murder accused had killed before,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8550468.stm,Stephen Jackson,0.05727272727272726
Murder accused not taking stand,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8571225.stm,Stephen Jackson,0.17333333333333334
Paedophile murder trial jury out,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8576704.stm,Stephen Jackson,0.17333333333333334
Murderer jailed for rest of life,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8583541.stm,Stephen Jackson,-0.07818181818181819
Lovely Lovely Bones,2010,http://www.bbc.co.uk/blogs/radio1movies/2009/11/lovely_lovely_bones.shtml,Stephen Jackson,0.5
An Extras Night In,2010,http://www.bbc.co.uk/blogs/comedy/2010/04/an-extras-night-in.shtml,Stephen Jackson,0.0
Arbroath 1-1 Stenhousemuir,2010,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/8550885.stm,Stephen Jackson,-0.00714285714285715
Ireland defeat Chile in qualifier,2010,http://news.bbc.co.uk/sport1/hi/other_sports/8360820.stm,Stephen Jackson,0.15625
Howard leads way as Magic beat Cavs,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8615077.stm,Dwight Howard,0.5
Howard turns on Magic in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8403326.stm,Dwight Howard,0.5
Magic's Howard casts spell over Wizards,2010,http://news.bbc.co.uk/sport1/hi/front_page/8566717.stm,Dwight Howard,0.5
Magic conjure up victory against Bulls,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8510047.stm,Dwight Howard,0.5
Howard helps Magic pulverise Pistons,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8521665.stm,Dwight Howard,0.5
Lakers begin NBA season with win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8326886.stm,Dwight Howard,0.10979020979020977
Super Bowl XLIV as it happened,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8501058.stm,Dwight Howard,0.10743768857405221
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Dwight Howard,0.23661988657337482
Suns continue to shine in Wednesday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8356517.stm,Danny Granger,0.1
Rookie Evans reigns for Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8542774.stm,Tyreke Evans,0.0
Kings win is Evans' crowning glory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8561845.stm,Tyreke Evans,0.8
Billups leads Nuggets to Lakers victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8501841.stm,Chauncey Billups,0.0
Hawks beat Suns with last-second score,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8463098.stm,Jamal Crawford,0.0
Thunder overshadow Hawks in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8467452.stm,Jamal Crawford,0.0
Heat too hot for Hawks in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8440855.stm,Deron Williams,0.25
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Deron Williams,0.16351119419301255
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Deron Williams,0.23661988657337482
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Chris Kaman,0.16351119419301255
McArthur and Craigan promote derby,2010,http://news.bbc.co.uk/sport1/hi/scotland/8340659.stm,Stephen Curry,0.0
East Stirlingshire 3-2 Berwick,2010,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/8498703.stm,Stephen Curry,0.1568181818181818
Supermarket armed raiders jailed,2010,http://news.bbc.co.uk/1/hi/england/tyne/8617723.stm,Stephen Curry,0.008521303258145365
Blazers outsmart Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8602601.stm,Brandon Roy,0.0
Blazers on fire in New Jersey,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8533890.stm,Brandon Roy,0.13636363636363635
Trail Blazers fight back to beat Warriors,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8563812.stm,Brandon Roy,0.0
Knicks make it three in a row,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8401425.stm,Brandon Roy,0.0
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Brandon Roy,0.16351119419301255
Party: Series 1: Episode 3,2010,https://www.bbc.co.uk/programmes/m000p15f,Tim Duncan,0.0
Party: Series 1: Episode 1,2010,https://www.bbc.co.uk/programmes/b00r7l7j,Tim Duncan,0.0
Party: Series 1: Episode 2,2010,https://www.bbc.co.uk/programmes/m0001vtr,Tim Duncan,0.0
Party: Series 1: Episode 4,2010,https://www.bbc.co.uk/programmes/b00rmxk5,Tim Duncan,0.0
Sport Relief: Reading - Bracknell,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8571000/8571648.stm,Tim Duncan,0.08489795918367347
