title,date,url,player,textblob_sentiment,relevance_score
LeBron James' 'tomahawk slam' leads NBA plays of the week,2018,https://www.bbc.co.uk/sport/av/basketball/43458775,LeBron James,0.0,0.8152776346547327
"'Look left, pass right' - LeBron James' classy no-look pass in Cavs' defeat to Lakers in NBA",2018,https://www.bbc.co.uk/sport/av/basketball/43373737,LeBron James,0.1285714285714285,0.48714572060778694
"LeBron James makes NBA record books as youngest player to reach 30,000 points",2018,https://www.bbc.co.uk/sport/av/basketball/42806925,LeBron James,0.0,0.5806207183505429
LeBron James: Cleveland Cavaliers star surpasses Kobe Bryant in NBA records,2018,https://www.bbc.co.uk/sport/basketball/42800611,LeBron James,0.05625,0.047812310419108286
LeBron James' quarterback stars in this week's top NBA plays,2018,https://www.bbc.co.uk/sport/av/basketball/43541821,LeBron James,0.5,0.8152776346547327
LeBron James ties Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43581796,LeBron James,0.0786940836940836,0.023433349694035033
NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2018,https://www.bbc.co.uk/sport/av/basketball/43257158,LeBron James,0.6,0.8152776346547327
'Peanut butter & jelly' LeBron James & Dwyane Wade star in NBA best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42776419,LeBron James,1.0,0.5806207183505429
NBA: Watch as LeBron James 'throws that hammer down' in best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42866273,LeBron James,0.4222222222222222,0.8152776346547328
LeBron James: NBA legend breaks Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43603925,LeBron James,0.0817893217893217,0.027193533465568232
LeBron James: Cleveland Cavaliers forward ejected for first time in NBA career,2018,https://www.bbc.co.uk/sport/basketball/42163561,LeBron James,0.2214285714285714,0.07811554075024667
NBA: LeBron James ejected from game for first time in his career,2018,https://www.bbc.co.uk/sport/av/basketball/42169095,LeBron James,-0.075,0.8152776346547327
BBC Sport advent calendar: LeBron James' 'jaw-dropping' three-pointer,2018,https://www.bbc.co.uk/sport/av/basketball/42246010,LeBron James,0.0,0.8152776346547327
James Harden makes NBA history with new triple-double record,2018,https://www.bbc.co.uk/sport/av/basketball/42896438,James Harden,0.1363636363636363,0.8152776346547327
NBA: James Harden floors Wesley Johnson with outrageous showboating,2018,https://www.bbc.co.uk/sport/av/basketball/43246638,James Harden,-1.0,0.8152776346547327
James Harden: The NBA Houston Rockets basketball star and seven other sporting streaks,2018,https://www.bbc.co.uk/newsround/42689909,James Harden,-0.125,0.6422380061968378
"NBA All-Star Weekend: Slam dunks, superheroes and a shaky anthem",2018,https://www.bbc.co.uk/news/newsbeat-43112540,James Harden,-0.3333333333333333,0.0
NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2018,https://www.bbc.co.uk/sport/av/basketball/43257158,James Harden,0.6,0.3516184062957171
NBA season preview: Who will challenge the Golden State Warriors?,2018,https://www.bbc.co.uk/sport/basketball/41626662,James Harden,0.1387674265698459,0.03229567110957633
Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2018,https://www.bbc.co.uk/sport/basketball/41662878,James Harden,0.0728826728826728,0.08394847983770101
BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2018,https://www.bbc.co.uk/sport/basketball/42852526,James Harden,0.0784325396825396,0.008029066732974358
Pelicans' Anthony Davis surprises family with Christmas gifts - and the mum's reaction is priceless,2018,https://www.bbc.co.uk/sport/basketball/42342993,Anthony Davis,0.3751893939393939,0.05581673991741709
Leslie Bricusse - Scrooge: The Musical,2018,https://www.bbc.co.uk/programmes/b09k85pv,Anthony Davis,0.0,0.0
Bolton couple sentenced for burying baby in shoebox,2018,https://www.bbc.co.uk/news/uk-england-manchester-42343157,Anthony Davis,0.0,0.0
Bolton couple 'murdered baby buried in shoebox grave',2018,https://www.bbc.co.uk/news/uk-england-manchester-42003076,Anthony Davis,0.0,0.0
NBA season preview: Who will challenge the Golden State Warriors?,2018,https://www.bbc.co.uk/sport/basketball/41626662,Anthony Davis,0.1387674265698459,0.02002434950896197
Oldham Athletic 1-1 Rotherham United,2018,https://www.bbc.co.uk/sport/football/42587592,Anthony Davis,0.1445412311265969,0.010053364996748453
Oldham Athletic 4-2 Leicester City U21,2018,https://www.bbc.co.uk/sport/football/42642168,Anthony Davis,0.002840909090909,0.032008735207066624
