Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment,most_frequent_name,relevance_score
2150,Raptors pull away late for 117-104 win over Magic,2018,http://global.nba.com/news/raptors-pull-away-late-117-104-win-magic/,NBA News,Default,Default,Default,0.1093495934959349,0.1093495934959349,DeMar DeRozan,0.05354956169536751
2151,"Pistons dominate inside, take down Bucks 110-87",2018,http://global.nba.com/news/pistons-dominate-inside-take-bucks-110-87/,NBA News,Default,Default,Default,0.0315100815100815,0.0315100815100815,Giannis Antetokounmpo,0.07182957307202961
2152,Jerome Williams and Former NBAers Give Back At Toronto Tournament of Stars,2018,http://global.nba.com/news/jerome-williams-and-former-nbaers-give-back-at-toronto-tournament-of-stars/,NBA News,Default,Default,Default,0.1512254901960784,0.1512254901960784,LeBron James,0.0
2153,Celtics host Hornets in battle of streaking teams,2018,http://global.nba.com/news/celtics-host-hornets-battle-streaking-teams/,NBA News,Default,Default,Default,0.1641011443337024,0.1641011443337024,Kemba Walker,0.055702863233367914
2154,"RDS to Broadcast the NBA Playoffs, NBA Finals and All Raptors Playoff Games",2018,http://global.nba.com/news/rds-to-broadcast-the-nba-playoffs-nba-finals-and-all-raptors-playoff-games/,NBA News,Default,Default,Default,0.3269696969696969,0.3269696969696969,DeMar DeRozan,0.1715074197778714
2155,James Harden: ‘This is the year’ for Houston Rockets,2018,http://global.nba.com/news/james-harden-year-houston-rockets/,NBA News,Default,Default,Default,0.2245833333333333,0.2245833333333333,James Harden,0.517248693841471
2156,Blogtable: Can Minnesota Timberwolves keep top-four seed without Jimmy Butler?,2018,http://global.nba.com/news/blogtable-can-minnesota-timberwolves-keep-top-four-seed-without-jimmy-butler/,NBA News,Default,Default,Default,0.1551142665901701,0.1551142665901701,Jimmy Butler,0.2152091997555576
2157,"Spurs brace for red-hot Davis, Pelicans",2018,http://global.nba.com/news/spurs-brace-red-hot-davis-pelicans/,NBA News,Default,Default,Default,0.069940823065823,0.069940823065823,Anthony Davis,0.17316644171108117
2158,Rockets-Clippers showdown includes Harden this time,2018,http://global.nba.com/news/rockets-clippers-showdown-includes-harden-time/,NBA News,Default,Default,Default,0.1246031746031746,0.1246031746031746,Austin Rivers,0.13127958040619295
2159,Warriors’ meeting with Wizards trumps off-court activity,2018,http://global.nba.com/news/warriors-meeting-wizards-trumps-off-court-activity/,NBA News,Default,Default,Default,0.0441547831253713,0.0441547831253713,Kevin Durant,0.13045536773855632
2160,LeBron James ‘flattered’ but ‘not distracted’ by billboards recruiting him to Philadelphia,2018,http://global.nba.com/news/lebron-james-billboards-recruiting-philadelphia-no-distraction/,NBA News,Default,Default,Default,0.2410497835497835,0.2410497835497835,LeBron James,0.3318650754117046
2161,Grizzlies’ Marc Gasol reflects on season thus far,2018,http://global.nba.com/news/marc-gasol-voices-frustration-season/,NBA News,Default,Default,Default,0.1236287477954144,0.1236287477954144,Marc Gasol,0.1763151079769282
2162,NBA Academies to host series of camps for top female prospects from outside the U.S.,2018,http://global.nba.com/news/nba-academies-host-series-basketball-development-camps-top-female-prospects-outside-u-s/,NBA News,Default,Default,Default,0.1212809917355371,0.1212809917355371,LeBron James,0.0
2163,"Unfortunate events, bad timing could mean tough summer for impending free agent Isaiah Thomas",2018,http://global.nba.com/news/unfortunate-events-bad-timing-mean-tough-summer-impending-free-agent-isaiah-thomas/,NBA News,Default,Default,Default,0.1392314271749755,0.1392314271749755,LeBron James,0.0480880159882983
2164,PRO•LINE Where to Watch: March 28,2018,http://global.nba.com/news/pro%e2%80%a2line-where-to-watch-march-28/,NBA News,Default,Default,Default,-0.0361111111111111,-0.0361111111111111,LeBron James,0.17793277395599244
2165,Lillard has 26 points and Blazers beat Kings 116-99,2018,http://global.nba.com/news/lillard-26-points-blazers-beat-kings-116-99/,NBA News,Default,Default,Default,0.0802777777777777,0.0802777777777777,Damian Lillard,0.22552303236408697
2166,"Beal, Potter lead Wizards past Bucks 107-104",2018,http://global.nba.com/news/beal-potter-lead-wizards-past-bucks-107-104/,NBA News,Default,Default,Default,0.2396990740740741,0.2396990740740741,Giannis Antetokounmpo,0.09411579987852184
2167,"Cavaliers’ LeBron James first with 30,000 points, 8,000 assists and 8,000 rebounds",2018,http://global.nba.com/news/cavaliers-lebron-james-first-30000-points-8000-assists-8000-rebounds/,NBA News,Default,Default,Default,0.0638888888888889,0.0638888888888889,LeBron James,0.4589075701351541
2168,"Father Prime: Wade gets 27, Heat beat 76ers 102-101",2018,http://global.nba.com/news/father-prime-wade-gets-27-heat-beat-76ers-102-101/,NBA News,Default,Default,Default,0.0254603174603174,0.0254603174603174,Joel Embiid,0.061698576053004286
2169,LeBron’s triple-double helps Cavs hold off Nets in thriller,2018,http://global.nba.com/news/lebrons-triple-double-helps-cavs-hold-off-nets-thriller/,NBA News,Default,Default,Default,0.0711443337024732,0.0711443337024732,LeBron James,0.26360894197838497
