player,date,url,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment,number_of_articles
Al Jefferson,2013-14,['https://www.bbc.co.uk/sport/football/25180409'],0.1095268337783307,1.0,0.5858348103669974,0.542721885901231,0.5886395688240345,0.5314433712225693,0.6170169115066528,0.9982,1
Blake Griffin,2013-14,"['http://www.bbc.co.uk/sport/rugby-league/26855154', 'https://www.bbc.co.uk/sport/commonwealth-games/26986280']",0.15063512886023706,0.8,0.5773546596368154,0.5365304410457611,0.5907773355642955,0.5198111712932587,0.6446601748466492,0.9186,2
Brook Lopez,2013-14,"['https://www.bbc.co.uk/sport/taekwondo/25379517', 'https://www.bbc.co.uk/sport/boxing/25622907']",0.08997859025032935,0.9,0.5901618868552994,0.5269837380923661,0.622016810431269,0.5265539398627915,0.6097742915153503,0.9548000000000001,2
Carmelo Anthony,2013-14,['https://www.bbc.co.uk/sport/commonwealth-games/26986280'],0.1588937145105976,1.0,0.5841191689173381,0.5354047258694966,0.594444191455841,0.531472643216451,0.6296286582946777,0.9993,1
David Lee,2013-14,"['https://www.bbc.co.uk/sport/football/26995315', 'https://www.bbc.co.uk/sport/football/25830046', 'https://www.bbc.co.uk/sport/football/25103010']",0.08430138043774406,0.8000000000000002,0.6038183808326721,0.5343214819828669,0.6039586663246155,0.539487275481224,0.6317210793495178,0.8983333333333334,3
DeMar DeRozan,2013-14,['https://www.bbc.co.uk/sport/athletics/24906369'],0.047257313393677,0.8,0.6345765807411887,0.5131520141254772,0.5887287746776234,0.5242934931408275,0.642457127571106,-0.9592,1
Deron Williams,2013-14,['https://www.bbc.co.uk/sport/commonwealth-games/26986280'],0.1588937145105976,1.0,0.5601147373517354,0.5335614562034607,0.5861285249392192,0.527741805712382,0.6443056464195251,0.9993,1
Dwight Howard,2013-14,['https://www.bbc.co.uk/sport/football/25387089'],0.1597976190476191,1.0,0.6167919581586664,0.5284829031337391,0.5775635242462158,0.5339890284971758,0.6315903663635254,0.9988,1
Eric Gordon,2013-14,['https://www.bbc.co.uk/sport/cricket/24999016'],0.1800734618916437,0.6000000000000001,0.5598833113908768,0.5352582037448883,0.5762667506933212,0.5336911231279373,0.6373952627182007,0.9349,1
Evan Turner,2013-14,"['https://www.bbc.co.uk/sport/rugby-union/26731104', 'https://www.bbc.co.uk/sport/football/26721212', 'https://www.bbc.co.uk/sport/rugby-union/24873421']",-0.03915824915824917,0.7333333333333334,0.5884866168101629,0.5502483728859159,0.6098108150892788,0.5237531024548742,0.6474975347518921,0.7170666666666667,3
Gerald Wallace,2013-14,"['http://www.bbc.co.uk/sport/0/get-inspired/26716659', 'https://www.bbc.co.uk/sport/rugby-union/25059124']",0.15109229330340435,0.9,0.5966881492308208,0.5361145011016301,0.5595797821879387,0.5321589069707053,0.6319977045059204,0.99115,2
Glen Davis,2013-14,['https://www.bbc.co.uk/sport/commonwealth-games/26986280'],0.1588937145105976,1.0,0.5804822285970052,0.5314831654230754,0.5926393946011861,0.5193869829177856,0.6321072578430176,0.9993,1
J.R. Smith,2013-14,['https://www.bbc.co.uk/sport/basketball/25706951'],0.1090130568356375,0.8,0.5926330941064017,0.5419563055038452,0.5772447756358555,0.5129021065575736,0.646403968334198,0.9293,1
James Harden,2013-14,['https://www.bbc.co.uk/sport/rugby-union/25885845'],0.06,1.0,0.6207537849744161,0.5400628050168356,0.5587013562520345,0.5293484131495158,0.6507578492164612,-0.4215,1
Joe Johnson,2013-14,"['https://www.bbc.co.uk/sport/commonwealth-games/26986280', 'https://www.bbc.co.uk/sport/football/25697194']",0.2572931776016191,0.9,0.6076040307680766,0.5218135416507721,0.5745223462581635,0.5249124983946483,0.6394322514533997,0.97325,2
Josh Smith,2013-14,"['https://www.bbc.co.uk/sport/football/26898862', 'https://www.bbc.co.uk/sport/football/26202826', 'https://www.bbc.co.uk/sport/football/26493557']",0.15376984126984125,0.7333333333333334,0.6111761063337325,0.5282417962948481,0.573381761709849,0.5195123384396235,0.647332489490509,0.9213,3
José Calderón,2013-14,"['https://www.bbc.co.uk/sport/commonwealth-games/26986280', 'https://www.bbc.co.uk/sport/football/26143037', 'https://www.bbc.co.uk/sport/football/26966141', 'https://www.bbc.co.uk/sport/football/26357670', 'https://www.bbc.co.uk/sport/football/26682665', 'https://www.bbc.co.uk/sport/football/26966304', 'https://www.bbc.co.uk/sport/football/25210495', 'https://www.bbc.co.uk/sport/26965549', 'https://www.bbc.co.uk/sport/football/26664718']",0.1360496104476976,0.46666666666666656,0.5913717115128353,0.5378806250945406,0.5766902287514041,0.5285910797918073,0.6280314326286316,0.9927555555555555,9
Kobe Bryant,2013-14,['https://www.bbc.co.uk/sport/basketball/25095610'],0.0076704545454545,1.0,0.5405660569667816,0.579362154006958,0.5446707606315613,0.530211865901947,0.6365882754325867,0.7427,1
LeBron James,2013-14,['https://www.bbc.co.uk/sport/football/24995887'],0.2220588235294117,1.0,0.560967743396759,0.5218514998753866,0.5448024272918701,0.549879769484202,0.6442497372627258,0.9902,1
Luol Deng,2013-14,"['https://www.bbc.co.uk/sport/basketball/25634383', 'https://www.bbc.co.uk/sport/basketball/25753052']",0.1479166666666667,0.9,0.5709506918986638,0.540655180811882,0.5797545413176219,0.5179933160543442,0.6156083941459656,0.8894,2
Mo Williams,2013-14,"['https://www.bbc.co.uk/sport/26795986', 'https://www.bbc.co.uk/sport/football/26240111', 'https://www.bbc.co.uk/sport/football/26105485', 'https://www.bbc.co.uk/sport/football/25122027', 'https://www.bbc.co.uk/sport/football/24955560', 'https://www.bbc.co.uk/sport/football/24900180']",0.09248441623441621,0.9333333333333332,0.6092126116984421,0.5278717206584083,0.5761118415329191,0.5257742719517814,0.6338323950767517,0.6856833333333334,6
Paul George,2013-14,['https://www.bbc.co.uk/sport/football/25736730'],-0.0166666666666666,1.0,0.6126457452774048,0.5169819593429565,0.5717569589614868,0.5196375846862793,0.6353722810745239,0.0772,1
Paul Millsap,2013-14,"['https://www.bbc.co.uk/sport/basketball/25706951', 'https://www.bbc.co.uk/sport/athletics/24906369']",0.07813518511465725,0.8,0.6037219859562911,0.5243554633933228,0.6084720809738358,0.5221248052336953,0.6319136619567871,-0.014950000000000019,2
Paul Pierce,2013-14,['https://www.bbc.co.uk/sport/football/26856524'],0.1170951943679216,0.8,0.5849006652832032,0.524713671207428,0.5967606544494629,0.5268742561340332,0.6390997767448425,0.9959,1
Stephen Curry,2013-14,"['https://www.bbc.co.uk/sport/football/26007595', 'https://www.bbc.co.uk/sport/football/26995097']",0.1703282828282828,0.7000000000000001,0.6106056769688923,0.5355432157715161,0.6022125085194905,0.531399483482043,0.6389078497886658,0.889,2
Thaddeus Young,2013-14,['https://www.bbc.co.uk/sport/basketball/25827898'],0.147335594035594,0.8,0.6173699140548706,0.5329110324382782,0.5628641963005065,0.5221576511859893,0.6127220988273621,0.9989,1
Tim Duncan,2013-14,"['https://www.bbc.co.uk/sport/rugby-union/25014552', 'http://www.bbc.co.uk/sport/0/rugby-union/25941235', 'https://www.bbc.co.uk/sport/rugby-union/24820124', 'https://www.bbc.co.uk/sport/rugby-union/26481016', 'http://www.bbc.co.uk/sport/0/rugby-union/25958590', 'https://www.bbc.co.uk/sport/rugby-union/24726771', 'https://www.bbc.co.uk/sport/football/25976729', 'https://www.bbc.co.uk/sport/rugby-union/24914634', 'https://www.bbc.co.uk/sport/rugby-union/26423405', 'https://www.bbc.co.uk/sport/rugby-union/25744819', 'https://www.bbc.co.uk/sport/rugby-union/26262487']",0.056303951386931915,0.8,0.603428958091901,0.5331942681174774,0.5868450845345791,0.5303070621315018,0.6355109810829163,0.18969090909090908,11
Tobias Harris,2013-14,"['https://www.bbc.co.uk/sport/rugby-union/26389304', 'https://www.bbc.co.uk/sport/winter-olympics/25374020']",0.1530119510558442,0.8,0.5687419002254803,0.5300592382748921,0.5697532067696254,0.5246696765224139,0.6254562735557556,0.8371500000000001,2
