Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score
44,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Russell Westbrook,0.1387674265698459,1.2
134,"Premier League average weekly wage passes Â£50,000, says new study",2017-18,https://www.bbc.co.uk/sport/football/42130297,Russell Westbrook,0.0952516233766233,1.0
291,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,James Harden,0.1387674265698459,1.2
352,Gordon Hayward: Boston Celtics forward fractures ankle in heavy fall,2017-18,https://www.bbc.co.uk/sport/basketball/41662878,James Harden,0.0728826728826728,1.0
437,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,James Harden,0.0784325396825396,0.6000000000000001
468,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Isaiah Thomas,0.1387674265698459,1.2
502,BBL & WBBL Cup final 2018: Cheshire and Nottingham secure victories,2017-18,https://www.bbc.co.uk/sport/basketball/42852526,Isaiah Thomas,0.0784325396825396,0.6000000000000001
523,European Champions Cup: Clermont Auvergne 24-7 Ospreys,2017-18,https://www.bbc.co.uk/sport/rugby-union/42729858,Isaiah Thomas,0.1083937198067632,0.8
578,Pelicans' Anthony Davis surprises family with Christmas gifts - and the mum's reaction is priceless,2017-18,https://www.bbc.co.uk/sport/basketball/42342993,Anthony Davis,0.3751893939393939,1.2
801,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Anthony Davis,0.1387674265698459,0.8
820,Oldham Athletic 1-1 Rotherham United,2017-18,https://www.bbc.co.uk/sport/football/42587592,Anthony Davis,0.1445412311265969,0.8
836,Oldham Athletic 4-2 Leicester City U21,2017-18,https://www.bbc.co.uk/sport/football/42642168,Anthony Davis,0.002840909090909,0.6000000000000001
868,NBA season preview: Who will challenge the Golden State Warriors?,2017-18,https://www.bbc.co.uk/sport/basketball/41626662,Karl-Anthony Towns,0.1387674265698459,0.8
