player,date,url,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment,number_of_articles
Josh Smith,2010-11,['http://news.bbc.co.uk/sport1/hi/football/eng_conf/9367819.stm'],0.1850744284954811,0.6000000000000001,0.6007742047309875,0.5308436155319214,0.5641084790229798,0.5239741325378418,0.5134683847427368,,1
Kevin Durant,2010-11,['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9432322.stm'],0.1238782051282051,1.0,0.5912482216954231,0.5382932424545288,0.5750698521733284,0.5429663956165314,0.5419111251831055,0.9983,1
Kevin Martin,2010-11,['http://news.bbc.co.uk/sport1/hi/football/teams/i/ipswich_town/9365774.stm'],0.0281208664021163,0.8,0.5907117128372192,0.543852299451828,0.5505541861057281,0.528960332274437,0.5076732039451599,,1
LeBron James,2010-11,['https://www.bbc.co.uk/sport/football/12994144'],0.2220588235294117,1.0,0.5473636984825134,0.5364578564961752,0.5751197338104248,0.5246444741884867,0.5054212808609009,0.9061,1
Luol Deng,2010-11,['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8855587.stm'],0.1633252164502164,0.4,0.5842664390802383,0.5285490602254868,0.6128346174955368,0.5154693424701691,0.5031155347824097,0.9971,1
Marvin Williams,2010-11,"['http://news.bbc.co.uk/sport1/hi/football/eng_conf/9317493.stm', 'http://news.bbc.co.uk/sport1/hi/rugby_union/welsh/9426049.stm', 'http://news.bbc.co.uk/sport1/hi/football/eng_conf/9207003.stm', 'http://news.bbc.co.uk/sport1/hi/football/eng_div_1/9390083.stm', 'http://news.bbc.co.uk/sport1/hi/football/eng_div_1/9439054.stm', 'http://news.bbc.co.uk/sport1/hi/football/eng_div_1/9415419.stm']",0.08452088674910198,0.7999999999999999,0.5919238425318211,0.5317284401565318,0.5832598096439762,0.5268050313942015,0.502037525177002,0.6457666666666667,6
Mike Conley,2010-11,['http://news.bbc.co.uk/sport1/hi/other_sports/basketball/9359362.stm'],-0.1483333333333333,0.8,0.5744144767522812,0.5213259756565094,0.562087669968605,0.5086584538221359,0.501990556716919,,1
Mike Miller,2010-11,['http://news.bbc.co.uk/sport1/hi/scotland/9263446.stm'],0.0811616161616161,1.0,0.6466850439707438,0.5357241630554199,0.6433820525805155,0.5135195851325989,0.5116887092590332,,1
Ray Allen,2010-11,['https://www.bbc.co.uk/sport/football/13036140'],0.1588937145105976,0.8,0.5923976302146912,0.5314898788928986,0.5744813481966654,0.5190266668796539,0.5048860907554626,0.9977,1
Richard Hamilton,2010-11,['http://news.bbc.co.uk/sport1/hi/football/irish/9322846.stm'],0.0747474747474747,0.6000000000000001,0.6016969084739685,0.5215279340744019,0.5649194717407227,0.5250474572181701,0.5264910459518433,0.9967,1
Richard Jefferson,2010-11,"['http://news.bbc.co.uk/sport1/hi/other_sports/horse_racing/9445742.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/horse_racing/9382521.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/horse_racing/9451508.stm', 'http://news.bbc.co.uk/sport1/hi/other_sports/horse_racing/9397799.stm']",0.09235916420224953,0.35,0.6090940257486624,0.5342154262348627,0.5673553489721739,0.5239191458202326,0.5441901087760925,0.9972,4
Tony Parker,2010-11,['http://news.bbc.co.uk/sport1/hi/football/eng_prem/9325164.stm'],0.0855107855107855,0.6000000000000001,0.5682923197746277,0.5342324823141098,0.5539235770702362,0.5215258896350861,0.5109713673591614,,1
Troy Murphy,2010-11,"['http://news.bbc.co.uk/sport1/hi/rugby_union/my_club/connacht/9394493.stm', 'http://news.bbc.co.uk/sport1/hi/rugby_union/9415473.stm']",0.07664863376180504,1.0,0.6002681658913691,0.5387185631940763,0.5858998546997707,0.526479725415508,0.5077365636825562,0.8583,2
