Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score,nltk_Sentiment
6536,BBL Cup final: Leicester overcome Newcastle in tense finish,2013-14,https://www.bbc.co.uk/sport/basketball/25706951,Paul Millsap,0.1090130568356375,0.8,0.9293
6545,Jamaica faces serious questions in the fight against doping,2013-14,https://www.bbc.co.uk/sport/athletics/24906369,Paul Millsap,0.047257313393677,0.8,-0.9592
6678,Rob Paternostro: British basketball riding wave of momentum,2013-14,https://www.bbc.co.uk/sport/basketball/25827898,Thaddeus Young,0.147335594035594,0.8,0.9989
6929,Premiership: Harlequins 23-9 London Irish,2013-14,https://www.bbc.co.uk/sport/rugby-union/26731104,Evan Turner,0.1225252525252525,0.8,0.9946
7032,Wales Women announce squad for World Cup qualifiers,2013-14,https://www.bbc.co.uk/sport/football/26721212,Evan Turner,-0.16,0.6000000000000001,0.2732
7124,Barbarians confirm squad to face Combined Services,2013-14,https://www.bbc.co.uk/sport/rugby-union/24873421,Evan Turner,-0.08,0.8,0.8834
8891,World Twenty20 qualifiers: Scotland suffer defeat by Kenya,2013-14,https://www.bbc.co.uk/sport/cricket/24999016,Eric Gordon,0.1800734618916437,0.6000000000000001,0.9349
9868,"Gossip column: Moyes, Mourinho, Williams, Mascherano, Wenger",2013-14,https://www.bbc.co.uk/sport/26795986,Mo Williams,0.057002457002457,0.8,-0.3744
9870,Morecambe: Ryan Williams and Andy Wright sign contracts,2013-14,https://www.bbc.co.uk/sport/football/26240111,Mo Williams,0.0936363636363636,1.0,0.5984
9872,Swansea captain Ashley Williams will give everything for Garry Monk,2013-14,https://www.bbc.co.uk/sport/football/26105485,Mo Williams,0.1281385281385281,1.0,0.9443
9875,Owain Fon Williams to recover from Wolves error - Ronnie Moore,2013-14,https://www.bbc.co.uk/sport/football/25122027,Mo Williams,0.1,1.0,0.9783
9876,Owain Fon Williams's Wales debut overdue - Ronnie Moore,2013-14,https://www.bbc.co.uk/sport/football/24955560,Mo Williams,0.062579365079365,1.0,0.9756
9878,WSL: Rachel Williams signals England hopes after Chelsea move,2013-14,https://www.bbc.co.uk/sport/football/24900180,Mo Williams,0.1135497835497835,0.8,0.9919
9938,Andy Murray set for live webcast Q&A broadcast from Stirling,2013-14,http://www.bbc.co.uk/sport/0/get-inspired/26716659,Gerald Wallace,0.1703757575757575,0.8,0.996
9959,Welsh rugby: President's Caps given to 25 players for non-Tests,2013-14,https://www.bbc.co.uk/sport/rugby-union/25059124,Gerald Wallace,0.1318088290310512,1.0,0.9863
10074,Glasgow 2014: The Jamaican university that changed athletics,2013-14,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Glen Davis,0.1588937145105976,1.0,0.9993
10422,Pro12: Connacht 38-6 Treviso,2013-14,https://www.bbc.co.uk/sport/rugby-union/26389304,Tobias Harris,0.1710285285285285,0.8,0.6748
10442,Sochi 2014: Winter Olympics sports this week,2013-14,https://www.bbc.co.uk/sport/winter-olympics/25374020,Tobias Harris,0.1349953735831599,0.8,0.9995
10878,Glasgow 2014: The Jamaican university that changed athletics,2013-14,https://www.bbc.co.uk/sport/commonwealth-games/26986280,José Calderón,0.1588937145105976,0.8,0.9993
10887,Cristiano Ronaldo scores twice as Real Madrid reach cup final,2013-14,https://www.bbc.co.uk/sport/football/26143037,José Calderón,0.0772145417306707,0.4,0.9537
10894,Champions League: Chelsea drawn against Atletico Madrid,2013-14,https://www.bbc.co.uk/sport/football/26966141,José Calderón,0.1436868686868686,0.4,0.9956
10918,Atletico Madrid v Real Madrid: La Liga rivals set for 'do or die' derby,2013-14,https://www.bbc.co.uk/sport/football/26357670,José Calderón,0.161743919064361,0.4,0.9994
10920,"Champions League draw: Man Utd v Bayern Munich, PSG v Chelsea",2013-14,https://www.bbc.co.uk/sport/football/26682665,José Calderón,0.0999007936507936,0.4,0.9991
10945,Atletico Madrid: Diego Simeone's side are stern test for Chelsea,2013-14,https://www.bbc.co.uk/sport/football/26966304,José Calderón,0.1006089809661238,0.4,0.998
10955,World Cup 2014: Belgium legends rule out glory in Brazil,2013-14,https://www.bbc.co.uk/sport/football/25210495,José Calderón,0.2126138433515483,0.4,0.9982
10995,"Gossip column: Kroos, Rodriguez, Casillas, Azmoun, Hazard",2013-14,https://www.bbc.co.uk/sport/26965549,José Calderón,0.1195704295704295,0.4,0.992
11011,Champions League draw: Bayern Munich & PSG face English sides,2013-14,https://www.bbc.co.uk/sport/football/26664718,José Calderón,0.1502134024978852,0.6000000000000001,0.9995
