Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance
2074,Kidderminster 1-0 Nuneaton,2012-13,https://www.bbc.co.uk/sport/football/20189933,Josh Smith,0.0097416472416472,0.8,0.5852413177490234,0.510540097951889,0.544623851776123,0.561238020658493,0.5094208717346191
2186,FA Cup: Luton Town boss Paul Buckle faces 'friend' Chris Hughton,2012-13,https://www.bbc.co.uk/sport/football/21185208,Chris Paul,0.0696647509578544,0.8,0.6064338237047195,0.5325218439102173,0.5991457998752594,0.5203369110822678,0.5197853446006775
2187,Partick Thistle's Chris Erskine and Paul Paton to join Dundee United,2012-13,https://www.bbc.co.uk/sport/football/22177843,Chris Paul,0.2236363636363636,0.8,0.5635400772094726,0.5288794279098511,0.5609171152114868,0.5176497817039489,0.5197853446006775
2265,"Christian Benteke worth more than Â£25m, says Paul Lambert",2012-13,https://www.bbc.co.uk/sport/football/22109498,Chris Paul,0.2102678571428571,0.8,0.6099042296409607,0.5502955714861552,0.5672027071317037,0.5275816122690836,0.5197853446006775
2266,Paul Lambert says Christian Benteke will stay at Aston Villa,2012-13,https://www.bbc.co.uk/sport/football/21550118,Chris Paul,0.1278273809523809,0.8,0.6266799867153168,0.5476725101470947,0.5656012445688248,0.5187501460313797,0.5197853446006775
2268,Christian Benteke: Aston Villa boss Paul Lambert says striker will stay,2012-13,https://www.bbc.co.uk/sport/football/20808052,Chris Paul,0.0405555555555555,0.8,0.7063429355621338,0.534761885801951,0.5168455243110657,0.526827851931254,0.5197853446006775
2270,Christian Benteke will get better - Paul Lambert,2012-13,https://www.bbc.co.uk/sport/football/20149198,Chris Paul,0.1976190476190475,0.8,0.5888694286346435,0.5226815700531006,0.6067432284355163,0.5178900003433228,0.5197853446006775
2582,Jersey Premiership: Scottish beat St Peter to extend lead,2012-13,https://www.bbc.co.uk/sport/football/21456523,Paul Pierce,0.2850694444444444,0.8,0.7320675253868103,0.544306218624115,0.5789240996042887,0.5286650458971659,0.5153311491012573
2642,Glenavon 4-2 Donegal Celtic,2012-13,https://www.bbc.co.uk/sport/football/20281304,Paul Pierce,0.0113636363636363,0.6000000000000001,0.5405616561571757,0.5380072991053263,0.6309306422869364,0.5269538362820944,0.5153311491012573
3128,Barnsley appoint David Flitcroft manager after Leeds win,2012-13,https://www.bbc.co.uk/sport/football/21004180,David Lee,0.1729014280738418,0.8,0.5993193238973618,0.5307266563177109,0.5844767838716507,0.5288220643997192,0.5079014897346497
3250,David Meyler: Sunderland boss Martin O'Neill may recall midfielder,2012-13,https://www.bbc.co.uk/sport/football/20561058,David Lee,0.0047619047619047,0.8,0.6452615261077881,0.5281805694103241,0.5620995759963989,0.5334070026874542,0.5079014897346497
3298,Hearts reject Rangers' payment offer for Wallace & Templeton,2012-13,https://www.bbc.co.uk/sport/football/20281242,David Lee,0.0888888888888888,0.8,0.54444686571757,0.5340518156687418,0.5583030780156454,0.5346712271372477,0.5079014897346497
3410,Britain's Joel Freeland set for Portland Trail Blazers NBA debut,2012-13,https://www.bbc.co.uk/sport/basketball/20142109,Pau Gasol,0.1979527417027417,1.0,0.5813371028218951,0.5312365974698748,0.55145035471235,0.5406896642276219,0.5705541968345642
3559,BBL Cup Final: Leicester Riders beat Newcastle Eagles,2012-13,https://www.bbc.co.uk/sport/basketball/20973834,Joe Johnson,0.1471153846153846,0.8,0.6243630747000376,0.521265059709549,0.5936791698137919,0.5507838428020477,0.5031172037124634
3739,BBL Cup Final: Leicester Riders beat Newcastle Eagles,2012-13,https://www.bbc.co.uk/sport/basketball/20973834,Andrew Bynum,0.1471153846153846,0.8,0.5768626828988394,0.5423238376776377,0.5541164875030518,0.526087353626887,0.5146821737289429
3870,Arsenal manager Arsene Wenger shrugs off fixture pile-up,2012-13,https://www.bbc.co.uk/sport/football/20926177,Dwight Howard,0.0170498084291187,0.8,0.6386466324329376,0.5310757756233215,0.574856698513031,0.5247746010621389,0.5519474148750305
3884,Britain's Joel Freeland set for Portland Trail Blazers NBA debut,2012-13,https://www.bbc.co.uk/sport/basketball/20142109,Dwight Howard,0.1979527417027417,1.0,0.5819789086069379,0.5274852684565953,0.5875939471381051,0.5260295016424996,0.5519474148750305
4187,Guernsey beat Rye United 6-5 in FA Vase fourth round,2012-13,https://www.bbc.co.uk/sport/football/21199046,Tony Parker,0.0321548821548821,1.0,0.6363188326358795,0.5274250954389572,0.6235818415880203,0.5120344012975693,0.5203551650047302
4199,Welsh Premier & non-League round-up,2012-13,https://www.bbc.co.uk/sport/football/20879138,Tony Parker,0.0232782369146005,0.6000000000000001,0.6233819127082825,0.5090528527895609,0.6175687710444132,0.5484198133150736,0.5203551650047302
4398,Luton Town sign Alex Wall from Maidenhead United,2012-13,https://www.bbc.co.uk/sport/football/21628476,John Wall,0.1189393939393939,0.8,0.6378578841686249,0.5082229673862457,0.5676966607570648,0.5151296854019165,0.5468409061431885
5009,Harlequins 28-25 Gloucester,2012-13,https://www.bbc.co.uk/sport/rugby-union/20143878,James Harden,0.1445165945165945,1.0,0.5692635476589203,0.5234277546405792,0.6206911305586497,0.5407154162724813,0.5098623037338257
5137,Miami Heat beaten by Chicago Bulls to miss NBA winning record,2012-13,http://www.bbc.co.uk/sport/0/basketball/21964896,Chris Bosh,0.1760416666666666,1.0,0.6026021242141724,0.5136247277259827,0.6114636957645416,0.5281558930873871,0.5120514035224915
5243,NBA London: New York Knicks beat Detroit Pistons at O2,2012-13,https://www.bbc.co.uk/sport/basketball/21069222,Greg Monroe,0.0148989898989898,1.2,0.5895993858575821,0.5181752145290375,0.5561148971319199,0.535250186920166,0.5525363683700562
5337,BBL Cup Final: Leicester Riders beat Newcastle Eagles,2012-13,https://www.bbc.co.uk/sport/basketball/20973834,Ryan Anderson,0.1471153846153846,0.8,0.5549232463041941,0.5321293969949087,0.5503417054812113,0.5262010991573334,0.5197768807411194
5408,Raith Rovers 0-2 Hamilton,2012-13,https://www.bbc.co.uk/sport/football/21061347,Ryan Anderson,-0.223611111111111,0.8,0.5475428700447083,0.5261216163635254,0.5574314296245575,0.5038020014762878,0.5197768807411194
5419,Raith Rovers 1-1 Dunfermline,2012-13,https://www.bbc.co.uk/sport/football/21795914,Ryan Anderson,-0.088095238095238,0.8,0.5820349454879761,0.5249542196591696,0.6236859957377116,0.5349672039349874,0.5197768807411194
5440,Alloa Athletic 1-0 Stenhousemuir,2012-13,https://www.bbc.co.uk/sport/football/20870500,Ryan Anderson,0.0466666666666666,0.4,0.571113665898641,0.5618068973223368,0.5444853703180949,0.5234310626983643,0.5197768807411194
5444,Gateshead 0-1 Barrow,2012-13,https://www.bbc.co.uk/sport/football/20840881,Ryan Anderson,0.13,0.8,0.581396073102951,0.5365403890609741,0.5428230166435242,0.5267763733863831,0.5197768807411194
5452,Brechin City 3-2 Alloa Athletic,2012-13,https://www.bbc.co.uk/sport/football/20920626,Ryan Anderson,0.0433333333333333,0.8,0.5922765334447225,0.5841382344563802,0.5712633728981018,0.5330236156781515,0.5197768807411194
5488,AFC Telford 1-1 Barrow,2012-13,https://www.bbc.co.uk/sport/football/20506664,Ryan Anderson,0.0904761904761904,0.6000000000000001,0.5565692186355591,0.5086794793605804,0.615642786026001,0.5085132420063019,0.5197768807411194
5519,Dunfermline 1-0 Raith Rovers,2012-13,https://www.bbc.co.uk/sport/football/20870250,Ryan Anderson,0.066025641025641,0.8,0.6296604871749878,0.5332103371620178,0.5846721331278483,0.5145456989606222,0.5197768807411194
5541,Stenhousemuir 0-0 Stranraer,2012-13,https://www.bbc.co.uk/sport/football/20991249,Ryan Anderson,0.1121794871794871,0.8,0.6122433543205261,0.5053622523943583,0.6307466824849447,0.5291038751602173,0.5197768807411194
5587,"Andrew Considine loss a huge blow, says Dons boss Craig Brown",2012-13,https://www.bbc.co.uk/sport/football/20869765,Ryan Anderson,0.034183829638375,0.8,0.570131853222847,0.5341642647981644,0.5929947942495346,0.5200721174478531,0.5197768807411194
5696,FA Trophy final: Grimsby Town 1-1 Wrexham (1-4 on pens),2012-13,https://www.bbc.co.uk/sport/football/21882684,Marcus Thornton,0.0829613095238095,0.8,0.5621363580226898,0.5400497019290924,0.5708128213882446,0.5337752103805542,0.5372424721717834
5823,Lord Ouseley accuses football of lacking morality,2012-13,https://www.bbc.co.uk/sport/football/20675873,Jason Terry,0.0408764367816092,0.8,0.6303645571072897,0.554448256889979,0.554665744304657,0.513843814531962,0.5581004619598389
5979,Ballinamallard forward McCartney to miss Distillery game,2012-13,https://www.bbc.co.uk/sport/football/20166695,Jason Terry,0.1541666666666666,0.6000000000000001,0.6003905336062113,0.5488128662109375,0.5871919989585876,0.5107016762097677,0.5581004619598389
6051,Hearts 2-3 Inverness CT,2012-13,https://www.bbc.co.uk/sport/football/21482910,Jason Terry,0.0480975723622782,0.8,0.5785352885723114,0.5109206438064575,0.5670755952596664,0.5304377675056458,0.5581004619598389
6508,Macclesfield 0-0 Nuneaton,2012-13,https://www.bbc.co.uk/sport/football/20650120,Wesley Matthews,0.0354166666666666,0.6000000000000001,0.5711145997047424,0.5367383360862732,0.5707316100597382,0.5321142077445984,0.5423141121864319
6573,Six Nations 2013: Mark Jones says French exiles give Wales an edge,2012-13,https://www.bbc.co.uk/sport/rugby-union/21340759,Wesley Matthews,0.17678425439295,0.8,0.6179487407207489,0.5265737473964691,0.5915011664231619,0.5332917173703512,0.5423141121864319
6928,Darryl Lloyd and Jeff Mason staying with Belfast Giants,2012-13,https://www.bbc.co.uk/sport/ice-hockey/22093766,Jeff Teague,0.0747474747474747,0.8,0.5638773441314697,0.5383540093898773,0.576856791973114,0.5466482937335968,0.5530795454978943
7028,Britain's Luol Deng named for NBA All-Star Game for second time,2012-13,https://www.bbc.co.uk/sport/basketball/21203256,Luol Deng,0.0369047619047619,1.0,0.5873132944107056,0.5138484239578247,0.5991072356700897,0.5135139524936676,0.5292973518371582
7033,NBA's Luol Deng writes basketball funding letter to David Cameron,2012-13,https://www.bbc.co.uk/sport/olympics/21233573,Luol Deng,0.0859374999999999,1.0,0.5558248261610667,0.5290543735027313,0.5974639852841696,0.5215215086936951,0.5292973518371582
7034,Luol Deng unlikely to play for Team GB this summer,2012-13,https://www.bbc.co.uk/sport/basketball/21481346,Luol Deng,0.1789039039039039,1.0,0.5585305213928222,0.5179827451705933,0.572555935382843,0.5146270275115967,0.5292973518371582
7039,Why Luol Deng wrote to David Cameron over basketball funding cuts,2012-13,https://www.bbc.co.uk/sport/basketball/21249094,Luol Deng,0.100211423367161,1.0,0.6167572396142142,0.5361348986625671,0.5998648830822536,0.5241971101079669,0.5292973518371582
7211,Natalie Stafford named British Basketball player of the year,2012-13,https://www.bbc.co.uk/sport/basketball/21172916,Luol Deng,0.1647569444444444,1.0,0.6295787990093231,0.5201884806156158,0.6601560115814209,0.521031379699707,0.5292973518371582
7230,Miami Heat beaten by Chicago Bulls to miss NBA winning record,2012-13,http://www.bbc.co.uk/sport/0/basketball/21964896,Luol Deng,0.1760416666666666,1.0,0.6184171140193939,0.5232516825199127,0.5561152398586273,0.5444989800453186,0.5292973518371582
7276,British Basketball to be awarded Â£7m UK Sport funding,2012-13,https://www.bbc.co.uk/sport/olympics/21903879,Luol Deng,0.152020202020202,1.0,0.5892727375030518,0.5220911145210266,0.6267308712005615,0.5350450277328491,0.5292973518371582
7762,Yorkshire v Sussex: Chris Jordan shines on debut,2012-13,https://www.bbc.co.uk/sport/cricket/22079809,Steve Nash,-0.0059808612440191,0.8,0.5748770236968994,0.5332658688227335,0.608621617158254,0.5293872356414795,0.5390336513519287
7925,Britain's Joel Freeland set for Portland Trail Blazers NBA debut,2012-13,https://www.bbc.co.uk/sport/basketball/20142109,Steve Nash,0.1979527417027417,1.0,0.5619911551475525,0.5254076208387103,0.5776460766792297,0.526215272290366,0.5390336513519287
8104,NBA London: New York Knicks beat Detroit Pistons at O2,2012-13,https://www.bbc.co.uk/sport/basketball/21069222,Tyson Chandler,0.0148989898989898,1.2,0.5842255204916,0.5375768095254898,0.5980948358774185,0.5219972431659698,0.5010993480682373
8145,"Sunderland wrong to sack Martin O'Neill, says Kevin Kilbane",2012-13,https://www.bbc.co.uk/sport/football/21986991,Kevin Martin,0.0460219012555461,0.8,0.5837151637444129,0.5364956168028024,0.5954765952550448,0.532608857521644,0.5006648302078247
8453,Irish Premiership: Coleraine 0-0 Ballinamallard Utd,2012-13,https://www.bbc.co.uk/sport/football/21305395,Kyle Lowry,-0.0552083333333333,0.4,0.5370094478130341,0.5216001570224762,0.5200126469135284,0.512364000082016,0.5352632999420166
8454,Lisburn Distillery 1-1 Coleraine,2012-13,https://www.bbc.co.uk/sport/football/20281441,Kyle Lowry,0.0071428571428571,0.8,0.5470935702323914,0.5418142676353455,0.5919530987739563,0.5071040093898773,0.5352632999420166
8471,Irish Premiership: Coleraine 3-1 Lisburn Distillery,2012-13,https://www.bbc.co.uk/sport/football/21100148,Kyle Lowry,0.1763888888888889,0.6000000000000001,0.660504957040151,0.5358037352561951,0.555909256140391,0.5339102149009705,0.5352632999420166
8480,Irish Premiership: Coleraine 1-1 Portadown,2012-13,https://www.bbc.co.uk/sport/football/20193031,Kyle Lowry,0.0291666666666666,0.8,0.5581478873888651,0.5212560296058655,0.6256958643595377,0.5291886130968729,0.5352632999420166
8959,Jim Mallinder says the Northampton Saints squad is strong,2012-13,https://www.bbc.co.uk/sport/rugby-union/20344758,Courtney Lee,0.1485930735930735,0.8,0.5960538387298584,0.5350781083106995,0.6091809272766113,0.5373988300561905,0.5313427448272705
9000,"Tetley's Challenge Cup: Crusaders win, Scorpions beaten",2012-13,https://www.bbc.co.uk/sport/wales/22056035,Courtney Lee,-0.0194444444444444,0.6000000000000001,0.6959492564201355,0.5124355554580688,0.5308759808540344,0.5106271803379059,0.5313427448272705
9108,Six Nations: Hartley and Lawes released by England,2012-13,https://www.bbc.co.uk/sport/rugby-union/21595808,Courtney Lee,0.1636788048552754,0.8,0.5781130343675613,0.5353218168020248,0.6736462712287903,0.5534380823373795,0.5313427448272705
9147,England v New Zealand: Lawes and Burns included in England 23,2012-13,https://www.bbc.co.uk/sport/rugby-union/20488881,Courtney Lee,0.1091297591297591,0.8,0.5893816607339042,0.5382445965494428,0.5980298263686044,0.5253522651536124,0.5313427448272705
9226,Chris Ashton back in England squad to replace Ugo Monye,2012-13,https://www.bbc.co.uk/sport/rugby-union/20317612,Courtney Lee,0.1491319444444444,0.6000000000000001,0.6180737515290579,0.5286925335725149,0.6213723421096802,0.5248850186665853,0.5313427448272705
9502,Keith Curle: Notts County sack manager after Hartlepool defeat,2012-13,https://www.bbc.co.uk/sport/football/21313693,Ray Allen,0.0761904761904762,0.8,0.6307953715324401,0.5280212879180908,0.6054407358169556,0.5367320299148559,0.518201470375061
9837,Thursday's gossip column - transfers and rumours,2012-13,https://www.bbc.co.uk/sport/20439750,José Calderón,0.0668621700879765,0.6000000000000001,0.6013295224734715,0.538234531879425,0.6008211629731315,0.5307722602571759,0.5129362940788269
9879,Tuesday's gossip column,2012-13,https://www.bbc.co.uk/sport/21664714,José Calderón,0.1118881118881119,0.4,0.623581713438034,0.5414800405502319,0.563211864233017,0.5193879783153534,0.5129362940788269
9982,Results from 2012,2012-13,https://www.bbc.co.uk/sport/boxing/20935248,Ricky Rubio,0.0707540521494009,1.0,0.5945376614729564,0.5254045089085897,0.6037509520848592,0.5228221456209818,0.5234411358833313
10185,BBL Cup Final: Leicester Riders beat Newcastle Eagles,2012-13,https://www.bbc.co.uk/sport/basketball/20973834,Anderson Varejão,0.1471153846153846,0.8,0.5970714489618937,0.5240044295787811,0.592110812664032,0.5270359714825948,0.5046027302742004
10331,James Alexander Gordon: The voice behind the classified check,2012-13,https://www.bbc.co.uk/sport/football/20449507,Eric Gordon,0.1732261525024682,0.8,0.592937707901001,0.5138516873121262,0.568389356136322,0.5287181884050369,0.5177918076515198
10652,BBL Cup Final: Leicester Riders beat Newcastle Eagles,2012-13,https://www.bbc.co.uk/sport/basketball/20973834,Andrew Bogut,0.1471153846153846,0.8,0.6069989800453186,0.5405581394831339,0.5727371176083883,0.5259644587834676,0.5470603704452515
