,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
91,Coty Clarke,23,0.0,0.0,16.5,1.0,18.0,0.0,0.0,3,False,6,15.5,0.0,0.0,23.9,['SMALL FORWARD'],clarkco01,0.0,BOSTON CELTICS,0.5,8.8,0.75,20.0,35.5,0.0,0.0,0.025
101,DeMarcus Cousins,25,17.0,3.3,3.3,0.6,28.2,3.3,0.498,65,False,2246,2.7,7.7,2.4,23.6,['CENTER'],couside01,2.2,SACRAMENTO KINGS,0.158,18.0,0.538,13.3,35.4,3.0,5.7,0.122
483,Jonas Valančiūnas,23,4.8,4.2,1.7,-0.5,26.3,2.4,0.397,60,False,1557,2.1,13.8,4.5,22.6,['CENTER'],valanjo01,0.8,TORONTO RAPTORS,0.0,20.1,0.61,11.9,20.9,1.4,6.9,0.211
44,Michael Beasley,27,9.1,2.1,0.9,-1.2,21.1,0.3,0.239,20,False,363,2.2,8.8,0.6,22.5,['POWER FORWARD'],beaslmi01,1.5,HOUSTON ROCKETS,0.044,14.9,0.563,9.6,29.7,0.3,1.0,0.128
477,Karl-Anthony Towns,20,11.3,4.3,2.2,-0.4,27.5,2.8,0.239,82,False,2627,2.5,10.3,5.5,22.5,['CENTER'],townska01,1.1,MINNESOTA TIMBERWOLVES,0.076,19.0,0.59,12.6,24.9,2.7,8.3,0.151
6,LaMarcus Aldridge,30,8.1,2.8,2.3,0.3,22.2,4.5,0.289,74,False,2261,2.0,9.2,5.6,22.4,['POWER FORWARD'],aldrila01,0.9,SAN ANTONIO SPURS,0.015,15.9,0.565,7.8,25.9,2.5,10.1,0.215
282,Carl Landry,32,11.1,1.2,1.2,-1.4,19.2,0.3,0.364,36,False,569,2.6,9.1,1.8,22.4,['POWER FORWARD'],landrca01,1.0,PHILADELPHIA 76ERS,0.052,14.0,0.605,7.1,24.0,0.5,2.1,0.176
296,Damian Lillard,25,33.6,0.8,4.4,-1.3,10.4,1.4,0.315,75,False,2676,5.7,1.8,7.7,22.2,['POINT GUARD'],lillada01,1.2,PORTLAND TRAIL BLAZERS,0.414,6.1,0.56,12.6,31.3,4.3,9.2,0.165
303,Kyle Lowry,29,29.9,1.0,5.8,1.1,12.3,3.7,0.41,77,False,2851,4.7,2.2,8.0,22.2,['POINT GUARD'],lowryky01,2.9,TORONTO RAPTORS,0.457,7.3,0.578,13.7,26.1,5.7,11.6,0.196
185,Blake Griffin,26,27.2,1.1,4.5,1.1,22.3,1.6,0.322,35,False,1170,3.4,4.8,2.2,22.1,['POWER FORWARD'],griffbl01,1.2,LOS ANGELES CLIPPERS,0.03,13.7,0.544,10.8,29.8,1.9,3.8,0.156
457,Jarnell Stokes,22,12.3,0.0,3.7,1.7,15.7,0.0,0.4,5,False,14,2.0,0.0,0.0,21.8,['CENTER'],stokeja01,3.7,MIAMI HEAT,0.0,8.1,0.595,0.0,19.2,0.0,0.1,0.222
344,Greg Monroe,25,13.2,2.5,2.1,-0.6,23.4,2.4,0.327,79,False,2314,2.7,10.9,5.0,21.8,['CENTER'],monrogr01,1.6,MILWAUKEE BUCKS,0.001,17.2,0.562,10.7,23.5,2.4,7.5,0.155
300,Brook Lopez,27,10.8,4.1,1.3,-0.5,17.2,1.7,0.348,73,False,2457,1.9,9.2,4.5,21.7,['CENTER'],lopezbr01,1.2,BROOKLYN NETS,0.012,13.1,0.562,11.6,27.3,2.1,6.2,0.121
162,Pau Gasol,35,21.7,4.7,4.9,2.3,28.7,3.9,0.29,72,False,2291,2.7,7.3,3.2,21.7,['CENTER'],gasolpa01,0.9,CHICAGO BULLS,0.069,18.2,0.529,12.8,24.6,4.0,7.1,0.149
145,Derrick Favors,24,8.9,3.9,3.3,1.2,19.6,3.4,0.313,62,False,1983,2.1,10.0,3.8,21.6,['POWER FORWARD'],favorde01,2.0,UTAH JAZZ,0.005,14.8,0.551,10.1,23.9,2.6,7.1,0.173
466,Isaiah Thomas,26,32.7,0.3,4.3,-0.6,8.0,2.5,0.394,82,False,2644,4.9,1.8,7.2,21.5,['POINT GUARD'],thomais02,1.7,BOSTON CELTICS,0.336,4.9,0.562,11.9,29.6,4.2,9.7,0.177
120,DeMar DeRozan,26,20.8,0.6,2.5,-0.7,11.5,2.4,0.474,78,False,2804,3.2,2.7,7.5,21.5,['SHOOTING GUARD'],derozde01,1.5,TORONTO RAPTORS,0.101,7.1,0.55,9.5,29.8,3.2,9.9,0.169
263,Nikola Jokić,20,18.1,2.3,3.9,1.3,24.7,2.2,0.317,80,False,1733,2.6,11.4,4.5,21.5,['CENTER'],jokicni01,2.3,DENVER NUGGETS,0.14,17.9,0.582,13.2,19.9,2.6,6.7,0.185
74,Jimmy Butler,26,21.4,1.3,4.4,1.2,11.6,2.7,0.459,67,False,2474,3.2,3.4,6.5,21.3,['SHOOTING GUARD'],butleji01,2.2,CHICAGO BULLS,0.198,7.6,0.562,9.6,24.4,3.9,9.1,0.177
341,Paul Millsap,30,16.4,4.1,4.2,2.7,21.5,6.0,0.383,81,False,2647,1.5,8.4,4.1,21.3,['POWER FORWARD'],millspa01,2.7,ATLANTA HAWKS,0.218,15.1,0.556,13.3,24.3,4.1,10.1,0.183
5,Cole Aldrich,27,10.0,6.7,2.4,3.4,27.1,2.0,0.373,60,False,800,-0.9,11.9,1.4,21.3,['CENTER'],aldrico01,2.9,LOS ANGELES CLIPPERS,0.0,19.6,0.626,19.6,18.4,0.9,3.5,0.209
126,Andre Drummond,22,4.4,3.2,1.1,0.3,34.2,5.5,0.553,81,False,2666,0.8,15.6,2.0,21.2,['CENTER'],drumman01,2.3,DETROIT PISTONS,0.006,24.5,0.499,10.5,24.1,2.0,7.4,0.133
490,Nikola Vučević,25,15.9,2.8,1.9,0.0,22.2,2.4,0.143,65,False,2037,1.9,9.3,2.8,21.1,['CENTER'],vucevni01,1.3,ORLANDO MAGIC,0.009,15.7,0.531,10.0,26.8,2.0,5.2,0.122
508,Alan Williams,23,11.7,6.0,-0.2,1.8,39.2,0.2,0.583,10,False,68,-2.0,21.9,0.1,21.1,['POWER FORWARD'],willial03,2.9,PHOENIX SUNS,0.0,30.3,0.481,16.6,22.6,0.0,0.2,0.146
143,Kenneth Faried,26,8.1,2.9,0.3,-1.4,23.0,1.5,0.355,67,False,1694,1.7,15.1,4.0,21.0,['POWER FORWARD'],farieke01,0.9,DENVER NUGGETS,0.003,19.0,0.577,11.2,21.0,1.0,5.5,0.156
165,Paul George,25,20.3,0.8,4.9,1.2,18.7,4.8,0.364,81,False,2819,3.7,3.1,4.4,20.9,['SMALL FORWARD'],georgpa01,2.7,INDIANA PACERS,0.391,10.9,0.557,13.6,30.4,4.9,9.2,0.157
367,Steve Novak,32,0.0,0.0,5.2,-1.4,17.2,0.0,0.0,7,False,24,6.6,0.0,0.1,20.8,['POWER FORWARD'],novakst01,0.0,OKLAHOMA CITY THUNDER,0.75,9.1,0.708,7.7,23.1,0.0,0.1,0.181
494,Kemba Walker,25,25.7,1.1,4.0,0.5,11.5,3.6,0.329,81,False,2885,3.5,2.1,6.3,20.8,['POINT GUARD'],walkeke02,2.2,CHARLOTTE HORNETS,0.368,6.8,0.554,10.1,26.5,4.3,9.9,0.165
268,DeAndre Jordan,27,5.3,5.4,2.8,1.3,32.7,5.5,1.219,77,False,2598,1.5,11.4,6.0,20.6,['CENTER'],jordade01,1.0,LOS ANGELES CLIPPERS,0.002,22.2,0.628,12.1,15.4,3.2,11.5,0.213
21,Carmelo Anthony,31,21.9,1.1,3.3,-0.5,19.5,2.5,0.308,72,False,2530,3.8,4.3,3.9,20.3,['SMALL FORWARD'],anthoca01,1.3,NEW YORK KNICKS,0.237,12.0,0.53,10.6,29.7,3.4,6.4,0.121
492,Dwyane Wade,34,27.4,1.4,1.9,-0.4,10.7,2.6,0.343,74,False,2258,2.3,4.3,2.4,20.3,['SHOOTING GUARD'],wadedw01,1.8,MIAMI HEAT,0.037,7.6,0.517,13.0,31.6,2.2,4.9,0.105
59,Chris Bosh,31,12.1,1.5,4.0,0.5,21.1,2.3,0.349,53,False,1778,3.6,3.2,4.1,20.2,['POWER FORWARD'],boshch01,1.0,MIAMI HEAT,0.289,12.4,0.571,8.1,24.7,2.7,6.4,0.172
53,Eric Bledsoe,26,31.8,1.5,3.3,0.8,11.2,1.0,0.35,31,False,1059,2.5,1.8,1.6,20.0,['POINT GUARD'],bledser01,2.9,PHOENIX SUNS,0.262,6.4,0.557,16.2,27.2,1.4,2.5,0.116
326,JaVale McGee,28,1.5,5.9,-0.3,-0.2,23.7,0.5,0.269,34,False,370,-0.2,15.8,0.6,19.9,['CENTER'],mcgeeja01,0.7,DALLAS MAVERICKS,0.007,19.7,0.574,12.3,21.1,0.1,1.1,0.146
241,Kyrie Irving,23,26.6,0.9,2.3,-0.8,7.6,1.7,0.217,53,False,1667,3.2,3.0,3.2,19.9,['POINT GUARD'],irvinky01,1.7,CLEVELAND CAVALIERS,0.298,5.3,0.54,11.4,29.5,1.8,5.0,0.143
495,John Wall,25,46.2,1.7,3.5,0.4,13.8,3.5,0.255,77,False,2784,3.1,1.7,2.2,19.8,['POINT GUARD'],walljo01,2.5,WASHINGTON WIZARDS,0.243,7.6,0.51,17.5,28.6,3.9,5.7,0.098
219,Jrue Holiday,25,37.3,1.0,2.1,-0.6,10.5,1.2,0.231,65,False,1831,2.7,1.6,2.2,19.7,['POINT GUARD'],holidjr01,2.4,NEW ORLEANS PELICANS,0.277,5.9,0.529,14.0,28.9,1.9,3.4,0.089
243,Reggie Jackson,25,36.3,0.3,2.7,-0.6,9.1,1.9,0.271,79,False,2424,3.4,2.5,4.9,19.6,['POINT GUARD'],jacksre01,1.2,DETROIT PISTONS,0.268,5.7,0.535,13.8,29.1,2.8,6.9,0.136
227,Al Horford,29,16.7,3.6,3.8,1.6,18.2,4.5,0.123,82,False,2631,2.2,6.3,4.9,19.4,['CENTER'],horfoal01,1.3,ATLANTA HAWKS,0.244,12.4,0.565,8.8,20.6,3.9,9.4,0.172
96,Mike Conley,28,32.7,0.8,3.0,-0.5,9.3,1.1,0.329,56,False,1761,3.5,1.6,4.2,19.4,['POINT GUARD'],conlemi01,2.0,MEMPHIS GRIZZLIES,0.309,5.3,0.538,9.5,22.4,2.2,5.3,0.145
178,Draymond Green,25,29.0,3.0,5.5,2.9,23.0,5.1,0.402,81,False,2808,2.6,5.5,6.0,19.3,['POWER FORWARD'],greendr01,2.0,GOLDEN STATE WARRIORS,0.315,14.7,0.587,21.2,18.8,5.3,11.1,0.19
408,Willie Reed,25,3.8,5.7,-0.5,-0.9,19.6,0.3,0.414,39,False,426,0.4,12.7,0.9,19.2,['CENTER'],reedwi02,0.7,BROOKLYN NETS,0.0,16.1,0.579,9.2,18.1,0.2,1.2,0.134
186,Jorge Gutiérrez,27,40.3,0.0,0.6,0.8,12.3,0.1,1.0,12,False,63,-0.3,0.0,0.2,19.1,['POINT GUARD'],gutiejo01,2.4,CHARLOTTE HORNETS,0.182,6.1,0.694,27.5,15.6,0.0,0.3,0.201
152,Tim Frazier,25,40.3,0.2,0.8,-0.6,13.7,0.3,0.349,16,False,469,1.3,3.4,0.9,19.1,['POINT GUARD'],fraziti01,2.4,NEW ORLEANS PELICANS,0.183,8.4,0.539,16.3,22.0,0.3,1.2,0.128
173,Marcin Gortat,31,7.5,3.4,0.6,0.1,26.3,3.1,0.271,75,False,2256,0.5,10.8,4.2,19.0,['CENTER'],gortama01,1.0,WASHINGTON WIZARDS,0.001,18.4,0.592,12.4,18.9,1.5,7.3,0.156
158,Danilo Gallinari,27,11.8,0.8,2.7,-0.7,14.0,0.9,0.617,53,False,1839,3.4,3.1,5.5,19.0,['SMALL FORWARD'],gallida01,1.1,DENVER NUGGETS,0.341,8.5,0.582,8.0,23.0,2.2,6.3,0.165
369,Dirk Nowitzki,37,10.1,1.8,2.5,0.1,20.3,2.6,0.252,75,False,2364,2.4,2.4,4.2,19.0,['POWER FORWARD'],nowitdi01,1.1,DALLAS MAVERICKS,0.308,11.4,0.555,6.4,25.5,2.7,6.8,0.138
302,Kevin Love,27,12.2,1.4,3.3,0.3,28.4,3.8,0.321,77,False,2424,3.0,7.0,4.7,19.0,['POWER FORWARD'],loveke01,1.2,CLEVELAND CAVALIERS,0.449,17.8,0.553,11.3,23.4,3.3,8.5,0.169
228,Dwight Howard,30,7.0,4.1,0.1,-0.2,29.1,3.1,0.79,71,False,2280,0.3,11.4,3.5,18.9,['CENTER'],howardw01,1.5,HOUSTON ROCKETS,0.01,20.2,0.604,17.0,18.4,1.2,6.6,0.138
211,J.J. Hickson,27,8.5,1.2,-1.0,-1.1,24.4,0.2,0.957,15,False,131,0.0,14.2,0.1,18.9,['CENTER'],hicksjj01,1.9,WASHINGTON WIZARDS,0.022,19.2,0.528,12.1,24.8,0.0,0.3,0.114
19,Giannis Antetokounmpo,21,20.0,3.4,2.1,0.7,20.0,2.9,0.404,80,False,2823,1.3,4.6,4.2,18.8,['POINT GUARD'],antetgi01,1.7,MILWAUKEE BUCKS,0.108,12.4,0.566,14.8,22.3,2.9,7.1,0.121
113,Ed Davis,26,7.7,3.3,1.9,0.9,24.2,2.3,0.605,81,False,1684,1.0,14.4,4.4,18.7,['POWER FORWARD'],davised01,1.7,PORTLAND TRAIL BLAZERS,0.0,19.3,0.616,13.0,12.7,1.6,6.7,0.192
299,Kevon Looney,19,0.0,0.0,-2.5,-4.1,29.1,0.0,0.0,5,False,21,1.6,21.8,0.1,18.6,['POWER FORWARD'],looneke01,0.0,GOLDEN STATE WARRIORS,0.286,25.6,0.643,12.5,16.5,0.0,0.1,0.192
207,John Henson,25,9.0,9.7,0.2,1.3,15.8,1.1,0.402,57,False,960,-1.2,10.4,1.2,18.6,['CENTER'],hensojo01,1.0,MILWAUKEE BUCKS,0.003,13.2,0.58,15.7,19.1,0.5,2.3,0.117
471,Klay Thompson,25,9.8,1.4,1.8,-1.6,10.3,2.6,0.159,80,False,2666,3.4,1.5,5.5,18.6,['SHOOTING GUARD'],thompkl01,1.1,GOLDEN STATE WARRIORS,0.469,6.2,0.597,8.5,26.3,2.5,8.0,0.144
519,Brandan Wright,28,4.7,6.6,0.7,0.7,16.3,0.2,0.462,12,False,212,0.0,7.2,0.4,18.3,['POWER FORWARD'],wrighbr03,1.2,MEMPHIS GRIZZLIES,0.0,11.6,0.663,13.8,15.4,0.1,0.7,0.147
205,Gordon Hayward,25,18.2,0.8,2.6,0.2,13.5,3.4,0.397,80,False,2893,2.4,2.5,5.5,18.3,['SMALL FORWARD'],haywago01,1.7,UTAH JAZZ,0.341,8.0,0.559,12.5,25.7,3.3,8.9,0.147
80,Clint Capela,21,5.1,5.2,-0.4,-0.1,22.7,2.0,0.531,77,False,1471,-0.3,14.4,2.4,18.3,['CENTER'],capelca01,2.0,HOUSTON ROCKETS,0.003,18.5,0.553,10.9,16.1,0.6,4.4,0.144
137,James Ennis III,25,7.6,4.6,4.4,2.0,8.9,0.1,0.769,10,False,40,2.4,10.9,0.0,18.3,['SMALL FORWARD'],ennisja01,5.1,MEMPHIS GRIZZLIES,0.615,10.0,0.46,10.3,21.8,0.1,0.1,0.1
406,Zach Randolph,34,12.9,0.6,-0.3,-1.7,20.7,1.5,0.238,68,False,2016,1.4,9.7,2.8,18.3,['POWER FORWARD'],randoza01,1.1,MEMPHIS GRIZZLIES,0.029,15.0,0.519,9.5,24.6,0.9,4.3,0.103
200,Tobias Harris,23,12.9,1.0,3.1,0.7,18.0,0.9,0.259,27,False,903,2.4,2.9,2.3,18.2,['POWER FORWARD'],harrito02,1.0,DETROIT PISTONS,0.253,10.2,0.577,7.2,20.2,1.2,3.3,0.174
245,Al Jefferson,31,11.8,3.0,-0.5,0.4,24.6,1.8,0.22,47,False,1096,-0.9,5.6,1.0,18.2,['CENTER'],jeffeal01,1.4,CHARLOTTE HORNETS,0.0,15.0,0.507,5.8,24.2,0.4,2.8,0.123
138,James Ennis III,25,10.3,0.9,1.2,-1.5,7.3,0.1,0.24,9,False,282,2.7,6.5,0.7,18.1,['SMALL FORWARD'],ennisja01,2.1,NEW ORLEANS PELICANS,0.5,6.9,0.647,13.3,20.0,0.2,0.8,0.139
87,Mario Chalmers,29,27.0,0.9,1.7,1.1,11.4,1.3,0.604,55,False,1253,0.6,2.0,2.4,18.0,['POINT GUARD'],chalmma01,3.3,MEMPHIS GRIZZLIES,0.335,6.5,0.57,16.2,22.3,1.2,3.7,0.141
28,D.J. Augustin,28,32.0,0.2,1.1,-1.6,8.4,0.3,0.41,28,False,659,2.7,0.5,1.6,18.0,['POINT GUARD'],augusdj01,1.9,DENVER NUGGETS,0.467,4.4,0.601,16.6,21.5,0.5,1.9,0.139
141,Tyreke Evans,26,34.6,0.9,1.7,-0.1,16.4,0.6,0.296,25,False,765,1.8,2.8,0.8,17.9,['SHOOTING GUARD'],evansty01,2.1,NEW ORLEANS PELICANS,0.271,9.3,0.534,17.1,24.7,0.7,1.4,0.087
462,Jeff Teague,27,34.4,0.8,1.3,-0.2,8.6,3.0,0.316,79,False,2255,1.5,1.6,2.8,17.9,['POINT GUARD'],teaguje01,2.1,ATLANTA HAWKS,0.278,5.2,0.551,16.2,26.6,1.9,5.9,0.125
167,Manu Ginóbili,38,23.6,0.8,3.6,2.2,11.7,2.3,0.257,58,False,1134,1.4,2.7,1.5,17.8,['SHOOTING GUARD'],ginobma01,3.0,SAN ANTONIO SPURS,0.411,7.3,0.573,17.0,23.6,1.6,3.8,0.16
41,Aron Baynes,29,6.6,3.2,-0.2,0.3,22.5,1.7,0.43,81,False,1233,-0.5,11.9,2.4,17.8,['CENTER'],baynear01,0.9,DETROIT PISTONS,0.005,17.0,0.563,12.8,18.5,0.6,4.1,0.158
520,Delon Wright,23,22.5,1.1,0.9,-0.3,14.3,0.2,0.438,27,False,229,1.1,4.1,0.3,17.8,['POINT GUARD'],wrighde01,1.8,TORONTO RAPTORS,0.163,9.3,0.54,14.4,22.1,0.2,0.6,0.124
397,Kristaps Porziņģis,20,7.9,5.0,0.9,0.3,20.7,2.9,0.271,72,False,2047,0.6,7.1,1.5,17.7,['POWER FORWARD'],porzikr01,1.3,NEW YORK KNICKS,0.274,14.0,0.518,10.9,24.6,1.5,4.4,0.102
142,Festus Ezeli,26,5.8,4.8,-0.1,0.4,21.9,1.3,0.579,46,False,770,-0.6,13.5,1.4,17.7,['CENTER'],ezelife01,1.1,GOLDEN STATE WARRIORS,0.0,18.0,0.559,11.7,18.2,0.4,2.7,0.171
320,CJ McCollum,24,21.6,0.6,1.3,-1.0,8.3,1.7,0.158,80,False,2780,2.3,1.8,4.4,17.7,['SHOOTING GUARD'],mccolcj01,1.7,PORTLAND TRAIL BLAZERS,0.33,5.0,0.544,11.4,27.1,2.3,6.0,0.104
512,Lou Williams,29,15.1,0.8,1.3,-1.1,8.1,0.3,0.612,67,False,1907,2.4,1.7,4.5,17.7,['SHOOTING GUARD'],willilo02,1.6,LOS ANGELES LAKERS,0.462,4.8,0.584,10.8,22.8,1.6,4.7,0.119
516,Jeff Withey,25,5.0,6.8,1.0,2.0,20.7,1.3,0.364,51,False,658,-1.0,10.0,1.1,17.7,['CENTER'],witheje01,1.7,UTAH JAZZ,0.012,15.4,0.577,13.0,15.1,0.5,2.3,0.171
161,Marc Gasol,31,18.9,3.6,1.7,0.9,20.2,1.9,0.347,52,False,1791,0.8,3.5,1.8,17.7,['CENTER'],gasolma01,1.4,MEMPHIS GRIZZLIES,0.004,11.5,0.528,12.7,23.4,1.7,3.7,0.098
146,Cristiano Felício,23,12.1,3.0,0.3,0.2,23.1,0.4,0.486,31,False,321,0.1,10.0,0.7,17.6,['CENTER'],feliccr01,0.9,CHICAGO BULLS,0.056,16.7,0.601,12.9,13.7,0.2,1.2,0.175
502,David West,35,15.4,3.0,2.9,2.6,18.6,2.9,0.179,78,False,1404,0.3,6.0,2.4,17.6,['POWER FORWARD'],westda01,1.6,SAN ANTONIO SPURS,0.016,12.5,0.573,12.3,18.0,1.7,5.4,0.184
12,Chris Andersen,37,12.2,6.4,4.5,3.3,18.3,0.1,0.4,7,False,36,1.2,9.8,0.1,17.6,['CENTER'],anderch01,1.4,MIAMI HEAT,0.5,14.2,0.553,14.5,17.5,0.1,0.1,0.165
421,Ricky Rubio,25,41.4,0.4,1.8,0.8,14.1,2.2,0.536,76,False,2323,1.0,2.0,3.6,17.6,['POINT GUARD'],rubiori01,3.5,MINNESOTA TIMBERWOLVES,0.324,8.2,0.529,21.0,17.7,2.3,5.8,0.119
301,Robin Lopez,27,8.5,4.4,-0.2,-0.5,16.2,2.1,0.243,82,False,2219,0.4,13.4,3.7,17.6,['CENTER'],lopezro01,0.4,NEW YORK KNICKS,0.002,14.8,0.574,15.4,17.7,1.0,5.8,0.126
168,Rudy Gobert,23,7.4,5.9,2.2,2.2,27.7,3.8,0.799,61,False,1932,0.0,12.6,2.6,17.5,['CENTER'],goberru01,1.2,UTAH JAZZ,0.0,20.2,0.582,19.2,14.2,2.0,6.4,0.16
373,Kyle O'Quinn,25,15.9,4.9,0.4,1.4,24.5,1.2,0.221,65,False,764,-1.0,11.0,0.5,17.5,['POWER FORWARD'],oquinky01,1.3,NEW YORK KNICKS,0.081,17.9,0.52,17.0,21.2,0.5,1.6,0.103
407,J.J. Redick,31,8.6,0.2,2.2,-1.1,6.6,1.4,0.233,75,False,2097,3.3,0.5,5.3,17.5,['SHOOTING GUARD'],redicjj01,1.0,LOS ANGELES CLIPPERS,0.478,3.6,0.632,7.4,22.6,2.2,6.7,0.154
525,Thaddeus Young,27,9.6,1.2,0.0,-0.1,23.0,2.2,0.169,73,False,2407,0.1,8.1,1.9,17.5,['POWER FORWARD'],youngth01,2.3,BROOKLYN NETS,0.031,15.4,0.533,11.6,21.6,1.2,4.1,0.081
394,Miles Plumlee,27,2.9,4.9,-1.5,-1.3,18.0,0.8,0.253,61,False,870,-0.2,12.5,1.4,17.4,['CENTER'],plumlmi01,1.2,MILWAUKEE BUCKS,0.0,15.2,0.606,13.4,15.5,0.1,2.2,0.124
38,Brandon Bass,30,9.2,3.2,0.6,0.0,15.0,0.7,0.467,66,False,1342,0.6,8.1,3.4,17.3,['POWER FORWARD'],bassbr01,1.2,LOS ANGELES LAKERS,0.006,11.4,0.619,9.9,13.9,0.9,4.1,0.146
1,Jordan Adams,21,31.9,0.0,6.9,9.4,15.9,0.0,0.833,2,False,15,-2.5,0.0,0.0,17.3,['SHOOTING GUARD'],adamsjo01,10.3,MEMPHIS GRIZZLIES,0.167,7.6,0.427,19.6,30.5,0.0,0.0,0.015
