,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
71,Miles Bridges,21,9.4,2.2,-2.5,-1.0,15.6,1.3,0.174,65,False,1995,-1.5,4.6,0.3,12.1,['SMALL FORWARD'],bridgmi02,1.0,CHARLOTTE HORNETS,0.398,9.9,0.52,10.5,20.0,-0.3,1.6,0.039
45,Dragan Bender,22,15.2,1.8,-3.7,-1.2,21.3,0.1,0.155,9,False,195,-2.5,8.6,0.0,12.1,['POWER FORWARD'],bendedr01,1.0,GOLDEN STATE WARRIORS,0.479,14.7,0.534,17.4,20.1,-0.1,0.1,0.027
31,Keita Bates-Diop,24,0.0,3.8,-5.0,-2.8,14.8,0.1,0.357,7,False,98,-2.2,4.6,0.1,12.1,['SMALL FORWARD'],bateske01,1.0,DENVER NUGGETS,0.321,9.7,0.571,8.5,15.7,-0.1,0.2,0.084
258,Justin Holiday,30,6.7,2.2,1.3,1.8,12.2,2.6,0.138,73,False,1826,-0.5,1.9,1.6,12.1,['SMALL FORWARD'],holidju01,2.3,INDIANA PACERS,0.681,7.1,0.585,7.9,13.4,1.5,4.2,0.112
164,Kris Dunn,25,19.4,1.3,-0.6,3.1,14.9,2.0,0.158,51,False,1269,-3.8,1.9,0.3,12.1,['POINT GUARD'],dunnkr01,3.8,CHICAGO BULLS,0.327,8.1,0.51,15.7,14.6,0.4,2.3,0.085
353,Caleb Martin,24,11.1,2.0,-1.0,0.6,10.0,0.2,0.25,18,False,317,-1.6,3.3,0.3,12.0,['SMALL FORWARD'],martica02,1.9,CHARLOTTE HORNETS,0.44,6.5,0.595,13.9,15.0,0.1,0.5,0.081
467,Josh Richardson,26,13.9,1.8,-1.8,-0.4,8.7,1.7,0.218,55,False,1693,-1.4,2.7,0.5,12.0,['SHOOTING GUARD'],richajo01,1.5,PHILADELPHIA 76ERS,0.385,5.7,0.533,12.8,20.6,0.1,2.1,0.061
5,Grayson Allen,24,10.0,0.2,-1.3,-1.2,11.1,0.4,0.179,38,False,718,-0.1,1.2,0.8,12.0,['SHOOTING GUARD'],allengr01,0.7,MEMPHIS GRIZZLIES,0.562,6.2,0.609,10.9,17.6,0.1,1.2,0.082
538,Jarrod Uthoff,26,0.0,0.0,-1.3,-2.2,11.7,0.0,0.0,3,False,39,0.9,2.7,0.1,12.0,['POWER FORWARD'],uthofja01,0.0,WASHINGTON WIZARDS,0.455,7.0,0.682,0.0,11.7,0.0,0.1,0.083
316,Furkan Korkmaz,22,7.3,0.9,-1.3,-1.0,10.6,1.4,0.181,72,False,1559,-0.4,1.3,1.4,12.0,['SHOOTING GUARD'],korkmfu01,1.3,PHILADELPHIA 76ERS,0.632,6.0,0.579,8.8,18.4,0.3,2.8,0.085
313,Brandon Knight,28,25.6,0.4,-2.0,-2.5,10.4,0.1,0.259,9,False,221,0.5,0.5,0.1,11.9,['POINT GUARD'],knighbr03,1.1,DETROIT PISTONS,0.827,5.4,0.576,19.6,22.2,0.0,0.2,0.046
91,Bruno Caboclo,24,7.1,5.5,-2.7,0.7,14.5,0.3,0.043,22,False,192,-3.4,9.5,-0.1,11.9,['CENTER'],cabocbr01,2.4,MEMPHIS GRIZZLIES,0.362,12.1,0.441,9.1,16.8,0.0,0.2,0.053
237,Josh Hart,24,8.2,1.1,-0.7,0.4,22.1,1.8,0.216,65,False,1755,-1.1,3.7,1.3,11.9,['SMALL FORWARD'],hartjo01,1.7,NEW ORLEANS PELICANS,0.665,12.8,0.563,11.4,15.3,0.6,3.1,0.085
566,Coby White,19,16.5,0.3,-2.9,-1.6,14.0,1.4,0.163,65,False,1674,-1.3,1.8,-0.5,11.9,['POINT GUARD'],whiteco01,1.4,CHICAGO BULLS,0.475,7.6,0.506,11.4,24.4,-0.4,0.9,0.026
219,Blake Griffin,30,18.0,1.1,-4.3,-2.6,15.0,0.3,0.392,18,False,512,-1.7,3.7,-0.4,11.9,['POWER FORWARD'],griffbl01,0.7,DETROIT PISTONS,0.444,9.3,0.476,12.0,28.4,-0.3,-0.1,-0.012
180,Bruno Fernando,21,9.9,2.0,-4.1,-0.9,20.0,0.4,0.256,56,False,713,-3.2,10.0,0.4,11.9,['CENTER'],fernabr01,1.2,ATLANTA HAWKS,0.186,15.0,0.542,15.9,15.3,-0.4,0.8,0.055
76,Bruce Brown,23,20.4,1.5,-1.2,0.8,15.0,1.4,0.266,58,False,1634,-2.0,4.2,0.7,11.9,['POINT GUARD'],brownbr01,1.9,DETROIT PISTONS,0.215,9.5,0.518,16.7,16.0,0.3,2.1,0.062
575,Marvin Williams,33,7.8,2.5,-1.3,0.4,13.2,0.6,0.238,41,False,808,-1.6,2.0,0.8,11.8,['POWER FORWARD'],willima02,1.6,CHARLOTTE HORNETS,0.557,7.4,0.593,9.7,14.0,0.1,1.5,0.087
370,Ben McLemore,26,5.2,0.8,-0.5,-0.6,8.9,1.1,0.123,71,False,1619,0.1,1.3,2.2,11.8,['SMALL FORWARD'],mclembe01,1.3,HOUSTON ROCKETS,0.829,5.1,0.622,8.0,16.0,0.6,3.3,0.099
113,Gary Clark,25,7.7,2.8,-0.6,-0.9,14.5,0.2,0.119,18,False,212,0.3,5.4,0.4,11.8,['POWER FORWARD'],clarkga01,0.4,HOUSTON ROCKETS,0.864,9.9,0.564,3.1,12.5,0.1,0.5,0.123
197,Marc Gasol,35,17.3,3.2,1.6,2.8,21.7,2.2,0.176,44,False,1161,-1.2,2.9,0.8,11.8,['CENTER'],gasolma01,1.4,TORONTO RAPTORS,0.53,12.5,0.551,16.4,13.2,1.1,3.0,0.124
48,Khem Birch,27,7.3,2.3,-2.4,0.2,15.6,0.9,0.706,48,False,922,-2.5,10.3,1.2,11.7,['CENTER'],birchkh01,1.1,ORLANDO MAGIC,0.007,12.9,0.566,14.2,10.2,-0.1,2.2,0.112
411,Georges Niang,26,7.0,0.4,-0.1,-0.5,12.9,0.8,0.075,66,False,923,0.4,1.9,1.0,11.7,['POWER FORWARD'],niangge01,0.9,UTAH JAZZ,0.699,7.6,0.589,8.3,17.2,0.4,1.8,0.092
159,PJ Dozier,23,21.6,1.3,-3.8,-1.2,12.2,0.4,0.185,29,False,412,-2.5,2.7,0.0,11.6,['SHOOTING GUARD'],doziepj01,1.7,DENVER NUGGETS,0.312,7.5,0.495,13.7,20.8,-0.2,0.4,0.044
519,Isaiah Thomas,30,23.4,0.6,-4.4,-3.9,7.0,-0.1,0.178,40,False,925,-0.5,1.2,0.1,11.6,['POINT GUARD'],thomais02,0.7,WASHINGTON WIZARDS,0.444,4.0,0.531,14.4,24.1,-0.5,0.0,0.002
256,Aaron Holiday,23,19.1,0.9,-1.6,0.0,9.0,1.7,0.155,66,False,1617,-1.6,1.5,0.4,11.6,['POINT GUARD'],holidaa01,1.7,INDIANA PACERS,0.393,5.3,0.521,12.8,18.7,0.2,2.1,0.063
204,Brandon Goodwin,24,18.0,0.8,-2.9,-1.3,15.5,0.2,0.158,34,False,430,-1.6,2.7,-0.1,11.6,['POINT GUARD'],goodwbr01,1.3,ATLANTA HAWKS,0.458,9.0,0.507,12.5,22.4,-0.1,0.1,0.013
267,Kevin Huerter,21,17.5,1.3,-1.6,-0.9,12.0,0.6,0.105,56,False,1760,-0.7,2.1,1.0,11.5,['SHOOTING GUARD'],huertke01,1.4,ATLANTA HAWKS,0.548,7.0,0.536,12.0,17.1,0.2,1.6,0.043
426,Josh Okogie,21,8.9,1.4,-2.4,0.0,12.8,1.2,0.48,62,False,1547,-2.4,5.7,0.9,11.5,['SHOOTING GUARD'],okogijo01,2.0,MINNESOTA TIMBERWOLVES,0.387,9.1,0.553,15.3,15.1,-0.2,2.2,0.068
395,Markieff Morris,30,5.4,2.7,-1.4,-0.1,15.8,0.3,0.087,14,False,199,-1.3,8.9,0.2,11.5,['POWER FORWARD'],morrima02,1.2,LOS ANGELES LAKERS,0.565,12.4,0.516,7.7,16.5,0.0,0.4,0.106
440,Patrick Patterson,30,7.2,0.3,0.3,-0.5,15.1,0.8,0.185,59,False,776,0.8,4.8,1.1,11.5,['POWER FORWARD'],pattepa01,0.4,LOS ANGELES CLIPPERS,0.738,10.1,0.58,7.7,14.7,0.5,1.9,0.118
125,Pat Connaughton,27,10.9,2.2,0.6,1.5,16.8,2.3,0.133,67,False,1243,-0.9,5.1,1.1,11.5,['SHOOTING GUARD'],connapa01,0.9,MILWAUKEE BUCKS,0.551,11.3,0.565,14.0,12.3,0.8,3.4,0.13
175,Dante Exum,24,11.4,1.3,-2.4,-0.4,12.8,0.2,0.427,24,False,402,-2.0,2.5,0.4,11.5,['SHOOTING GUARD'],exumda01,1.5,CLEVELAND CAVALIERS,0.385,7.6,0.592,15.6,14.4,0.0,0.5,0.063
374,Nicolò Melli,29,10.5,1.8,-1.3,0.2,14.5,0.9,0.226,60,False,1042,-1.5,3.9,0.9,11.4,['CENTER'],mellini01,1.5,NEW ORLEANS PELICANS,0.638,9.2,0.556,11.5,15.7,0.2,1.8,0.082
146,Dewayne Dedmon,30,4.3,5.4,-4.5,0.1,31.8,0.3,0.095,10,False,233,-4.6,6.4,-0.2,11.4,['CENTER'],dedmode01,2.0,ATLANTA HAWKS,0.429,18.9,0.463,10.3,17.4,-0.1,0.2,0.032
95,Vlatko Čančar,22,9.1,2.1,-4.8,-1.2,12.4,0.0,0.267,14,False,45,-3.6,12.5,0.0,11.4,['POWER FORWARD'],cancavl01,1.1,DENVER NUGGETS,0.4,12.4,0.507,15.2,19.1,0.0,0.1,0.062
99,Jevon Carter,24,11.9,1.6,0.6,1.3,10.5,1.0,0.111,58,False,945,-0.7,3.5,0.8,11.3,['POINT GUARD'],carteje01,2.4,PHOENIX SUNS,0.601,6.9,0.563,11.2,12.9,0.6,1.8,0.093
556,Derrick Walton,24,24.8,0.0,1.8,4.7,4.4,0.0,0.0,3,False,26,-2.9,0.0,0.0,11.3,['POINT GUARD'],waltode01,5.7,DETROIT PISTONS,1.0,2.2,0.5,25.0,6.7,0.0,0.1,0.105
264,Danuel House Jr.,26,6.1,1.5,-0.7,0.0,11.6,1.8,0.167,63,False,1913,-0.8,3.1,1.9,11.3,['SMALL FORWARD'],houseda01,1.6,HOUSTON ROCKETS,0.659,7.3,0.572,8.5,13.7,0.6,3.6,0.091
75,Dillon Brooks,24,10.5,1.1,-4.1,-1.4,8.6,1.6,0.19,73,False,2112,-2.7,3.5,-0.4,11.3,['SHOOTING GUARD'],brookdi01,1.4,MEMPHIS GRIZZLIES,0.385,6.1,0.51,9.7,25.2,-1.1,1.2,0.027
439,Anžejs Pasečņiks,24,5.7,2.4,-5.6,-1.5,16.9,0.2,0.5,27,False,437,-4.1,10.1,0.3,11.3,['CENTER'],pasecan01,1.0,WASHINGTON WIZARDS,0.026,13.4,0.551,14.5,15.8,-0.4,0.5,0.054
405,Abdel Nader,26,6.4,2.0,-1.0,0.2,10.6,0.9,0.251,55,False,867,-1.2,1.8,0.5,11.3,['SMALL FORWARD'],naderab01,1.3,OKLAHOMA CITY THUNDER,0.487,6.4,0.591,12.8,17.0,0.2,1.3,0.074
318,Kyle Korver,38,9.2,1.1,0.1,0.7,10.4,1.5,0.14,58,False,960,-0.6,1.6,0.9,11.3,['SMALL FORWARD'],korveky01,1.2,MILWAUKEE BUCKS,0.809,6.3,0.62,13.4,15.4,0.5,2.5,0.124
128,Tyler Cook,22,0.0,0.0,-4.8,-0.4,11.8,0.0,1.0,2,False,19,-4.4,11.8,0.0,11.3,['SMALL FORWARD'],cookty01,5.2,DENVER NUGGETS,0.0,11.8,0.694,41.0,11.2,0.0,0.0,0.069
445,Gary Payton II,27,14.8,1.4,-1.6,1.5,14.2,0.4,0.069,29,False,432,-3.1,6.3,0.0,11.3,['SMALL FORWARD'],paytoga02,3.6,WASHINGTON WIZARDS,0.397,10.1,0.473,14.3,13.4,0.0,0.5,0.051
389,E'Twaun Moore,30,11.0,0.9,-2.7,-0.8,10.4,0.7,0.103,56,False,1020,-1.9,3.2,0.3,11.3,['SHOOTING GUARD'],mooreet01,1.5,NEW ORLEANS PELICANS,0.382,6.8,0.51,8.1,19.9,-0.2,0.9,0.043
428,Victor Oladipo,27,15.4,0.7,-3.3,-1.1,13.6,0.6,0.24,19,False,528,-2.2,1.9,-0.6,11.3,['SHOOTING GUARD'],oladivi01,1.6,INDIANA PACERS,0.423,7.8,0.506,14.7,26.5,-0.2,0.0,0.002
560,Yuta Watanabe,25,6.4,0.8,-1.7,0.7,12.8,0.1,0.235,18,False,105,-2.4,7.2,0.0,11.2,['SMALL FORWARD'],watanyu01,2.2,MEMPHIS GRIZZLIES,0.235,10.0,0.48,5.1,15.7,0.0,0.1,0.065
492,Mike Scott,31,6.4,0.4,-1.8,-1.1,16.8,1.1,0.106,68,False,1207,-0.7,5.9,1.4,11.2,['POWER FORWARD'],scottmi01,0.8,PHILADELPHIA 76ERS,0.62,11.3,0.557,6.6,14.0,0.1,2.5,0.1
404,Svi Mykhailiuk,22,12.3,0.3,-1.9,-1.2,7.9,0.6,0.173,56,False,1265,-0.7,1.5,1.0,11.2,['SMALL FORWARD'],mykhasv01,1.6,DETROIT PISTONS,0.704,4.7,0.578,12.3,17.1,0.0,1.6,0.06
287,DaQuan Jeffries,22,7.1,0.7,-3.8,-1.1,12.3,0.1,0.15,13,False,141,-2.8,2.3,0.2,11.2,['SHOOTING GUARD'],jeffrda01,1.4,SACRAMENTO KINGS,0.45,7.2,0.586,4.5,13.7,-0.1,0.3,0.1
379,C.J. Miles,32,10.0,2.2,-1.7,0.0,5.7,0.1,0.339,10,False,161,-1.7,2.6,0.0,11.1,['SMALL FORWARD'],milescj01,2.9,WASHINGTON WIZARDS,0.593,4.1,0.472,5.6,18.6,0.0,0.1,0.035
412,Joakim Noah,34,17.9,1.8,-1.6,2.5,22.3,0.1,1.0,5,False,50,-4.1,10.7,0.0,11.1,['CENTER'],noahjo01,0.9,LOS ANGELES CLIPPERS,0.0,16.6,0.608,34.2,14.7,0.0,0.1,0.096
292,James Johnson,32,11.1,4.6,-1.8,0.8,16.9,0.4,0.161,18,False,281,-2.6,3.3,0.0,11.1,['POWER FORWARD'],johnsja01,1.0,MIAMI HEAT,0.517,10.4,0.547,13.9,17.0,0.0,0.4,0.065
183,Bryn Forbes,26,9.5,0.0,-2.7,-2.1,7.8,0.3,0.155,63,False,1579,-0.6,0.8,1.3,11.1,['SHOOTING GUARD'],forbebr01,1.0,SAN ANTONIO SPURS,0.656,4.3,0.57,8.4,18.5,-0.3,1.5,0.047
215,JaMychal Green,29,5.0,1.6,-0.5,0.7,24.1,2.0,0.136,63,False,1307,-1.2,6.3,1.1,11.1,['POWER FORWARD'],greenja01,1.0,LOS ANGELES CLIPPERS,0.676,15.4,0.576,12.6,13.7,0.5,3.1,0.115
542,Jarred Vanderbilt,20,0.0,0.0,-5.6,-2.8,21.9,0.0,2.0,2,False,5,-2.8,0.0,0.0,11.1,['POWER FORWARD'],vandeja01,0.0,MINNESOTA TIMBERWOLVES,1.0,10.6,0.532,0.0,15.5,0.0,0.0,0.104
551,Dion Waiters,28,14.9,2.2,-2.0,-0.6,7.2,0.2,0.219,7,False,165,-1.4,1.3,-0.1,11.0,['SHOOTING GUARD'],waitedi01,1.2,LOS ANGELES LAKERS,0.411,4.3,0.518,14.0,23.8,0.0,0.1,0.038
135,Jae Crowder,29,12.2,0.9,-1.2,0.2,18.5,1.4,0.238,45,False,1322,-1.4,3.2,0.5,11.0,['SMALL FORWARD'],crowdja01,1.7,MEMPHIS GRIZZLIES,0.667,11.0,0.507,10.9,15.6,0.3,1.9,0.069
77,Charlie Brown Jr.,22,7.3,4.2,-2.5,-1.4,5.5,0.0,0.263,10,False,40,-1.2,5.3,0.0,11.0,['SHOOTING GUARD'],brownch02,2.3,ATLANTA HAWKS,0.474,5.4,0.472,12.4,25.1,0.0,0.0,-0.028
284,Justin James,23,11.2,3.7,-1.4,0.0,12.9,0.2,0.25,36,False,232,-1.4,2.8,-0.1,11.0,['SMALL FORWARD'],jamesju01,1.3,SACRAMENTO KINGS,0.345,7.8,0.477,7.9,18.9,0.0,0.1,0.028
343,Timothé Luwawu-Cabarrot,24,4.9,0.7,-2.2,-0.5,11.6,0.7,0.301,47,False,853,-1.8,3.6,0.9,11.0,['SMALL FORWARD'],luwawti01,1.0,BROOKLYN NETS,0.595,7.7,0.599,10.8,16.8,-0.1,1.7,0.095
94,Kentavious Caldwell-Pope,26,8.5,0.7,-0.8,0.4,6.4,1.9,0.201,69,False,1762,-1.2,2.4,1.9,11.0,['SHOOTING GUARD'],caldwke01,1.5,LOS ANGELES LAKERS,0.471,4.4,0.584,10.1,14.7,0.5,3.7,0.102
157,Damyean Dotson,25,10.0,0.5,-1.4,-0.5,10.6,0.4,0.114,48,False,836,-0.9,1.2,0.6,10.9,['SHOOTING GUARD'],dotsoda01,1.3,NEW YORK KNICKS,0.562,5.8,0.527,6.5,16.5,0.1,0.9,0.053
329,Courtney Lee,34,4.7,1.5,-0.6,1.5,7.5,0.3,0.085,24,False,345,-2.1,2.2,0.3,10.8,['SHOOTING GUARD'],leeco01,2.5,DALLAS MAVERICKS,0.573,4.9,0.629,11.4,11.9,0.1,0.7,0.092
213,Danny Green,32,7.1,1.7,0.5,1.5,11.2,2.5,0.101,68,False,1687,-1.1,3.3,0.8,10.8,['SHOOTING GUARD'],greenda02,2.4,LOS ANGELES LAKERS,0.69,7.3,0.552,11.3,13.9,1.1,3.4,0.096
133,Torrey Craig,29,5.9,3.1,-2.3,-0.3,13.2,0.9,0.134,58,False,1072,-2.0,6.6,1.1,10.8,['SMALL FORWARD'],craigto01,1.1,DENVER NUGGETS,0.513,9.9,0.553,8.1,12.6,-0.1,2.0,0.091
103,Alex Caruso,25,13.6,1.4,-0.2,2.4,9.8,1.8,0.323,64,False,1175,-2.6,1.6,0.5,10.8,['POINT GUARD'],carusal01,2.8,LOS ANGELES LAKERS,0.412,5.7,0.525,13.8,13.8,0.5,2.3,0.095
106,Tyson Chandler,37,3.5,3.1,-1.5,1.1,19.8,0.3,0.722,26,False,219,-2.6,11.8,0.3,10.8,['CENTER'],chandty01,1.3,HOUSTON ROCKETS,0.0,15.8,0.717,25.2,6.0,0.0,0.6,0.131
40,Marco Belinelli,33,10.7,0.1,-2.7,-2.0,11.2,0.2,0.185,57,False,883,-0.7,0.9,0.7,10.8,['SHOOTING GUARD'],belinma01,0.6,SAN ANTONIO SPURS,0.567,6.0,0.532,5.3,17.5,-0.2,0.8,0.046
453,Kevin Porter Jr.,19,13.9,1.0,-3.8,-0.6,13.5,0.6,0.24,50,False,1162,-3.2,2.1,-0.3,10.8,['SMALL FORWARD'],porteke02,1.9,CLEVELAND CAVALIERS,0.375,7.7,0.535,16.7,20.5,-0.5,0.3,0.012
28,RJ Barrett,19,12.8,0.9,-4.3,-1.5,14.8,1.1,0.349,56,False,1704,-2.9,3.0,-1.6,10.7,['SHOOTING GUARD'],barrerj01,1.6,NEW YORK KNICKS,0.271,8.7,0.479,12.9,24.0,-1.0,-0.5,-0.015
364,Jalen McDaniels,22,6.8,0.9,-3.3,0.1,19.4,0.2,0.243,16,False,293,-3.4,5.4,0.2,10.7,['SMALL FORWARD'],mcdanja01,1.4,CHARLOTTE HORNETS,0.343,12.1,0.574,12.4,13.3,-0.1,0.5,0.078
431,Cedi Osman,24,11.6,0.7,-2.6,-0.9,11.3,0.6,0.154,65,False,1910,-1.7,2.2,1.0,10.7,['SMALL FORWARD'],osmande01,1.4,CLEVELAND CAVALIERS,0.527,6.7,0.552,12.3,16.6,-0.3,1.6,0.04
334,Meyers Leonard,27,7.6,1.4,-0.9,0.4,24.0,1.2,0.12,51,False,1034,-1.3,3.4,0.9,10.6,['CENTER'],leoname01,0.7,MIAMI HEAT,0.547,14.1,0.627,13.7,12.2,0.3,2.1,0.096
425,Elie Okobo,22,21.2,0.5,-1.9,0.0,11.6,0.5,0.392,55,False,719,-1.9,2.4,0.5,10.6,['POINT GUARD'],okoboel01,1.6,PHOENIX SUNS,0.392,6.9,0.516,15.2,14.8,0.0,1.0,0.067
350,Terance Mann,23,19.3,1.2,-1.5,1.2,12.6,0.4,0.342,41,False,362,-2.7,2.9,0.4,10.6,['SMALL FORWARD'],mannte01,1.4,LOS ANGELES CLIPPERS,0.253,7.9,0.545,16.5,12.6,0.0,0.8,0.106
416,Jaylen Nowell,20,17.8,0.6,-3.8,-0.8,7.3,0.0,0.321,15,False,151,-2.9,2.0,0.1,10.5,['SHOOTING GUARD'],nowelja01,0.9,MINNESOTA TIMBERWOLVES,0.491,4.5,0.471,4.7,17.3,-0.1,0.2,0.051
553,Lonnie Walker IV,21,9.6,1.2,-3.5,-1.0,12.7,0.6,0.171,61,False,988,-2.5,2.5,-0.2,10.5,['SHOOTING GUARD'],walkelo01,1.5,SAN ANTONIO SPURS,0.283,7.6,0.507,10.3,18.7,-0.4,0.3,0.016
354,Cody Martin,24,15.7,0.9,-2.1,1.0,15.1,0.8,0.314,48,False,903,-3.1,4.4,0.2,10.5,['SMALL FORWARD'],martico01,2.2,CHARLOTTE HORNETS,0.372,9.6,0.505,15.7,13.6,0.0,1.0,0.052
517,Garrett Temple,33,12.8,1.4,-1.1,0.3,11.1,1.7,0.148,62,False,1730,-1.4,1.8,0.7,10.5,['SHOOTING GUARD'],templga01,1.3,BROOKLYN NETS,0.658,6.5,0.513,9.0,16.6,0.4,2.4,0.066
446,Norvel Pelle,26,4.6,11.4,-5.2,2.6,24.8,0.5,0.292,24,False,232,-7.8,9.5,-0.2,10.5,['CENTER'],pelleno01,0.6,PHILADELPHIA 76ERS,0.021,17.1,0.526,24.9,13.4,-0.2,0.3,0.069
38,Malik Beasley,23,9.1,0.7,-2.9,-0.7,10.2,0.6,0.126,41,False,746,-2.2,1.4,-0.2,10.5,['SHOOTING GUARD'],beaslma01,2.1,DENVER NUGGETS,0.535,5.8,0.511,10.2,20.6,-0.2,0.5,0.03
271,Andre Iguodala,36,16.9,5.0,-0.5,1.4,15.7,0.6,0.17,21,False,418,-1.9,4.7,0.0,10.5,['SMALL FORWARD'],iguodan01,1.6,MIAMI HEAT,0.534,10.4,0.507,21.6,12.7,0.2,0.6,0.065
468,Austin Rivers,27,10.0,0.5,-2.5,-0.4,9.8,1.2,0.222,68,False,1594,-2.1,1.8,1.2,10.4,['SHOOTING GUARD'],riverau01,1.4,HOUSTON ROCKETS,0.539,5.8,0.542,8.3,15.6,-0.2,2.4,0.072
170,James Ennis III,29,6.5,1.5,-4.4,-1.1,16.4,0.5,0.278,20,False,489,-3.3,4.9,0.2,10.3,['SHOOTING GUARD'],ennisja01,1.2,ORLANDO MAGIC,0.474,10.5,0.566,15.3,15.6,-0.3,0.7,0.064
192,Wenyen Gabriel,22,3.6,2.5,-3.8,-0.3,14.9,0.1,0.387,19,False,174,-3.5,10.3,0.1,10.3,['POWER FORWARD'],gabriwe01,2.2,PORTLAND TRAIL BLAZERS,0.387,12.6,0.606,23.3,11.5,-0.1,0.3,0.075
206,Eric Gordon,31,7.9,1.1,-3.9,-2.1,6.5,0.6,0.231,36,False,1016,-1.8,0.9,-0.1,10.3,['SMALL FORWARD'],gordoer01,1.0,HOUSTON ROCKETS,0.654,3.7,0.51,7.8,22.5,-0.5,0.5,0.024
277,Wes Iwundu,25,8.8,1.2,-2.6,0.0,12.5,0.8,0.416,52,False,953,-2.7,2.6,0.8,10.3,['SMALL FORWARD'],iwundwe01,1.3,ORLANDO MAGIC,0.352,7.4,0.544,8.6,13.7,-0.2,1.7,0.084
326,Jake Layman,25,4.4,1.6,-3.7,-0.9,8.7,0.3,0.179,23,False,505,-2.8,3.4,0.0,10.3,['SMALL FORWARD'],laymaja01,1.6,MINNESOTA TIMBERWOLVES,0.402,6.0,0.544,11.1,17.7,-0.2,0.3,0.03
60,Isaac Bonga,20,7.9,1.5,-2.8,-0.1,13.8,0.6,0.363,66,False,1250,-2.7,6.0,1.2,10.2,['SMALL FORWARD'],bongais01,1.7,WASHINGTON WIZARDS,0.303,9.7,0.608,17.6,11.0,-0.3,1.8,0.068
253,Solomon Hill,28,13.4,0.7,-1.4,0.2,13.8,0.8,0.163,48,False,901,-1.6,2.9,0.5,10.2,['POWER FORWARD'],hillso01,1.6,MEMPHIS GRIZZLIES,0.631,8.4,0.549,13.8,13.4,0.1,1.4,0.072
340,Robin Lopez,31,6.3,4.1,-2.6,0.4,10.2,1.6,0.177,66,False,958,-3.0,6.2,-0.1,10.2,['CENTER'],lopezro01,0.5,MILWAUKEE BUCKS,0.351,8.3,0.554,16.4,16.6,-0.2,1.5,0.077
303,Cory Joseph,28,19.1,1.1,-2.0,0.1,9.4,1.1,0.17,72,False,1759,-2.1,2.7,1.2,10.1,['POINT GUARD'],josepco01,1.5,SACRAMENTO KINGS,0.386,6.0,0.517,15.3,12.9,0.0,2.3,0.062
114,Gary Clark,25,1.9,3.8,-2.6,-0.9,13.8,0.3,0.041,24,False,355,-1.7,7.6,0.3,10.1,['SMALL FORWARD'],clarkga01,0.5,ORLANDO MAGIC,0.811,10.6,0.571,9.6,10.1,-0.1,0.6,0.087
230,Maurice Harkless,26,9.7,1.0,-3.5,-0.3,12.3,0.2,0.364,12,False,286,-3.2,2.9,0.2,10.1,['SMALL FORWARD'],harklma01,1.5,NEW YORK KNICKS,0.379,7.5,0.536,8.4,12.4,-0.1,0.4,0.069
391,Juwan Morgan,22,6.2,1.2,-3.2,-0.3,15.1,0.1,0.154,21,False,134,-2.9,8.5,0.2,10.1,['POWER FORWARD'],morgaju01,0.4,UTAH JAZZ,0.308,11.9,0.648,17.8,11.0,0.0,0.3,0.106
511,Edmond Sumner,24,16.7,1.8,-2.9,0.2,8.5,0.5,0.204,31,False,447,-3.1,2.7,-0.1,10.1,['SHOOTING GUARD'],sumneed01,1.6,INDIANA PACERS,0.373,5.6,0.491,12.4,17.3,-0.1,0.4,0.047
525,Matisse Thybulle,22,8.0,3.1,0.3,3.1,5.4,2.0,0.155,65,False,1287,-2.8,3.8,0.3,10.0,['SHOOTING GUARD'],thybuma01,3.5,PHILADELPHIA 76ERS,0.592,4.6,0.539,15.3,11.2,0.8,2.3,0.086
126,Quinn Cook,26,13.8,0.4,-3.8,-1.4,8.5,0.5,0.065,44,False,508,-2.3,2.4,-0.2,10.0,['POINT GUARD'],cookqu01,1.1,LOS ANGELES LAKERS,0.397,5.5,0.509,13.0,21.0,-0.2,0.3,0.03
217,Jeff Green,33,5.2,1.5,-2.1,-0.2,12.9,0.5,0.323,30,False,553,-1.9,2.9,0.0,10.0,['POWER FORWARD'],greenje02,1.1,UTAH JAZZ,0.533,8.1,0.523,10.8,19.7,0.0,0.5,0.046
295,Stanley Johnson,23,19.4,2.6,-2.5,1.4,20.6,0.3,0.271,25,False,150,-3.9,5.0,-0.3,9.9,['POWER FORWARD'],johnsst04,1.9,TORONTO RAPTORS,0.407,13.0,0.454,18.5,23.1,0.0,0.0,0.014
123,Zach Collins,22,7.2,1.5,-3.1,-1.4,15.7,0.1,0.118,11,False,290,-1.7,9.1,0.2,9.9,['POWER FORWARD'],colliza01,0.8,PORTLAND TRAIL BLAZERS,0.279,12.4,0.538,16.4,12.5,-0.1,0.3,0.052
186,Melvin Frazier,23,3.4,1.4,-2.3,1.2,7.1,0.2,0.118,19,False,126,-3.5,1.7,0.0,9.8,['SHOOTING GUARD'],frazime01,3.5,ORLANDO MAGIC,0.471,4.3,0.559,12.3,14.0,0.0,0.2,0.057
