,name,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,is_combined_totals,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
405,Chris Paul,29,47.4,0.4,8.0,1.6,12.5,3.2,0.274,82,False,2857,6.4,2.1,12.9,26.0,['POINT GUARD'],paulch01,2.8,LOS ANGELES CLIPPERS,0.298,7.4,0.596,12.7,23.7,7.2,16.1,0.27
264,LeBron James,30,38.6,1.6,7.1,1.0,16.6,2.9,0.413,69,False,2493,6.1,2.4,7.4,25.9,['SMALL FORWARD'],jamesle01,2.3,CLEVELAND CAVALIERS,0.265,9.6,0.577,15.3,32.3,5.7,10.4,0.199
564,Brandan Wright,27,3.2,6.8,5.6,1.2,12.9,0.6,0.356,27,False,505,4.3,11.0,2.2,25.7,['POWER FORWARD'],wrighbr03,1.7,DALLAS MAVERICKS,0.0,11.9,0.762,7.7,14.9,1.0,2.9,0.274
114,DeMarcus Cousins,24,20.4,4.0,4.3,1.5,30.6,3.2,0.508,59,False,2013,2.8,10.8,2.8,25.2,['CENTER'],couside01,2.3,SACRAMENTO KINGS,0.008,21.1,0.545,16.3,34.1,3.2,6.0,0.144
181,Enes Freedom,22,6.4,1.3,2.0,-2.3,20.5,0.8,0.335,26,False,809,4.4,17.5,2.9,24.9,['CENTER'],kanteen01,0.8,OKLAHOMA CITY THUNDER,0.012,19.0,0.611,11.6,23.9,0.8,3.7,0.22
9,LaMarcus Aldridge,29,9.2,1.9,2.9,-0.3,22.9,3.7,0.256,71,False,2512,3.2,7.7,4.9,22.8,['POWER FORWARD'],aldrila01,1.0,PORTLAND TRAIL BLAZERS,0.074,15.5,0.528,7.2,30.2,3.1,8.6,0.165
397,Arinze Onuaku,27,10.2,3.5,1.4,-1.4,24.3,0.0,0.571,6,False,68,2.8,11.4,0.2,22.8,['CENTER'],onuakar01,0.7,MINNESOTA TIMBERWOLVES,0.0,17.7,0.771,10.2,12.7,0.1,0.3,0.197
216,Blake Griffin,25,26.2,1.2,4.0,0.2,17.9,2.4,0.373,67,False,2356,3.8,6.1,6.6,22.8,['POWER FORWARD'],griffbl01,1.4,LOS ANGELES CLIPPERS,0.022,12.1,0.551,10.2,28.4,3.6,9.0,0.183
190,Pau Gasol,34,14.4,4.0,3.5,0.6,27.6,4.4,0.317,78,False,2681,2.9,9.2,6.0,22.7,['POWER FORWARD'],gasolpa01,0.5,CHICAGO BULLS,0.023,18.6,0.55,10.7,24.7,3.7,10.4,0.187
320,Brook Lopez,26,4.5,4.8,1.2,-0.7,17.1,2.2,0.278,72,False,2100,1.8,11.5,4.7,22.7,['CENTER'],lopezbr01,1.1,BROOKLYN NETS,0.01,14.3,0.558,8.6,26.3,1.6,7.0,0.159
487,Russ Smith,23,27.3,0.0,4.4,2.9,6.3,0.1,0.867,6,False,36,1.5,3.2,0.1,22.7,['POINT GUARD'],smithru01,4.3,MEMPHIS GRIZZLIES,0.333,4.8,0.603,19.4,32.8,0.1,0.2,0.214
155,Tim Duncan,38,16.8,5.1,5.1,2.8,26.7,4.7,0.38,77,False,2227,2.3,8.8,4.9,22.6,['CENTER'],duncati01,1.4,SAN ANTONIO SPURS,0.009,17.9,0.56,12.1,22.2,4.0,9.6,0.207
507,Isaiah Thomas,25,35.2,0.0,4.6,-1.3,7.5,0.3,0.481,21,False,545,6.0,1.4,1.8,22.3,['POINT GUARD'],thomais02,1.1,BOSTON CELTICS,0.488,4.4,0.579,13.5,32.1,0.9,2.1,0.185
497,Amar'e Stoudemire,32,3.9,0.9,1.9,-0.8,16.5,0.3,0.33,23,False,380,2.7,7.8,1.1,22.3,['POWER FORWARD'],stoudam01,1.2,DALLAS MAVERICKS,0.006,12.1,0.605,6.8,25.8,0.4,1.4,0.181
314,Kawhi Leonard,23,13.0,1.8,5.9,3.1,20.6,4.4,0.307,64,False,2033,2.8,4.8,4.2,22.0,['SMALL FORWARD'],leonaka01,3.7,SAN ANTONIO SPURS,0.234,12.9,0.567,9.4,23.0,4.1,8.6,0.204
171,Derrick Favors,23,9.4,4.3,2.5,0.6,20.7,3.3,0.362,74,False,2280,1.9,10.0,5.0,21.8,['POWER FORWARD'],favorde01,1.4,UTAH JAZZ,0.007,15.4,0.558,10.2,23.8,2.6,8.3,0.175
189,Marc Gasol,30,19.7,4.0,5.1,2.4,21.8,4.7,0.41,81,False,2687,2.7,4.9,5.5,21.7,['CENTER'],gasolma01,1.4,MEMPHIS GRIZZLIES,0.016,13.4,0.558,12.2,24.6,4.8,10.2,0.182
197,Rudy Gobert,22,8.2,7.0,4.2,2.5,27.2,4.3,0.639,82,False,2158,1.7,14.3,5.0,21.6,['CENTER'],goberru01,1.6,UTAH JAZZ,0.005,20.7,0.627,16.9,14.0,3.4,9.3,0.206
20,Carmelo Anthony,30,18.0,1.0,3.0,-1.9,16.0,0.6,0.294,40,False,1428,4.9,5.7,2.2,21.5,['SMALL FORWARD'],anthoca01,1.5,NEW YORK KNICKS,0.222,10.7,0.531,8.9,32.2,1.8,2.9,0.097
242,George Hill,28,31.4,0.9,5.3,1.2,13.3,1.6,0.267,43,False,1267,4.1,2.2,3.7,21.5,['POINT GUARD'],hillge01,1.8,INDIANA PACERS,0.361,7.8,0.579,10.3,23.8,2.3,5.4,0.203
531,Nikola Vučević,24,11.0,1.7,0.9,-1.2,26.0,2.5,0.181,74,False,2529,2.0,10.4,4.5,21.5,['CENTER'],vucevni01,1.1,ORLANDO MAGIC,0.005,18.1,0.548,10.2,26.0,1.8,7.0,0.133
259,Kyrie Irving,22,25.0,0.6,4.1,-0.4,7.5,2.0,0.296,75,False,2730,4.4,2.3,8.4,21.5,['POINT GUARD'],irvinky01,2.2,CLEVELAND CAVALIERS,0.306,5.0,0.583,11.8,26.2,4.2,10.4,0.183
250,Al Horford,28,18.6,3.5,4.1,1.5,19.8,3.6,0.146,76,False,2318,2.6,6.7,5.1,21.4,['CENTER'],horfoal01,1.5,ATLANTA HAWKS,0.037,13.4,0.563,8.9,22.2,3.6,8.7,0.179
532,Dwyane Wade,33,32.1,0.9,2.1,-1.4,9.6,1.4,0.341,62,False,1971,3.5,3.6,2.1,21.4,['SHOOTING GUARD'],wadedw01,2.0,MIAMI HEAT,0.094,6.7,0.534,14.4,34.7,2.1,3.5,0.086
153,Andre Drummond,21,3.9,4.8,-0.1,-0.7,30.1,4.3,0.38,82,False,2502,0.6,18.3,3.4,21.4,['CENTER'],drumman01,1.5,DETROIT PISTONS,0.002,24.0,0.504,9.7,22.0,1.2,7.7,0.147
80,Jimmy Butler,25,14.4,1.0,4.6,1.2,11.2,3.0,0.508,65,False,2513,3.4,5.1,8.2,21.3,['SHOOTING GUARD'],butleji01,2.3,CHICAGO BULLS,0.212,8.2,0.583,7.7,21.6,4.2,11.2,0.214
365,Greg Monroe,24,11.7,1.3,2.0,0.0,25.1,2.8,0.394,69,False,2137,2.0,11.2,4.0,21.2,['POWER FORWARD'],monrogr01,1.9,DETROIT PISTONS,0.0,17.9,0.549,13.0,23.9,2.1,6.8,0.153
287,DeAndre Jordan,26,3.2,5.4,2.9,0.7,32.4,5.4,0.882,82,False,2820,2.2,16.2,7.4,21.0,['CENTER'],jordade01,1.5,LOS ANGELES CLIPPERS,0.007,24.5,0.638,12.8,13.6,3.5,12.8,0.217
514,Klay Thompson,24,14.6,1.8,4.4,-0.1,9.4,3.1,0.197,77,False,2455,4.5,1.2,5.7,20.8,['SHOOTING GUARD'],thompkl01,1.7,GOLDEN STATE WARRIORS,0.42,5.4,0.591,9.5,27.6,4.0,8.8,0.172
317,Damian Lillard,24,29.0,0.5,4.7,0.3,11.8,3.3,0.293,82,False,2925,4.3,1.8,7.3,20.7,['POINT GUARD'],lillada01,1.7,PORTLAND TRAIL BLAZERS,0.421,6.9,0.56,12.6,26.9,4.9,10.6,0.174
526,Jonas Valančiūnas,22,3.1,3.6,0.5,-0.9,26.3,2.4,0.423,80,False,2096,1.4,11.8,5.8,20.6,['CENTER'],valanjo01,0.8,TORONTO RAPTORS,0.002,19.1,0.623,12.4,19.1,1.3,8.2,0.189
501,Jeff Teague,26,37.9,1.2,2.9,0.3,7.7,2.8,0.36,73,False,2228,2.7,1.6,5.0,20.6,['POINT GUARD'],teaguje01,2.9,ATLANTA HAWKS,0.233,4.7,0.566,16.6,25.3,2.8,7.7,0.166
164,Jeremy Evans,27,7.9,3.6,4.2,2.1,19.4,0.4,0.5,38,False,266,2.0,11.3,0.9,20.5,['SMALL FORWARD'],evansje01,2.2,UTAH JAZZ,0.086,15.4,0.636,6.6,13.1,0.4,1.3,0.241
472,Alexey Shved,26,24.4,1.0,4.4,-0.4,16.6,0.2,0.453,16,False,423,4.8,3.7,0.9,20.5,['SHOOTING GUARD'],shvedal01,1.9,NEW YORK KNICKS,0.387,10.0,0.544,10.3,26.3,0.7,1.2,0.135
234,Gordon Hayward,24,21.7,0.9,4.0,0.5,14.0,2.9,0.425,76,False,2618,3.5,2.4,5.8,20.2,['SMALL FORWARD'],haywago01,2.2,UTAH JAZZ,0.304,8.2,0.567,13.8,26.2,4.0,8.7,0.159
97,Tyson Chandler,32,5.3,3.2,2.6,0.2,27.4,3.1,0.584,75,False,2286,2.4,14.1,7.2,20.1,['CENTER'],chandty01,0.9,DALLAS MAVERICKS,0.0,20.7,0.697,16.0,12.8,2.7,10.3,0.216
362,Paul Millsap,29,15.4,2.4,3.4,1.7,20.0,4.3,0.362,73,False,2390,1.7,6.9,4.0,20.0,['POWER FORWARD'],millspa01,2.8,ATLANTA HAWKS,0.232,13.6,0.565,13.3,23.8,3.3,8.3,0.166
547,Shayne Whittington,23,9.6,1.5,0.4,0.7,19.3,0.2,0.548,20,False,108,-0.3,10.3,0.3,20.0,['POWER FORWARD'],whittsh01,2.4,INDIANA PACERS,0.143,14.8,0.547,8.8,23.9,0.1,0.4,0.2
470,Alexey Shved,26,31.3,0.3,2.7,-0.7,5.6,0.2,0.438,17,False,285,3.4,2.9,0.7,20.0,['SHOOTING GUARD'],shvedal01,2.5,PHILADELPHIA 76ERS,0.438,4.2,0.545,10.4,26.5,0.3,0.9,0.16
133,Ed Davis,25,8.3,4.3,1.5,0.1,23.1,1.6,0.403,79,False,1840,1.4,13.3,4.6,20.0,['POWER FORWARD'],davised01,1.4,LOS ANGELES LAKERS,0.0,18.0,0.594,9.5,14.8,1.6,6.3,0.164
554,Lou Williams,28,13.6,0.4,2.6,-0.9,7.3,1.1,0.426,80,False,2016,3.5,1.4,5.4,19.9,['SHOOTING GUARD'],willilo02,2.3,TORONTO RAPTORS,0.482,4.3,0.564,8.4,27.0,2.3,6.6,0.157
375,Shabazz Muhammad,22,9.6,0.6,0.7,-2.7,12.4,-0.1,0.365,38,False,866,3.5,8.1,2.1,19.9,['SHOOTING GUARD'],muhamsh01,1.1,MINNESOTA TIMBERWOLVES,0.128,10.2,0.556,7.1,25.3,0.6,2.0,0.11
6,Alexis Ajinça,26,8.2,4.0,-0.3,0.4,25.0,1.2,0.301,68,False,957,-0.7,12.4,1.9,19.9,['CENTER'],ajincal01,1.2,NEW ORLEANS PELICANS,0.0,18.7,0.595,15.6,21.1,0.4,3.2,0.159
537,John Wall,24,46.3,1.3,3.6,1.0,12.8,4.2,0.31,79,False,2837,2.6,1.5,3.6,19.9,['POINT GUARD'],walljo01,2.5,WASHINGTON WIZARDS,0.186,7.3,0.523,18.7,26.1,4.0,7.8,0.132
262,Reggie Jackson,24,51.2,0.4,1.9,-1.3,12.7,0.5,0.245,27,False,870,3.2,3.4,1.5,19.8,['POINT GUARD'],jacksre01,1.2,DETROIT PISTONS,0.198,7.9,0.511,17.0,28.6,0.9,2.0,0.11
63,Chris Bosh,30,12.0,1.4,1.3,-1.3,20.0,1.5,0.311,44,False,1556,2.5,3.6,2.1,19.8,['CENTER'],boshch01,1.4,MIAMI HEAT,0.226,12.0,0.548,10.1,28.4,1.3,3.6,0.111
269,Brandon Jennings,25,39.9,0.3,3.3,-0.6,8.0,0.7,0.263,41,False,1173,4.0,1.9,2.6,19.7,['POINT GUARD'],jennibr01,1.9,DETROIT PISTONS,0.389,4.8,0.522,12.9,26.3,1.6,3.3,0.136
265,Al Jefferson,30,11.6,3.3,1.6,0.7,25.5,3.4,0.163,65,False,1992,0.9,5.3,1.3,19.7,['CENTER'],jeffeal01,1.2,CHARLOTTE HORNETS,0.005,15.1,0.5,5.9,26.3,1.8,4.7,0.113
191,Rudy Gay,28,19.0,1.3,2.7,-0.7,13.7,1.3,0.352,68,False,2408,3.4,4.8,4.8,19.7,['SMALL FORWARD'],gayru01,1.5,SACRAMENTO KINGS,0.197,9.4,0.556,12.4,27.0,2.9,6.1,0.122
506,Isaiah Thomas,25,23.6,0.3,2.5,-0.8,7.8,0.7,0.412,46,False,1181,3.2,2.4,3.2,19.7,['POINT GUARD'],thomais02,1.9,PHOENIX SUNS,0.404,5.1,0.579,12.8,25.8,1.4,4.0,0.162
435,Zach Randolph,33,11.4,0.5,1.3,-0.1,25.8,3.8,0.32,71,False,2304,1.4,11.2,3.4,19.5,['POWER FORWARD'],randoza01,1.6,MEMPHIS GRIZZLIES,0.021,18.5,0.538,12.8,24.3,1.9,7.2,0.149
496,Amar'e Stoudemire,32,8.1,3.3,-0.6,-0.9,22.3,0.7,0.408,36,False,865,0.3,10.8,1.5,19.5,['POWER FORWARD'],stoudam01,1.2,NEW YORK KNICKS,0.01,16.4,0.589,14.7,22.9,0.3,2.2,0.12
489,Marreese Speights,27,9.9,2.1,-1.9,-1.1,18.7,1.8,0.276,76,False,1207,-0.9,10.1,2.2,19.5,['CENTER'],speigma01,0.8,GOLDEN STATE WARRIORS,0.028,14.5,0.546,10.2,29.1,0.0,4.0,0.158
188,Kevin Garnett,38,14.3,3.2,4.3,3.5,28.9,0.1,0.129,5,False,98,0.8,2.3,0.2,19.3,['POWER FORWARD'],garneke01,2.6,MINNESOTA TIMBERWOLVES,0.032,15.2,0.58,3.0,15.2,0.2,0.3,0.161
323,Kyle Lowry,28,32.4,0.4,3.0,-0.1,13.1,2.0,0.299,70,False,2414,3.2,2.6,5.1,19.3,['POINT GUARD'],lowryky01,2.3,TORONTO RAPTORS,0.375,7.8,0.527,12.8,25.4,3.1,7.1,0.141
449,Thomas Robinson,23,11.7,1.8,-0.7,-0.7,30.2,0.7,0.343,22,False,407,0.0,15.8,0.3,19.3,['POWER FORWARD'],robinth01,2.0,PHILADELPHIA 76ERS,0.012,22.6,0.496,11.8,23.6,0.1,1.0,0.118
251,Dwight Howard,29,7.3,3.4,-0.4,-0.1,28.9,2.2,0.641,41,False,1223,-0.3,10.0,1.4,19.2,['CENTER'],howardw01,1.1,HOUSTON ROCKETS,0.005,19.5,0.596,17.5,23.3,0.5,3.6,0.14
391,Dirk Nowitzki,36,10.4,1.2,2.2,-0.5,19.9,2.0,0.272,77,False,2282,2.7,2.1,5.2,19.2,['POWER FORWARD'],nowitdi01,0.9,DALLAS MAVERICKS,0.258,11.0,0.56,6.5,24.9,2.4,7.2,0.152
490,Tiago Splitter,30,11.8,2.7,2.3,1.5,17.4,1.7,0.396,52,False,1030,0.8,10.2,2.3,18.9,['CENTER'],splitti01,1.7,SAN ANTONIO SPURS,0.0,13.9,0.601,14.4,18.4,1.1,4.0,0.189
574,Tyler Zeller,25,10.8,2.3,0.9,0.0,20.5,2.0,0.3,82,False,1731,1.0,9.1,4.5,18.9,['CENTER'],zellety01,0.5,BOSTON CELTICS,0.0,14.7,0.594,9.8,19.6,1.3,6.5,0.179
322,Kevin Love,26,10.7,1.2,2.7,-0.4,26.3,2.9,0.337,75,False,2532,3.2,6.5,5.8,18.8,['POWER FORWARD'],loveke01,1.0,CLEVELAND CAVALIERS,0.412,16.6,0.562,10.0,21.7,3.0,8.7,0.165
246,Jrue Holiday,24,34.9,1.3,2.8,0.3,9.0,1.1,0.142,40,False,1303,2.5,2.8,2.3,18.8,['POINT GUARD'],holidjr01,2.5,NEW ORLEANS PELICANS,0.253,5.9,0.522,13.8,23.1,1.6,3.4,0.124
149,Goran Dragić,28,27.8,0.6,2.1,-0.4,7.7,0.5,0.322,26,False,905,2.5,4.1,2.3,18.8,['POINT GUARD'],dragigo01,1.6,MIAMI HEAT,0.226,5.9,0.586,13.8,22.2,0.9,2.8,0.146
374,Timofey Mozgov,28,5.6,3.9,0.3,-0.1,20.4,1.3,0.389,46,False,1148,0.4,11.4,2.5,18.7,['CENTER'],mozgoti01,0.8,CLEVELAND CAVALIERS,0.0,15.9,0.621,15.0,18.1,0.7,3.9,0.161
110,Mike Conley,27,28.0,0.5,2.8,0.2,9.2,2.7,0.282,70,False,2225,2.6,1.5,4.2,18.6,['POINT GUARD'],conlemi01,2.1,MEMPHIS GRIZZLIES,0.314,5.4,0.558,13.6,23.7,2.7,6.8,0.147
495,Jarnell Stokes,21,5.2,3.3,-1.1,0.1,16.3,0.2,0.757,19,False,126,-1.3,14.6,0.3,18.6,['POWER FORWARD'],stokeja01,2.1,MEMPHIS GRIZZLIES,0.0,15.4,0.578,12.4,20.5,0.0,0.5,0.186
307,Ty Lawson,27,43.0,0.3,2.2,-0.9,8.1,1.0,0.392,75,False,2665,3.0,1.6,6.0,18.5,['POINT GUARD'],lawsoty01,1.7,DENVER NUGGETS,0.221,4.7,0.526,14.6,20.6,2.8,7.0,0.126
297,Brandon Knight,23,28.6,0.5,2.5,0.0,13.1,2.4,0.26,52,False,1688,2.5,1.8,2.0,18.5,['POINT GUARD'],knighbr03,2.5,MILWAUKEE BUCKS,0.341,7.5,0.556,16.7,26.6,1.9,4.4,0.124
169,Kenneth Faried,25,7.1,2.1,-0.1,-0.7,22.9,2.1,0.391,75,False,2086,0.6,12.1,3.5,18.4,['POWER FORWARD'],farieke01,1.5,DENVER NUGGETS,0.011,17.3,0.548,12.0,20.3,1.0,5.6,0.13
56,Eric Bledsoe,25,27.9,1.2,2.1,0.5,13.9,2.9,0.422,81,False,2800,1.6,2.8,4.1,18.4,['POINT GUARD'],bledser01,2.3,PHOENIX SUNS,0.26,8.3,0.555,18.1,23.7,2.9,7.0,0.119
286,Terrence Jones,23,6.9,5.2,1.2,0.5,17.6,1.3,0.314,33,False,889,0.7,9.7,1.7,18.3,['POWER FORWARD'],joneste01,1.0,HOUSTON ROCKETS,0.124,13.7,0.567,9.8,18.4,0.7,3.0,0.16
204,Marcin Gortat,30,6.5,3.6,1.5,0.9,24.1,4.2,0.226,82,False,2453,0.6,8.5,4.4,18.2,['CENTER'],gortama01,1.0,WASHINGTON WIZARDS,0.004,16.5,0.587,10.5,17.6,2.1,8.6,0.168
8,Cole Aldrich,26,13.3,5.5,0.3,1.1,28.9,1.4,0.213,61,False,976,-0.8,11.6,0.8,18.1,['CENTER'],aldrico01,2.0,NEW YORK KNICKS,0.0,20.0,0.513,15.2,18.3,0.6,2.2,0.107
413,Mason Plumlee,24,7.0,2.9,0.1,0.3,21.6,2.3,0.648,82,False,1743,-0.2,11.3,2.5,18.0,['CENTER'],plumlma01,1.9,BROOKLYN NETS,0.006,16.5,0.57,14.4,19.2,0.9,4.8,0.131
222,Justin Hamilton,24,9.2,4.6,0.7,0.2,14.8,0.3,0.354,17,False,423,0.6,8.7,0.8,18.0,['CENTER'],hamilju01,2.3,MINNESOTA TIMBERWOLVES,0.106,11.6,0.586,12.1,15.5,0.3,1.1,0.125
238,John Henson,24,7.8,9.3,0.7,2.2,17.4,2.4,0.396,67,False,1228,-1.5,11.7,1.3,18.0,['CENTER'],hensojo01,1.2,MILWAUKEE BUCKS,0.0,14.5,0.578,17.6,18.1,0.8,3.6,0.142
378,Mike Muscala,23,8.0,3.2,0.1,-0.2,14.8,0.7,0.166,40,False,502,0.3,12.2,1.2,18.0,['POWER FORWARD'],muscami01,1.6,ATLANTA HAWKS,0.146,13.5,0.608,11.5,16.7,0.3,1.9,0.179
499,Jared Sullinger,22,14.2,2.1,1.1,-0.2,20.9,2.1,0.182,58,False,1566,1.3,10.1,1.9,17.9,['POWER FORWARD'],sullija01,1.4,BOSTON CELTICS,0.26,15.4,0.503,9.3,23.6,1.2,4.0,0.123
278,James Johnson,27,11.4,4.1,2.4,1.7,16.5,1.6,0.252,70,False,1370,0.7,5.1,2.5,17.9,['POWER FORWARD'],johnsja01,2.0,TORONTO RAPTORS,0.126,10.8,0.617,15.0,17.4,1.5,4.1,0.143
363,Nikola Mirotić,23,9.7,2.4,2.3,1.0,21.8,2.7,0.455,82,False,1654,1.4,4.3,3.0,17.9,['POWER FORWARD'],mirotni01,1.7,CHICAGO BULLS,0.502,13.3,0.556,10.6,22.8,1.8,5.7,0.165
311,David Lee,31,13.7,2.1,0.9,0.8,20.3,1.6,0.332,49,False,904,0.1,10.0,1.6,17.8,['POWER FORWARD'],leeda02,1.7,GOLDEN STATE WARRIORS,0.006,15.3,0.541,12.0,19.6,0.7,3.2,0.168
566,Brandan Wright,27,4.1,4.2,2.9,1.9,16.0,1.1,0.29,40,False,858,1.0,8.9,2.0,17.8,['POWER FORWARD'],wrighbr03,1.9,PHOENIX SUNS,0.014,12.4,0.6,6.4,12.8,1.0,3.0,0.17
527,Anderson Varejão,32,9.1,2.0,0.6,0.0,20.1,0.7,0.225,26,False,636,0.6,10.4,1.2,17.7,['CENTER'],varejan01,1.6,CLEVELAND CAVALIERS,0.01,15.3,0.58,13.7,18.1,0.4,1.9,0.145
166,Tyreke Evans,25,32.7,1.0,1.2,-0.2,14.1,2.2,0.25,79,False,2690,1.4,3.5,2.4,17.7,['SHOOTING GUARD'],evansty01,2.0,NEW ORLEANS PELICANS,0.195,8.8,0.508,16.0,26.1,2.2,4.6,0.082
338,James Michael McAdoo,22,2.1,4.9,-2.3,-0.2,16.8,0.3,0.568,15,False,137,-2.1,12.2,0.2,17.7,['POWER FORWARD'],mcadoja01,1.8,GOLDEN STATE WARRIORS,0.0,14.6,0.564,9.8,19.4,0.0,0.5,0.177
73,Kobe Bryant,36,29.9,0.5,0.3,-1.7,16.5,0.6,0.338,35,False,1207,2.0,2.3,-0.4,17.6,['SHOOTING GUARD'],bryanko01,2.0,LOS ANGELES LAKERS,0.258,9.1,0.477,13.5,34.9,0.7,0.2,0.006
536,Kemba Walker,24,27.1,1.2,2.3,0.6,9.9,2.6,0.288,62,False,2119,1.7,1.8,1.8,17.6,['POINT GUARD'],walkeke02,2.2,CHARLOTTE HORNETS,0.285,5.7,0.486,8.3,25.9,2.3,4.5,0.101
561,Jeff Withey,24,6.4,5.3,-0.5,-0.1,17.9,0.3,0.781,37,False,259,-0.4,10.1,0.5,17.6,['CENTER'],witheje01,0.8,NEW ORLEANS PELICANS,0.0,14.0,0.57,12.2,17.3,0.1,0.8,0.149
108,Darren Collison,27,27.2,0.7,2.1,-0.2,8.7,0.8,0.335,45,False,1565,2.3,1.4,3.0,17.5,['POINT GUARD'],collida01,2.2,SACRAMENTO KINGS,0.293,5.2,0.575,15.1,20.9,1.6,3.8,0.116
180,Enes Freedom,22,3.8,1.0,-2.7,-2.7,20.5,1.3,0.203,49,False,1326,0.0,12.9,1.4,17.5,['CENTER'],kanteen01,0.9,UTAH JAZZ,0.07,16.7,0.535,12.8,25.1,-0.2,2.7,0.099
529,Charlie Villanueva,30,4.7,2.6,1.5,-1.2,19.3,0.7,0.097,64,False,678,2.7,4.8,0.6,17.4,['POWER FORWARD'],villach01,1.1,DALLAS MAVERICKS,0.61,12.1,0.534,6.9,26.7,0.6,1.4,0.096
141,DeMar DeRozan,25,17.0,0.4,-0.9,-1.4,12.9,1.4,0.438,60,False,2100,0.5,2.3,2.6,17.4,['SHOOTING GUARD'],derozde01,1.8,TORONTO RAPTORS,0.089,7.6,0.51,10.4,28.4,0.6,4.0,0.09
290,Chris Kaman,32,7.8,2.8,-0.8,0.1,25.2,2.2,0.186,74,False,1398,-0.8,11.6,1.1,17.3,['CENTER'],kamanch01,0.7,PORTLAND TRAIL BLAZERS,0.0,18.5,0.537,15.4,22.5,0.4,3.3,0.112
143,Gorgui Dieng,25,10.5,4.5,0.2,0.3,20.8,1.5,0.477,73,False,2193,-0.1,11.3,3.4,17.2,['CENTER'],dienggo01,1.6,MINNESOTA TIMBERWOLVES,0.012,15.9,0.573,16.9,15.0,1.2,4.9,0.108
572,Thaddeus Young,26,8.0,0.8,0.5,-0.3,15.4,0.8,0.217,28,False,829,0.7,7.1,0.8,17.1,['POWER FORWARD'],youngth01,2.4,BROOKLYN NETS,0.153,11.2,0.539,10.5,22.0,0.5,1.6,0.095
